step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,56.68925174560451,46.003438057146624,2,4,2,2,4,0,4,-105.0,70.5,-47.5,5.0,992036,0.992036,nan,0.992036,nan,2,288,578320,4,413296,4,2,132,64,16,68,17,33,2,0,0,1
3,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,53.29521084676749,42.26070326597768,2,4,0,2,4,0,2,-105.0,70.5,-47.5,5.0,992024,1.98406,nan,0.992024,nan,2,144,578320,4,413296,4,2,264,128,32,136,34,66,2,0,0,2
4,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.403385162353516,58.403385162353516,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,1116028,3.100088,nan,1.116028,nan,1,144,289160,2,826592,8,1,132,64,16,68,17,33,1,0,0,1
5,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,5.0,826592,3.92668,nan,0.826592,nan,0,0,0,0,826592,8,0,0,0,0,0,0,0,0,0,0,0
6,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.14377975463867,62.14377975463867,5,10,1,1,10,0,2,-105.0,70.5,-47.5,5.0,1322748,5.249428,nan,1.322748,nan,1,216,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
7,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.12783432006836,62.12783432006836,5,10,1,1,10,0,2,-105.0,70.5,-47.5,5.0,1322892,6.57232,nan,1.322892,nan,1,360,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
8,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.53581619262695,62.53581619262695,4,8,1,1,8,0,2,-105.0,70.5,-47.5,5.0,1116100,7.68842,nan,1.1161,nan,1,216,289160,2,826592,8,1,132,64,16,68,17,33,1,0,0,1
9,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,39.82965886017154,35.63558141201917,4,8,1,2,8,0,3,-105.0,70.5,-47.5,5.0,1405392,9.093812,nan,1.405392,nan,2,216,578320,4,826592,8,2,264,128,32,136,34,66,2,0,0,2
10,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.59805679321289,62.59805679321289,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,1529324,10.623136,nan,1.529324,nan,1,144,289160,2,1239888,12,1,132,64,16,68,17,33,1,0,0,1
11,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.999080657958984,57.999080657958984,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,1529324,12.15246,nan,1.529324,nan,1,144,289160,2,1239888,12,1,132,64,16,68,17,33,1,0,0,1
12,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,2,562500.0,59.865861892700195,59.49174499511719,7,14,2,2,14,0,4,-105.0,70.5,-47.5,5.0,2025696,14.178156,nan,2.025696,nan,2,576,578320,4,1446536,14,2,264,128,32,136,34,66,2,0,0,2
13,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.49113082885742,60.63230895996094,8,16,1,2,16,0,3,-105.0,70.5,-47.5,5.0,2232200,16.410356,nan,2.2322,nan,2,432,578320,4,1653184,16,2,264,128,32,136,34,66,2,0,0,2
14,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,73.97493362426758,73.97493362426758,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,1529324,17.93968,nan,1.529324,nan,1,144,289160,2,1239888,12,1,132,64,16,68,17,33,1,0,0,1
15,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.76777648925781,62.76777648925781,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,1529324,19.469004,nan,1.529324,nan,1,144,289160,2,1239888,12,1,132,64,16,68,17,33,1,0,0,1
16,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.105716705322266,63.105716705322266,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1322604,20.791608,nan,1.322604,nan,1,72,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
17,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,5.0,1446536,22.238144,nan,1.446536,nan,0,0,0,0,1446536,14,0,0,0,0,0,0,0,0,0,0,0
18,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,5.0,1033240,23.271384,nan,1.03324,nan,0,0,0,0,1033240,10,0,0,0,0,0,0,0,0,0,0,0
19,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,64.90520463542596,62.384222846790706,6,12,1,2,12,0,3,-105.0,70.5,-47.5,5.0,1818688,25.090072,nan,1.818688,nan,2,216,578320,4,1239888,12,2,264,128,32,136,34,66,2,0,0,2
20,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,72.83803176879883,72.83803176879883,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1322604,26.412676,nan,1.322604,nan,1,72,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
21,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.80660629272461,57.80660629272461,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1322676,27.735352,nan,1.322676,nan,1,144,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
22,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.00194549560547,58.00194549560547,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1322676,29.058028,nan,1.322676,nan,1,144,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
23,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,1115956,30.173984,nan,1.115956,nan,1,72,289160,2,826592,8,1,132,64,16,68,17,33,1,0,0,1
24,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,39.9340281489954,37.53397229096657,5,10,0,2,10,0,2,-105.0,70.5,-47.5,5.0,1612040,31.786024,nan,1.61204,nan,2,216,578320,4,1033240,10,2,264,128,32,136,34,66,2,0,0,2
25,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1322604,33.108628,nan,1.322604,nan,1,72,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
26,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.64243221282959,60.805397033691406,6,12,1,2,12,0,3,-105.0,70.5,-47.5,5.0,1818688,34.927316,nan,1.818688,nan,2,216,578320,4,1239888,12,2,264,128,32,136,34,66,2,0,0,2
27,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,70.90892028808594,70.90892028808594,6,12,1,1,12,0,2,-105.0,70.5,-47.5,5.0,1529324,36.45664,nan,1.529324,nan,1,144,289160,2,1239888,12,1,132,64,16,68,17,33,1,0,0,1
28,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.82020664215088,60.0987434387207,6,12,0,2,12,0,2,-105.0,70.5,-47.5,5.0,1818616,38.275256,nan,1.818616,nan,2,144,578320,4,1239888,12,2,264,128,32,136,34,66,2,0,0,2
