step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,2,1,1,1
3,0,4,2,3,2
4,0,6,2,5,2
5,0,10,1,6,1
6,0,8,0,6,0
7,0,6,2,8,2
8,0,6,1,9,1
9,0,4,1,10,1
10,0,8,2,12,2
11,0,22,2,14,2
12,0,24,2,16,2
13,0,24,3,19,3
14,0,20,1,20,1
15,0,12,2,22,2
16,0,8,1,23,1
17,0,6,1,24,1
18,0,8,1,25,1
19,0,8,1,26,1
20,0,10,2,28,2
21,0,10,3,31,3
22,0,10,2,33,2
23,0,8,1,34,1
24,0,8,1,35,1
25,0,8,1,36,1
26,0,10,3,39,3
27,0,10,2,41,2
28,0,10,2,43,2
29,0,12,2,45,2
30,0,12,2,47,2
31,0,10,3,50,3
32,0,8,1,51,1
33,0,8,1,52,1
34,0,8,1,53,1
35,0,10,2,55,2
36,0,10,3,58,3
37,0,10,1,59,1
38,0,10,2,61,2
39,0,10,2,63,2
40,0,10,1,64,1
41,0,12,2,66,2
42,0,14,1,67,1
43,0,14,2,69,2
44,0,14,2,71,2
45,0,14,1,72,1
46,0,18,3,75,3
47,0,18,1,76,1
48,0,18,2,78,2
49,0,18,2,80,2
50,0,18,1,81,1
51,0,12,2,83,2
52,0,10,2,85,2
53,0,10,0,85,0
54,0,10,1,86,1
55,0,10,3,89,3
56,0,8,3,92,3
57,0,8,1,93,1
58,0,8,1,94,1
59,0,6,1,95,1
60,0,4,1,96,1
61,0,6,1,97,1
62,0,12,1,98,1
63,0,12,1,99,1
64,0,12,1,100,1
65,0,16,1,101,1
66,0,12,1,102,1
67,0,8,1,103,1
68,0,8,1,104,1
69,0,8,2,106,2
70,0,8,0,106,0
71,0,8,0,106,0
72,0,10,3,109,3
73,0,10,2,111,2
74,0,10,2,113,2
75,0,8,1,114,1
76,0,8,1,115,1
77,0,10,1,116,1
78,0,10,1,117,1
79,0,10,2,119,2
80,0,10,0,119,0
81,0,10,1,120,1
82,0,10,2,122,2
83,0,10,1,123,1
84,0,10,2,125,2
85,0,10,0,125,0
86,0,10,1,126,1
87,0,10,2,128,2
88,0,10,1,129,1
89,0,12,2,131,2
90,0,12,3,134,3
91,0,14,1,135,1
92,0,16,2,137,2
93,0,16,1,138,1
94,0,14,1,139,1
95,0,12,0,139,0
96,0,10,1,140,1
97,0,4,0,140,0
98,0,4,1,141,1
99,0,0,0,141,0
100,0,2,0,141,0
101,0,2,1,142,1
102,0,2,1,143,1
103,0,2,0,143,0
104,0,2,0,143,0
105,0,2,1,144,1
106,0,0,0,144,0
107,0,2,0,144,0
108,0,4,2,146,2
109,0,6,2,148,2
110,0,10,2,150,2
111,0,10,2,152,2
112,0,8,2,154,2
113,0,10,2,156,2
