step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,330,684,0,0,0
2,683,694,0,0,0
3,1002,682,16,0,0
4,1352,676,0,0,0
5,1636,676,34,0,0
6,1943,688,26,0,0
7,2263,686,27,0,0
8,2544,714,69,0,0
9,2790,712,91,0,0
10,3110,738,48,0,0
11,3128,762,353,0,0
12,3114,784,394,0,0
13,3247,790,270,0,0
14,3369,792,269,0,0
15,3397,804,359,4,4
16,3490,836,298,4,0
17,3564,830,346,8,4
18,3626,822,332,16,8
19,3712,830,327,40,24
20,3800,828,319,104,64
21,3839,832,363,208,104
22,3900,834,344,344,136
23,3912,824,393,496,152
24,4003,820,316,668,172
25,3971,846,425,860,192
26,3747,824,575,1056,196
27,3729,806,406,1240,184
28,3731,800,374,1428,188
29,3489,792,592,1620,192
30,3597,794,308,1800,180
31,3624,814,394,1984,184
32,3618,804,413,2164,180
33,3533,808,488,2340,176
34,3618,834,342,2500,160
35,3703,846,349,2668,168
36,3775,878,394,2848,180
37,3711,864,487,3024,176
38,3837,844,293,3196,172
39,3957,842,283,3376,180
40,4056,840,287,3556,180
41,4091,840,339,3740,184
42,4086,830,381,3924,184
43,4100,822,373,4120,196
44,4078,802,388,4316,196
45,4051,786,383,4508,192
46,4042,776,366,4708,200
47,3950,752,431,4924,216
48,3897,772,422,5140,216
49,3772,790,487,5352,212
50,3719,792,435,5556,204
51,3425,786,672,5752,196
52,3443,784,378,5928,176
53,3443,794,402,6112,184
54,3426,774,388,6296,184
55,3522,772,317,6476,180
56,3275,756,598,6656,180
57,3250,774,383,6824,168
58,3322,776,316,6984,160
59,3264,768,449,7144,160
60,3240,766,386,7296,152
61,3116,782,491,7456,160
62,3206,766,279,7608,152
63,3157,776,438,7764,156
64,3296,774,248,7912,148
65,3177,756,468,8060,148
66,3285,760,285,8204,144
67,3210,768,437,8360,156
68,3373,778,226,8504,144
69,3241,764,506,8668,164
70,3306,762,301,8824,156
71,3355,760,328,8992,168
72,3379,754,329,9160,168
73,3373,756,402,9336,176
74,3463,754,281,9504,168
75,3406,758,430,9688,184
76,3464,768,335,9864,176
77,3506,784,351,10048,184
78,3430,782,452,10228,180
79,3482,778,368,10416,188
80,3540,772,305,10604,188
81,3507,772,389,10796,192
82,3542,762,336,10984,188
83,3493,762,416,11180,196
84,3559,750,296,11364,184
85,3482,740,456,11560,196
86,3482,728,355,11752,192
87,3465,730,367,11944,192
88,3393,744,444,12144,200
89,3372,750,400,12340,196
90,3354,770,392,12532,192
91,3271,778,447,12720,188
92,3247,772,389,12892,172
93,3284,764,356,13068,176
94,3354,784,327,13240,172
95,3391,772,357,13412,172
96,3507,778,266,13584,172
97,3489,772,394,13756,172
98,3533,776,339,13932,176
99,3563,766,347,14108,176
100,3567,784,369,14292,184
101,3486,784,471,14488,196
102,3586,786,289,14676,188
103,3442,758,474,14868,192
104,3435,772,378,15056,188
105,3437,788,367,15240,184
106,3383,780,396,15424,184
107,3432,780,313,15608,184
108,3471,776,353,15796,188
109,3355,796,494,15984,188
110,3331,796,405,16164,180
111,3259,766,424,16348,184
112,3180,756,421,16524,176
113,3249,764,292,16700,176
114,3174,766,414,16876,176
115,3197,762,315,17044,168
116,3212,768,343,17216,172
117,3097,742,441,17380,164
118,3195,750,246,17536,156
119,3042,752,495,17708,172
120,3125,752,270,17872,164
121,3190,766,291,18044,172
122,3202,756,344,18224,180
123,3244,756,317,18400,176
124,3119,784,506,18584,184
125,3272,788,246,18748,164
126,3231,774,392,18924,176
127,3269,782,311,19108,184
128,3302,780,352,19288,180
129,3325,836,373,19476,188
130,3221,812,433,19652,176
131,3239,812,373,19820,168
132,3035,814,554,19988,168
133,3187,808,255,20128,140
134,3031,800,511,20284,156
135,3120,824,283,20424,140
136,3199,820,302,20572,148
137,3215,806,348,20716,144
138,3342,812,254,20856,140
139,3347,824,366,21008,152
140,3438,832,284,21164,156
141,3400,808,388,21328,164
142,3341,822,426,21508,180
143,3388,826,336,21676,168
144,3484,814,290,21856,180
145,3513,806,342,22036,180
