step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_merge_metadata_bytes,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_model_bytes,t2_b0_selected_providers
12,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60979492,653.787252,nan,60.979492,nan,399,3192,543312,57419292,3013696,399
13,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61582378,715.36963,nan,61.582378,nan,403,3224,547470,57994924,3036760,403
14,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59864460,775.23409,nan,59.86446,nan,391,3128,548856,56268028,3044448,391
15,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61070232,836.304322,nan,61.070232,nan,399,3192,557172,57419292,3090576,399
16,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60351920,896.656242,nan,60.35192,nan,393,3144,579348,56555844,3213584,393
17,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,65361758,962.018,nan,65.361758,nan,428,3424,575190,61592624,3190520,428
18,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61295814,1023.313814,nan,61.295814,nan,400,3200,569646,57563200,3159768,400
19,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63922598,1087.236412,nan,63.922598,nan,418,3344,575190,60153544,3190520,418
20,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62474364,1149.710776,nan,62.474364,nan,408,3264,573804,58714464,3182832,408
21,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,65083000,1214.793776,nan,65.083,nan,426,3408,576576,61304808,3198208,426
22,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64372494,1279.16627,nan,64.372494,nan,421,3368,577962,60585268,3205896,421
23,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,65478452,1344.644722,nan,65.478452,nan,429,3432,571032,61736532,3167456,429
24,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,65460304,1410.105026,nan,65.460304,nan,429,3432,568260,61736532,3152080,429
25,-100.0,5.0,846,423,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,67449174,1477.5542,nan,67.449174,nan,442,3536,586278,63607336,3252024,442
26,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61880552,1539.434752,nan,61.880552,nan,404,3232,571032,58138832,3167456,404
27,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64389374,1603.824126,nan,64.389374,nan,422,3376,558558,60729176,3098264,422
28,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61771664,1665.59579,nan,61.771664,nan,404,3232,554400,58138832,3075200,404
29,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59144880,1724.74067,nan,59.14488,nan,386,3088,548856,55548488,3044448,386
30,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63471434,1788.212104,nan,63.471434,nan,416,3328,550242,59865728,3052136,416
31,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,65720914,1853.933018,nan,65.720914,nan,431,3448,564102,62024348,3129016,431
32,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64380300,1918.313318,nan,64.3803,nan,422,3376,557172,60729176,3090576,422
33,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64974112,1983.28743,nan,64.974112,nan,426,3408,559944,61304808,3105952,426
34,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,66243402,2049.530832,nan,66.243402,nan,434,3472,577962,62456072,3205896,434
35,-100.0,5.0,846,423,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,67305258,2116.83609,nan,67.305258,nan,441,3528,586278,63463428,3252024,441
36,-100.0,5.0,878,439,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,72631418,2189.467508,nan,72.631418,nan,477,3816,608454,68644116,3375032,477
37,-100.0,5.0,864,432,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,68106504,2257.574012,nan,68.106504,nan,446,3568,598752,64182968,3321216,446
38,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,67296184,2324.870196,nan,67.296184,nan,441,3528,584892,63463428,3244336,441
39,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,65416202,2390.286398,nan,65.416202,nan,428,3424,583506,61592624,3236648,428
40,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,65838876,2456.125274,nan,65.838876,nan,431,3448,582120,62024348,3228960,431
41,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64687548,2520.812822,nan,64.687548,nan,423,3384,582120,60873084,3228960,423
42,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,66369170,2587.181992,nan,66.36917,nan,435,3480,575190,62599980,3190520,435
43,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,70218606,2657.400598,nan,70.218606,nan,462,3696,569646,66485496,3159768,462
44,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64371226,2721.771824,nan,64.371226,nan,422,3376,555786,60729176,3082888,422
45,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60988566,2782.76039,nan,60.988566,nan,399,3192,544698,57419292,3021384,399
46,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60799280,2843.55967,nan,60.79928,nan,398,3184,537768,57275384,2982944,398
47,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56804660,2900.36433,nan,56.80466,nan,371,2968,521136,53389868,2890688,371
48,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60781132,2961.145462,nan,60.781132,nan,398,3184,534996,57275384,2967568,398
49,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58560142,3019.705604,nan,58.560142,nan,382,3056,547470,54972856,3036760,382
50,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60871872,3080.577476,nan,60.871872,nan,398,3184,548856,57275384,3044448,398
51,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63435138,3144.012614,nan,63.435138,nan,416,3328,544698,59865728,3021384,416
52,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61555156,3205.56777,nan,61.555156,nan,403,3224,543312,57994924,3013696,403
53,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63327518,3268.895288,nan,63.327518,nan,415,3320,550242,59721820,3052136,415
54,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58775382,3327.67067,nan,58.775382,nan,384,3072,536382,55260672,2975256,384
55,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62939872,3390.610542,nan,62.939872,nan,413,3304,534996,59434004,2967568,413
56,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60420708,3451.03125,nan,60.420708,nan,396,3168,523908,56987568,2906064,396
57,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58775382,3509.806632,nan,58.775382,nan,384,3072,536382,55260672,2975256,384
58,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60223616,3570.030248,nan,60.223616,nan,394,3152,537768,56699752,2982944,394
59,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63497388,3633.527636,nan,63.497388,nan,417,3336,532224,60009636,2952192,417
60,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59026918,3692.554554,nan,59.026918,nan,386,3088,530838,55548488,2944504,386
61,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60250838,3752.805392,nan,60.250838,nan,394,3152,541926,56699752,3006008,394
62,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57875590,3810.680982,nan,57.87559,nan,378,3024,530838,54397224,2944504,378
63,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61518860,3872.199842,nan,61.51886,nan,403,3224,537768,57994924,2982944,403
64,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59207130,3931.406972,nan,59.20713,nan,387,3096,536382,55692396,2975256,387
65,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57686304,3989.093276,nan,57.686304,nan,377,3016,523908,54253316,2906064,377
66,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61158436,4050.251712,nan,61.158436,nan,401,3208,526680,57707108,2921440,401
67,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59035992,4109.287704,nan,59.035992,nan,386,3088,532224,55548488,2952192,386
68,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59513110,4168.800814,nan,59.51311,nan,389,3112,539154,55980212,2990632,389
69,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61896164,4230.696978,nan,61.896164,nan,406,3248,529452,58426648,2936816,406
70,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57137862,4287.83484,nan,57.137862,nan,373,2984,528066,53677684,2929128,373
71,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58424032,4346.258872,nan,58.424032,nan,382,3056,526680,54972856,2921440,382
72,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55230658,4401.48953,nan,55.230658,nan,360,2880,522522,51806880,2898376,360
73,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61859868,4463.349398,nan,61.859868,nan,406,3248,523908,58426648,2906064,406
74,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56813734,4520.163132,nan,56.813734,nan,371,2968,522522,53389868,2898376,371
75,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59710202,4579.873334,nan,59.710202,nan,391,3128,525294,56268028,2913752,391
76,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60906900,4640.780234,nan,60.9069,nan,399,3192,532224,57419292,2952192,399
77,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60979492,4701.759726,nan,60.979492,nan,399,3192,543312,57419292,3013696,399
78,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59819090,4761.578816,nan,59.81909,nan,391,3128,541926,56268028,3006008,391
79,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64694086,4826.272902,nan,64.694086,nan,425,3400,539154,61160900,2990632,425
80,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55744072,4882.016974,nan,55.744072,nan,363,2904,534996,52238604,2967568,363
81,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56895400,4938.912374,nan,56.8954,nan,371,2968,534996,53389868,2967568,371
82,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58433106,4997.34548,nan,58.433106,nan,382,3056,528066,54972856,2929128,382
83,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59008770,5056.35425,nan,59.00877,nan,386,3088,528066,55548488,2929128,386
84,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55500342,5111.854592,nan,55.500342,nan,362,2896,519750,52094696,2883000,362
85,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60060284,5171.914876,nan,60.060284,nan,394,3152,512820,56699752,2844560,394
86,-100.0,5.0,728,364,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55112696,5227.027572,nan,55.112696,nan,360,2880,504504,51806880,2798432,360
87,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54690022,5281.717594,nan,54.690022,nan,357,2856,505890,51375156,2806120,357
88,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59071020,5340.788614,nan,59.07102,nan,387,3096,515592,55692396,2859936,387
89,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58954326,5399.74294,nan,58.954326,nan,386,3088,519750,55548488,2883000,386
90,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59332898,5459.075838,nan,59.332898,nan,388,3104,533610,55836304,2959880,388
91,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59369194,5518.445032,nan,59.369194,nan,388,3104,539154,55836304,2990632,388
92,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57758896,5576.203928,nan,57.758896,nan,377,3016,534996,54253316,2967568,377
93,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60888752,5637.09268,nan,60.888752,nan,399,3192,529452,57419292,2936816,399
94,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62130820,5699.2235,nan,62.13082,nan,407,3256,543312,58570556,3013696,407
95,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60925048,5760.148548,nan,60.925048,nan,399,3192,534996,57419292,2967568,399
96,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58505698,5818.654246,nan,58.505698,nan,382,3056,539154,54972856,2990632,382
97,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60493300,5879.147546,nan,60.4933,nan,396,3168,534996,56987568,2967568,396
98,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59360120,5938.507666,nan,59.36012,nan,388,3104,537768,55836304,2982944,388
99,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58163422,5996.671088,nan,58.163422,nan,380,3040,530838,54685040,2944504,380
100,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58676836,6055.347924,nan,58.676836,nan,383,3064,543312,55116764,3013696,383
101,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62562568,6117.910492,nan,62.562568,nan,410,3280,543312,59002280,3013696,410
102,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60268986,6178.179478,nan,60.268986,nan,394,3152,544698,56699752,3021384,394
103,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54673142,6232.85262,nan,54.673142,nan,356,2848,525294,51231248,2913752,356
104,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57902812,6290.755432,nan,57.902812,nan,378,3024,534996,54397224,2967568,378
105,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58407152,6349.162584,nan,58.407152,nan,381,3048,546084,54828948,3029072,381
106,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55060788,6404.223372,nan,55.060788,nan,358,2864,540540,51519064,2998320,358
107,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55636452,6459.859824,nan,55.636452,nan,362,2896,540540,52094696,2998320,362
108,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60367532,6520.227356,nan,60.367532,nan,395,3160,537768,56843660,2982944,395
109,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62041348,6582.268704,nan,62.041348,nan,406,3248,551628,58426648,3059824,406
110,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61033936,6643.30264,nan,61.033936,nan,399,3192,551628,57419292,3059824,399
111,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57299926,6700.602566,nan,57.299926,nan,374,2992,530838,53821592,2944504,374
112,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56391060,6756.993626,nan,56.39106,nan,368,2944,523908,52958144,2906064,368
113,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56427356,6813.420982,nan,56.427356,nan,368,2944,529452,52958144,2936816,368
114,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55860766,6869.281748,nan,55.860766,nan,364,2912,530838,52382512,2944504,364
115,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54547374,6923.829122,nan,54.547374,nan,355,2840,528066,51087340,2929128,355
116,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58748160,6982.577282,nan,58.74816,nan,384,3072,532224,55260672,2952192,384
117,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55751878,7038.32916,nan,55.751878,nan,364,2912,514206,52382512,2852248,364
118,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53917266,7092.246426,nan,53.917266,nan,351,2808,519750,50511708,2883000,351
119,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56660744,7148.90717,nan,56.660744,nan,370,2960,521136,53245960,2890688,370
120,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54214172,7203.121342,nan,54.214172,nan,353,2824,521136,50799524,2890688,353
121,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54997270,7258.118612,nan,54.99727,nan,358,2864,530838,51519064,2944504,358
122,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55959312,7314.077924,nan,55.959312,nan,365,2920,523908,52526420,2906064,365
123,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56534976,7370.6129,nan,56.534976,nan,369,2952,523908,53102052,2906064,369
124,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62418652,7433.031552,nan,62.418652,nan,409,3272,543312,58858372,3013696,409
125,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60997640,7494.029192,nan,60.99764,nan,399,3192,546084,57419292,3029072,399
126,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55897062,7549.926254,nan,55.897062,nan,364,2912,536382,52382512,2975256,364
127,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54494198,7604.420452,nan,54.494198,nan,354,2832,541926,50943432,3006008,354
128,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60529596,7664.950048,nan,60.529596,nan,396,3168,540540,56987568,2998320,396
129,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62654576,7727.604624,nan,62.654576,nan,409,3272,579348,58858372,3213584,409
130,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54486392,7782.091016,nan,54.486392,nan,353,2824,562716,50799524,3121328,353
131,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61250444,7843.34146,nan,61.250444,nan,400,3200,562716,57563200,3121328,400
132,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60827770,7904.16923,nan,60.82777,nan,397,3176,564102,57131476,3129016,397
133,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62527540,7966.69677,nan,62.52754,nan,409,3272,559944,58858372,3105952,409
134,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58893344,8025.590114,nan,58.893344,nan,384,3072,554400,55260672,3075200,384
135,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58282652,8083.872766,nan,58.282652,nan,379,3032,571032,54541132,3167456,379
136,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60279328,8144.152094,nan,60.279328,nan,393,3144,568260,56555844,3152080,393
137,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57769238,8201.921332,nan,57.769238,nan,376,3008,558558,54109408,3098264,376
138,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58516040,8260.437372,nan,58.51604,nan,381,3048,562716,54828948,3121328,381
139,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59146148,8319.58352,nan,59.146148,nan,385,3080,571032,55404580,3167456,385
140,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58318948,8377.902468,nan,58.318948,nan,379,3032,576576,54541132,3198208,379
141,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56195236,8434.097704,nan,56.195236,nan,365,2920,559944,52526420,3105952,365
142,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59280990,8493.378694,nan,59.28099,nan,386,3088,569646,55548488,3159768,386
143,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60306550,8553.685244,nan,60.30655,nan,393,3144,572418,56555844,3175144,393
144,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60252106,8613.93735,nan,60.252106,nan,393,3144,564102,56555844,3129016,393
145,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59208398,8673.145748,nan,59.208398,nan,386,3088,558558,55548488,3098264,386
146,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59621998,8732.767746,nan,59.621998,nan,389,3112,555786,55980212,3082888,389
147,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61618674,8794.38642,nan,61.618674,nan,403,3224,553014,57994924,3067512,403
148,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56743678,8851.130098,nan,56.743678,nan,369,2952,555786,53102052,3082888,369
149,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60530864,8911.660962,nan,60.530864,nan,395,3160,562716,56843660,3121328,395
150,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61394360,8973.055322,nan,61.39436,nan,401,3208,562716,57707108,3121328,401
151,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58866122,9031.921444,nan,58.866122,nan,384,3072,550242,55260672,3052136,384
