step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,8,4,4,4
3,0,18,9,13,9
4,0,32,7,20,7
5,0,50,8,28,8
6,0,68,6,34,6
7,0,76,5,39,5
8,0,94,2,41,2
9,0,112,2,43,2
10,0,114,3,46,3
11,0,116,2,48,2
12,0,128,3,51,3
13,0,132,1,52,1
14,0,142,2,54,2
15,0,136,2,56,2
16,0,138,2,58,2
17,0,142,3,61,3
18,0,134,1,62,1
19,0,132,1,63,1
20,0,146,3,66,3
21,0,162,2,68,2
22,0,168,2,70,2
23,0,188,4,74,4
24,0,194,1,75,1
25,0,184,2,77,2
26,0,186,2,79,2
27,0,182,2,81,2
28,0,178,2,83,2
29,0,186,3,86,3
30,0,204,3,89,3
31,0,222,2,91,2
32,0,224,2,93,2
33,0,218,2,95,2
34,0,212,2,97,2
35,0,206,1,98,1
36,0,204,3,101,3
37,0,206,3,104,3
38,0,206,1,105,1
39,0,206,3,108,3
40,0,212,3,111,3
41,0,210,2,113,2
42,0,202,2,115,2
43,0,198,2,117,2
44,0,194,2,119,2
45,0,194,2,121,2
46,0,200,1,122,1
47,0,198,2,124,2
48,0,198,1,125,1
49,0,206,2,127,2
50,0,216,4,131,4
51,0,220,2,133,2
52,0,224,3,136,3
53,0,242,3,139,3
54,0,262,2,141,2
55,0,266,2,143,2
56,0,274,2,145,2
57,0,254,2,147,2
58,0,256,2,149,2
59,0,242,1,150,1
60,0,218,2,152,2
61,0,224,2,154,2
62,0,210,3,157,3
63,0,202,1,158,1
64,0,198,4,162,4
65,0,190,2,164,2
66,0,194,3,167,3
67,0,196,1,168,1
68,0,190,2,170,2
69,0,190,2,172,2
70,0,180,1,173,1
71,0,180,2,175,2
72,0,182,2,177,2
73,0,168,3,180,3
74,0,172,2,182,2
75,0,174,2,184,2
76,0,180,3,187,3
77,0,184,3,190,3
78,0,182,2,192,2
79,0,180,3,195,3
80,0,180,2,197,2
81,0,180,2,199,2
82,0,184,4,203,4
83,0,194,2,205,2
84,0,204,3,208,3
85,0,208,2,210,2
86,0,210,2,212,2
87,0,206,1,213,1
88,0,198,2,215,2
89,0,194,2,217,2
90,0,196,2,219,2
91,0,212,2,221,2
92,0,212,2,223,2
93,0,220,2,225,2
94,0,224,2,227,2
95,0,216,2,229,2
96,0,196,2,231,2
97,0,182,2,233,2
98,0,158,2,235,2
99,0,150,2,237,2
100,0,134,3,240,3
101,0,130,3,243,3
102,0,126,2,245,2
103,0,134,2,247,2
104,0,134,3,250,3
105,0,138,3,253,3
106,0,130,1,254,1
107,0,132,2,256,2
108,0,130,0,256,0
109,0,132,1,257,1
110,0,134,2,259,2
111,0,132,4,263,4
112,0,134,2,265,2
113,0,138,4,269,4
114,0,146,1,270,1
115,0,146,4,274,4
116,0,168,2,276,2
117,0,172,1,277,1
118,0,174,2,279,2
119,0,186,3,282,3
120,0,186,2,284,2
121,0,198,4,288,4
122,0,198,3,291,3
123,0,212,2,293,2
124,0,220,2,295,2
125,0,224,3,298,3
126,0,230,3,301,3
127,0,234,1,302,1
128,0,232,2,304,2
129,0,220,1,305,1
130,0,218,3,308,3
131,0,220,1,309,1
132,0,214,1,310,1
133,0,210,2,312,2
134,0,212,2,314,2
135,0,212,5,319,5
136,0,222,4,323,4
137,0,244,2,325,2
138,0,248,3,328,3
