step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51023864746094,67.51023864746094,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,35.43926073504476,20.513920311296747,6,12,6,6,12,0,12,-105.0,70.5,-47.5,5.0,2976504,3.472588,nan,2.976504,nan,6,864,1734960,12,1239888,12,6,792,384,96,408,102,198,6,0,0,6
4,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,7,562500.0,33.65132553907991,25.316018565553886,8,16,7,6,16,0,13,-105.0,70.5,-47.5,5.0,3390088,6.862676,nan,3.390088,nan,6,1152,1734960,12,1653184,16,6,792,384,96,408,102,198,6,0,0,6
5,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,8,562500.0,41.907088748542684,31.550529251765077,10,20,8,6,20,0,14,-105.0,70.5,-47.5,5.0,3803672,10.666348,nan,3.803672,nan,6,1440,1734960,12,2066480,20,6,792,384,96,408,102,198,6,0,0,6
6,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,8,562500.0,34.824228574225366,18.096349354203287,11,22,8,6,22,0,14,-105.0,70.5,-47.5,5.0,4010464,14.676812,nan,4.010464,nan,6,1584,1734960,12,2273128,22,6,792,384,96,408,102,198,6,0,0,6
7,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,8,562500.0,25.033216057131842,18.640405525989287,12,24,8,6,24,0,14,-105.0,70.5,-47.5,5.0,4217256,18.894068,nan,4.217256,nan,6,1728,1734960,12,2479776,24,6,792,384,96,408,102,198,6,0,0,6
8,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,9,562500.0,36.463125219933495,18.660325783089135,13,26,9,6,26,0,15,-105.0,70.5,-47.5,5.0,4424048,23.318116,nan,4.424048,nan,6,1872,1734960,12,2686424,26,6,792,384,96,408,102,198,6,0,0,6
9,-47.5,57.5,32,16,0,0.0,0.0,0,0.0,57.5,9,562500.0,39.096044504779684,19.253325629703763,16,32,9,7,32,0,16,-105.0,70.5,-47.5,5.0,5333716,28.651832,nan,5.333716,nan,7,2304,2024120,14,3306368,32,7,924,448,112,476,119,231,7,0,0,7
10,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,10,562500.0,45.01030635442485,23.30988835849183,17,34,10,6,34,0,16,-105.0,70.5,-47.5,5.0,5251216,33.903048,nan,5.251216,nan,6,2448,1734960,12,3513016,34,6,792,384,96,408,102,198,6,0,0,6
11,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,12,562500.0,35.99029204049142,19.249173688511835,20,40,12,7,40,0,19,-105.0,70.5,-47.5,5.0,6160884,40.063932,nan,6.160884,nan,7,2880,2024120,14,4132960,40,7,924,448,112,476,119,231,7,0,0,7
12,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,14,562500.0,49.45017501019041,41.840309232594166,27,54,14,6,54,0,20,-105.0,70.5,-47.5,5.0,7319136,47.383068,nan,7.319136,nan,6,3888,1734960,12,5579496,54,6,792,384,96,408,102,198,6,0,0,6
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,15,562500.0,41.825721674934826,32.00209967013788,28,56,15,5,56,0,20,-105.0,70.5,-47.5,5.0,7236636,54.619704,nan,7.236636,nan,5,4032,1445800,10,5786144,56,5,660,320,80,340,85,165,5,0,0,5
