step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,20,20,41.35729116922263,32.07087808484704,23.908775860413094,23.908775860413094,0.9,0.9,53.80446849579208,25.84704378498806,25.84704378498806,51.6015476272583,23.702232440577188,23.702232440577188,nan,20.605498888393996,16.48440698370295,30.643465349990052,55.97965394526013,0.0,0.0,57.73860429839529,55.97965381053254,9400,34.80543540273156,22.933168895663727,30.13261002554448,nan,nan,nan,nan,25.84704378498806,35.882944089064075,35.882944089064075,600,25.84704378498806
200,1,500,20,20,33.519728827451985,31.97199186274105,24.94027059044418,24.94027059044418,0.85,0.85,40.204297492664125,26.490074006002203,26.490074006002203,47.457205169677735,22.690866353596945,22.690866353596945,nan,16.134318693899825,13.907911891894367,50.82797324287591,56.91226245318523,0.0,0.0,59.07882686923406,56.91226250799819,9280,33.963912884647286,25.114913984586767,30.42218850199599,nan,nan,nan,nan,26.490074006002203,22.56867153911653,22.56867153911653,720,26.490074006002203
300,1,500,20,20,32.50466215048144,38.63997195085524,17.52869949743913,17.52869949743913,0.946969696969697,0.946969696969697,42.72756091547966,19.72261964362847,19.72261964362847,54.668433882141116,17.56826115454943,17.56826115454943,nan,15.296982454197602,13.135002256300524,21.002082418585566,56.16867144829437,0.0,0.0,58.11934543684841,56.168671564166466,9340,41.16465106485053,16.95469437199788,36.446051920538,nan,nan,nan,nan,19.72261964362847,24.23562213705036,24.23562213705036,660,19.72261964362847
400,1,500,20,20,33.268897049575806,39.14363927894725,18.30109370455228,18.30109370455228,0.9394736842105263,0.9394736842105263,43.481788329093085,19.558768671588872,19.558768671588872,53.15591035995483,16.453843980773406,16.453843980773406,nan,12.05077195149794,11.08946124186476,21.839697605670786,57.44473298349953,0.0,0.0,58.56830827807556,57.44473308008819,9620,40.59685576319819,17.971452514877367,37.88596440849932,nan,nan,nan,nan,19.558768671588872,25.251317810452797,25.251317810452797,380,19.558768671588872
500,1,500,20,20,28.9298209912085,44.56132979106947,11.511411764869106,11.511411764869106,1.0,1.0,39.358672801103275,12.831426775005566,12.831426775005566,53.24162183074951,12.51864378588176,12.51864378588176,nan,11.742007085260335,11.027579004032178,13.968334923242645,56.07274155593857,0.0,0.0,56.87463964385124,56.072741549246835,9720,45.70486075157098,11.169778892280256,43.24131477424127,nan,nan,nan,nan,12.831426775005566,20.037492770474362,20.037492770474362,280,12.831426775005566
600,1,500,20,20,28.8169569959558,37.61452596770357,19.11189840909355,19.11189840909355,0.8983333333333333,0.8983333333333333,35.93905839274176,20.604901645180696,20.604901645180696,49.76255099334717,16.65679819319469,16.65679819319469,nan,12.46333106673056,11.926284742636803,18.47292438508574,56.72642437679712,0.0,0.0,58.50883921848957,56.72642427205649,9400,39.29379035421056,19.215048864279012,36.121522626875795,nan,nan,nan,nan,20.604901645180696,17.41629695807556,17.41629695807556,600,20.604901645180696
700,1,500,20,20,29.46688201071075,36.05506036272136,20.98440613750171,20.98440613750171,0.8554054054054054,0.8554054054054054,35.85177360952807,22.648805167235157,22.648805167235157,47.675957962799075,19.637284669831,19.637284669831,nan,14.627168491418303,12.533521657775685,39.38899471000349,57.03946650022308,0.0,0.0,59.274781381924406,57.03946642012167,9260,38.032262700811174,21.242518681113236,34.39066125288652,nan,nan,nan,nan,22.648805167235157,17.434356075330864,17.434356075330864,740,22.648805167235157
800,1,500,20,20,28.586314118881134,36.95452019788122,17.785673055362714,17.785673055362714,0.95,0.95,36.28892155038405,20.134983808887444,20.134983808887444,51.60348236083984,17.928013717924507,17.928013717924507,nan,15.346479377848592,13.279423866081656,19.104702746779335,54.74019325324394,0.0,0.0,57.32035985243497,54.740193387443625,9120,39.50270337026096,17.81765648217401,34.605209578556185,nan,nan,nan,nan,20.134983808887444,17.450757327389713,17.450757327389713,880,20.134983808887444
900,1,500,20,20,30.64796489690059,42.43108446255591,13.10839444476254,13.10839444476254,1.0,1.0,41.6360406867199,16.20451838572591,16.20451838572591,55.687218584442135,15.78288480676546,15.78288480676546,nan,14.27343768642367,13.292331684174357,21.773109020319996,55.53947890731845,0.0,0.0,57.71601081834266,55.53947875006662,9260,45.672937266416376,12.043073551926284,39.334960364340716,nan,nan,nan,nan,16.20451838572591,22.51936711129077,22.51936711129077,740,16.20451838572591
1000,1,500,20,20,31.35581449579984,34.96950569808108,22.65153769833397,22.65153769833397,0.85,0.85,38.08162709658611,23.36778482490178,23.36778482490178,48.19669839019775,17.549326796809595,17.549326796809595,nan,11.215408904051461,10.383819096987088,54.231205435347235,57.62104339641505,0.0,0.0,58.565713794447994,57.621043565880456,9680,35.84647342275903,22.71924037168896,34.25325874097868,nan,nan,nan,nan,23.36778482490178,20.49811174479356,20.49811174479356,320,23.36778482490178
