step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,28.77596349570477,28.730403216037462,28.666734689252912,13.827367825528219,10.193229262036702,0.8667622735002892,211
100,1,5000,29.730766736210768,29.08367815854563,28.197024049739255,14.57866375992224,11.411834811944063,0.8488835479409751,170
150,1,5000,28.70156703933267,29.07809456624502,29.569280775328398,14.403877570658333,10.600877924915256,0.7950860839343472,182
200,1,5000,29.273604102588493,28.72169537924796,27.959056827643565,14.169568222662056,10.74719558950762,0.8797330097087379,206
250,1,5000,29.800555917608026,28.854349703476867,27.541973544041998,14.34099319986417,11.287171363060455,0.8865554212552601,204
300,1,5000,29.1567762153192,28.975285652738357,28.728579454300544,14.083301943472222,10.460576878672201,0.8728889347251176,155
350,1,5000,29.369758159365567,29.126530827934154,28.795008628502224,14.51808356961463,11.043103283464596,0.8450514573996826,177
359,1,5000,30.377865990372506,29.04124773109763,27.128447872521473,14.86929122763184,11.995456420189157,0.894498943660344,199
