step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,4,36,156.25,122.19444444444444,156.25,122.19444444444444,1.775,0,2,-1,nan,804,81,81,0.10074626865671642,0.32932214220659406,0.6666666666666666,0.6666666666666666,0.20940234209876082,0.9629629629629629,0.0006094055539437276,nan,0.0,nan,0.527451666630771,0.5185185185185185,0.9830635702237605,23.11111111111111,804,81,81,0.10074626865671642,0.32932214220659406,0.6666666666666666,0.6666666666666666,0.20940234209876082,0.9629629629629629,0.0006094055539437276,nan,0.0,nan,0.527451666630771,0.5185185185185185,0.9830635702237605,23.11111111111111
50,policy,100,400,4,36,337.5,216.30555555555554,337.5,216.30555555555554,2.5,0,4,-1,nan,1727,143,143,0.08280254777070063,0.31135960965790016,0.7552447552447552,0.7552447552447552,0.10415379283413248,0.965034965034965,0.0029645044351354947,nan,0.0,nan,0.5327240266006914,0.5314685314685315,0.9976432541626267,62.42657342657343,1727,143,143,0.08280254777070063,0.31135960965790016,0.7552447552447552,0.7552447552447552,0.10415379283413248,0.965034965034965,0.0029645044351354947,nan,0.0,nan,0.5327240266006914,0.5314685314685315,0.9976432541626267,62.42657342657343
75,policy,100,400,4,36,400.0,241.05555555555554,522.0,266.6388888888889,2.9,0,5,-1,nan,2649,200,200,0.07550018875047187,0.3240045906391831,0.805,0.805,0.10918005891712484,0.955,0.0042502502915359765,nan,0.0,nan,0.5299786682006388,0.595,1.122686696089333,166.86,2649,200,200,0.07550018875047187,0.3240045906391831,0.805,0.805,0.10918005891712484,0.955,0.0042502502915359765,nan,0.0,nan,0.5299786682006388,0.595,1.122686696089333,166.86
100,policy,100,400,4,36,400.0,273.6666666666667,695.0,351.9166666666667,3.6,0,6,100,24.206661168269335,3554,255,255,0.07175014068655036,0.3240093416668762,0.807843137254902,0.807843137254902,0.10575714848992748,0.9490196078431372,0.00465124593232492,nan,0.0,nan,0.5302026109637252,0.6274509803921569,1.1834173718074825,266.09019607843135,3554,255,255,0.07175014068655036,0.3240093416668762,0.807843137254902,0.807843137254902,0.10575714848992748,0.9490196078431372,0.00465124593232492,nan,0.0,nan,0.5302026109637252,0.6274509803921569,1.1834173718074825,266.09019607843135
125,policy,100,400,4,36,400.0,250.47222222222223,796.0,317.94444444444446,3.525,0,7,100,24.206661168269335,3583,227,227,0.06335473067262071,0.33012490402635264,0.8810572687224669,0.8810572687224669,0.1339313498893508,0.9383259911894273,0.005684654042826304,nan,0.0,nan,0.5329888836936004,0.7136563876651982,1.3389704916912644,495.0748898678414,4387,308,308,0.07020743104627308,0.3299137880932343,0.8246753246753247,0.8246753246753247,0.11022525426948639,0.9448051948051948,0.004754519603559928,nan,0.0,nan,0.5319740848519057,0.6623376623376623,1.2450562559303018,370.95454545454544
150,policy,100,400,4,36,400.0,249.66666666666666,943.5,354.02777777777777,3.85,0,9,100,24.206661168269335,3507,215,215,0.061305959509552324,0.34076907918195914,0.8651162790697674,0.8651162790697674,0.15690990834806925,0.9209302325581395,0.006273235809476337,nan,0.0,nan,0.5308595857141623,0.7767441860465116,1.4631819919038709,693.1767441860466,5234,358,358,0.06839893007260221,0.32902172124357804,0.8212290502793296,0.8212290502793296,0.11642363201360076,0.9385474860335196,0.005181493531393296,nan,0.0,nan,0.5314747728389303,0.6787709497206704,1.2771461307466045,441.2290502793296
175,policy,100,400,4,36,400.0,213.55555555555554,1112.5,285.77777777777777,3.625,0,10,100,24.206661168269335,3419,216,216,0.06317636735887687,0.3364745726909214,0.8425925925925926,0.8425925925925926,0.16990630110170662,0.9120370370370371,0.0060335679046216485,nan,0.0,nan,0.5299957963456062,0.7870370370370371,1.4849873196424679,825.2361111111111,6068,416,416,0.06855636123928807,0.33047938901220103,0.8245192307692307,0.8245192307692307,0.11205595447916776,0.9326923076923077,0.0052550563098517165,nan,0.0,nan,0.5299883190127093,0.6947115384615384,1.310805377287719,508.70913461538464
200,policy,100,400,4,36,400.0,216.75,1259.75,277.8611111111111,3.7,0,11,200,21.590208259786927,3370,215,215,0.06379821958456973,0.33759185839641315,0.8465116279069768,0.8465116279069768,0.14460789119454068,0.9209302325581395,0.005984781787436752,nan,0.0,nan,0.5301583983112172,0.8,1.5089829804608292,902.9441860465116,6924,470,470,0.06787983824378972,0.3302226205963452,0.825531914893617,0.825531914893617,0.09986986738522273,0.9361702127659575,0.0053002950125858785,nan,0.0,nan,0.5301810920961701,0.7063829787234043,1.3323428338996153,557.4170212765957
225,policy,100,400,4,36,400.0,249.36111111111111,1399.0,353.1111111111111,4.2,0,12,200,21.590208259786927,3427,220,220,0.06419608987452582,0.35009811407665825,0.8454545454545455,0.8454545454545455,0.14649474579618305,0.9181818181818182,0.005919244945912688,nan,0.0,nan,0.5243836360118823,0.7954545454545454,1.5169324342465194,1045.090909090909,7814,528,528,0.06757102636293831,0.338323923919661,0.8333333333333334,0.8333333333333334,0.09450027938735686,0.9337121212121212,0.0052653352867238525,nan,0.0,nan,0.5286451280852356,0.7178030303030303,1.3578164106097579,651.844696969697
250,policy,100,400,4,36,400.0,213.36111111111111,1498.5,256.44444444444446,3.625,0,14,200,21.590208259786927,3449,228,228,0.06610611771527979,0.35931544125393144,0.8596491228070176,0.8596491228070176,0.10146287340957308,0.9342105263157895,0.004966948307565178,nan,0.0,nan,0.5247906952748936,0.7850877192982456,1.496001599050845,1117.232456140351,8683,586,586,0.06748819532419671,0.34080835633293055,0.8361774744027304,0.8361774744027304,0.08258681893212676,0.9368600682593856,0.005096273391236303,nan,0.0,nan,0.5288197707062153,0.7201365187713311,1.3617806267145056,704.2474402730376
