step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,56.4253761839158,45.681154542495044,3,6,0,2,6,0,2,-105.0,70.5,-47.5,5.0,1198960,1.19896,nan,1.19896,nan,2,432,578320,4,619944,6,2,264,128,32,136,34,66,2,0,0,2
3,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.00922966003418,60.00922775268555,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1323108,2.522068,nan,1.323108,nan,1,576,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
4,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.55637741088867,62.406761169433594,18,36,0,2,36,0,2,-105.0,70.5,-47.5,5.0,4300408,6.822476,nan,4.300408,nan,2,2160,578320,4,3719664,36,2,264,128,32,136,34,66,2,0,0,2
5,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.31384911220868,30.11941444203692,20,40,0,3,40,0,3,-105.0,70.5,-47.5,5.0,5003068,11.825544,nan,5.003068,nan,3,2232,867480,6,4132960,40,3,396,192,48,204,51,99,3,0,0,3
6,-47.5,57.5,60,30,0,0.0,0.0,0,0.0,57.5,2,562500.0,50.37215317407865,22.438211253892035,30,60,2,3,60,0,5,-105.0,70.5,-47.5,5.0,7070844,18.896388,nan,7.070844,nan,3,3528,867480,6,6199440,60,3,396,192,48,204,51,99,3,0,0,3
7,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.46756742777452,36.860887783052284,33,66,1,3,66,0,4,-105.0,70.5,-47.5,5.0,7691004,26.587392,nan,7.691004,nan,3,3744,867480,6,6819384,66,3,396,192,48,204,51,99,3,0,0,3
8,-47.5,57.5,72,36,0,0.0,0.0,0,0.0,57.5,2,562500.0,33.99406661824263,27.878815579957454,36,72,2,5,72,0,7,-105.0,70.5,-47.5,5.0,8889532,35.476924,nan,8.889532,nan,5,3744,1445800,10,7439328,72,5,660,320,80,340,85,165,5,0,0,5
9,-47.5,57.5,82,41,0,0.0,0.0,0,0.0,57.5,2,562500.0,34.258468021590275,22.248992331320952,41,82,2,5,82,0,7,-105.0,70.5,-47.5,5.0,9922484,45.399408,nan,9.922484,nan,5,3456,1445800,10,8472568,82,5,660,320,80,340,85,165,5,0,0,5
10,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,2,479862.53681820317,33.13561655300177,5.305086439797595,49,98,2,8,98,0,10,-105.0,70.5,-47.5,5.0,12443760,57.843168,nan,12.44376,nan,8,3672,2313280,16,10125752,98,8,1056,512,128,544,136,264,8,0,0,8
