step,training_loss,selection_rmse,matched_examples,matched_groups,matched_gain_log_mae,matched_gain_log_rmse,matched_gain_prediction_bias_log,matched_top1_accuracy_tie_aware,matched_mean_selection_regret_log,matched_positive_target_fraction,matched_threshold_2_precision,matched_threshold_2_recall,matched_threshold_2_predicted_pass_fraction,matched_threshold_2_true_pass_fraction,matched_threshold_5_precision,matched_threshold_5_recall,matched_threshold_5_predicted_pass_fraction,matched_threshold_5_true_pass_fraction,matched_threshold_10_precision,matched_threshold_10_recall,matched_threshold_10_predicted_pass_fraction,matched_threshold_10_true_pass_fraction,matched_threshold_50_precision,matched_threshold_50_recall,matched_threshold_50_predicted_pass_fraction,matched_threshold_50_true_pass_fraction,matched_threshold_100_precision,matched_threshold_100_recall,matched_threshold_100_predicted_pass_fraction,matched_threshold_100_true_pass_fraction,matched_threshold_200_precision,matched_threshold_200_recall,matched_threshold_200_predicted_pass_fraction,matched_threshold_200_true_pass_fraction,matched_threshold_400_precision,matched_threshold_400_recall,matched_threshold_400_predicted_pass_fraction,matched_threshold_400_true_pass_fraction,stress_examples,stress_groups,stress_gain_log_mae,stress_gain_log_rmse,stress_gain_prediction_bias_log,stress_top1_accuracy_tie_aware,stress_mean_selection_regret_log,stress_positive_target_fraction,stress_threshold_2_precision,stress_threshold_2_recall,stress_threshold_2_predicted_pass_fraction,stress_threshold_2_true_pass_fraction,stress_threshold_5_precision,stress_threshold_5_recall,stress_threshold_5_predicted_pass_fraction,stress_threshold_5_true_pass_fraction,stress_threshold_10_precision,stress_threshold_10_recall,stress_threshold_10_predicted_pass_fraction,stress_threshold_10_true_pass_fraction,stress_threshold_50_precision,stress_threshold_50_recall,stress_threshold_50_predicted_pass_fraction,stress_threshold_50_true_pass_fraction,stress_threshold_100_precision,stress_threshold_100_recall,stress_threshold_100_predicted_pass_fraction,stress_threshold_100_true_pass_fraction,stress_threshold_200_precision,stress_threshold_200_recall,stress_threshold_200_predicted_pass_fraction,stress_threshold_200_true_pass_fraction,stress_threshold_400_precision,stress_threshold_400_recall,stress_threshold_400_predicted_pass_fraction,stress_threshold_400_true_pass_fraction
1,0.8916577696800232,0.18771179746514707,1536,96,0.040072109550237656,0.1977919638156891,0.00015456446271855384,0.1875,0.06024273939178748,0.20182291666666666,0.07971014492753623,0.6790123456790124,0.44921875,0.052734375,0.05357142857142857,0.15789473684210525,0.109375,0.037109375,0.0,0.0,0.004557291666666667,0.028645833333333332,0.0,0.0,0.0,0.011067708333333334,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0032552083333333335,768,48,0.037655264139175415,0.16572216153144836,0.009518235921859741,0.14583333333333334,0.030891433591921046,0.20442708333333334,0.06806282722513089,0.7027027027027027,0.4973958333333333,0.048177083333333336,0.08870967741935484,0.4583333333333333,0.16145833333333334,0.03125,0.0,0.0,0.0,0.022135416666666668,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0026041666666666665
50,0.7927231788635254,0.1860774947684105,1536,96,0.03581826761364937,0.1964283138513565,-0.004181776661425829,0.22916666666666666,0.049960082808274464,0.20182291666666666,0.09433962264150944,0.6172839506172839,0.3450520833333333,0.052734375,0.0891089108910891,0.15789473684210525,0.06575520833333333,0.037109375,1.0,0.022727272727272728,0.0006510416666666666,0.028645833333333332,0.0,0.0,0.0,0.011067708333333334,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0032552083333333335,768,48,0.03135625645518303,0.16342073678970337,0.003103153547272086,0.14583333333333334,0.031369524208257595,0.20442708333333334,0.08503401360544217,0.6756756756756757,0.3828125,0.048177083333333336,0.13846153846153847,0.375,0.08463541666666667,0.03125,1.0,0.058823529411764705,0.0013020833333333333,0.022135416666666668,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0026041666666666665
100,0.4881434738636017,0.07138616432434777,1536,96,0.012634895741939545,0.07868951559066772,-0.0001780458987923339,0.4166666666666667,0.010084170455196903,0.20182291666666666,0.32571428571428573,0.7037037037037037,0.11393229166666667,0.052734375,0.7735849056603774,0.7192982456140351,0.034505208333333336,0.037109375,0.9411764705882353,0.7272727272727273,0.022135416666666668,0.028645833333333332,0.8823529411764706,0.8823529411764706,0.011067708333333334,0.011067708333333334,0.9,0.75,0.006510416666666667,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,1.0,0.8,0.0026041666666666665,0.0032552083333333335,768,48,0.010632268153131008,0.05388760194182396,0.0012553451815620065,0.3333333333333333,0.013077038222745566,0.20442708333333334,0.32926829268292684,0.7297297297297297,0.10677083333333333,0.048177083333333336,0.6956521739130435,0.6666666666666666,0.029947916666666668,0.03125,0.9166666666666666,0.6470588235294118,0.015625,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.6666666666666666,0.6666666666666666,0.00390625,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
150,0.2840804159641266,0.06400196124776042,1536,96,0.009700888767838478,0.061290305107831955,-0.000744974531698972,0.4166666666666667,0.008694458626721394,0.20182291666666666,0.8837209302325582,0.4691358024691358,0.027994791666666668,0.052734375,1.0,0.5087719298245614,0.018880208333333332,0.037109375,1.0,0.5681818181818182,0.016276041666666668,0.028645833333333332,0.9285714285714286,0.7647058823529411,0.009114583333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.7777777777777778,0.7777777777777778,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.009191412478685379,0.0691068023443222,-0.0007223171996884048,0.3333333333333333,0.013077038222745566,0.20442708333333334,0.85,0.4594594594594595,0.026041666666666668,0.048177083333333336,0.9166666666666666,0.4583333333333333,0.015625,0.03125,1.0,0.5294117647058824,0.01171875,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
200,0.2256554514169693,0.07254033871814955,1536,96,0.014411329291760921,0.06819406896829605,0.007645824458450079,0.3645833333333333,0.014243669446856325,0.20182291666666666,0.22624434389140272,0.6172839506172839,0.14388020833333334,0.052734375,0.41975308641975306,0.5964912280701754,0.052734375,0.037109375,0.8823529411764706,0.6818181818181818,0.022135416666666668,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.75,1.0,0.0078125,0.005859375,0.625,1.0,0.005208333333333333,0.0032552083333333335,768,48,0.013437210582196712,0.08053223043680191,0.00641874922439456,0.2708333333333333,0.017127862014707063,0.20442708333333334,0.28205128205128205,0.5945945945945946,0.1015625,0.048177083333333336,0.358974358974359,0.5833333333333334,0.05078125,0.03125,0.7058823529411765,0.7058823529411765,0.022135416666666668,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
250,0.1664881706237793,0.06475676382538412,1536,96,0.015928415581583977,0.06084601953625679,0.00839551817625761,0.34375,0.019868620262983566,0.20182291666666666,0.19343065693430658,0.654320987654321,0.17838541666666666,0.052734375,0.2956521739130435,0.5964912280701754,0.07486979166666667,0.037109375,0.6976744186046512,0.6818181818181818,0.027994791666666668,0.028645833333333332,0.9333333333333333,0.8235294117647058,0.009765625,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.013995734043419361,0.07194330543279648,0.006837835069745779,0.25,0.019061528092015816,0.20442708333333334,0.24444444444444444,0.5945945945945946,0.1171875,0.048177083333333336,0.3181818181818182,0.5833333333333334,0.057291666666666664,0.03125,0.6666666666666666,0.7058823529411765,0.0234375,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
300,0.16816303133964539,0.07394935257840193,1536,96,0.019653605297207832,0.07047116756439209,0.014528254978358746,0.3333333333333333,0.015865267271707378,0.20182291666666666,0.17941176470588235,0.7530864197530864,0.22135416666666666,0.052734375,0.2342857142857143,0.7192982456140351,0.11393229166666667,0.037109375,0.45588235294117646,0.7045454545454546,0.044270833333333336,0.028645833333333332,0.9444444444444444,1.0,0.01171875,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.75,1.0,0.0078125,0.005859375,0.625,1.0,0.005208333333333333,0.0032552083333333335,768,48,0.01677427999675274,0.08045588433742523,0.011267189867794514,0.25,0.019061528092015816,0.20442708333333334,0.21238938053097345,0.6486486486486487,0.14713541666666666,0.048177083333333336,0.234375,0.625,0.08333333333333333,0.03125,0.5185185185185185,0.8235294117647058,0.03515625,0.022135416666666668,0.8,0.6666666666666666,0.006510416666666667,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
350,0.12366395443677902,0.061046322375426065,1536,96,0.015790047124028206,0.05789873003959656,0.008091057650744915,0.34375,0.015163433534644,0.20182291666666666,0.18996415770609318,0.654320987654321,0.181640625,0.052734375,0.2966101694915254,0.6140350877192983,0.07682291666666667,0.037109375,0.7317073170731707,0.6818181818181818,0.026692708333333332,0.028645833333333332,0.9333333333333333,0.8235294117647058,0.009765625,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.013433421961963177,0.06689868867397308,0.00635535130277276,0.25,0.019061528092015816,0.20442708333333334,0.24444444444444444,0.5945945945945946,0.1171875,0.048177083333333336,0.3181818181818182,0.5833333333333334,0.057291666666666664,0.03125,0.7058823529411765,0.7058823529411765,0.022135416666666668,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
400,0.10048409551382065,0.05912176511276707,1536,96,0.01659722626209259,0.056146737188100815,0.00987216830253601,0.3333333333333333,0.015228693107034156,0.20182291666666666,0.19032258064516128,0.7283950617283951,0.20182291666666666,0.052734375,0.2826086956521739,0.6842105263157895,0.08984375,0.037109375,0.6595744680851063,0.7045454545454546,0.030598958333333332,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.014311435632407665,0.06466248631477356,0.00786711648106575,0.25,0.019061528092015816,0.20442708333333334,0.2376237623762376,0.6486486486486487,0.13151041666666666,0.048177083333333336,0.28846153846153844,0.625,0.06770833333333333,0.03125,0.6,0.7058823529411765,0.026041666666666668,0.022135416666666668,0.8,0.6666666666666666,0.006510416666666667,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
450,0.12306170910596848,0.06608382290857095,1536,96,0.017975471913814545,0.06263426691293716,0.012951766140758991,0.34375,0.014314382691448321,0.20182291666666666,0.1880597014925373,0.7777777777777778,0.21809895833333334,0.052734375,0.2484472049689441,0.7017543859649122,0.10481770833333333,0.037109375,0.5517241379310345,0.7272727272727273,0.037760416666666664,0.028645833333333332,0.8947368421052632,1.0,0.012369791666666666,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8181818181818182,1.0,0.007161458333333333,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.015608537010848522,0.07249215245246887,0.010206623934209347,0.25,0.019061528092015816,0.20442708333333334,0.21621621621621623,0.6486486486486487,0.14453125,0.048177083333333336,0.25,0.625,0.078125,0.03125,0.5909090909090909,0.7647058823529411,0.028645833333333332,0.022135416666666668,0.8,0.6666666666666666,0.006510416666666667,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
