step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
224,-47.5,57.5,232,116,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.064398447672524,59.965309143066406,116,232,0,3,232,0,3,-105.0,70.5,-47.5,192878,257,0,32,116,15,102,5.0,917172,155.876396,nan,0.917172,nan,3,6120,867480,6,0,0,3,396,192,48,204,51,99,3,43176,257,3
225,-47.5,57.5,236,118,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.61083984375,58.61083984375,118,236,0,1,236,0,1,-105.0,70.5,-47.5,192878,224,0,32,118,14,106,5.0,331748,156.208144,nan,0.331748,nan,1,4824,289160,2,0,0,1,132,64,16,68,17,33,1,37632,224,1
226,-47.5,57.5,244,122,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.63566017150879,57.86448669433594,122,244,0,2,244,0,2,-105.0,70.5,-47.5,192878,144,0,32,122,14,104,5.0,607672,156.815816,nan,0.607672,nan,2,4896,578320,4,0,0,2,264,128,32,136,34,66,2,24192,144,2
227,-47.5,57.5,254,127,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.12079620361328,59.12079620361328,127,254,1,1,254,0,2,-105.0,70.5,-47.5,192878,331,0,32,127,15,107,5.0,350588,157.166404,nan,0.350588,nan,1,5688,289160,2,0,0,1,132,64,16,68,17,33,1,55608,331,1
228,-47.5,57.5,254,127,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.35523223876953,66.35523223876953,127,254,0,1,254,0,1,-105.0,70.5,-47.5,192878,285,0,32,127,15,99,5.0,343724,157.510128,nan,0.343724,nan,1,6552,289160,2,0,0,1,132,64,16,68,17,33,1,47880,285,1
229,-47.5,57.5,254,127,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.44787724812826,58.4304084777832,127,254,0,3,254,0,3,-105.0,70.5,-47.5,192878,289,0,32,127,15,105,5.0,922692,158.43282,nan,0.922692,nan,3,6264,867480,6,0,0,3,396,192,48,204,51,99,3,48552,289,3
230,-47.5,57.5,230,115,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.329917907714844,61.329917907714844,115,230,0,1,230,0,1,-105.0,70.5,-47.5,192878,273,0,32,115,13,98,5.0,340196,158.773016,nan,0.340196,nan,1,5040,289160,2,0,0,1,132,64,16,68,17,33,1,45864,273,1
231,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,0,562500.0,52.59602430917265,37.725283862977065,108,216,0,4,216,0,4,-105.0,70.5,-47.5,192878,254,0,32,108,14,97,5.0,1204736,159.977752,nan,1.204736,nan,4,4896,1156640,8,0,0,4,528,256,64,272,68,132,4,42672,254,4
232,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.18806076049805,61.188053131103516,107,214,0,1,214,0,1,-105.0,70.5,-47.5,192878,311,0,32,107,14,96,5.0,345212,160.322964,nan,0.345212,nan,1,3672,289160,2,0,0,1,132,64,16,68,17,33,1,52248,311,1
233,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.71412156788634,35.8668003070675,102,204,0,3,204,0,3,-105.0,70.5,-47.5,192878,331,0,32,102,15,92,5.0,927732,161.250696,nan,0.927732,nan,3,4248,867480,6,0,0,3,396,192,48,204,51,99,3,55608,331,3
234,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.76423804796943,41.75608670123606,96,192,0,2,192,0,2,-105.0,70.5,-47.5,192878,271,0,32,96,15,83,5.0,627712,161.878408,nan,0.627712,nan,2,3600,578320,4,0,0,2,264,128,32,136,34,66,2,45528,271,2
235,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.90651593761102,57.77995572642938,95,190,0,2,190,0,2,-105.0,70.5,-47.5,192878,270,0,32,95,15,78,5.0,627760,162.506168,nan,0.62776,nan,2,3816,578320,4,0,0,2,264,128,32,136,34,66,2,45360,270,2
236,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,0,562500.0,18.353682389718664,18.14339374089273,97,194,0,2,194,0,2,-105.0,70.5,-47.5,192878,243,0,32,97,16,79,5.0,624088,163.130256,nan,0.624088,nan,2,4680,578320,4,0,0,2,264,128,32,136,34,66,2,40824,243,2
237,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.26401138305664,58.65188980102539,98,196,0,2,196,0,2,-105.0,70.5,-47.5,192878,273,0,32,98,15,75,5.0,629344,163.7596,nan,0.629344,nan,2,4896,578320,4,0,0,2,264,128,32,136,34,66,2,45864,273,2
238,-47.5,57.5,210,105,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.74245867859668,19.758331761297118,105,210,0,4,210,0,4,-105.0,70.5,-47.5,192878,183,0,32,105,13,78,5.0,1192880,164.95248,nan,1.19288,nan,4,4968,1156640,8,0,0,4,528,256,64,272,68,132,4,30744,183,4
239,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.50619125366211,66.50619125366211,95,190,0,1,190,0,1,-105.0,70.5,-47.5,192878,140,0,32,95,13,75,5.0,316412,165.268892,nan,0.316412,nan,1,3600,289160,2,0,0,1,132,64,16,68,17,33,1,23520,140,1
240,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.7282829284668,61.7282829284668,99,198,0,1,198,0,1,-105.0,70.5,-47.5,192878,191,0,32,99,14,80,5.0,326132,165.595024,nan,0.326132,nan,1,4752,289160,2,0,0,1,132,64,16,68,17,33,1,32088,191,1
241,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,1,562500.0,65.44830322265625,65.44830322265625,91,182,1,1,182,0,2,-105.0,70.5,-47.5,192878,164,0,32,91,13,70,5.0,321884,165.916908,nan,0.321884,nan,1,5040,289160,2,0,0,1,132,64,16,68,17,33,1,27552,164,1
242,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.25503310194644,24.96267678076288,88,176,1,4,176,0,5,-105.0,70.5,-47.5,192878,212,0,32,88,14,65,5.0,1197752,167.11466,nan,1.197752,nan,4,4968,1156640,8,0,0,4,528,256,64,272,68,132,4,35616,212,4
243,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,0,562500.0,74.2358226776123,74.2358226776123,80,160,0,1,160,0,1,-105.0,70.5,-47.5,192878,192,0,32,80,12,55,5.0,325652,167.440312,nan,0.325652,nan,1,4104,289160,2,0,0,1,132,64,16,68,17,33,1,32256,192,1
244,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.73090934753418,57.59963607788086,78,156,0,2,156,0,2,-105.0,70.5,-47.5,192878,126,0,32,78,14,63,5.0,603496,168.043808,nan,0.603496,nan,2,3744,578320,4,0,0,2,264,128,32,136,34,66,2,21168,126,2
245,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.67479515075684,62.774234771728516,79,158,0,2,158,0,2,-105.0,70.5,-47.5,192878,176,0,32,79,12,58,5.0,612112,168.65592,nan,0.612112,nan,2,3960,578320,4,0,0,2,264,128,32,136,34,66,2,29568,176,2
246,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.68171310424805,57.68171310424805,74,148,0,1,148,0,1,-105.0,70.5,-47.5,192878,158,0,32,74,12,57,5.0,319508,168.975428,nan,0.319508,nan,1,3672,289160,2,0,0,1,132,64,16,68,17,33,1,26544,158,1
247,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,69,138,0,1,138,0,1,-105.0,70.5,-47.5,192878,141,0,32,69,10,52,5.0,316364,169.291792,nan,0.316364,nan,1,3384,289160,2,0,0,1,132,64,16,68,17,33,1,23688,141,1
248,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,4,562500.0,34.6366404622984,19.790226612752356,67,134,4,4,134,0,8,-105.0,70.5,-47.5,192878,159,0,32,67,11,50,5.0,1187264,170.479056,nan,1.187264,nan,4,3384,1156640,8,0,0,4,528,256,64,272,68,132,4,26712,159,4
249,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.85186565770846,48.51320662781774,65,130,0,2,130,0,2,-105.0,70.5,-47.5,192878,160,0,32,65,12,49,5.0,608488,171.087544,nan,0.608488,nan,2,3024,578320,4,0,0,2,264,128,32,136,34,66,2,26880,160,2
250,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.50292237635276,45.46377302375632,60,120,0,3,120,0,3,-105.0,70.5,-47.5,192878,151,0,32,60,13,43,5.0,896700,171.984244,nan,0.8967,nan,3,3456,867480,6,0,0,3,396,192,48,204,51,99,3,25368,151,3
251,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,1,562500.0,32.922590118113405,28.841907027626263,61,122,1,2,122,0,3,-105.0,70.5,-47.5,192878,158,0,32,61,10,39,5.0,608224,172.592468,nan,0.608224,nan,2,3096,578320,4,0,0,2,264,128,32,136,34,66,2,26544,158,2
252,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,1,562500.0,25.628560380632294,21.43269911319809,63,126,1,2,126,0,3,-105.0,70.5,-47.5,192878,176,0,32,63,12,44,5.0,611536,173.204004,nan,0.611536,nan,2,3384,578320,4,0,0,2,264,128,32,136,34,66,2,29568,176,2
253,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.996686935424805,60.20785140991211,58,116,0,2,116,0,2,-105.0,70.5,-47.5,192878,223,0,32,58,14,42,5.0,619864,173.823868,nan,0.619864,nan,2,3816,578320,4,0,0,2,264,128,32,136,34,66,2,37464,223,2
254,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,562500.0,48.294000123659934,38.8668222196297,64,128,0,3,128,0,3,-105.0,70.5,-47.5,192878,243,0,32,64,13,46,5.0,913164,174.737032,nan,0.913164,nan,3,4464,867480,6,0,0,3,396,192,48,204,51,99,3,40824,243,3
255,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.89122577807479,30.827156431384477,66,132,2,3,132,0,5,-105.0,70.5,-47.5,192878,229,0,32,66,13,46,5.0,910740,175.647772,nan,0.91074,nan,3,4392,867480,6,0,0,3,396,192,48,204,51,99,3,38472,229,3
256,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.52942657470703,60.2106819152832,67,134,1,2,134,0,3,-105.0,70.5,-47.5,192878,234,0,32,67,12,47,5.0,621712,176.269484,nan,0.621712,nan,2,3816,578320,4,0,0,2,264,128,32,136,34,66,2,39312,234,2
257,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,2,562500.0,47.42011044987816,39.76966602856017,68,136,2,3,136,0,5,-105.0,70.5,-47.5,192878,217,0,32,68,11,47,5.0,907428,177.176912,nan,0.907428,nan,3,3096,867480,6,0,0,3,396,192,48,204,51,99,3,36456,217,3
258,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.72541650802372,31.937763243512762,67,134,0,4,134,0,4,-105.0,70.5,-47.5,192878,176,0,32,67,12,45,5.0,1189832,178.366744,nan,1.189832,nan,4,3096,1156640,8,0,0,4,528,256,64,272,68,132,4,29568,176,4
259,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.527074421886944,42.396445243225685,66,132,0,2,132,0,2,-105.0,70.5,-47.5,192878,205,0,32,66,13,47,5.0,615688,178.982432,nan,0.615688,nan,2,2664,578320,4,0,0,2,264,128,32,136,34,66,2,34440,205,2
260,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,60,120,0,0,120,0,0,-105.0,70.5,-47.5,192878,216,0,32,60,11,35,5.0,38592,179.021024,nan,0.038592,nan,0,2304,0,0,0,0,0,0,0,0,0,0,0,0,36288,216,0
261,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.788352966308594,58.151451110839844,60,120,0,2,120,0,2,-105.0,70.5,-47.5,192878,165,0,32,60,10,39,5.0,609112,179.630136,nan,0.609112,nan,2,2808,578320,4,0,0,2,264,128,32,136,34,66,2,27720,165,2
262,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,562500.0,27.057914280285424,18.86063900231456,64,128,0,2,128,0,2,-105.0,70.5,-47.5,192878,212,0,32,64,12,50,5.0,617080,180.247216,nan,0.61708,nan,2,2880,578320,4,0,0,2,264,128,32,136,34,66,2,35616,212,2
263,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.02403450012207,59.02402877807617,64,128,0,1,128,0,1,-105.0,70.5,-47.5,192878,273,0,32,64,13,47,5.0,338252,180.585468,nan,0.338252,nan,1,3096,289160,2,0,0,1,132,64,16,68,17,33,1,45864,273,1
264,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.33206558227539,60.33206558227539,64,128,1,1,128,0,2,-105.0,70.5,-47.5,192878,197,0,32,64,11,40,5.0,325340,180.910808,nan,0.32534,nan,1,2952,289160,2,0,0,1,132,64,16,68,17,33,1,33096,197,1
265,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.779043197631836,58.33082962036133,63,126,0,2,126,0,2,-105.0,70.5,-47.5,192878,158,0,32,63,10,41,5.0,608296,181.519104,nan,0.608296,nan,2,3168,578320,4,0,0,2,264,128,32,136,34,66,2,26544,158,2
266,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,1,562500.0,73.49862480163574,73.49862480163574,62,124,1,1,124,0,2,-105.0,70.5,-47.5,192878,266,0,32,62,13,43,5.0,337220,181.856324,nan,0.33722,nan,1,3240,289160,2,0,0,1,132,64,16,68,17,33,1,44688,266,1
267,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.35895206955622,27.12815861704968,61,122,0,3,122,0,3,-105.0,70.5,-47.5,192878,150,0,32,61,12,39,5.0,896172,182.752496,nan,0.896172,nan,3,3096,867480,6,0,0,3,396,192,48,204,51,99,3,25200,150,3
268,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,0,562500.0,20.99923836216638,20.012392862419862,61,122,0,2,122,0,2,-105.0,70.5,-47.5,192878,222,0,32,61,13,43,5.0,618760,183.371256,nan,0.61876,nan,2,2880,578320,4,0,0,2,264,128,32,136,34,66,2,37296,222,2
269,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,1,562500.0,35.576906461033566,18.697877719034523,60,120,1,3,120,0,4,-105.0,70.5,-47.5,192878,126,0,32,60,12,46,5.0,891924,184.26318,nan,0.891924,nan,3,2880,867480,6,0,0,3,396,192,48,204,51,99,3,21168,126,3
270,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,60,120,0,1,120,0,1,-105.0,70.5,-47.5,192878,201,0,32,60,13,42,5.0,325076,184.588256,nan,0.325076,nan,1,2016,289160,2,0,0,1,132,64,16,68,17,33,1,33768,201,1
271,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.91314442952474,57.6128044128418,67,134,0,3,134,0,3,-105.0,70.5,-47.5,192878,176,0,32,67,13,51,5.0,900180,185.488436,nan,0.90018,nan,3,2736,867480,6,0,0,3,396,192,48,204,51,99,3,29568,176,3
272,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.46836471557617,61.46836471557617,65,130,1,1,130,0,2,-105.0,70.5,-47.5,192878,143,0,32,65,13,54,5.0,315260,185.803696,nan,0.31526,nan,1,1944,289160,2,0,0,1,132,64,16,68,17,33,1,24024,143,1
273,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.59788033138184,38.78863302916598,71,142,0,2,142,0,2,-105.0,70.5,-47.5,192878,121,0,32,71,11,52,5.0,600928,186.404624,nan,0.600928,nan,2,2016,578320,4,0,0,2,264,128,32,136,34,66,2,20328,121,2
274,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,0,562500.0,50.59653960193356,34.720472040308074,72,144,0,4,144,0,4,-105.0,70.5,-47.5,192878,168,0,32,72,13,53,5.0,1187912,187.592536,nan,1.187912,nan,4,2520,1156640,8,0,0,4,528,256,64,272,68,132,4,28224,168,4
275,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.62742614746094,57.553462982177734,77,154,0,2,154,0,2,-105.0,70.5,-47.5,192878,126,0,32,77,13,55,5.0,602128,188.194664,nan,0.602128,nan,2,2376,578320,4,0,0,2,264,128,32,136,34,66,2,21168,126,2
276,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.13521766662598,62.873287200927734,71,142,0,2,142,0,2,-105.0,70.5,-47.5,192878,187,0,32,71,12,50,5.0,611728,188.806392,nan,0.611728,nan,2,1728,578320,4,0,0,2,264,128,32,136,34,66,2,31416,187,2
277,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,69,138,0,0,138,0,0,-105.0,70.5,-47.5,192878,258,0,32,69,12,52,5.0,44568,188.85096,nan,0.044568,nan,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,43344,258,0
278,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.193599700927734,58.193599700927734,58,116,0,1,116,0,1,-105.0,70.5,-47.5,192878,232,0,32,58,12,46,5.0,329708,189.180668,nan,0.329708,nan,1,1440,289160,2,0,0,1,132,64,16,68,17,33,1,38976,232,1
279,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.48774466542855,28.186303538726673,60,120,0,3,120,0,3,-105.0,70.5,-47.5,192878,260,0,32,60,11,48,5.0,913572,190.09424,nan,0.913572,nan,3,2016,867480,6,0,0,3,396,192,48,204,51,99,3,43680,260,3
280,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,36.62181254285033,18.643952572726164,60,120,0,3,120,0,3,-105.0,70.5,-47.5,192878,228,0,32,60,12,51,5.0,907764,191.002004,nan,0.907764,nan,3,1584,867480,6,0,0,3,396,192,48,204,51,99,3,38304,228,3
281,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.58771133422852,66.58771133422852,57,114,0,1,114,0,1,-105.0,70.5,-47.5,192878,232,0,32,57,11,43,5.0,329924,191.331928,nan,0.329924,nan,1,1656,289160,2,0,0,1,132,64,16,68,17,33,1,38976,232,1
282,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.04377365112305,61.05849838256836,60,120,1,2,120,0,3,-105.0,70.5,-47.5,192878,230,0,32,60,12,46,5.0,619384,191.951312,nan,0.619384,nan,2,2160,578320,4,0,0,2,264,128,32,136,34,66,2,38640,230,2
283,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.652526653055794,43.349023945325996,60,120,0,3,120,0,3,-105.0,70.5,-47.5,192878,194,0,32,60,11,50,5.0,902628,192.85394,nan,0.902628,nan,3,2160,867480,6,0,0,3,396,192,48,204,51,99,3,32592,194,3
284,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.69938850402832,59.652305603027344,54,108,0,2,108,0,2,-105.0,70.5,-47.5,192878,240,0,32,54,11,43,5.0,620200,193.47414,nan,0.6202,nan,2,1296,578320,4,0,0,2,264,128,32,136,34,66,2,40320,240,2
285,-47.5,57.5,94,47,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,47,94,0,0,94,0,0,-105.0,70.5,-47.5,192878,121,0,32,47,10,37,5.0,22056,193.496196,nan,0.022056,nan,0,1728,0,0,0,0,0,0,0,0,0,0,0,0,20328,121,0
286,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,1,562500.0,66.40561008453369,60.91339111328125,49,98,1,2,98,0,3,-105.0,70.5,-47.5,192878,191,0,32,49,11,34,5.0,613120,194.109316,nan,0.61312,nan,2,2448,578320,4,0,0,2,264,128,32,136,34,66,2,32088,191,2
287,-47.5,57.5,88,44,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.51995086669922,59.74950408935547,44,88,0,3,88,0,3,-105.0,70.5,-47.5,192878,211,0,32,44,8,28,5.0,905844,195.01516,nan,0.905844,nan,3,2520,867480,6,0,0,3,396,192,48,204,51,99,3,35448,211,3
288,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,0,562500.0,50.04011380892356,43.1595681305292,40,80,0,3,80,0,3,-105.0,70.5,-47.5,192878,141,0,32,40,8,30,5.0,893364,195.908524,nan,0.893364,nan,3,1800,867480,6,0,0,3,396,192,48,204,51,99,3,23688,141,3
289,-47.5,57.5,92,46,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.4521604256925,58.41146469116211,46,92,0,3,92,0,3,-105.0,70.5,-47.5,192878,216,0,32,46,8,33,5.0,905748,196.814272,nan,0.905748,nan,3,1584,867480,6,0,0,3,396,192,48,204,51,99,3,36288,216,3
290,-47.5,57.5,92,46,0,0.0,0.0,0,0.0,57.5,1,562500.0,74.57037353515625,74.57037353515625,46,92,1,1,92,0,2,-105.0,70.5,-47.5,192878,199,0,32,46,10,37,5.0,324020,197.138292,nan,0.32402,nan,1,1296,289160,2,0,0,1,132,64,16,68,17,33,1,33432,199,1
291,-47.5,57.5,88,44,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.940737950513466,57.675296783447266,44,88,0,3,88,0,3,-105.0,70.5,-47.5,192878,164,0,32,44,8,34,5.0,897012,198.035304,nan,0.897012,nan,3,1584,867480,6,0,0,3,396,192,48,204,51,99,3,27552,164,3
292,-47.5,57.5,82,41,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.134796142578125,60.134796142578125,41,82,0,1,82,0,1,-105.0,70.5,-47.5,192878,189,0,32,41,7,26,5.0,322268,198.357572,nan,0.322268,nan,1,1224,289160,2,0,0,1,132,64,16,68,17,33,1,31752,189,1
293,-47.5,57.5,70,35,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.708438873291016,58.10688400268555,35,70,1,2,70,0,3,-105.0,70.5,-47.5,192878,170,0,32,35,9,29,5.0,608224,198.965796,nan,0.608224,nan,2,1080,578320,4,0,0,2,264,128,32,136,34,66,2,28560,170,2
294,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.2150650024414,63.02811050415039,32,64,0,2,64,0,2,-105.0,70.5,-47.5,192878,156,0,32,32,8,26,5.0,605584,199.57138,nan,0.605584,nan,2,792,578320,4,0,0,2,264,128,32,136,34,66,2,26208,156,2
295,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.16195235254555,21.350158950668707,29,58,0,4,58,0,4,-105.0,70.5,-47.5,192878,245,0,32,29,9,22,5.0,1198832,200.770212,nan,1.198832,nan,4,504,1156640,8,0,0,4,528,256,64,272,68,132,4,41160,245,4
296,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.49966303507487,59.168479919433594,34,68,0,3,68,0,3,-105.0,70.5,-47.5,192878,212,0,32,34,10,28,5.0,904284,201.674496,nan,0.904284,nan,3,792,867480,6,0,0,3,396,192,48,204,51,99,3,35616,212,3
297,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.06108474731445,60.06108474731445,40,80,0,1,80,0,1,-105.0,70.5,-47.5,192878,176,0,32,40,9,36,5.0,319652,201.994148,nan,0.319652,nan,1,792,289160,2,0,0,1,132,64,16,68,17,33,1,29568,176,1
298,-47.5,57.5,96,48,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.21634600522528,25.848199109044483,48,96,0,3,96,0,3,-105.0,70.5,-47.5,192878,277,0,32,48,11,42,5.0,915996,202.910144,nan,0.915996,nan,3,1584,867480,6,0,0,3,396,192,48,204,51,99,3,46536,277,3
299,-47.5,57.5,100,50,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.95199283431636,35.6756141912234,50,100,0,2,100,0,2,-105.0,70.5,-47.5,192878,166,0,32,50,9,48,5.0,607840,203.517984,nan,0.60784,nan,2,1368,578320,4,0,0,2,264,128,32,136,34,66,2,27888,166,2
300,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,2,562500.0,47.01053078307952,22.158188900046795,56,112,2,4,112,0,6,-105.0,70.5,-47.5,192878,351,0,32,56,13,48,5.0,1218224,204.736208,nan,1.218224,nan,4,2088,1156640,8,0,0,4,528,256,64,272,68,132,4,58968,351,4
301,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.385231018066406,59.385231018066406,55,110,0,1,110,0,1,-105.0,70.5,-47.5,192878,303,0,32,55,11,45,5.0,341852,205.07806,nan,0.341852,nan,1,1656,289160,2,0,0,1,132,64,16,68,17,33,1,50904,303,1
302,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.60951169331869,57.74492263793945,59,118,0,3,118,0,3,-105.0,70.5,-47.5,192878,327,0,32,59,12,54,5.0,925260,206.00332,nan,0.92526,nan,3,2448,867480,6,0,0,3,396,192,48,204,51,99,3,54936,327,3
303,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,0,562500.0,33.439318965371186,30.730915389847237,61,122,0,2,122,0,2,-105.0,70.5,-47.5,192878,328,0,32,61,11,54,5.0,635920,206.63924,nan,0.63592,nan,2,2232,578320,4,0,0,2,264,128,32,136,34,66,2,55104,328,2
304,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.82649230957031,60.21068572998047,62,124,0,2,124,0,2,-105.0,70.5,-47.5,192878,271,0,32,62,12,60,5.0,626272,207.265512,nan,0.626272,nan,2,2160,578320,4,0,0,2,264,128,32,136,34,66,2,45528,271,2
305,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,66,132,0,0,132,0,0,-105.0,70.5,-47.5,192878,263,0,32,66,10,59,5.0,46200,207.311712,nan,0.0462,nan,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,44184,263,0
