step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,40,40,38.211270426561434,37.11108701426336,18.868566937013735,18.868566937013735,0.975,0.975,51.07745362478588,21.19322336224003,21.19322336224003,54.13877604637146,20.183485000185783,20.183485000185783,nan,18.301292391438643,15.100834572162233,25.311152268977047,55.9796539512771,0.0,0.0,57.738604325384934,55.97965383669997,18800,40.09501890655737,17.643585418827566,34.786430474459934,nan,nan,nan,nan,21.19322336224003,32.50755754207729,32.50755754207729,1200,21.19322336224003
200,1,500,40,40,31.280798948814812,38.37844497219767,18.533817360675673,18.533817360675673,0.9180555555555555,0.9180555555555555,40.31380873154848,20.613115267313376,20.613115267313376,52.882965545654294,18.156998775186644,18.156998775186644,nan,15.061986094925022,12.971672639031375,23.49238038429069,56.91226233287334,0.0,0.0,59.07882674677444,56.91226239002947,18560,40.864173543694406,18.214653203080033,36.29914712271609,nan,nan,nan,nan,20.613115267313376,22.241257153979085,22.241257153979085,1440,20.613115267313376
300,1,500,40,40,31.484896422896924,28.91782465749744,27.250846923296045,27.250846923296045,0.7946969696969697,0.7946969696969697,34.77950978153582,28.316086617917883,28.316086617917883,43.20440546112061,23.089487908608078,23.089487908608078,nan,14.662581200794657,12.638392012616038,56.168671580793486,56.168671580793486,0.0,0.0,58.11934561225143,56.1686717336824,18680,30.316771902662076,27.802573709589353,27.85258511576452,nan,nan,nan,nan,28.316086617917883,17.685142062404175,17.685142062404175,1320,28.316086617917883
400,1,500,40,40,32.24100840064688,40.12560836867087,17.319124595103222,17.319124595103222,0.9328947368421052,0.9328947368421052,42.30493126132648,18.608468617027857,18.608468617027857,52.93016413002014,16.135311530200983,16.135311530200983,nan,13.318291581602558,11.541604897506215,18.517582016045036,57.44473296377409,0.0,0.0,58.56830826724272,57.44473306946316,19240,41.56072065595562,17.007587611287104,38.8362644524353,nan,nan,nan,nan,18.608468617027857,23.88891303097535,23.88891303097535,760,18.608468617027857
500,1,500,40,40,30.631679799445415,40.35277850452856,15.719963083924187,15.719963083924187,0.9482142857142857,0.9482142857142857,40.451760039518135,16.71362465677009,16.71362465677009,51.891448067474364,14.475227518162933,14.475227518162933,nan,11.904957560818522,10.773212950003623,18.26062174066423,56.07274158845274,0.0,0.0,56.874639648267504,56.072741553600835,19440,41.37448724976676,15.500152398500742,39.35911689683074,nan,nan,nan,nan,16.71362465677009,22.030536515837593,22.030536515837593,560,16.71362465677009
600,1,500,40,40,31.422821866117264,39.933160249539384,16.793264127257732,16.793264127257732,0.95,0.95,41.32797016078737,18.795191850515856,18.795191850515856,54.016622326660155,16.58705040012871,16.58705040012871,nan,13.540436237230292,11.802599216339255,21.001687141550796,56.72642437679712,0.0,0.0,58.50883921848957,56.72642427205649,18800,42.175243458567536,16.33359575992203,37.931232421540635,nan,nan,nan,nan,18.795191850515856,22.816131150953517,22.816131150953517,1200,18.795191850515856
700,1,500,40,40,29.878600501010272,32.67092853873653,24.368538915959753,24.368538915959753,0.8486486486486486,0.8486486486486486,34.14646064376296,25.688942432785833,25.688942432785833,47.189541299438474,21.33253353000268,21.33253353000268,nan,14.817297303555709,13.055590477913901,53.63831188609453,57.039467454696286,0.0,0.0,59.27478237381544,57.03946737460744,18520,34.3854119257328,24.889370448082648,31.350524941821607,nan,nan,nan,nan,25.688942432785833,16.516373019436607,16.516373019436607,1480,25.688942432785833
800,1,500,40,40,29.818113644678398,32.79821889420408,21.941973395885757,21.941973395885757,0.8738636363636364,0.8738636363636364,35.79360289279161,23.792030684621086,23.792030684621086,48.03164145011902,20.281188658452994,20.281188658452994,nan,15.270875535616886,13.488147203599542,48.71872156704871,54.740192290089844,0.0,0.0,57.32035883316187,54.74019241405115,18240,35.0255658400199,22.294792993141968,30.948161729430065,nan,nan,nan,nan,23.792030684621086,17.880121352649127,17.880121352649127,1760,23.792030684621086
900,1,500,40,40,32.00165306096728,32.09830199815315,23.441177427884615,23.441177427884615,0.875,0.875,38.599104756827344,25.045097410480896,25.045097410480896,48.54627407989502,21.114618281532398,21.114618281532398,nan,15.341805127515869,13.523230816452951,55.539479426037765,55.539479426037765,0.0,0.0,57.71601138935142,55.53947929954203,18520,34.08720039005437,23.628810999297052,30.494381889061135,nan,nan,nan,nan,25.045097410480896,20.951624047113732,20.951624047113732,1480,25.045097410480896
1000,1,500,40,40,33.48970306683348,33.65239491858768,23.968648475482304,23.968648475482304,0.85,0.85,40.83333972588638,24.71214433867892,24.71214433867892,48.887050105285645,18.88076821129641,18.88076821129641,nan,12.18221917429926,10.425182236851004,54.65087069136095,57.621043394069986,0.0,0.0,58.56571382566989,57.62104359659874,19360,34.57073956355199,23.9949742621179,32.90889925791981,nan,nan,nan,nan,24.71214433867892,23.158154719735435,23.158154719735435,640,24.71214433867892
