step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,random,100,400,8,32,139.5,125.96875,139.5,125.96875,0.0,0,0,-1,nan,795,296,296,0.3723270440251572,0.1331188495543997,0.6182432432432432,0.6182432432432432,nan,0.0,nan,nan,0.0,nan,0.532764300688829,0.4391891891891892,0.824359268482041,-2.8344594594594597,795,296,296,0.3723270440251572,0.1331188495543997,0.6182432432432432,0.6182432432432432,nan,0.0,nan,nan,0.0,nan,0.532764300688829,0.4391891891891892,0.824359268482041,-2.8344594594594597
50,random,100,400,8,32,310.0,252.78125,310.0,252.78125,0.0,0,0,-1,nan,1726,625,625,0.36210892236384706,0.13806166068866446,0.7136,0.7136,nan,0.0,nan,nan,0.0,nan,0.5314305946403282,0.464,0.873114955517446,10.6192,1726,625,625,0.36210892236384706,0.13806166068866446,0.7136,0.7136,nan,0.0,nan,nan,0.0,nan,0.5314305946403282,0.464,0.873114955517446,10.6192
75,random,100,400,8,32,397.5,275.875,496.125,327.28125,0.0,0,0,-1,nan,2671,946,946,0.35417446649195056,0.14511317067105908,0.7558139534883721,0.7558139534883721,nan,0.0,nan,nan,0.0,nan,0.5310912110893392,0.4978858350951374,0.9374770749339023,18.054968287526428,2671,946,946,0.35417446649195056,0.14511317067105908,0.7558139534883721,0.7558139534883721,nan,0.0,nan,nan,0.0,nan,0.5310912110893392,0.4978858350951374,0.9374770749339023,18.054968287526428
100,random,100,400,8,32,400.0,309.4375,660.125,434.46875,0.0,0,0,100,22.168416775382017,3619,1277,1277,0.3528599060513954,0.15120856912123906,0.7877838684416602,0.7877838684416602,nan,0.0,nan,nan,0.0,nan,0.5331308585798776,0.5097885669537979,0.956216581256884,35.144087705559905,3619,1277,1277,0.3528599060513954,0.15120856912123906,0.7877838684416602,0.7877838684416602,nan,0.0,nan,nan,0.0,nan,0.5331308585798776,0.5097885669537979,0.956216581256884,35.144087705559905
125,random,100,400,8,32,400.0,256.15625,747.0,354.9375,0.0,0,0,100,22.168416775382017,3633,1267,1267,0.348747591522158,0.15862867954069132,0.8334648776637726,0.8334648776637726,nan,0.0,nan,nan,0.0,nan,0.5343303071213888,0.5288082083662194,0.9896653835996713,28.89581689029203,4428,1563,1563,0.3529810298102981,0.15379764327969175,0.7927063339731286,0.7927063339731286,nan,0.0,nan,nan,0.0,nan,0.5340491474299062,0.5118362124120281,0.958406571521035,22.886756238003837
150,random,100,400,8,32,400.0,287.0625,909.875,449.21875,0.0,0,0,100,22.168416775382017,3615,1247,1247,0.3449515905947441,0.16973938741510985,0.8460304731355253,0.8460304731355253,nan,0.0,nan,nan,0.0,nan,0.5296482409552948,0.520449077786688,0.982631560992226,-25.20850040096231,5341,1872,1872,0.3504961617674593,0.1591632233103938,0.8018162393162394,0.8018162393162394,nan,0.0,nan,nan,0.0,nan,0.5302242271864066,0.5016025641025641,0.9460196995604649,-13.246794871794872
175,random,100,400,8,32,400.0,268.75,1099.75,411.78125,0.0,0,0,100,22.168416775382017,3619,1270,1270,0.35092567007460623,0.1833560752962348,0.8440944881889764,0.8440944881889764,nan,0.0,nan,nan,0.0,nan,0.5311822185060648,0.5086614173228347,0.9576024942126841,-36.41338582677165,6290,2216,2216,0.35230524642289346,0.16703035879108305,0.8064079422382672,0.8064079422382672,nan,0.0,nan,nan,0.0,nan,0.5311435729082787,0.5040613718411552,0.949011524475699,-13.161101083032491
200,random,100,400,8,32,400.0,307.90625,1250.875,441.625,0.0,0,0,200,19.898592750445502,3596,1262,1262,0.3509454949944383,0.19264716447683966,0.8367670364500792,0.8367670364500792,nan,0.0,nan,nan,0.0,nan,0.5247094936332979,0.4889064976228209,0.9317660601820585,-93.40253565768622,7215,2539,2539,0.3519057519057519,0.17180546055045057,0.8121307601417881,0.8121307601417881,nan,0.0,nan,nan,0.0,nan,0.5289335989335989,0.49940921622686096,0.9441813059970796,-28.74950768018905
225,random,100,400,8,32,400.0,274.3125,1362.5,353.875,0.0,0,0,200,19.898592750445502,3668,1275,1275,0.34760087241003274,0.2008766636580446,0.8352941176470589,0.8352941176470589,nan,0.0,nan,nan,0.0,nan,0.5197834396307679,0.48,0.9234615099337747,-148.66117647058823,8096,2838,2838,0.35054347826086957,0.17494836596552682,0.8118393234672304,0.8118393234672304,nan,0.0,nan,nan,0.0,nan,0.5275858796177473,0.4975334742776603,0.943037889183348,-54.18287526427061
250,random,100,400,8,32,400.0,251.25,1523.75,326.28125,0.0,0,0,200,19.898592750445502,3668,1282,1282,0.3495092693565976,0.20777527788076047,0.8447737909516381,0.8447737909516381,nan,0.0,nan,nan,0.0,nan,0.5178560019890445,0.4875195007800312,0.9414190410220348,-96.63728549141966,9009,3154,3154,0.3500943500943501,0.17892246679777807,0.8192771084337349,0.8192771084337349,nan,0.0,nan,nan,0.0,nan,0.5251885239980479,0.49587824984147116,0.94419094702708,-47.142358909321494
