step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
180,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,9,519763.90845249535,27.20294952810365,9.177088597500049,68,136,9,10,136,0,19,-105.0,70.5,-47.5,192878,269,0,32,68,14,65,5.0,2947616,519.625252,nan,2.947616,nan,10,9504,2891600,20,0,0,10,1320,640,160,680,170,330,10,45192,269,10
181,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,10,450440.8714999088,26.36257328780412,5.538934048526897,75,150,10,10,150,0,20,-105.0,70.5,-47.5,192878,312,0,32,75,15,71,5.0,2956136,522.581388,nan,2.956136,nan,10,10800,2891600,20,0,0,10,1320,640,160,680,170,330,10,52416,312,10
182,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,8,485128.51303837524,22.16704231505668,7.700266959808636,72,144,8,12,144,0,20,-105.0,70.5,-47.5,192878,470,0,32,72,15,68,5.0,3560040,526.141428,nan,3.56004,nan,12,9576,3469920,24,0,0,12,1584,768,192,816,204,396,12,78960,470,12
183,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,8,475333.7258692917,25.250102259135442,9.119903021546303,77,154,8,9,154,0,17,-105.0,70.5,-47.5,192878,188,0,32,77,14,73,5.0,2645436,528.786864,nan,2.645436,nan,9,10224,2602440,18,0,0,9,1188,576,144,612,153,297,9,31584,188,9
184,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,8,492054.65312997444,17.81481161956391,8.859160326677488,80,160,8,11,160,0,19,-105.0,70.5,-47.5,192878,509,0,32,80,15,72,5.0,3278956,532.06582,nan,3.278956,nan,11,11232,3180760,22,0,0,11,1452,704,176,748,187,363,11,85512,509,11
185,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,7,562500.0,30.961243203241793,19.648538233348788,87,174,8,9,174,1,17,-105.0,70.5,-47.5,192878,378,0,32,87,15,85,5.0,2679660,534.74548,nan,2.67966,nan,9,12528,2602440,18,0,0,9,1188,576,144,612,153,297,9,63504,378,9
186,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,11,515900.5013796942,30.400954553009207,6.330689284660357,81,162,11,10,162,0,21,-105.0,70.5,-47.5,192878,351,0,32,81,14,77,5.0,2963552,537.709032,nan,2.963552,nan,10,11664,2891600,20,0,0,10,1320,640,160,680,170,330,10,58968,351,10
187,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,11,506084.7567502656,21.53620909037116,5.912155287702905,69,138,11,12,138,0,23,-105.0,70.5,-47.5,192878,470,0,32,69,14,66,5.0,3560400,541.269432,nan,3.5604,nan,12,9936,3469920,24,0,0,12,1584,768,192,816,204,396,12,78960,470,12
188,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,6,562500.0,33.78753457074766,19.68526526834991,65,130,6,6,130,0,12,-105.0,70.5,-47.5,192878,350,0,32,65,14,64,5.0,1803408,543.07284,nan,1.803408,nan,6,8856,1734960,12,0,0,6,792,384,96,408,102,198,6,58800,350,6
189,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,8,432452.5200031234,16.546136008034555,5.490236810884019,70,140,8,11,140,0,19,-105.0,70.5,-47.5,192878,353,0,32,70,12,65,5.0,3251596,546.324436,nan,3.251596,nan,11,10080,3180760,22,0,0,11,1452,704,176,748,187,363,11,59304,353,11
190,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,9,562500.0,33.49671800462845,18.743181003198153,70,140,9,8,140,0,17,-105.0,70.5,-47.5,192878,256,0,32,70,13,69,5.0,2367424,548.69186,nan,2.367424,nan,8,10080,2313280,16,0,0,8,1056,512,128,544,136,264,8,43008,256,8
191,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,8,504871.7680823207,22.608811008734143,7.441986386449915,63,126,8,10,126,0,18,-105.0,70.5,-47.5,192878,421,0,32,63,11,59,5.0,2972504,551.664364,nan,2.972504,nan,10,8856,2891600,20,0,0,10,1320,640,160,680,170,330,10,70728,421,10
192,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,8,522473.1536125218,28.28244812431589,8.602217520410724,61,122,8,10,122,0,18,-105.0,70.5,-47.5,192878,503,0,32,61,12,60,5.0,2985776,554.65014,nan,2.985776,nan,10,8352,2891600,20,0,0,10,1320,640,160,680,170,330,10,84504,503,10
193,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,5,549042.5135516585,31.45356723402461,13.598437782538301,56,112,5,9,112,0,14,-105.0,70.5,-47.5,192878,361,0,32,56,10,55,5.0,2671620,557.32176,nan,2.67162,nan,9,7344,2602440,18,0,0,9,1188,576,144,612,153,297,9,60648,361,9
194,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,5,536156.184831767,28.02398567723697,11.771313479748153,49,98,5,9,98,0,14,-105.0,70.5,-47.5,192878,382,0,32,49,10,47,5.0,2674716,559.996476,nan,2.674716,nan,9,6912,2602440,18,0,0,9,1188,576,144,612,153,297,9,64176,382,9
195,-47.5,57.5,94,47,0,0.0,0.0,0,0.0,57.5,7,550318.7532539117,39.46248456103221,11.511771516157749,47,94,7,8,94,0,15,-105.0,70.5,-47.5,192878,352,0,32,47,10,46,5.0,2380240,562.376716,nan,2.38024,nan,8,6768,2313280,16,0,0,8,1056,512,128,544,136,264,8,59136,352,8
196,-47.5,57.5,84,42,0,0.0,0.0,0,0.0,57.5,5,562500.0,41.37858007366818,27.435701476520443,42,84,5,5,84,0,10,-105.0,70.5,-47.5,192878,271,0,32,42,9,41,5.0,1497100,563.873816,nan,1.4971,nan,5,5112,1445800,10,0,0,5,660,320,80,340,85,165,5,45528,271,5
197,-47.5,57.5,94,47,0,0.0,0.0,0,0.0,57.5,4,515670.122517359,32.18758972706052,6.972295296993948,47,94,4,7,94,0,11,-105.0,70.5,-47.5,192878,308,0,32,47,10,46,5.0,2083268,565.957084,nan,2.083268,nan,7,6480,2024120,14,0,0,7,924,448,112,476,119,231,7,51744,308,7
198,-47.5,57.5,96,48,0,0.0,0.0,0,0.0,57.5,5,553928.1470885642,31.975388443594948,13.59382340976926,48,96,5,9,96,0,14,-105.0,70.5,-47.5,192878,319,0,32,48,10,47,5.0,2664132,568.621216,nan,2.664132,nan,9,6912,2602440,18,0,0,9,1188,576,144,612,153,297,9,53592,319,9
199,-47.5,57.5,92,46,0,0.0,0.0,0,0.0,57.5,5,552317.5492119247,31.19964242359363,14.678298330473067,46,92,5,8,92,0,13,-105.0,70.5,-47.5,192878,293,0,32,46,9,45,5.0,2369824,570.99104,nan,2.369824,nan,8,6264,2313280,16,0,0,8,1056,512,128,544,136,264,8,49224,293,8
200,-47.5,57.5,104,52,0,0.0,0.0,0,0.0,57.5,6,538983.8712429698,32.76407775333631,11.239315147830244,52,104,6,8,104,0,14,-105.0,70.5,-47.5,192878,298,0,32,52,10,51,5.0,2370736,573.361776,nan,2.370736,nan,8,6336,2313280,16,0,0,8,1056,512,128,544,136,264,8,50064,298,8
201,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,8,562500.0,41.37390167196708,22.245142625216936,54,108,8,7,108,0,15,-105.0,70.5,-47.5,192878,247,0,32,54,10,53,5.0,2074100,575.435876,nan,2.0741,nan,7,7560,2024120,14,0,0,7,924,448,112,476,119,231,7,41496,247,7
202,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,9,562500.0,43.09780574656746,18.064763916493007,55,110,9,7,110,0,16,-105.0,70.5,-47.5,192878,309,0,32,55,11,53,5.0,2084300,577.520176,nan,2.0843,nan,7,7344,2024120,14,0,0,7,924,448,112,476,119,231,7,51912,309,7
203,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,8,503486.4205258455,31.93214154527766,10.03244700506282,56,112,8,8,112,0,16,-105.0,70.5,-47.5,192878,324,0,32,56,11,54,5.0,2376400,579.896576,nan,2.3764,nan,8,7632,2313280,16,0,0,8,1056,512,128,544,136,264,8,54432,324,8
204,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,8,538735.5551577606,34.50285454423362,11.18957868916645,55,110,8,8,110,0,16,-105.0,70.5,-47.5,192878,364,0,32,55,10,54,5.0,2383048,582.279624,nan,2.383048,nan,8,7560,2313280,16,0,0,8,1056,512,128,544,136,264,8,61152,364,8
205,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,5,515767.4758194294,30.158338297738396,7.275058149595003,56,112,5,9,112,0,14,-105.0,70.5,-47.5,192878,343,0,32,56,10,55,5.0,2667876,584.9475,nan,2.667876,nan,9,6624,2602440,18,0,0,9,1188,576,144,612,153,297,9,57624,343,9
206,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,3,463181.3512904032,19.010109091047806,9.640376776785436,61,122,3,9,122,0,12,-105.0,70.5,-47.5,192878,365,0,32,61,11,61,5.0,2672508,587.620008,nan,2.672508,nan,9,7560,2602440,18,0,0,9,1188,576,144,612,153,297,9,61320,365,9
207,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,6,549965.980784073,39.02865996055241,14.245147266781327,66,132,7,8,132,1,15,-105.0,70.5,-47.5,192878,277,0,32,66,11,64,5.0,2370376,589.990384,nan,2.370376,nan,8,9504,2313280,16,0,0,8,1056,512,128,544,136,264,8,46536,277,8
208,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,9,513787.47713354125,28.519333594248053,10.184228403106822,72,144,9,10,144,0,19,-105.0,70.5,-47.5,192878,392,0,32,72,11,69,5.0,2968568,592.958952,nan,2.968568,nan,10,9792,2891600,20,0,0,10,1320,640,160,680,170,330,10,65856,392,10
209,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,12,501314.30339228286,24.724975517224312,7.531106432703263,89,178,12,11,178,0,23,-105.0,70.5,-47.5,192878,473,0,32,89,13,87,5.0,3273700,596.232652,nan,3.2737,nan,11,12024,3180760,22,0,0,11,1452,704,176,748,187,363,11,79464,473,11
210,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,4,528601.4861235688,31.26257097157416,11.244032966918379,90,180,5,9,180,1,14,-105.0,70.5,-47.5,192878,387,0,32,90,12,89,5.0,2680380,598.913032,nan,2.68038,nan,9,11736,2602440,18,0,0,9,1188,576,144,612,153,297,9,65016,387,9
211,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,8,474353.32942435436,20.78073847653354,6.7620787279268555,102,204,8,9,204,0,17,-105.0,70.5,-47.5,192878,378,0,32,102,12,100,5.0,2681748,601.59478,nan,2.681748,nan,9,14616,2602440,18,0,0,9,1188,576,144,612,153,297,9,63504,378,9
212,-47.5,57.5,206,103,0,0.0,0.0,0,0.0,57.5,9,562500.0,38.069152812244525,20.12039161199683,103,206,9,8,206,0,17,-105.0,70.5,-47.5,192878,486,0,32,103,15,102,5.0,2410168,604.004948,nan,2.410168,nan,8,14184,2313280,16,0,0,8,1056,512,128,544,136,264,8,81648,486,8
213,-47.5,57.5,212,106,0,0.0,0.0,0,0.0,57.5,11,559482.4937491022,31.193251257191395,16.01662977023999,106,212,13,10,212,2,23,-105.0,70.5,-47.5,192878,469,0,32,106,14,103,5.0,2986976,606.991924,nan,2.986976,nan,10,15264,2891600,20,0,0,10,1320,640,160,680,170,330,10,78792,469,10
214,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,7,488749.63487154664,22.617006265322132,5.929957217131033,102,204,7,10,204,0,17,-105.0,70.5,-47.5,192878,462,0,32,102,14,101,5.0,2984360,609.976284,nan,2.98436,nan,10,13824,2891600,20,0,0,10,1320,640,160,680,170,330,10,77616,462,10
215,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,7,507652.40536159027,23.511485959862615,6.801893494816036,97,194,8,10,194,1,18,-105.0,70.5,-47.5,192878,490,0,32,97,14,95,5.0,2988560,612.964844,nan,2.98856,nan,10,13320,2891600,20,0,0,10,1320,640,160,680,170,330,10,82320,490,10
216,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,6,511167.878420958,23.04837819522502,8.921929118214894,97,194,7,9,194,1,16,-105.0,70.5,-47.5,192878,405,0,32,97,13,94,5.0,2684916,615.64976,nan,2.684916,nan,9,13248,2602440,18,0,0,9,1188,576,144,612,153,297,9,68040,405,9
217,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,11,518390.6445366916,26.52527715868303,9.439010125855106,98,196,11,9,196,0,20,-105.0,70.5,-47.5,192878,417,0,32,98,14,96,5.0,2687724,618.337484,nan,2.687724,nan,9,14040,2602440,18,0,0,9,1188,576,144,612,153,297,9,70056,417,9
218,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,10,541733.9298576742,29.55606747531763,14.004094930774242,101,202,10,9,202,0,19,-105.0,70.5,-47.5,192878,338,0,32,101,12,99,5.0,2674956,621.01244,nan,2.674956,nan,9,14544,2602440,18,0,0,9,1188,576,144,612,153,297,9,56784,338,9
219,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,7,456802.1423400933,18.286269343932894,5.189862482738401,107,214,9,11,214,2,20,-105.0,70.5,-47.5,192878,449,0,32,107,13,105,5.0,3272404,624.284844,nan,3.272404,nan,11,14760,3180760,22,0,0,11,1452,704,176,748,187,363,11,75432,449,11
220,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,8,532727.1594566437,30.065681009902512,12.357937058930741,108,216,9,9,216,1,18,-105.0,70.5,-47.5,192878,376,0,32,108,14,106,5.0,2682204,626.967048,nan,2.682204,nan,9,15408,2602440,18,0,0,9,1188,576,144,612,153,297,9,63168,376,9
221,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,11,523755.7910815559,29.557470309404877,8.750237290059333,109,218,11,8,218,0,19,-105.0,70.5,-47.5,192878,407,0,32,109,13,105,5.0,2398408,629.365456,nan,2.398408,nan,8,15696,2313280,16,0,0,8,1056,512,128,544,136,264,8,68376,407,8
222,-47.5,57.5,220,110,0,0.0,0.0,0,0.0,57.5,10,496315.7606405582,25.074788071319265,5.530306383281039,110,220,10,10,220,0,20,-105.0,70.5,-47.5,192878,463,0,32,110,16,107,5.0,2986544,632.352,nan,2.986544,nan,10,15840,2891600,20,0,0,10,1320,640,160,680,170,330,10,77784,463,10
223,-47.5,57.5,226,113,0,0.0,0.0,0,0.0,57.5,8,553098.2659069235,28.558128841355817,15.284423438135343,113,226,10,8,226,2,18,-105.0,70.5,-47.5,192878,407,0,32,113,13,107,5.0,2398984,634.750984,nan,2.398984,nan,8,16272,2313280,16,0,0,8,1056,512,128,544,136,264,8,68376,407,8
224,-47.5,57.5,224,112,0,0.0,0.0,0,0.0,57.5,8,479670.172903225,23.988693942567757,8.719727793515219,112,224,8,10,224,0,18,-105.0,70.5,-47.5,192878,392,0,32,112,15,109,5.0,2974760,637.725744,nan,2.97476,nan,10,15984,2891600,20,0,0,10,1320,640,160,680,170,330,10,65856,392,10
225,-47.5,57.5,220,110,0,0.0,0.0,0,0.0,57.5,9,551677.8284816782,30.429858556192755,13.898404104503808,110,220,10,9,220,1,19,-105.0,70.5,-47.5,192878,366,0,32,110,13,106,5.0,2680524,640.406268,nan,2.680524,nan,9,15408,2602440,18,0,0,9,1188,576,144,612,153,297,9,61488,366,9
226,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,8,526381.9094946252,28.70270666729844,8.965302952292927,108,216,8,8,216,0,16,-105.0,70.5,-47.5,192878,412,0,32,108,14,106,5.0,2398024,642.804292,nan,2.398024,nan,8,14472,2313280,16,0,0,8,1056,512,128,544,136,264,8,69216,412,8
227,-47.5,57.5,220,110,0,0.0,0.0,0,0.0,57.5,8,505985.7845700256,26.094486418386783,6.646475097883966,110,220,9,9,220,1,18,-105.0,70.5,-47.5,192878,444,0,32,110,13,106,5.0,2694060,645.498352,nan,2.69406,nan,9,15840,2602440,18,0,0,9,1188,576,144,612,153,297,9,74592,444,9
228,-47.5,57.5,208,104,0,0.0,0.0,0,0.0,57.5,10,562500.0,35.205720088043385,19.96512333855035,104,208,11,8,208,1,19,-105.0,70.5,-47.5,192878,424,0,32,104,14,100,5.0,2400328,647.89868,nan,2.400328,nan,8,14760,2313280,16,0,0,8,1056,512,128,544,136,264,8,71232,424,8
229,-47.5,57.5,206,103,0,0.0,0.0,0,0.0,57.5,10,519115.1424512581,24.878583504152164,5.299786456430954,103,206,10,9,206,0,19,-105.0,70.5,-47.5,192878,442,0,32,103,13,95,5.0,2692644,650.591324,nan,2.692644,nan,9,14760,2602440,18,0,0,9,1188,576,144,612,153,297,9,74256,442,9
230,-47.5,57.5,208,104,0,0.0,0.0,0,0.0,57.5,10,546089.5613900647,37.64094921715575,11.66913442250469,104,208,11,8,208,1,19,-105.0,70.5,-47.5,192878,588,0,32,104,15,100,5.0,2427088,653.018412,nan,2.427088,nan,8,13968,2313280,16,0,0,8,1056,512,128,544,136,264,8,98784,588,8
231,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,9,479928.0625258316,23.353242307989547,5.1222733501365525,94,188,9,8,188,0,17,-105.0,70.5,-47.5,192878,458,0,32,94,14,92,5.0,2404240,655.422652,nan,2.40424,nan,8,12960,2313280,16,0,0,8,1056,512,128,544,136,264,8,76944,458,8
232,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,9,437170.7804351298,19.72036438253028,6.3757494843973515,98,196,9,10,196,0,19,-105.0,70.5,-47.5,192878,545,0,32,98,14,96,5.0,2998520,658.421172,nan,2.99852,nan,10,14040,2891600,20,0,0,10,1320,640,160,680,170,330,10,91560,545,10
233,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,8,516257.4964888692,26.10818156608607,9.821651418205027,95,190,8,11,190,0,19,-105.0,70.5,-47.5,192878,540,0,32,95,14,94,5.0,3286540,661.707712,nan,3.28654,nan,11,13608,3180760,22,0,0,11,1452,704,176,748,187,363,11,90720,540,11
234,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,6,472687.55237367435,16.33023809005944,6.663770155144013,84,168,6,11,168,0,17,-105.0,70.5,-47.5,192878,450,0,32,84,13,82,5.0,3269404,664.977116,nan,3.269404,nan,11,11592,3180760,22,0,0,11,1452,704,176,748,187,363,11,75600,450,11
235,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,8,517084.2640034237,24.650119392667825,7.309228125069592,88,176,9,10,176,1,19,-105.0,70.5,-47.5,192878,508,0,32,88,15,87,5.0,2990216,667.967332,nan,2.990216,nan,10,11952,2891600,20,0,0,10,1320,640,160,680,170,330,10,85344,508,10
236,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,7,518052.3078230488,27.48046874429332,6.766653229342937,86,172,7,10,172,0,17,-105.0,70.5,-47.5,192878,430,0,32,86,14,84,5.0,2975888,670.94322,nan,2.975888,nan,10,10728,2891600,20,0,0,10,1320,640,160,680,170,330,10,72240,430,10
237,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,11,549067.8128561259,27.50715161669741,13.509372791545298,87,174,11,10,174,0,21,-105.0,70.5,-47.5,192878,417,0,32,87,13,84,5.0,2975504,673.918724,nan,2.975504,nan,10,12528,2891600,20,0,0,10,1320,640,160,680,170,330,10,70056,417,10
238,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,7,533632.5405525848,42.67543839865289,11.04891617714343,84,168,8,7,168,1,15,-105.0,70.5,-47.5,192878,363,0,32,84,13,83,5.0,2097260,676.015984,nan,2.09726,nan,7,11232,2024120,14,0,0,7,924,448,112,476,119,231,7,60984,363,7
239,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,5,534961.7408642529,25.491852689613125,10.95985078327756,78,156,8,10,156,3,18,-105.0,70.5,-47.5,192878,381,0,32,78,14,74,5.0,2967800,678.983784,nan,2.9678,nan,10,10872,2891600,20,0,0,10,1320,640,160,680,170,330,10,64008,381,10
240,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,8,500753.7989765227,22.361666095307886,6.023422684107677,77,154,9,10,154,1,19,-105.0,70.5,-47.5,192878,328,0,32,77,14,73,5.0,2958464,681.942248,nan,2.958464,nan,10,10440,2891600,20,0,0,10,1320,640,160,680,170,330,10,55104,328,10
241,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,8,434845.7397746655,15.680277353688936,7.910218308859625,86,172,8,10,172,0,18,-105.0,70.5,-47.5,192878,529,0,32,86,15,82,5.0,2993888,684.936136,nan,2.993888,nan,10,12096,2891600,20,0,0,10,1320,640,160,680,170,330,10,88872,529,10
242,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,11,540978.5225823777,27.969808411422672,14.00927681637026,81,162,11,10,162,0,21,-105.0,70.5,-47.5,192878,426,0,32,81,13,78,5.0,2975936,687.912072,nan,2.975936,nan,10,11448,2891600,20,0,0,10,1320,640,160,680,170,330,10,71568,426,10
243,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,7,559024.5652707391,24.736791918582977,15.943952045954115,81,162,7,9,162,0,16,-105.0,70.5,-47.5,192878,444,0,32,81,16,77,5.0,2689452,690.601524,nan,2.689452,nan,9,11232,2602440,18,0,0,9,1188,576,144,612,153,297,9,74592,444,9
244,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,11,457605.69529647054,18.878152451636154,6.190496877412529,69,138,11,12,138,0,23,-105.0,70.5,-47.5,192878,283,0,32,69,13,65,5.0,3528984,694.130508,nan,3.528984,nan,12,9936,3469920,24,0,0,12,1584,768,192,816,204,396,12,47544,283,12
245,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,6,548427.3434365211,32.909543286905745,9.4624840367878,62,124,7,9,124,1,16,-105.0,70.5,-47.5,192878,332,0,32,62,13,61,5.0,2668116,696.798624,nan,2.668116,nan,9,8712,2602440,18,0,0,9,1188,576,144,612,153,297,9,55776,332,9
246,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,9,489639.0749262043,19.62965314164494,5.964370928746485,56,112,9,11,112,0,20,-105.0,70.5,-47.5,192878,216,0,32,56,12,53,5.0,3226564,700.025188,nan,3.226564,nan,11,8064,3180760,22,0,0,11,1452,704,176,748,187,363,11,36288,216,11
247,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,4,492869.43035814585,18.211390346544654,5.682041763113301,57,114,4,12,114,0,16,-105.0,70.5,-47.5,192878,276,0,32,57,15,55,5.0,3525216,703.550404,nan,3.525216,nan,12,7344,3469920,24,0,0,12,1584,768,192,816,204,396,12,46368,276,12
248,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,7,494957.5465483413,28.168437217851686,7.669193127015944,59,118,7,10,118,0,17,-105.0,70.5,-47.5,192878,306,0,32,59,12,55,5.0,2952032,706.502436,nan,2.952032,nan,10,7704,2891600,20,0,0,10,1320,640,160,680,170,330,10,51408,306,10
249,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,8,560682.4734360117,32.606993828104265,16.804886906073705,62,124,8,10,124,0,18,-105.0,70.5,-47.5,192878,496,0,32,62,14,59,5.0,2985176,709.487612,nan,2.985176,nan,10,8928,2891600,20,0,0,10,1320,640,160,680,170,330,10,83328,496,10
250,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,9,535933.6359067672,30.230186429155463,9.04630491885276,59,118,9,9,118,0,18,-105.0,70.5,-47.5,192878,555,0,32,59,13,57,5.0,2705148,712.19276,nan,2.705148,nan,9,8280,2602440,18,0,0,9,1188,576,144,612,153,297,9,93240,555,9
251,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,6,545592.0668996838,32.93002985799672,11.778109366965078,57,114,6,10,114,0,16,-105.0,70.5,-47.5,192878,500,0,32,57,14,56,5.0,2984696,715.177456,nan,2.984696,nan,10,7776,2891600,20,0,0,10,1320,640,160,680,170,330,10,84000,500,10
252,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,8,534528.1923938589,28.443835929153554,6.468960266274624,55,110,8,11,110,0,19,-105.0,70.5,-47.5,192878,511,0,32,55,13,53,5.0,3275980,718.453436,nan,3.27598,nan,11,7920,3180760,22,0,0,11,1452,704,176,748,187,363,11,85848,511,11
253,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,8,553744.68584209,29.175079276180938,11.585431482732492,54,108,8,11,108,0,19,-105.0,70.5,-47.5,192878,436,0,32,54,14,54,5.0,3263020,721.716456,nan,3.26302,nan,11,7560,3180760,22,0,0,11,1452,704,176,748,187,363,11,73248,436,11
254,-47.5,57.5,102,51,0,0.0,0.0,0,0.0,57.5,6,540267.7817364354,31.300140465681423,12.387507187271378,51,102,6,9,102,0,15,-105.0,70.5,-47.5,192878,336,0,32,51,13,50,5.0,2666916,724.383372,nan,2.666916,nan,9,6840,2602440,18,0,0,9,1188,576,144,612,153,297,9,56448,336,9
255,-47.5,57.5,106,53,0,0.0,0.0,0,0.0,57.5,6,536883.4266839855,22.420669742128425,6.772257924211496,53,106,6,11,106,0,17,-105.0,70.5,-47.5,192878,376,0,32,53,14,52,5.0,3252796,727.636168,nan,3.252796,nan,11,7416,3180760,22,0,0,11,1452,704,176,748,187,363,11,63168,376,11
256,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,6,480689.74577091745,21.989438879335697,7.94005465032104,56,112,6,12,112,0,18,-105.0,70.5,-47.5,192878,406,0,32,56,13,53,5.0,3547272,731.18344,nan,3.547272,nan,12,7560,3469920,24,0,0,12,1584,768,192,816,204,396,12,68208,406,12
257,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,9,513582.6132632714,27.240566572725324,5.318066277110843,54,108,9,11,108,0,20,-105.0,70.5,-47.5,192878,374,0,32,54,14,53,5.0,3252244,734.435684,nan,3.252244,nan,11,7200,3180760,22,0,0,11,1452,704,176,748,187,363,11,62832,374,11
258,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,9,495724.2226951555,23.478257290348953,9.05085239346069,49,98,9,9,98,0,18,-105.0,70.5,-47.5,192878,225,0,32,49,12,47,5.0,2648268,737.083952,nan,2.648268,nan,9,6840,2602440,18,0,0,9,1188,576,144,612,153,297,9,37800,225,9
