step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
11,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,4,562500.0,44.593821292857925,28.396490190193724,20,40,4,5,40,0,9,-105.0,70.5,-47.5,192878,16,32,20,7,20,5.0,1449148,15.345748,nan,1.449148,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,2688,16,5
12,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,4,497108.03906838637,30.87605639867611,9.089705440206885,27,54,5,7,54,1,12,-105.0,70.5,-47.5,192878,19,32,27,7,24,5.0,2028236,17.373984,nan,2.028236,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,3192,19,7
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,4,537936.5248894356,32.30614137583099,11.430698543781723,28,56,5,8,56,1,13,-105.0,70.5,-47.5,192878,27,32,28,7,26,5.0,2318872,19.692856,nan,2.318872,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,4536,27,8
14,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,9,562500.0,41.80039309455453,19.01276677356998,28,56,9,7,56,0,16,-105.0,70.5,-47.5,192878,62,32,28,9,26,5.0,2035460,21.728316,nan,2.03546,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,10416,62,7
15,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,5,562500.0,32.77402108006598,18.671850848483277,25,50,5,6,50,0,11,-105.0,70.5,-47.5,192878,38,32,25,7,23,5.0,1742136,23.470452,nan,1.742136,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,6384,38,6
16,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,4,488114.2262531585,29.205708420408012,6.666287869564854,24,48,4,7,48,0,11,-105.0,70.5,-47.5,192878,25,32,24,7,22,5.0,2029244,25.499696,nan,2.029244,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,4200,25,7
17,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,1,519095.445720826,35.1788496531758,9.25586711537001,21,42,1,8,42,0,9,-105.0,70.5,-47.5,192878,61,32,21,6,19,5.0,2324872,27.824568,nan,2.324872,nan,8,288,2313280,16,0,0,8,1056,512,128,544,136,264,8,10248,61,8
18,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,7,562500.0,43.510649856115236,19.01708564501001,19,38,7,6,38,0,13,-105.0,70.5,-47.5,192878,44,32,19,8,17,5.0,1743720,29.568288,nan,1.74372,nan,6,576,1734960,12,0,0,6,792,384,96,408,102,198,6,7392,44,6
19,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,5,562500.0,42.17716479390273,18.16283767423022,19,38,6,6,38,1,12,-105.0,70.5,-47.5,192878,50,32,19,7,18,5.0,1745448,31.313736,nan,1.745448,nan,6,1296,1734960,12,0,0,6,792,384,96,408,102,198,6,8400,50,6
20,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,5,562500.0,44.56640963151752,26.00824044364394,22,44,5,5,44,0,10,-105.0,70.5,-47.5,192878,65,32,22,7,20,5.0,1459252,32.772988,nan,1.459252,nan,5,1872,1445800,10,0,0,5,660,320,80,340,85,165,5,10920,65,5
21,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,4,562500.0,44.147762534512026,39.30126728488891,24,48,4,6,48,0,10,-105.0,70.5,-47.5,192878,80,32,24,7,21,5.0,1751928,34.524916,nan,1.751928,nan,6,2736,1734960,12,0,0,6,792,384,96,408,102,198,6,13440,80,6
22,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,7,562500.0,31.093881897558255,18.59513481032622,24,48,7,7,48,0,14,-105.0,70.5,-47.5,192878,90,32,24,8,20,5.0,2042900,36.567816,nan,2.0429,nan,7,2736,2024120,14,0,0,7,924,448,112,476,119,231,7,15120,90,7
23,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,6,562500.0,49.8195362890012,42.341746764655866,22,44,6,5,44,0,11,-105.0,70.5,-47.5,192878,79,32,22,7,19,5.0,1462396,38.030212,nan,1.462396,nan,5,2664,1445800,10,0,0,5,660,320,80,340,85,165,5,13272,79,5
24,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,5,562500.0,43.28769927229359,19.033463139231035,21,42,5,6,42,0,11,-105.0,70.5,-47.5,192878,64,32,21,7,18,5.0,1749240,39.779452,nan,1.74924,nan,6,2736,1734960,12,0,0,6,792,384,96,408,102,198,6,10752,64,6
25,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,4,562500.0,41.311953752366726,28.94050095500191,20,40,4,6,40,0,10,-105.0,70.5,-47.5,192878,65,32,20,6,17,5.0,1749192,41.528644,nan,1.749192,nan,6,2520,1734960,12,0,0,6,792,384,96,408,102,198,6,10920,65,6
26,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.37805591750441,19.463959246971896,17,34,1,5,34,0,6,-105.0,70.5,-47.5,192878,40,32,17,6,14,5.0,1455268,42.983912,nan,1.455268,nan,5,2088,1445800,10,0,0,5,660,320,80,340,85,165,5,6720,40,5
27,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,3,562500.0,38.146517340866524,18.050513637016586,17,34,3,8,34,0,11,-105.0,70.5,-47.5,192878,6,32,17,5,15,5.0,2317720,45.301632,nan,2.31772,nan,8,2376,2313280,16,0,0,8,1056,512,128,544,136,264,8,1008,6,8
28,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,4,562500.0,37.7704872473556,18.25099170425551,17,34,4,5,34,0,9,-105.0,70.5,-47.5,192878,103,32,17,8,14,5.0,1465996,46.767628,nan,1.465996,nan,5,2232,1445800,10,0,0,5,660,320,80,340,85,165,5,17304,103,5
29,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,5,562500.0,37.964951463582686,18.05397384366382,18,36,5,5,36,0,10,-105.0,70.5,-47.5,192878,69,32,18,6,14,5.0,1460644,48.228272,nan,1.460644,nan,5,2592,1445800,10,0,0,5,660,320,80,340,85,165,5,11592,69,5
30,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,7,562500.0,38.495750853958214,19.098235671919213,20,40,7,6,40,0,13,-105.0,70.5,-47.5,192878,89,32,20,6,16,5.0,1753440,49.981712,nan,1.75344,nan,6,2736,1734960,12,0,0,6,792,384,96,408,102,198,6,14952,89,6
31,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,6,562500.0,35.777441959257075,20.20518120531098,23,46,6,5,46,0,11,-105.0,70.5,-47.5,192878,97,32,23,7,21,5.0,1465780,51.447492,nan,1.46578,nan,5,3024,1445800,10,0,0,5,660,320,80,340,85,165,5,16296,97,5
32,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,5,562500.0,48.03941028410567,34.418088177647995,23,46,5,5,46,0,10,-105.0,70.5,-47.5,192878,63,32,23,8,22,5.0,1459996,52.907488,nan,1.459996,nan,5,2952,1445800,10,0,0,5,660,320,80,340,85,165,5,10584,63,5
33,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,9,562500.0,49.33568659112276,28.61397521604711,22,44,9,6,44,0,15,-105.0,70.5,-47.5,192878,104,32,22,7,16,5.0,1756392,54.66388,nan,1.756392,nan,6,3168,1734960,12,0,0,6,792,384,96,408,102,198,6,17472,104,6
34,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,2,562500.0,36.62349855323199,18.962325767662325,21,42,2,7,42,0,9,-105.0,70.5,-47.5,192878,44,32,21,6,19,5.0,2035172,56.699052,nan,2.035172,nan,7,2736,2024120,14,0,0,7,924,448,112,476,119,231,7,7392,44,7
35,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,6,562500.0,38.87237230775896,28.574772731124874,19,38,6,6,38,0,12,-105.0,70.5,-47.5,192878,136,32,19,7,16,5.0,1761192,58.460244,nan,1.761192,nan,6,2592,1734960,12,0,0,6,792,384,96,408,102,198,6,22848,136,6
36,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,3,562500.0,41.80611522304046,19.60239874606975,18,36,3,6,36,0,9,-105.0,70.5,-47.5,192878,36,32,18,6,17,5.0,1744176,60.20442,nan,1.744176,nan,6,2376,1734960,12,0,0,6,792,384,96,408,102,198,6,6048,36,6
37,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,4,562500.0,37.14116533998839,20.191364113668648,18,36,4,6,36,0,10,-105.0,70.5,-47.5,192878,42,32,18,7,16,5.0,1745256,61.949676,nan,1.745256,nan,6,2448,1734960,12,0,0,6,792,384,96,408,102,198,6,7056,42,6
38,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,3,562500.0,37.79630278464217,19.11999556056545,18,36,3,6,36,0,9,-105.0,70.5,-47.5,192878,107,32,18,7,15,5.0,1756176,63.705852,nan,1.756176,nan,6,2448,1734960,12,0,0,6,792,384,96,408,102,198,6,17976,107,6
39,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,4,562500.0,45.85006353672885,34.418088177647995,18,36,4,6,36,0,10,-105.0,70.5,-47.5,192878,70,32,18,7,16,5.0,1750032,65.455884,nan,1.750032,nan,6,2520,1734960,12,0,0,6,792,384,96,408,102,198,6,11760,70,6
40,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,3,562500.0,52.79320106627009,40.955394259998286,18,36,3,5,36,0,8,-105.0,70.5,-47.5,192878,61,32,18,7,16,5.0,1459012,66.914896,nan,1.459012,nan,5,2304,1445800,10,0,0,5,660,320,80,340,85,165,5,10248,61,5
41,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,4,562500.0,29.341793728155768,18.16283767423022,18,36,4,6,36,0,10,-105.0,70.5,-47.5,192878,25,32,18,7,15,5.0,1742400,68.657296,nan,1.7424,nan,6,2448,1734960,12,0,0,6,792,384,96,408,102,198,6,4200,25,6
42,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,4,562500.0,34.97967848895936,18.906711348526148,18,36,4,5,36,0,9,-105.0,70.5,-47.5,192878,38,32,18,7,15,5.0,1455364,70.11266,nan,1.455364,nan,5,2520,1445800,10,0,0,5,660,320,80,340,85,165,5,6384,38,5
43,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,7,562500.0,45.363978360083934,19.66769341733732,19,38,7,4,38,0,11,-105.0,70.5,-47.5,192878,31,32,19,7,15,5.0,1165040,71.2777,nan,1.16504,nan,4,2664,1156640,8,0,0,4,528,256,64,272,68,132,4,5208,31,4
44,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,6,562500.0,54.52642785738396,47.65869333095155,22,44,6,6,44,0,12,-105.0,70.5,-47.5,192878,89,32,22,7,17,5.0,1753872,73.031572,nan,1.753872,nan,6,3168,1734960,12,0,0,6,792,384,96,408,102,198,6,14952,89,6
45,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,4,562500.0,29.328942993155948,18.186940626502373,24,48,4,6,48,0,10,-105.0,70.5,-47.5,192878,113,32,24,9,21,5.0,1758048,74.78962,nan,1.758048,nan,6,3312,1734960,12,0,0,6,792,384,96,408,102,198,6,18984,113,6
46,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,5,562500.0,45.54403367163158,18.609466049495957,31,62,5,6,62,0,11,-105.0,70.5,-47.5,192878,80,32,31,8,29,5.0,1753512,76.543132,nan,1.753512,nan,6,4320,1734960,12,0,0,6,792,384,96,408,102,198,6,13440,80,6
47,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,7,562500.0,50.94622446129949,41.49737341022601,32,64,7,5,64,0,12,-105.0,70.5,-47.5,192878,102,32,32,8,29,5.0,1468204,78.011336,nan,1.468204,nan,5,4608,1445800,10,0,0,5,660,320,80,340,85,165,5,17136,102,5
48,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,4,562500.0,43.439170365167975,19.78133322096027,33,66,4,7,66,0,11,-105.0,70.5,-47.5,192878,72,32,33,6,29,5.0,2041748,80.053084,nan,2.041748,nan,7,4608,2024120,14,0,0,7,924,448,112,476,119,231,7,12096,72,7
49,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,5,562500.0,49.82461491728888,24.749621291253487,37,74,5,5,74,0,10,-105.0,70.5,-47.5,192878,79,32,37,9,35,5.0,1464412,81.517496,nan,1.464412,nan,5,4680,1445800,10,0,0,5,660,320,80,340,85,165,5,13272,79,5
50,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,5,562500.0,45.70591752773429,19.45427547197046,38,76,5,6,76,0,11,-105.0,70.5,-47.5,192878,106,32,38,9,34,5.0,1759032,83.276528,nan,1.759032,nan,6,5472,1734960,12,0,0,6,792,384,96,408,102,198,6,17808,106,6
51,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,7,562500.0,31.39915582465368,18.32875388733835,37,74,7,5,74,0,12,-105.0,70.5,-47.5,192878,36,32,37,7,32,5.0,1457836,84.734364,nan,1.457836,nan,5,5328,1445800,10,0,0,5,660,320,80,340,85,165,5,6048,36,5
52,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,5,562500.0,22.518694278682958,19.30452921719593,33,66,5,4,66,0,9,-105.0,70.5,-47.5,192878,27,32,33,7,29,5.0,1166456,85.90082,nan,1.166456,nan,4,4752,1156640,8,0,0,4,528,256,64,272,68,132,4,4536,27,4
53,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,7,562500.0,45.706865596907605,18.11364252503016,34,68,7,5,68,0,12,-105.0,70.5,-47.5,192878,76,32,34,6,30,5.0,1464124,87.364944,nan,1.464124,nan,5,4896,1445800,10,0,0,5,660,320,80,340,85,165,5,12768,76,5
54,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,6,562500.0,46.35562471980197,18.260252826766333,32,64,6,5,64,0,11,-105.0,70.5,-47.5,192878,170,32,32,8,27,5.0,1479340,88.844284,nan,1.47934,nan,5,4320,1445800,10,0,0,5,660,320,80,340,85,165,5,28560,170,5
55,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,4,562500.0,56.14778479434366,41.929584205368215,31,62,4,5,62,0,9,-105.0,70.5,-47.5,192878,106,32,31,7,28,5.0,1468444,90.312728,nan,1.468444,nan,5,4176,1445800,10,0,0,5,660,320,80,340,85,165,5,17808,106,5
56,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,4,562500.0,34.883549836391865,18.662540127752973,29,58,4,5,58,0,9,-105.0,70.5,-47.5,192878,189,32,29,8,26,5.0,1482388,91.795116,nan,1.482388,nan,5,4176,1445800,10,0,0,5,660,320,80,340,85,165,5,31752,189,5
57,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,5,562500.0,43.36439195291325,41.40610109858655,26,52,5,4,52,0,9,-105.0,70.5,-47.5,192878,106,32,26,6,23,5.0,1178720,92.973836,nan,1.17872,nan,4,3744,1156640,8,0,0,4,528,256,64,272,68,132,4,17808,106,4
58,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,5,562500.0,48.10844331765963,36.08454850491206,26,52,5,5,52,0,10,-105.0,70.5,-47.5,192878,44,32,26,5,23,5.0,1457596,94.431432,nan,1.457596,nan,5,3744,1445800,10,0,0,5,660,320,80,340,85,165,5,7392,44,5
59,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,3,562500.0,47.78092185086405,41.261236275356794,22,44,3,6,44,0,9,-105.0,70.5,-47.5,192878,106,32,22,6,20,5.0,1756584,96.188016,nan,1.756584,nan,6,3024,1734960,12,0,0,6,792,384,96,408,102,198,6,17808,106,6
60,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,4,562500.0,43.35115693287023,28.35905610025523,21,42,4,5,42,0,9,-105.0,70.5,-47.5,192878,253,32,21,8,19,5.0,1491844,97.67986,nan,1.491844,nan,5,2880,1445800,10,0,0,5,660,320,80,340,85,165,5,42504,253,5
61,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,4,562500.0,36.84428097640274,19.92219549039885,21,42,4,6,42,0,10,-105.0,70.5,-47.5,192878,273,32,21,8,19,5.0,1784640,99.4645,nan,1.78464,nan,6,3024,1734960,12,0,0,6,792,384,96,408,102,198,6,45864,273,6
62,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,5,562500.0,46.04932687268663,25.493324426789403,25,50,5,6,50,0,11,-105.0,70.5,-47.5,192878,255,32,25,7,24,5.0,1782192,101.246692,nan,1.782192,nan,6,3600,1734960,12,0,0,6,792,384,96,408,102,198,6,42840,255,6
63,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,3,562500.0,42.79202095123803,29.3781640668093,23,46,3,5,46,0,8,-105.0,70.5,-47.5,192878,225,32,23,6,23,5.0,1487356,102.734048,nan,1.487356,nan,5,3096,1445800,10,0,0,5,660,320,80,340,85,165,5,37800,225,5
64,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,6,562500.0,37.299168889759684,26.398371490850217,27,54,6,4,54,0,10,-105.0,70.5,-47.5,192878,273,32,27,8,26,5.0,1206704,103.940752,nan,1.206704,nan,4,3672,1156640,8,0,0,4,528,256,64,272,68,132,4,45864,273,4
65,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,3,562500.0,39.32654443585392,20.825586130461286,28,56,3,3,56,0,6,-105.0,70.5,-47.5,192878,207,32,28,6,26,5.0,906252,104.847004,nan,0.906252,nan,3,3600,867480,6,0,0,3,396,192,48,204,51,99,3,34776,207,3
66,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,5,562500.0,47.57699621976953,28.605874626858405,27,54,5,3,54,0,8,-105.0,70.5,-47.5,192878,151,32,27,6,25,5.0,896700,105.743704,nan,0.8967,nan,3,3456,867480,6,0,0,3,396,192,48,204,51,99,3,25368,151,3
67,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,4,562500.0,42.84175586590445,26.230015466160857,23,46,4,3,46,0,7,-105.0,70.5,-47.5,192878,103,32,23,5,20,5.0,888492,106.632196,nan,0.888492,nan,3,3312,867480,6,0,0,3,396,192,48,204,51,99,3,17304,103,3
68,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,6,562500.0,47.32351774989599,38.95144386266809,23,46,6,3,46,0,9,-105.0,70.5,-47.5,192878,102,32,23,5,20,5.0,888324,107.52052,nan,0.888324,nan,3,3312,867480,6,0,0,3,396,192,48,204,51,99,3,17136,102,3
69,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,4,562500.0,49.24384821304817,29.2327892689587,21,42,4,4,42,0,8,-105.0,70.5,-47.5,192878,83,32,21,6,19,5.0,1174136,108.694656,nan,1.174136,nan,4,3024,1156640,8,0,0,4,528,256,64,272,68,132,4,13944,83,4
70,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,3,562500.0,45.55817202819699,23.956888797821012,21,42,3,4,42,0,7,-105.0,70.5,-47.5,192878,65,32,21,5,19,5.0,1171112,109.865768,nan,1.171112,nan,4,3024,1156640,8,0,0,4,528,256,64,272,68,132,4,10920,65,4
71,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,6,562500.0,51.45593081114131,27.302898627652322,26,52,6,5,52,0,11,-105.0,70.5,-47.5,192878,98,32,26,7,23,5.0,1466452,111.33222,nan,1.466452,nan,5,3528,1445800,10,0,0,5,660,320,80,340,85,165,5,16464,98,5
72,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,5,562500.0,23.016976833893697,18.001705889121023,28,56,5,4,56,0,9,-105.0,70.5,-47.5,192878,78,32,28,7,26,5.0,1174088,112.506308,nan,1.174088,nan,4,3816,1156640,8,0,0,4,528,256,64,272,68,132,4,13104,78,4
73,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,6,562500.0,30.226174427472838,19.022320042670884,29,58,6,6,58,0,12,-105.0,70.5,-47.5,192878,111,32,29,8,26,5.0,1758576,114.264884,nan,1.758576,nan,6,4176,1734960,12,0,0,6,792,384,96,408,102,198,6,18648,111,6
74,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,5,562500.0,43.185461692523646,35.615203147073814,27,54,5,5,54,0,10,-105.0,70.5,-47.5,192878,135,32,27,7,24,5.0,1472812,115.737696,nan,1.472812,nan,5,3672,1445800,10,0,0,5,660,320,80,340,85,165,5,22680,135,5
75,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,7,562500.0,38.377489283830535,20.397614349997294,23,46,7,6,46,0,13,-105.0,70.5,-47.5,192878,109,32,23,8,21,5.0,1757376,117.495072,nan,1.757376,nan,6,3312,1734960,12,0,0,6,792,384,96,408,102,198,6,18312,109,6
76,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,4,562500.0,52.487096560896845,36.92367852973972,21,42,4,4,42,0,8,-105.0,70.5,-47.5,192878,87,32,21,6,20,5.0,1174520,118.669592,nan,1.17452,nan,4,2736,1156640,8,0,0,4,528,256,64,272,68,132,4,14616,87,4
77,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,7,562500.0,33.00856648648353,19.318188880938106,24,48,7,5,48,0,12,-105.0,70.5,-47.5,192878,159,32,24,8,21,5.0,1476196,120.145788,nan,1.476196,nan,5,3024,1445800,10,0,0,5,660,320,80,340,85,165,5,26712,159,5
78,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,6,562500.0,38.362362320573084,33.615391674788086,25,50,6,4,50,0,10,-105.0,70.5,-47.5,192878,135,32,25,7,22,5.0,1183304,121.329092,nan,1.183304,nan,4,3456,1156640,8,0,0,4,528,256,64,272,68,132,4,22680,135,4
