step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,4,16,83.0,53.8125,83.0,53.8125,38.15,0,56,-1,nan,408,137,137,0.33578431372549017,0.16226651208912843,0.6861313868613139,0.6861313868613139,0.0216626249062955,0.6204379562043796,0.003820546148253629,nan,0.0,nan,0.5078431372549019,0.45255474452554745,0.8911309641236649,6.240875912408759,408,137,137,0.33578431372549017,0.16226651208912843,0.6861313868613139,0.6861313868613139,0.0216626249062955,0.6204379562043796,0.003820546148253629,nan,0.0,nan,0.5078431372549019,0.45255474452554745,0.8911309641236649,6.240875912408759
50,policy,100,400,4,16,174.0,126.4375,174.0,126.4375,103.45,55,163,-1,nan,884,273,273,0.3088235294117647,0.1880416838631101,0.7435897435897436,0.7435897435897436,0.1311660639508903,0.7216117216117216,0.014534367780126036,nan,0.0,nan,0.5429298642533936,0.5311355311355311,0.9782765069774134,48.23809523809524,884,273,273,0.3088235294117647,0.1880416838631101,0.7435897435897436,0.7435897435897436,0.1311660639508903,0.7216117216117216,0.014534367780126036,nan,0.0,nan,0.5429298642533936,0.5311355311355311,0.9782765069774134,48.23809523809524
75,policy,100,400,4,16,266.5,155.3125,266.5,155.3125,251.75,0,353,-1,nan,1306,401,401,0.30704441041347624,0.18134671587492696,0.7630922693266833,0.7630922693266833,0.09451360974621097,0.7655860349127181,0.01642520012056212,nan,0.0,nan,0.5321774958068985,0.5087281795511222,0.9559370389756484,51.45137157107232,1306,401,401,0.30704441041347624,0.18134671587492696,0.7630922693266833,0.7630922693266833,0.09451360974621097,0.7655860349127181,0.01642520012056212,nan,0.0,nan,0.5321774958068985,0.5087281795511222,0.9559370389756484,51.45137157107232
100,policy,100,400,4,16,352.75,188.6875,352.75,188.6875,359.6,0,474,100,22.222601970356276,1744,532,532,0.30504587155963303,0.17568115081899563,0.7913533834586466,0.7913533834586466,0.07564044161763955,0.8045112781954887,0.01855748272213483,nan,0.0,nan,0.5268580712101354,0.5037593984962406,0.95615769411895,61.18045112781955,1744,532,532,0.30504587155963303,0.17568115081899563,0.7913533834586466,0.7913533834586466,0.07564044161763955,0.8045112781954887,0.01855748272213483,nan,0.0,nan,0.5268580712101354,0.5037593984962406,0.95615769411895,61.18045112781955
125,policy,100,400,4,16,392.5,83.75,392.5,83.75,296.5,0,512,100,22.222601970356276,1666,508,508,0.304921968787515,0.18505913270624264,0.8248031496062992,0.8248031496062992,0.027246055742858932,0.8562992125984252,0.022387850561330917,nan,0.0,nan,0.5237809409478077,0.5236220472440944,0.999696640921249,79.98425196850394,2074,645,645,0.31099324975891995,0.18021790941237495,0.7953488372093023,0.7953488372093023,0.021021001992861374,0.8062015503875969,0.01873526608662719,nan,0.0,nan,0.5206456353033017,0.5085271317829457,0.9767240850616249,64.32093023255814
150,policy,100,400,4,16,400.0,108.0,485.0,108.0,371.15,0,512,100,22.222601970356276,1621,508,508,0.3133867982726712,0.18750585896871588,0.8405511811023622,0.8405511811023622,-0.07007706183133466,0.8838582677165354,0.024772619411949606,nan,0.0,nan,0.4981037572339238,0.5059055118110236,1.015662910515722,70.5984251968504,2505,781,781,0.31177644710578845,0.1876931575553607,0.8066581306017926,0.8066581306017926,0.020441426120115087,0.8271446862996159,0.021159599674411868,nan,0.0,nan,0.5139226309286189,0.5147247119078106,1.0015607037536804,62.782330345710626
175,policy,100,400,4,16,400.0,132.0,577.0,132.125,362.8,114,512,100,22.222601970356276,1634,519,519,0.31762545899632805,0.22770100428772597,0.8574181117533719,0.8574181117533719,-0.027816169975137115,0.8978805394990366,0.022849336336584064,nan,0.0,nan,0.5025412368129626,0.5549132947976878,1.1042144487820753,93.44315992292871,2940,920,920,0.3129251700680272,0.20749658075127766,0.816304347826087,0.816304347826087,0.021290629412899897,0.8402173913043478,0.019995621405249145,nan,0.0,nan,0.5157061872367995,0.5347826086956522,1.0369908718006,75.14021739130435
200,policy,100,400,4,16,400.0,102.6875,629.5,102.6875,339.95,0,512,200,22.547171021574535,1602,518,518,0.3233458177278402,0.2746828141238698,0.8667953667953668,0.8667953667953668,-0.0019331210202059646,0.9015444015444015,0.019157061613480336,nan,0.0,nan,0.5046519231912491,0.5752895752895753,1.1399730167511053,102.61003861003861,3346,1050,1050,0.3138075313807531,0.22452197138273355,0.8285714285714286,0.8285714285714286,0.05306783163113324,0.8523809523809524,0.01884454948362183,nan,0.0,nan,0.5162261975920075,0.539047619047619,1.0442081815337239,81.61904761904762
225,policy,100,400,4,16,400.0,152.75,703.0,152.75,419.8,1,512,200,22.547171021574535,1708,547,547,0.3202576112412178,0.29270426765843155,0.8775137111517367,0.8775137111517367,0.055295067456524155,0.9250457038391224,0.016614708659984132,nan,0.0,nan,0.5135343481654957,0.5904936014625228,1.1498619392684237,93.85923217550274,3782,1192,1192,0.31517715494447385,0.2318370687752885,0.8330536912751678,0.8330536912751678,0.07860392337830445,0.860738255033557,0.01777759499072387,nan,0.0,nan,0.5174340862733248,0.5461409395973155,1.0554792467012444,77.8758389261745
250,policy,100,400,4,16,400.0,146.25,795.25,146.25,373.3,0,512,200,22.547171021574535,1705,538,538,0.3155425219941349,0.30540675381372584,0.8736059479553904,0.8736059479553904,-0.009192064551318848,0.9200743494423792,0.011617750268204375,nan,0.0,nan,0.5201326630358888,0.587360594795539,1.1292515093500513,72.58921933085502,4210,1319,1319,0.3133016627078385,0.2357067396531624,0.8339651250947687,0.8339651250947687,0.09209837747136422,0.865049279757392,0.017295263988524986,nan,0.0,nan,0.5164376201787129,0.5443517816527672,1.0540513711305437,66.78241091736163
