step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,20,20,38.39664162061964,37.0378175478485,19.380031302304786,19.380031302304786,0.95,0.95,51.235480346211276,22.222601970356276,22.222601970356276,54.30015218658447,20.905350324829115,20.905350324829115,nan,19.140138527714587,18.08541208867832,20.662759669667224,56.417848850153284,0.0,0.0,58.62880335341551,56.417848909162686,9260,40.641871175370284,17.986932178045226,34.195246938806406,nan,nan,nan,nan,22.222601970356276,32.046647588148424,32.046647588148424,740,22.222601970356276
200,1,500,20,20,34.72688030499436,36.4337955284597,21.362970239968146,21.362970239968146,0.8238095238095238,0.8238095238095238,44.35659868646482,22.547171021574535,22.547171021574535,49.63718708190918,19.92936455997628,19.92936455997628,nan,16.156361810626915,12.539333232056268,41.92047589914395,57.796765768427846,0.0,0.0,59.05011960910105,57.796765718883236,9580,37.96921392640523,21.080905682695825,35.2495946973087,nan,nan,nan,nan,22.547171021574535,27.008334706738452,27.008334706738452,420,22.547171021574535
300,1,500,20,20,31.101411830058286,40.6706339148281,17.05001822970777,17.05001822970777,0.95,0.95,40.58342805468859,17.664959892762916,17.664959892762916,53.22040380706787,14.636764272728627,14.636764272728627,nan,10.883174890075935,10.043784188481975,16.777303203714403,57.72065214453587,0.0,0.0,58.24725799656998,57.72065218762556,9820,41.289044559545005,16.95821343702497,40.055692294862645,nan,nan,nan,nan,17.664959892762916,21.47165706192948,21.47165706192948,180,17.664959892762916
400,1,500,20,20,32.110344629972616,41.62830293656026,17.17042153570401,17.17042153570401,0.9,0.9,42.11782953528573,17.997030079793454,17.997030079793454,52.37729466781616,15.219015328072354,15.219015328072354,nan,11.518141655156189,10.8219453800376,20.99991905806335,58.79872447226427,0.0,0.0,59.51726902534127,58.79872434620679,9760,42.53972798584337,16.9775410394979,40.801694266413335,nan,nan,nan,nan,17.997030079793454,23.720737758322223,23.720737758322223,240,17.997030079793454
500,1,500,20,20,29.19107416157937,48.41464725526378,9.89475192341898,9.89475192341898,0.9933333333333333,0.9933333333333333,40.2106488801895,11.54244282018358,11.54244282018358,55.422922092437744,11.46044839387192,11.46044839387192,nan,10.816395378412471,10.288719076200255,12.930733120623781,58.30939917868276,0.0,0.0,59.20422467739152,58.309399011321695,9700,49.85856589655815,9.345658780833372,46.766956191138114,nan,nan,nan,nan,11.54244282018358,20.96426940747237,20.96426940747237,300,11.54244282018358
600,1,500,20,20,29.000372942061162,34.839757239842356,21.71877471463994,21.71877471463994,0.8957142857142857,0.8957142857142857,34.57085855681632,23.16195519241732,23.16195519241732,46.87014457931519,19.39423380263556,19.39423380263556,nan,13.727672167113985,12.635673411547668,35.76446256351195,56.5585319544823,0.0,0.0,58.64846557750624,56.55853196975871,9300,36.58267757431301,22.06578800319323,33.396576777341394,nan,nan,nan,nan,23.16195519241732,16.426939951854077,16.426939951854077,700,23.16195519241732
700,1,500,20,20,30.95219894308636,38.42904036038187,19.10837772686827,19.10837772686827,0.9,0.9,39.417943835626275,20.247513361379063,20.247513361379063,51.28641470947266,16.268914639314417,16.268914639314417,nan,12.219682394888574,11.398798286811488,17.89851980132454,57.53741808725014,0.0,0.0,58.72388141942256,57.53741807731649,9600,39.68962433919468,19.03425708022788,37.289904715937425,nan,nan,nan,nan,20.247513361379063,20.808215888245396,20.808215888245396,400,20.247513361379063
800,1,500,20,20,28.005872674530064,40.20313354043744,15.215312024988362,15.215312024988362,0.95,0.95,36.62619493284449,17.017061135560724,17.017061135560724,51.519272848510745,15.44704770713185,15.44704770713185,nan,13.185984856042584,12.36569057669691,18.914093333423274,55.418445565425806,0.0,0.0,57.03853245111768,55.418445574224485,9440,41.966052453942176,15.072479997175508,38.40138443866376,nan,nan,nan,nan,17.017061135560724,17.447946571963133,17.447946571963133,560,17.017061135560724
900,1,500,20,20,28.54691636239803,49.41682425623021,9.633375881730329,9.633375881730329,1.0,1.0,39.27481590900732,10.655268804535925,10.655268804535925,56.26845649108887,10.601567913516067,10.601567913516067,nan,10.47159360600963,9.333939349121712,11.822315514376655,59.05020013796054,0.0,0.0,59.58893596195033,59.050200218746284,9820,50.243257660345776,9.345678301604554,48.39493141421036,nan,nan,nan,nan,10.655268804535925,19.765821452354864,19.765821452354864,180,10.655268804535925
1000,1,500,20,20,26.608965392440844,40.78393630710251,15.901223304107633,15.901223304107633,0.9474358974358974,0.9474358974358974,34.090550403942885,18.02089095479552,18.02089095479552,52.17496387939453,15.685496201206877,15.685496201206877,nan,13.341943106590861,12.675280380550124,14.964520814128228,56.68515961121014,0.0,0.0,59.034231541664326,56.68515974402011,9220,43.0997264766032,15.934505065061124,38.66426878922459,nan,nan,nan,nan,18.02089095479552,15.50240287181468,15.50240287181468,780,18.02089095479552
