step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
11,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,7,562500.0,32.6833911499288,23.528340442649366,25,50,7,6,50,0,13,-105.0,70.5,-47.5,192878,56,32,25,8,24,5.0,1745160,15.647976,nan,1.74516,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,9408,56,6
12,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,4,532759.3401847328,36.28401945970383,11.927031464320507,24,48,4,7,48,0,11,-105.0,70.5,-47.5,192878,47,32,24,8,21,5.0,2032940,17.680916,nan,2.03294,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,7896,47,7
13,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,5,562500.0,46.56700217245404,20.864387589152436,23,46,5,6,46,0,11,-105.0,70.5,-47.5,192878,53,32,23,7,21,5.0,1744656,19.425572,nan,1.744656,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,8904,53,6
14,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,8,562500.0,42.87711496411391,24.307452494249024,22,44,8,5,44,0,13,-105.0,70.5,-47.5,192878,57,32,22,6,19,5.0,1456036,20.881608,nan,1.456036,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,9576,57,5
15,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,5,491632.7727037789,35.45687131894943,5.459785814442656,22,44,5,7,44,0,12,-105.0,70.5,-47.5,192878,29,32,22,7,19,5.0,2029916,22.911524,nan,2.029916,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,4872,29,7
16,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,1,562500.0,32.96179070555035,19.340357482311774,26,52,1,6,52,0,7,-105.0,70.5,-47.5,192878,28,32,26,7,25,5.0,1740960,24.652484,nan,1.74096,nan,6,504,1734960,12,0,0,6,792,384,96,408,102,198,6,4704,28,6
17,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,7,538541.1146565598,38.04623283676756,12.87526310951371,23,46,7,6,46,0,13,-105.0,70.5,-47.5,192878,46,32,23,7,19,5.0,1744056,26.39654,nan,1.744056,nan,6,576,1734960,12,0,0,6,792,384,96,408,102,198,6,7728,46,6
18,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,4,562500.0,37.008480711773295,19.74260941305895,20,40,4,7,40,0,11,-105.0,70.5,-47.5,192878,71,32,20,7,18,5.0,2038196,28.434736,nan,2.038196,nan,7,1224,2024120,14,0,0,7,924,448,112,476,119,231,7,11928,71,7
19,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,6,508771.436589685,40.622250966782694,7.610424933149243,24,48,6,6,48,0,12,-105.0,70.5,-47.5,192878,73,32,24,8,21,5.0,1749816,30.184552,nan,1.749816,nan,6,1800,1734960,12,0,0,6,792,384,96,408,102,198,6,12264,73,6
20,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,5,562500.0,42.540865963958275,27.555065741320423,20,40,5,6,40,0,11,-105.0,70.5,-47.5,192878,29,32,20,7,18,5.0,1742280,31.926832,nan,1.74228,nan,6,1656,1734960,12,0,0,6,792,384,96,408,102,198,6,4872,29,6
21,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,3,562500.0,33.42354517167306,18.59513481032622,20,40,3,5,40,0,8,-105.0,70.5,-47.5,192878,20,32,20,6,16,5.0,1451548,33.37838,nan,1.451548,nan,5,1728,1445800,10,0,0,5,660,320,80,340,85,165,5,3360,20,5
22,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,5,562500.0,44.584635865824026,30.988453360656578,21,42,5,5,42,0,10,-105.0,70.5,-47.5,192878,78,32,21,7,17,5.0,1461868,34.840248,nan,1.461868,nan,5,2304,1445800,10,0,0,5,660,320,80,340,85,165,5,13104,78,5
23,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,6,562500.0,43.717322867068695,19.725975390847392,21,42,6,7,42,0,13,-105.0,70.5,-47.5,192878,53,32,21,7,18,5.0,2036396,36.876644,nan,2.036396,nan,7,2448,2024120,14,0,0,7,924,448,112,476,119,231,7,8904,53,7
24,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,2,562500.0,50.458020413560476,37.402934535876156,26,52,2,5,52,0,7,-105.0,70.5,-47.5,192878,7,32,26,7,25,5.0,1450228,38.326872,nan,1.450228,nan,5,2592,1445800,10,0,0,5,660,320,80,340,85,165,5,1176,7,5
25,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,5,562500.0,31.15497773617677,18.555293186854158,25,50,5,5,50,0,10,-105.0,70.5,-47.5,192878,56,32,25,6,21,5.0,1458604,39.785476,nan,1.458604,nan,5,2736,1445800,10,0,0,5,660,320,80,340,85,165,5,9408,56,5
26,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,4,562500.0,41.97247896695894,18.59513481032622,25,50,4,6,50,0,10,-105.0,70.5,-47.5,192878,25,32,25,6,22,5.0,1742904,41.52838,nan,1.742904,nan,6,2952,1734960,12,0,0,6,792,384,96,408,102,198,6,4200,25,6
27,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.603432135274446,30.719687504076102,23,46,6,5,46,0,11,-105.0,70.5,-47.5,192878,32,32,23,7,21,5.0,1454356,42.982736,nan,1.454356,nan,5,2520,1445800,10,0,0,5,660,320,80,340,85,165,5,5376,32,5
28,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,3,562500.0,50.322037177005804,40.240024422467364,22,44,3,6,44,0,9,-105.0,70.5,-47.5,192878,14,32,22,6,20,5.0,1740552,44.723288,nan,1.740552,nan,6,2448,1734960,12,0,0,6,792,384,96,408,102,198,6,2352,14,6
29,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,7,562500.0,40.24182528201175,18.017330763226788,19,38,7,5,38,0,12,-105.0,70.5,-47.5,192878,81,32,19,7,17,5.0,1462300,46.185588,nan,1.4623,nan,5,2232,1445800,10,0,0,5,660,320,80,340,85,165,5,13608,81,5
30,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,3,562500.0,41.843598903462485,19.60124289279826,18,36,3,5,36,0,8,-105.0,70.5,-47.5,192878,79,32,18,7,17,5.0,1461892,47.64748,nan,1.461892,nan,5,2160,1445800,10,0,0,5,660,320,80,340,85,165,5,13272,79,5
31,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,4,562500.0,36.36378060163269,18.222826046955387,17,34,4,6,34,0,10,-105.0,70.5,-47.5,192878,39,32,17,5,14,5.0,1744392,49.391872,nan,1.744392,nan,6,2088,1734960,12,0,0,6,792,384,96,408,102,198,6,6552,39,6
32,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,4,562500.0,36.13625314639089,18.964992650995157,19,38,4,6,38,0,10,-105.0,70.5,-47.5,192878,67,32,19,7,18,5.0,1749168,51.14104,nan,1.749168,nan,6,2160,1734960,12,0,0,6,792,384,96,408,102,198,6,11256,67,6
33,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,5,562500.0,28.403597187195214,19.60239874606975,23,46,5,7,46,0,12,-105.0,70.5,-47.5,192878,92,32,23,7,20,5.0,2043452,53.184492,nan,2.043452,nan,7,2952,2024120,14,0,0,7,924,448,112,476,119,231,7,15456,92,7
34,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.61877015266746,27.555065741320423,23,46,1,6,46,0,7,-105.0,70.5,-47.5,192878,58,32,23,7,21,5.0,1748232,54.932724,nan,1.748232,nan,6,2736,1734960,12,0,0,6,792,384,96,408,102,198,6,9744,58,6
35,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,6,562500.0,50.81846303722757,20.06414696373955,24,48,6,5,48,0,11,-105.0,70.5,-47.5,192878,30,32,24,6,22,5.0,1454668,56.387392,nan,1.454668,nan,5,3168,1445800,10,0,0,5,660,320,80,340,85,165,5,5040,30,5
36,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,6,562500.0,49.47694501563554,27.555065741320423,28,56,6,6,56,0,12,-105.0,70.5,-47.5,192878,44,32,28,6,25,5.0,1746888,58.13428,nan,1.746888,nan,6,3744,1734960,12,0,0,6,792,384,96,408,102,198,6,7392,44,6
37,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,6,562500.0,37.76947844920116,18.078523889173596,25,50,6,5,50,0,11,-105.0,70.5,-47.5,192878,55,32,25,8,23,5.0,1458652,59.592932,nan,1.458652,nan,5,2952,1445800,10,0,0,5,660,320,80,340,85,165,5,9240,55,5
38,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,5,562500.0,46.90887944293237,30.93843083995493,24,48,5,5,48,0,10,-105.0,70.5,-47.5,192878,81,32,24,7,20,5.0,1462876,61.055808,nan,1.462876,nan,5,2808,1445800,10,0,0,5,660,320,80,340,85,165,5,13608,81,5
39,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,3,562500.0,45.279233249820386,30.64739310955469,23,46,3,6,46,0,9,-105.0,70.5,-47.5,192878,52,32,23,8,19,5.0,1747512,62.80332,nan,1.747512,nan,6,3024,1734960,12,0,0,6,792,384,96,408,102,198,6,8736,52,6
40,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,6,562500.0,40.620452445447334,19.104199248127866,21,42,6,5,42,0,11,-105.0,70.5,-47.5,192878,22,32,21,7,18,5.0,1452964,64.256284,nan,1.452964,nan,5,2808,1445800,10,0,0,5,660,320,80,340,85,165,5,3696,22,5
41,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,5,562500.0,36.56629047839995,18.877506307049515,20,40,5,5,40,0,10,-105.0,70.5,-47.5,192878,82,32,20,7,17,5.0,1462972,65.719256,nan,1.462972,nan,5,2736,1445800,10,0,0,5,660,320,80,340,85,165,5,13776,82,5
42,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,3,562500.0,49.607123190328,28.68362511952637,23,46,3,5,46,0,8,-105.0,70.5,-47.5,192878,87,32,23,8,19,5.0,1464100,67.183356,nan,1.4641,nan,5,3024,1445800,10,0,0,5,660,320,80,340,85,165,5,14616,87,5
43,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,6,562500.0,40.781842031059895,30.046691254620285,23,46,6,6,46,0,12,-105.0,70.5,-47.5,192878,51,32,23,8,20,5.0,1747632,68.930988,nan,1.747632,nan,6,3312,1734960,12,0,0,6,792,384,96,408,102,198,6,8568,51,6
44,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,6,562500.0,43.95667408987936,33.41335848703084,24,48,6,6,48,0,12,-105.0,70.5,-47.5,192878,77,32,24,7,21,5.0,1752000,70.682988,nan,1.752,nan,6,3312,1734960,12,0,0,6,792,384,96,408,102,198,6,12936,77,6
45,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,6,562500.0,49.061487657050925,35.281734292630155,24,48,6,5,48,0,11,-105.0,70.5,-47.5,192878,103,32,24,7,21,5.0,1466932,72.14992,nan,1.466932,nan,5,3168,1445800,10,0,0,5,660,320,80,340,85,165,5,17304,103,5
46,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,5,562500.0,48.4625131532389,29.821068257643738,29,58,5,5,58,0,10,-105.0,70.5,-47.5,192878,86,32,29,8,26,5.0,1465084,73.615004,nan,1.465084,nan,5,4176,1445800,10,0,0,5,660,320,80,340,85,165,5,14448,86,5
47,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,8,561385.6538212419,35.426718814350984,17.484028030154864,29,58,8,7,58,0,15,-105.0,70.5,-47.5,192878,46,32,29,7,25,5.0,2036948,75.651952,nan,2.036948,nan,7,4176,2024120,14,0,0,7,924,448,112,476,119,231,7,7728,46,7
48,-47.5,57.5,60,30,0,0.0,0.0,0,0.0,57.5,3,562500.0,46.08324265671432,24.98122989384544,30,60,3,4,60,0,7,-105.0,70.5,-47.5,192878,30,32,30,7,24,5.0,1166024,76.817976,nan,1.166024,nan,4,3816,1156640,8,0,0,4,528,256,64,272,68,132,4,5040,30,4
49,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,7,562500.0,50.73517511606619,35.61248369602018,31,62,7,5,62,0,12,-105.0,70.5,-47.5,192878,9,32,31,7,27,5.0,1452436,78.270412,nan,1.452436,nan,5,4464,1445800,10,0,0,5,660,320,80,340,85,165,5,1512,9,5
50,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,5,562500.0,45.15894320121399,40.883164860890616,32,64,5,4,64,0,9,-105.0,70.5,-47.5,192878,108,32,32,7,28,5.0,1179704,79.450116,nan,1.179704,nan,4,4392,1156640,8,0,0,4,528,256,64,272,68,132,4,18144,108,4
51,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,4,533924.4457788888,37.88133709422853,8.882923298441936,31,62,4,8,62,0,12,-105.0,70.5,-47.5,192878,45,32,31,6,29,5.0,2326072,81.776188,nan,2.326072,nan,8,4176,2313280,16,0,0,8,1056,512,128,544,136,264,8,7560,45,8
52,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,4,562500.0,43.3456419120178,22.521710517462317,28,56,4,5,56,0,9,-105.0,70.5,-47.5,192878,113,32,28,7,25,5.0,1469116,83.245304,nan,1.469116,nan,5,3672,1445800,10,0,0,5,660,320,80,340,85,165,5,18984,113,5
53,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,5,562500.0,43.1462323910023,31.851331124184384,34,68,5,5,68,0,10,-105.0,70.5,-47.5,192878,46,32,34,6,31,5.0,1458508,84.703812,nan,1.458508,nan,5,4320,1445800,10,0,0,5,660,320,80,340,85,165,5,7728,46,5
54,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,3,542574.8292589292,37.473380051856296,12.036605273103515,32,64,4,6,64,1,10,-105.0,70.5,-47.5,192878,186,32,32,8,29,5.0,1771392,86.475204,nan,1.771392,nan,6,4392,1734960,12,0,0,6,792,384,96,408,102,198,6,31248,186,6
55,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,4,562500.0,44.90793810539739,27.579418931748773,33,66,4,6,66,0,10,-105.0,70.5,-47.5,192878,137,32,33,7,31,5.0,1763160,88.238364,nan,1.76316,nan,6,4392,1734960,12,0,0,6,792,384,96,408,102,198,6,23016,137,6
56,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,3,562500.0,50.13236147187843,29.558889768132612,33,66,3,5,66,0,8,-105.0,70.5,-47.5,192878,142,32,33,7,31,5.0,1475068,89.713432,nan,1.475068,nan,5,4752,1445800,10,0,0,5,660,320,80,340,85,165,5,23856,142,5
57,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,4,562500.0,45.3367013244979,19.171086813295105,32,64,4,5,64,0,9,-105.0,70.5,-47.5,192878,195,32,32,7,31,5.0,1483828,91.19726,nan,1.483828,nan,5,4608,1445800,10,0,0,5,660,320,80,340,85,165,5,32760,195,5
58,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,2,562500.0,53.72931459270022,38.916771078754266,33,66,2,5,66,0,7,-105.0,70.5,-47.5,192878,147,32,33,6,32,5.0,1475548,92.672808,nan,1.475548,nan,5,4392,1445800,10,0,0,5,660,320,80,340,85,165,5,24696,147,5
59,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,5,562500.0,46.00533408344207,24.082492171933634,32,64,5,6,64,0,11,-105.0,70.5,-47.5,192878,206,32,32,7,31,5.0,1774968,94.447776,nan,1.774968,nan,6,4608,1734960,12,0,0,6,792,384,96,408,102,198,6,34608,206,6
60,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,1,562500.0,43.44606980940207,21.96971353897714,26,52,1,6,52,0,7,-105.0,70.5,-47.5,192878,111,32,26,7,26,5.0,1757784,96.20556,nan,1.757784,nan,6,3384,1734960,12,0,0,6,792,384,96,408,102,198,6,18648,111,6
61,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,4,562500.0,58.37204178837364,46.304044216982554,27,54,4,5,54,0,9,-105.0,70.5,-47.5,192878,177,32,27,6,23,5.0,1480084,97.685644,nan,1.480084,nan,5,3888,1445800,10,0,0,5,660,320,80,340,85,165,5,29736,177,5
62,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,3,562500.0,50.334612620631304,31.0675030400026,27,54,3,5,54,0,8,-105.0,70.5,-47.5,192878,165,32,27,6,24,5.0,1477996,99.16364,nan,1.477996,nan,5,3816,1445800,10,0,0,5,660,320,80,340,85,165,5,27720,165,5
63,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,2,562500.0,49.17820335503396,29.254747436152734,29,58,2,5,58,0,7,-105.0,70.5,-47.5,192878,242,32,29,7,27,5.0,1491220,100.65486,nan,1.49122,nan,5,4104,1445800,10,0,0,5,660,320,80,340,85,165,5,40656,242,5
64,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,5,562500.0,49.6131132850814,23.924705162371048,31,62,5,4,62,0,9,-105.0,70.5,-47.5,192878,282,32,31,8,30,5.0,1209008,101.863868,nan,1.209008,nan,4,4464,1156640,8,0,0,4,528,256,64,272,68,132,4,47376,282,4
65,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,7,562500.0,48.46988507469206,36.58995058424163,37,74,7,5,74,0,12,-105.0,70.5,-47.5,192878,231,32,37,8,36,5.0,1490452,103.35432,nan,1.490452,nan,5,5184,1445800,10,0,0,5,660,320,80,340,85,165,5,38808,231,5
66,-47.5,57.5,78,39,0,0.0,0.0,0,0.0,57.5,4,562500.0,51.07913233332304,30.83993827164139,39,78,4,5,78,0,9,-105.0,70.5,-47.5,192878,250,32,39,8,37,5.0,1493572,104.847892,nan,1.493572,nan,5,5112,1445800,10,0,0,5,660,320,80,340,85,165,5,42000,250,5
67,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,3,562500.0,50.10204309953373,35.95607424909231,37,74,3,5,74,0,8,-105.0,70.5,-47.5,192878,189,32,37,8,35,5.0,1483108,106.331,nan,1.483108,nan,5,4896,1445800,10,0,0,5,660,320,80,340,85,165,5,31752,189,5
68,-47.5,57.5,70,35,0,0.0,0.0,0,0.0,57.5,6,562500.0,53.64495866706462,31.407608380957818,35,70,6,5,70,0,11,-105.0,70.5,-47.5,192878,153,32,35,8,34,5.0,1477204,107.808204,nan,1.477204,nan,5,5040,1445800,10,0,0,5,660,320,80,340,85,165,5,25704,153,5
69,-47.5,57.5,72,36,0,0.0,0.0,0,0.0,57.5,5,562500.0,49.97405060283058,36.00417287216569,36,72,5,3,72,0,8,-105.0,70.5,-47.5,192878,72,32,36,6,33,5.0,884724,108.692928,nan,0.884724,nan,3,4752,867480,6,0,0,3,396,192,48,204,51,99,3,12096,72,3
70,-47.5,57.5,70,35,0,0.0,0.0,0,0.0,57.5,3,473600.96445009805,38.54763356713804,7.625397974674446,35,70,3,6,70,0,9,-105.0,70.5,-47.5,192878,143,32,35,6,31,5.0,1764744,110.457672,nan,1.764744,nan,6,4968,1734960,12,0,0,6,792,384,96,408,102,198,6,24024,143,6
71,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,3,562500.0,53.59007613384275,37.26304229823537,31,62,3,5,62,0,8,-105.0,70.5,-47.5,192878,176,32,31,7,29,5.0,1480420,111.938092,nan,1.48042,nan,5,4392,1445800,10,0,0,5,660,320,80,340,85,165,5,29568,176,5
72,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,3,562500.0,44.27144376247319,20.483630222894295,31,62,3,4,62,0,7,-105.0,70.5,-47.5,192878,48,32,31,5,29,5.0,1169696,113.107788,nan,1.169696,nan,4,4464,1156640,8,0,0,4,528,256,64,272,68,132,4,8064,48,4
73,-47.5,57.5,60,30,0,0.0,0.0,0,0.0,57.5,5,562500.0,40.140147053882295,18.07157902236013,30,60,5,6,60,0,11,-105.0,70.5,-47.5,192878,117,32,30,7,28,5.0,1759728,114.867516,nan,1.759728,nan,6,4320,1734960,12,0,0,6,792,384,96,408,102,198,6,19656,117,6
74,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,4,562500.0,48.31661553215097,27.93664693037696,27,54,4,4,54,0,8,-105.0,70.5,-47.5,192878,60,32,27,6,25,5.0,1171136,116.038652,nan,1.171136,nan,4,3888,1156640,8,0,0,4,528,256,64,272,68,132,4,10080,60,4
75,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,4,562500.0,42.66705745473661,18.07600407379946,27,54,4,4,54,0,8,-105.0,70.5,-47.5,192878,109,32,27,6,24,5.0,1179152,117.217804,nan,1.179152,nan,4,3672,1156640,8,0,0,4,528,256,64,272,68,132,4,18312,109,4
76,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,2,562500.0,53.7612525525697,37.07623018077554,26,52,2,4,52,0,6,-105.0,70.5,-47.5,192878,119,32,26,6,24,5.0,1180904,118.398708,nan,1.180904,nan,4,3744,1156640,8,0,0,4,528,256,64,272,68,132,4,19992,119,4
77,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,4,562500.0,34.882919576967765,18.07600407379946,26,52,4,5,52,0,9,-105.0,70.5,-47.5,192878,129,32,26,6,22,5.0,1471876,119.870584,nan,1.471876,nan,5,3744,1445800,10,0,0,5,660,320,80,340,85,165,5,21672,129,5
78,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,2,562500.0,53.04328657495036,31.30660168623209,24,48,2,5,48,0,7,-105.0,70.5,-47.5,192878,27,32,24,6,22,5.0,1454380,121.324964,nan,1.45438,nan,5,3384,1445800,10,0,0,5,660,320,80,340,85,165,5,4536,27,5
