step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.35706329345703,65.35706329345703,2,4,0,1,4,0,1,-105.0,70.5,-47.5,5.0,702876,0.702876,nan,0.702876,nan,1,288,289160,2,413296,4,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.83694076538086,61.41806411743164,7,14,0,2,14,0,2,-105.0,70.5,-47.5,5.0,2026056,2.728932,nan,2.026056,nan,2,936,578320,4,1446536,14,2,264,128,32,136,34,66,2,0,0,2
4,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.361536910913664,60.817771911621094,20,40,0,4,40,0,4,-105.0,70.5,-47.5,5.0,5292576,8.021508,nan,5.292576,nan,4,2448,1156640,8,4132960,40,4,528,256,64,272,68,132,4,0,0,4
5,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.54417053823523,37.86449125500043,26,52,0,2,52,0,2,-105.0,70.5,-47.5,5.0,5954312,13.97582,nan,5.954312,nan,2,2880,578320,4,5372848,52,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,70,35,0,0.0,0.0,0,0.0,57.5,0,562500.0,28.519069136829717,20.203777662106923,35,70,0,2,70,0,2,-105.0,70.5,-47.5,5.0,7815224,21.791044,nan,7.815224,nan,2,3960,578320,4,7232680,70,2,264,128,32,136,34,66,2,0,0,2
7,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,1,562500.0,28.462545536167354,20.526008401692938,38,76,1,4,76,0,5,-105.0,70.5,-47.5,5.0,9014112,30.805156,nan,9.014112,nan,4,4320,1156640,8,7852624,76,4,528,256,64,272,68,132,4,0,0,4
8,-47.5,57.5,86,43,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.9979642284586,30.23274465412747,43,86,1,4,86,0,5,-105.0,70.5,-47.5,5.0,10047424,40.85258,nan,10.047424,nan,4,4392,1156640,8,8885864,86,4,528,256,64,272,68,132,4,0,0,4
9,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,3,562500.0,36.544573489562474,18.0726220077548,49,98,3,7,98,0,10,-105.0,70.5,-47.5,5.0,12155476,53.008056,nan,12.155476,nan,7,4680,2024120,14,10125752,98,7,924,448,112,476,119,231,7,0,0,7
10,-47.5,57.5,100,50,0,0.0,0.0,0,0.0,57.5,2,562500.0,33.21830144482517,22.39558328197795,50,100,2,8,100,0,10,-105.0,70.5,-47.5,5.0,12650696,65.658752,nan,12.650696,nan,8,3960,2313280,16,10332400,100,8,1056,512,128,544,136,264,8,0,0,8
