step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,37.84743495918053,40.50343785201441,15.914411005898687,15.914411005898687,1.0,1.0,51.71428018705525,19.34675114929722,19.34675114929722,58.01588887329102,19.12855025620351,19.12855025620351,nan,18.358141156478364,16.13125660644557,22.936367995934038,56.41784885791309,0.0,0.0,58.62880337590026,56.417848930799515,4630,44.82699585972521,13.801807516175055,37.071097781502296,nan,nan,nan,nan,19.34675114929722,32.23118327285815,32.23118327285815,370,19.34675114929722
200,1,500,10,10,37.437002472104304,43.273917059694085,14.52284873555589,14.52284873555589,0.9952380952380953,0.9952380952380953,51.26408458738524,16.675611692429154,16.675611692429154,56.95149276123047,16.485803202550933,16.485803202550933,nan,16.668646065730766,13.889688477299014,18.799044949609456,57.796765795249975,0.0,0.0,59.050119630679674,57.79676574000385,4790,45.81940008826253,13.23071954241714,41.12115404757469,nan,nan,nan,nan,16.675611692429154,32.07631428930477,32.07631428930477,210,16.675611692429154
300,1,500,10,10,33.02718703262112,36.13903699990695,21.581615292985408,21.581615292985408,0.9,0.9,41.43340030987567,22.077070488784997,22.077070488784997,50.14268626403808,17.44186013047236,17.44186013047236,nan,11.788419529272964,10.569856876319957,26.504634198710313,57.72065229289236,0.0,0.0,58.24725812355136,57.72065231345892,4910,36.686564597204224,21.56069352634714,35.64358182467392,nan,nan,nan,nan,22.077070488784997,22.69380373661576,22.69380373661576,90,22.077070488784997
400,1,500,10,10,28.601415515456374,47.98779509510526,10.810929373659391,10.810929373659391,1.0,1.0,39.061750070926365,12.009788887708625,12.009788887708625,56.51746605834961,11.963736919572707,11.963736919572707,nan,11.583130942213389,11.16441840108017,12.720873143655696,58.798724468764654,0.0,0.0,59.51726900852974,58.79872432959822,4880,49.01671567205927,10.500553336470466,46.7889354418896,nan,nan,nan,nan,12.009788887708625,19.643544707394714,19.643544707394714,120,12.009788887708625
500,1,500,10,10,30.336565331189913,47.765050786498946,10.544348077462686,10.544348077462686,1.0,1.0,41.736393151121405,12.16491011213835,12.16491011213835,57.24694659729004,12.065222592549214,12.065222592549214,nan,11.447851559636504,11.113246218663171,13.040038790966088,58.30939886396163,0.0,0.0,59.204224346857615,58.30939868578355,4850,49.2700470320452,9.934177314812418,46.1444885736452,nan,nan,nan,nan,12.16491011213835,22.69804232671481,22.69804232671481,150,12.16491011213835
600,1,500,10,10,32.0140001737274,23.508414562648603,33.05011734937687,33.05011734937687,0.6,0.6,29.84140182033461,33.77083026609056,33.77083026609056,33.4131411315918,28.819036898707566,28.819036898707566,nan,15.985838213277752,13.518865680723321,53.5570574910607,56.55853191202547,0.0,0.0,58.6484655170788,56.5585319114846,4650,24.60021810778963,34.04824740928917,22.787701645394037,nan,nan,nan,nan,33.77083026609056,14.231217378971955,14.231217378971955,350,33.77083026609056
700,1,500,10,10,30.06296384116012,45.428338642708006,12.109079562323545,12.109079562323545,1.0,1.0,40.912085607791944,13.977345860785366,13.977345860785366,52.830560580444335,13.65152270941634,13.65152270941634,nan,12.412073907066778,11.980460364320802,15.105182503218822,57.53741820503155,0.0,0.0,58.72388157532632,57.537418230070344,4800,47.15820645233826,11.565675122988058,43.56007236928498,nan,nan,nan,nan,13.977345860785366,21.33984566786102,21.33984566786102,200,13.977345860785366
800,1,500,10,10,29.816489864849725,34.97700271655478,20.44144384631557,20.44144384631557,0.9,0.9,36.81466369080658,21.79339048118184,21.79339048118184,51.7221818359375,18.429551698245696,18.429551698245696,nan,14.189243299731935,12.389767459794525,24.86720577798519,55.41844656287034,0.0,0.0,57.038533481512346,55.41844657535247,4720,36.47821555950102,20.56031792201133,33.62505609417063,nan,nan,nan,nan,21.79339048118184,18.321848678890188,18.321848678890188,280,21.79339048118184
900,1,500,10,10,30.211785304038457,49.12009983911671,9.930100298843817,9.930100298843817,1.0,1.0,41.646803989647076,10.983124099816639,10.983124099816639,56.79454185028076,10.886530750624967,10.886530750624967,nan,10.412528341708576,9.293245350168734,12.639029600507666,59.05020013796053,0.0,0.0,59.58893596195033,59.050200218746284,4910,50.047046213973545,9.541889747976782,48.06707611892965,nan,nan,nan,nan,10.983124099816639,22.605419653389237,22.605419653389237,90,10.983124099816639
1000,1,500,10,10,26.06726030972457,45.83148102945436,10.853678063157,10.853678063157,1.0,1.0,35.399219345952524,13.977889908532052,13.977889908532052,53.75947189025879,13.875923978307839,13.875923978307839,nan,13.258630234128773,12.239265978868497,16.817928573721645,56.68515909261136,0.0,0.0,59.0342310067754,56.68515923041532,4610,48.74348808864629,10.29074291812911,42.707269321883274,nan,nan,nan,nan,13.977889908532052,16.077971100989508,16.077971100989508,390,13.977889908532052
