step,zone,n_links,mean_rssi_dbm,min_rssi_dbm,max_rssi_dbm,mean_propagation_loss_db,min_propagation_loss_db,max_propagation_loss_db
27,0,420,-61.98707754952567,-95.74391174316406,-35.501060485839844,84.98707754952568,58.501060485839844,118.74391174316406
27,1,132,-79.02141232924028,-120.0,-30.39579200744629,102.02141232924028,53.39579200744629,143.0
27,2,182,-60.30079990428882,-86.07344818115234,-37.44133758544922,83.30079990428882,60.44133758544922,109.07344818115234
27,3,156,-70.55683715526874,-120.0,-38.605262756347656,93.55683715526874,61.605262756347656,143.0
28,0,420,-62.01327408381871,-120.0,-37.83036804199219,85.01327408381871,60.83036804199219,143.0
28,1,156,-79.56107129806128,-120.0,-35.45772171020508,102.56107129806128,58.45772171020508,143.0
28,2,182,-59.63589668273926,-83.72920989990234,-33.99613952636719,82.63589668273926,56.99613952636719,106.72920989990234
28,3,132,-69.39051524075595,-120.0,-39.538631439208984,92.39051524075595,62.538631439208984,143.0
29,0,420,-62.60344642457508,-120.0,-37.83036804199219,85.60344642457508,60.83036804199219,143.0
29,1,132,-77.93402431950425,-120.0,-30.427583694458008,100.93402431950425,53.42758369445801,143.0
29,2,182,-58.606640847174674,-81.1921615600586,-37.61641311645508,81.60664084717467,60.61641311645508,104.1921615600586
29,3,156,-70.02395898867876,-120.0,-38.35354232788086,93.02395898867876,61.35354232788086,143.0
30,0,462,-63.289612121912306,-120.0,-32.2408561706543,86.28961212191231,55.2408561706543,143.0
30,1,110,-76.63462937094948,-120.0,-42.15751266479492,99.63462937094948,65.15751266479492,143.0
30,2,182,-58.49270820617676,-81.38582611083984,-37.61641311645508,81.49270820617676,60.61641311645508,104.38582611083984
30,3,156,-69.43267954312839,-120.0,-38.09469985961914,92.43267954312839,61.09469985961914,143.0
31,0,462,-63.85407609650583,-120.0,-32.68684768676758,86.85407609650582,55.68684768676758,143.0
31,1,110,-76.69339818087491,-120.0,-43.3461799621582,99.69339818087491,66.3461799621582,143.0
31,2,210,-58.26095733642578,-85.17512512207031,-37.61641311645508,81.26095733642578,60.61641311645508,108.17512512207031
31,3,132,-70.37176796884248,-120.0,-32.941532135009766,93.37176796884248,55.941532135009766,143.0
32,0,462,-63.82087277333974,-120.0,-32.02497100830078,86.82087277333974,55.02497100830078,143.0
32,1,110,-77.7637452212247,-120.0,-43.50341796875,100.7637452212247,66.50341796875,143.0
32,2,240,-59.719282913208005,-84.14143371582031,-37.61641311645508,82.719282913208,60.61641311645508,107.14143371582031
32,3,110,-69.98591721274636,-120.0,-37.82754898071289,92.98591721274636,60.82754898071289,143.0
33,0,552,-64.40136400858562,-120.0,-30.640836715698242,87.40136400858562,53.64083671569824,143.0
33,1,90,-73.27437489827474,-120.0,-43.068721771240234,96.27437489827474,66.06872177124023,143.0
33,2,240,-59.34643918673198,-120.0,-37.61641311645508,82.34643918673197,60.61641311645508,143.0
33,3,90,-71.90614895290798,-120.0,-37.78218460083008,94.90614895290798,60.78218460083008,143.0
34,0,506,-65.98506404288672,-120.0,-30.449068069458008,88.98506404288672,53.44906806945801,143.0
34,1,110,-77.5422810641202,-120.0,-43.686466217041016,100.5422810641202,66.68646621704102,143.0
34,2,240,-58.10245971679687,-84.81385803222656,-36.1512451171875,81.10245971679687,59.1512451171875,107.81385803222656
34,3,90,-77.2082704755995,-120.0,-37.759403228759766,100.2082704755995,60.759403228759766,143.0
35,0,420,-64.85231834593273,-120.0,-34.105140686035156,87.85231834593273,57.105140686035156,143.0
35,1,110,-82.63530096574263,-120.0,-43.33295822143555,105.63530096574263,66.33295822143555,143.0
35,2,306,-58.52965880998599,-87.08683013916016,-33.557220458984375,81.52965880998599,56.557220458984375,110.08683013916016
35,3,90,-75.80485814412435,-120.0,-37.759403228759766,98.80485814412435,60.759403228759766,143.0
36,0,420,-65.41085733686175,-120.0,-33.36101531982422,88.41085733686175,56.36101531982422,143.0
36,1,110,-86.88735081065785,-120.0,-40.15231704711914,109.88735081065785,63.15231704711914,143.0
36,2,306,-58.84581585803063,-84.61956787109375,-33.36415100097656,81.84581585803063,56.36415100097656,107.61956787109375
36,3,90,-78.64210976494684,-120.0,-37.77058792114258,101.64210976494684,60.77058792114258,143.0
37,0,380,-65.39729787926925,-120.0,-32.25372314453125,88.39729787926925,55.25372314453125,143.0
37,1,110,-86.53014755249023,-120.0,-34.63214111328125,109.53014755249023,57.63214111328125,143.0
37,2,306,-58.80138489467646,-82.90643310546875,-33.238800048828125,81.80138489467646,56.238800048828125,105.90643310546875
37,3,110,-75.93809467662464,-120.0,-37.77058792114258,98.93809467662464,60.77058792114258,143.0
38,0,380,-65.40201000414396,-120.0,-31.79332160949707,88.40201000414396,54.79332160949707,143.0
38,1,90,-85.31222813924154,-120.0,-31.57708168029785,108.31222813924154,54.57708168029785,143.0
38,2,342,-59.01726718255651,-94.8924560546875,-33.8614501953125,82.01726718255651,56.8614501953125,117.8924560546875
38,3,110,-74.4011495070024,-120.0,-38.6556510925293,97.4011495070024,61.6556510925293,143.0
39,0,420,-64.72968671889532,-120.0,-30.86821174621582,87.72968671889532,53.86821174621582,143.0
39,1,90,-86.35090658399794,-120.0,-43.61051559448242,109.35090658399794,66.61051559448242,143.0
39,2,306,-57.67243177127215,-120.0,-32.2278938293457,80.67243177127216,55.2278938293457,143.0
39,3,110,-74.72521050193093,-120.0,-40.0118522644043,97.72521050193093,63.0118522644043,143.0
40,0,420,-64.14095221019926,-120.0,-32.0626335144043,87.14095221019926,55.0626335144043,143.0
40,1,90,-86.14852544996474,-120.0,-39.51830291748047,109.14852544996474,62.51830291748047,143.0
40,2,306,-58.80744596244463,-89.33641815185547,-35.05474853515625,81.80744596244463,58.05474853515625,112.33641815185547
40,3,110,-74.67117479497736,-120.0,-39.41816711425781,97.67117479497736,62.41816711425781,143.0
41,0,380,-61.89649367081491,-120.0,-32.58152389526367,84.89649367081492,55.58152389526367,143.0
41,1,110,-83.0253907290372,-120.0,-41.99086380004883,106.0253907290372,64.99086380004883,143.0
41,2,306,-59.073037652408374,-92.08927917480469,-34.40065383911133,82.07303765240837,57.40065383911133,115.08927917480469
41,3,110,-72.62565914500843,-120.0,-38.0947151184082,95.62565914500843,61.0947151184082,143.0
42,0,462,-63.716313713040705,-120.0,-35.451473236083984,86.7163137130407,58.451473236083984,143.0
42,1,110,-84.5758614280007,-120.0,-42.43991470336914,107.5758614280007,65.43991470336914,143.0
42,2,272,-60.67555055898779,-120.0,-33.3411750793457,83.6755505589878,56.3411750793457,143.0
42,3,90,-71.50788680182563,-120.0,-37.82754898071289,94.50788680182563,60.82754898071289,143.0
43,0,462,-63.4260622660319,-120.0,-37.83037185668945,86.42606226603189,60.83037185668945,143.0
43,1,110,-84.42187555486505,-120.0,-41.949153900146484,107.42187555486505,64.94915390014648,143.0
43,2,306,-61.790409349927714,-120.0,-33.44230270385742,84.79040934992771,56.44230270385742,143.0
43,3,72,-75.65608840518527,-120.0,-37.77079391479492,98.65608840518527,60.77079391479492,143.0
44,0,462,-63.316453677751284,-120.0,-37.83037185668945,86.31645367775128,60.83037185668945,143.0
44,1,56,-84.18352038519723,-120.0,-47.58189010620117,107.18352038519723,70.58189010620117,143.0
44,2,306,-61.2164446886848,-120.0,-36.5976448059082,84.2164446886848,59.5976448059082,143.0
44,3,132,-73.53599874901049,-120.0,-35.95087814331055,96.53599874901049,58.95087814331055,143.0
45,0,462,-63.2962025068539,-120.0,-37.83037185668945,86.2962025068539,60.83037185668945,143.0
45,1,56,-84.7563363483974,-120.0,-46.28125762939453,107.7563363483974,69.28125762939453,143.0
45,2,306,-61.190375895282024,-120.0,-38.16763687133789,84.19037589528202,61.16763687133789,143.0
45,3,132,-75.00178981549811,-120.0,-37.82733917236328,98.00178981549811,60.82733917236328,143.0
46,0,462,-63.66476384282628,-120.0,-30.478078842163086,86.66476384282629,53.478078842163086,143.0
46,1,42,-85.86002304440453,-120.0,-43.16231155395508,108.86002304440453,66.16231155395508,143.0
46,2,306,-63.037791233436735,-120.0,-38.07023239135742,86.03779123343674,61.07023239135742,143.0
46,3,156,-77.19648627745799,-120.0,-38.04985046386719,100.19648627745799,61.04985046386719,143.0
47,0,420,-62.88469488053095,-120.0,-32.422576904296875,85.88469488053096,55.422576904296875,143.0
47,1,56,-89.02849864959717,-120.0,-39.76899719238281,112.02849864959717,62.76899719238281,143.0
47,2,342,-63.48704155146727,-120.0,-37.66670227050781,86.48704155146727,60.66670227050781,143.0
47,3,132,-79.33079077980734,-120.0,-37.663841247558594,102.33079077980734,60.663841247558594,143.0
48,0,506,-64.23890522440432,-120.0,-35.97101974487305,87.23890522440432,58.97101974487305,143.0
48,1,42,-93.79762313479469,-120.0,-33.461029052734375,116.79762313479469,56.461029052734375,143.0
48,2,306,-64.42948711619658,-120.0,-36.001426696777344,87.42948711619658,59.001426696777344,143.0
48,3,132,-78.80896975777365,-120.0,-41.36125564575195,101.80896975777365,64.36125564575195,143.0
49,0,506,-64.38407396610546,-120.0,-34.50553894042969,87.38407396610546,57.50553894042969,143.0
49,1,56,-86.83608300345284,-120.0,-38.35335159301758,109.83608300345284,61.35335159301758,143.0
49,2,272,-63.27620882146499,-120.0,-37.60749816894531,86.27620882146499,60.60749816894531,143.0
49,3,132,-79.22724616888797,-120.0,-42.871246337890625,102.22724616888797,65.87124633789062,143.0
50,0,600,-64.63768469492594,-120.0,-32.72686004638672,87.63768469492594,55.72686004638672,143.0
50,1,42,-93.45759600684757,-120.0,-38.355262756347656,116.45759600684757,61.355262756347656,143.0
50,2,240,-64.2338000456492,-120.0,-37.60749816894531,87.2338000456492,60.60749816894531,143.0
50,3,132,-79.69036061836012,-120.0,-49.35505294799805,102.69036061836012,72.35505294799805,143.0
51,0,600,-64.83324757258097,-120.0,-31.731735229492188,87.83324757258097,54.73173522949219,143.0
51,1,42,-87.88517361595517,-120.0,-38.355262756347656,110.88517361595517,61.355262756347656,143.0
51,2,240,-64.43356262842813,-120.0,-37.59560775756836,87.43356262842813,60.59560775756836,143.0
51,3,132,-77.11491235097249,-120.0,-46.094459533691406,100.11491235097249,69.0944595336914,143.0
52,0,552,-64.40543886544047,-120.0,-32.02497100830078,87.40543886544047,55.02497100830078,143.0
52,1,72,-87.04689931869507,-120.0,-36.769248962402344,110.04689931869507,59.769248962402344,143.0
52,2,240,-64.10096352895101,-120.0,-37.59560775756836,87.10096352895101,60.59560775756836,143.0
52,3,110,-76.27506852583451,-120.0,-42.29228210449219,99.27506852583451,65.29228210449219,143.0
53,0,650,-65.55840647183932,-120.0,-35.563499450683594,88.55840647183932,58.563499450683594,143.0
53,1,56,-85.35580021994454,-120.0,-38.355262756347656,108.35580021994454,61.355262756347656,143.0
53,2,210,-64.05744732448034,-120.0,-37.59560775756836,87.05744732448034,60.59560775756836,143.0
53,3,110,-74.71167810613458,-120.0,-39.38651657104492,97.71167810613458,62.38651657104492,143.0
54,0,552,-64.92223797673765,-120.0,-30.61847496032715,87.92223797673765,53.61847496032715,143.0
54,1,90,-83.98760308159723,-120.0,-38.355262756347656,106.98760308159723,61.355262756347656,143.0
54,2,240,-65.11001103719076,-120.0,-37.77379608154297,88.11001103719076,60.77379608154297,143.0
54,3,90,-75.8091968536377,-120.0,-30.5210018157959,98.8091968536377,53.5210018157959,143.0
55,0,552,-64.54273626769799,-120.0,-37.55683898925781,87.54273626769799,60.55683898925781,143.0
55,1,90,-79.21275422837999,-120.0,-32.81647491455078,102.21275422837999,55.81647491455078,143.0
55,2,182,-64.06932891594185,-120.0,-37.796630859375,87.06932891594185,60.796630859375,143.0
55,3,132,-76.28834131992224,-120.0,-39.321311950683594,99.28834131992224,62.321311950683594,143.0
56,0,552,-65.0854248309481,-120.0,-37.55683898925781,88.0854248309481,60.55683898925781,143.0
56,1,72,-80.15619950824313,-120.0,-38.355262756347656,103.15619950824313,61.355262756347656,143.0
56,2,210,-64.91418720427014,-120.0,-38.12098693847656,87.91418720427014,61.12098693847656,143.0
56,3,132,-77.69104992259632,-120.0,-40.333091735839844,100.69104992259632,63.333091735839844,143.0
57,0,552,-65.04626106870347,-120.0,-32.19362258911133,88.04626106870347,55.19362258911133,143.0
57,1,72,-86.62120925055609,-120.0,-36.74679946899414,109.62120925055609,59.74679946899414,143.0
57,2,182,-63.69851751641913,-120.0,-38.03275680541992,86.69851751641913,61.03275680541992,143.0
57,3,156,-79.42527362627861,-120.0,-35.969547271728516,102.42527362627861,58.969547271728516,143.0
58,0,462,-63.89887533146582,-120.0,-37.80097198486328,86.89887533146582,60.80097198486328,143.0
58,1,72,-87.44518921110365,-120.0,-38.355262756347656,110.44518921110365,61.355262756347656,143.0
58,2,182,-66.5698672074538,-120.0,-39.0048942565918,89.5698672074538,62.0048942565918,143.0
58,3,210,-80.46467917306083,-120.0,-36.679176330566406,103.46467917306083,59.679176330566406,143.0
59,0,420,-63.265118544442316,-120.0,-35.51351547241211,86.26511854444232,58.51351547241211,143.0
59,1,110,-83.12498103055087,-120.0,-38.355262756347656,106.12498103055087,61.355262756347656,143.0
59,2,156,-65.24289534642146,-120.0,-39.1612548828125,88.24289534642146,62.1612548828125,143.0
59,3,210,-79.43439632597423,-120.0,-31.148324966430664,102.43439632597423,54.148324966430664,143.0
60,0,306,-62.43238220962824,-120.0,-37.94541549682617,85.43238220962823,60.94541549682617,143.0
60,1,132,-81.99776678374319,-120.0,-38.355262756347656,104.99776678374319,61.355262756347656,143.0
60,2,210,-65.18890787760417,-120.0,-40.399662017822266,88.18890787760417,63.399662017822266,143.0
60,3,210,-81.45025375002906,-120.0,-39.04574203491211,104.45025375002906,62.04574203491211,143.0
61,0,272,-60.33609674958622,-120.0,-35.99710464477539,83.33609674958622,58.99710464477539,143.0
61,1,132,-80.46974416212602,-120.0,-32.683555603027344,103.46974416212602,55.683555603027344,143.0
61,2,240,-67.15395805040995,-120.0,-41.41801834106445,90.15395805040995,64.41801834106445,143.0
61,3,210,-80.53818390255883,-120.0,-37.26319122314453,103.53818390255883,60.26319122314453,143.0
62,0,272,-60.028745272580316,-120.0,-31.779518127441406,83.02874527258032,54.779518127441406,143.0
62,1,132,-77.21810173265862,-120.0,-31.91326141357422,100.21810173265862,54.91326141357422,143.0
62,2,240,-67.19890688260396,-120.0,-42.639808654785156,90.19890688260396,65.63980865478516,143.0
62,3,210,-80.30726935977027,-120.0,-39.85813903808594,103.30726935977027,62.85813903808594,143.0
63,0,272,-60.476881602231195,-120.0,-31.731735229492188,83.4768816022312,54.73173522949219,143.0
63,1,156,-80.8825796078413,-120.0,-33.60905456542969,103.8825796078413,56.60905456542969,143.0
63,2,240,-67.74714725812277,-120.0,-43.59879684448242,90.74714725812277,66.59879684448242,143.0
63,3,182,-75.2746467590332,-120.0,-31.88872528076172,98.2746467590332,54.88872528076172,143.0
64,0,306,-61.476991528779074,-120.0,-30.45261573791504,84.47699152877908,53.45261573791504,143.0
64,1,156,-76.36927599784656,-120.0,-33.70017623901367,99.36927599784656,56.70017623901367,143.0
64,2,240,-68.41602892875672,-120.0,-42.37781524658203,91.41602892875672,65.37781524658203,143.0
64,3,156,-75.38732807452863,-120.0,-43.17118453979492,98.38732807452863,66.17118453979492,143.0
65,0,306,-61.90544352811926,-120.0,-37.77464294433594,84.90544352811926,60.77464294433594,143.0
65,1,182,-77.46721657553871,-120.0,-30.495235443115234,100.46721657553871,53.495235443115234,143.0
65,2,240,-67.99570973714192,-120.0,-41.442054748535156,90.99570973714192,64.44205474853516,143.0
65,3,132,-70.7967259089152,-120.0,-43.8735466003418,93.7967259089152,66.8735466003418,143.0
66,0,380,-63.75909581435354,-120.0,-35.65740966796875,86.75909581435354,58.65740966796875,143.0
66,1,156,-78.56210336929712,-120.0,-31.132171630859375,101.56210336929712,54.132171630859375,143.0
66,2,182,-66.72330330230378,-120.0,-43.12042999267578,89.72330330230378,66.12042999267578,143.0
66,3,156,-71.59050956139198,-120.0,-36.69428253173828,94.59050956139198,59.69428253173828,143.0
67,0,380,-64.10052302511114,-120.0,-36.975128173828125,87.10052302511114,59.975128173828125,143.0
67,1,156,-79.27334998204158,-120.0,-36.91416549682617,102.27334998204158,59.91416549682617,143.0
67,2,182,-67.27168158646468,-120.0,-41.4927978515625,90.27168158646468,64.4927978515625,143.0
67,3,156,-70.62903592525385,-120.0,-37.18392562866211,93.62903592525385,60.18392562866211,143.0
68,0,306,-62.802835813534806,-89.07099914550781,-33.99928283691406,85.80283581353481,56.99928283691406,112.07099914550781
68,1,182,-78.26928939400139,-120.0,-38.28642272949219,101.26928939400139,61.28642272949219,143.0
68,2,182,-66.21964389675266,-120.0,-37.3536262512207,89.21964389675266,60.3536262512207,143.0
68,3,182,-75.21943687606644,-120.0,-36.721893310546875,98.21943687606644,59.721893310546875,143.0
69,0,272,-62.44092436397777,-120.0,-30.43637466430664,85.44092436397777,53.43637466430664,143.0
69,1,182,-80.42322163005451,-120.0,-32.950130462646484,103.42322163005451,55.950130462646484,143.0
69,2,182,-65.53814711937538,-120.0,-33.736385345458984,88.53814711937538,56.736385345458984,143.0
69,3,210,-77.071716490246,-120.0,-32.924842834472656,100.071716490246,55.924842834472656,143.0
70,0,272,-63.57315370615791,-120.0,-36.48494338989258,86.57315370615791,59.48494338989258,143.0
70,1,182,-79.71789833739564,-120.0,-31.019153594970703,102.71789833739564,54.0191535949707,143.0
