step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,20.40969731840495,10.560949325561523,24.950544357299805,13.488402366638184,27.39019203186035
