step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,65.34734725952148,65.34734725952148,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,289160,0.28916,nan,0.28916,nan,1,0,289160,2,0,0,1,0,0,0,0,0,0,1,0,0,0
3,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.558376512405246,41.25456584793081,2,4,2,2,4,0,4,-105.0,70.5,-47.5,5.0,578584,0.867744,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
4,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,3,562500.0,63.281057357788086,61.851173400878906,3,6,3,2,6,0,5,-105.0,70.5,-47.5,5.0,578584,1.446328,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
5,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,4,562500.0,35.26369483476647,33.7874662868757,5,10,4,2,10,0,6,-105.0,70.5,-47.5,5.0,578584,2.024912,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,4,562500.0,34.929808364527325,33.76231748755406,5,10,4,2,10,0,6,-105.0,70.5,-47.5,5.0,578584,2.603496,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
7,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,4,562500.0,37.518657503217526,35.188515955702904,5,10,4,2,10,0,6,-105.0,70.5,-47.5,5.0,578584,3.18208,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
8,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,4,562500.0,62.39959526062012,61.6594123840332,5,10,4,2,10,0,6,-105.0,70.5,-47.5,5.0,578584,3.760664,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
9,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,43.21528712860146,20.570864032999815,6,12,5,3,12,0,8,-105.0,70.5,-47.5,5.0,867876,4.62854,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
10,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,4,562500.0,61.194875717163086,60.5091552734375,4,8,4,3,8,0,7,-105.0,70.5,-47.5,5.0,867876,5.496416,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
11,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,50.81743285612649,35.421273063348586,6,12,5,4,12,0,9,-105.0,70.5,-47.5,5.0,1157168,6.653584,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
12,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,5,562500.0,52.073652082272524,35.56741008199647,7,14,5,4,14,0,9,-105.0,70.5,-47.5,5.0,1157168,7.810752,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
13,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,5,562500.0,52.53366011380641,44.23354246023802,8,16,5,4,16,0,9,-105.0,70.5,-47.5,5.0,1157168,8.96792,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
14,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,48.975978584115666,39.813209396075656,5,10,3,3,10,0,6,-105.0,70.5,-47.5,5.0,867876,9.835796,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
15,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,5,562500.0,35.8594961013476,21.830852412867237,8,16,5,2,16,0,7,-105.0,70.5,-47.5,5.0,578584,10.41438,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
16,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,4,562500.0,32.82478045217272,28.799083651371422,6,12,4,2,12,0,6,-105.0,70.5,-47.5,5.0,578584,10.992964,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
17,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,3,562500.0,31.051799459233145,25.880286405581508,4,8,3,2,8,0,5,-105.0,70.5,-47.5,5.0,578584,11.571548,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
18,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,45.4833532047974,28.178920661579344,5,10,3,3,10,0,6,-105.0,70.5,-47.5,5.0,867876,12.439424,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
19,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,3,562500.0,60.028125029804606,39.64597792502286,4,8,3,3,8,0,6,-105.0,70.5,-47.5,5.0,867876,13.3073,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
20,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,39.156118578209174,20.509638520997854,6,12,5,4,12,0,9,-105.0,70.5,-47.5,5.0,1157168,14.464468,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
21,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,37.22776644266429,21.18869344342638,6,12,5,4,12,0,9,-105.0,70.5,-47.5,5.0,1157168,15.621636,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
22,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.01096364037515,18.107416348177235,7,14,5,4,14,0,9,-105.0,70.5,-47.5,5.0,1157168,16.778804,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
23,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,5,562500.0,33.492744437724376,19.84567268735878,5,10,5,3,10,0,8,-105.0,70.5,-47.5,5.0,867876,17.64668,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
24,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,5,562500.0,33.83463194145666,20.138533123851907,5,10,5,3,10,0,8,-105.0,70.5,-47.5,5.0,867876,18.514556,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
25,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,40.11017252634396,20.138533123851907,6,12,6,4,12,0,10,-105.0,70.5,-47.5,5.0,1157168,19.671724,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
26,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,40.81831289957394,20.138533123851907,6,12,6,4,12,0,10,-105.0,70.5,-47.5,5.0,1157168,20.828892,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
27,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,41.67359663675656,20.138533123851907,6,12,6,4,12,0,10,-105.0,70.5,-47.5,5.0,1157168,21.98606,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
28,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,42.19408442209591,20.138533123851907,6,12,6,4,12,0,10,-105.0,70.5,-47.5,5.0,1157168,23.143228,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
29,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.956019678601415,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,5.0,1157168,24.300396,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
30,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,46.67177284375986,40.24001686988392,6,12,6,4,12,0,10,-105.0,70.5,-47.5,5.0,1157168,25.457564,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
