step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51023864746094,67.51023864746094,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.72320662758217,20.49797340638158,6,12,5,6,12,0,11,-105.0,70.5,-47.5,5.0,2976432,3.472516,nan,2.976432,nan,6,792,1734960,12,1239888,12,6,792,384,96,408,102,198,6,0,0,6
4,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.81085328280682,32.67278226818676,8,16,2,6,16,0,8,-105.0,70.5,-47.5,5.0,3389584,6.8621,nan,3.389584,nan,6,648,1734960,12,1653184,16,6,792,384,96,408,102,198,6,0,0,6
5,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.36434070057077,35.573725653469126,10,20,1,2,20,0,3,-105.0,70.5,-47.5,5.0,2645568,9.507668,nan,2.645568,nan,2,504,578320,4,2066480,20,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.80260558474214,22.025118962933256,11,22,1,4,22,0,5,-105.0,70.5,-47.5,5.0,3430872,12.93854,nan,3.430872,nan,4,576,1156640,8,2273128,22,4,528,256,64,272,68,132,4,0,0,4
7,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.25937883508219,32.66299690240634,12,24,1,5,24,0,6,-105.0,70.5,-47.5,5.0,3926956,16.865496,nan,3.926956,nan,5,720,1445800,10,2479776,24,5,660,320,80,340,85,165,5,0,0,5
8,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.417831223055735,36.326077086605196,13,26,0,3,26,0,3,-105.0,70.5,-47.5,5.0,3554516,20.420012,nan,3.554516,nan,3,216,867480,6,2686424,26,3,396,192,48,204,51,99,3,0,0,3
9,-47.5,57.5,32,16,0,0.0,0.0,0,0.0,57.5,1,562500.0,34.389047937872775,20.361482508125256,16,32,1,4,32,0,5,-105.0,70.5,-47.5,5.0,4464400,24.884412,nan,4.4644,nan,4,864,1156640,8,3306368,32,4,528,256,64,272,68,132,4,0,0,4
10,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,2,562500.0,64.14214134216309,59.39167785644531,17,34,2,2,34,0,4,-105.0,70.5,-47.5,5.0,4092248,28.97666,nan,4.092248,nan,2,648,578320,4,3513016,34,2,264,128,32,136,34,66,2,0,0,2
11,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.395303051424165,29.369960008256992,20,40,2,5,40,0,7,-105.0,70.5,-47.5,5.0,5580572,34.557232,nan,5.580572,nan,5,1152,1445800,10,4132960,40,5,660,320,80,340,85,165,5,0,0,5
12,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.70499016099882,26.66142645181948,27,54,2,5,54,0,7,-105.0,70.5,-47.5,5.0,7027612,41.584844,nan,7.027612,nan,5,1656,1445800,10,5579496,54,5,660,320,80,340,85,165,5,0,0,5
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.643328723057955,36.804084768548385,28,56,1,5,56,0,6,-105.0,70.5,-47.5,5.0,7234044,48.818888,nan,7.234044,nan,5,1440,1445800,10,5786144,56,5,660,320,80,340,85,165,5,0,0,5
