step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,4,16,84.0,74.8125,84.0,74.8125,4.6,2,6,-1,nan,404,95,95,0.23514851485148514,0.14470754699821234,0.7052631578947368,0.7052631578947368,-0.1525857898412478,0.9578947368421052,0.0002502670424056089,nan,0.0,nan,0.5101485148514852,0.5684210526315789,1.1142266145713629,11.0,404,95,95,0.23514851485148514,0.14470754699821234,0.7052631578947368,0.7052631578947368,-0.1525857898412478,0.9578947368421052,0.0002502670424056089,nan,0.0,nan,0.5101485148514852,0.5684210526315789,1.1142266145713629,11.0
50,policy,100,400,4,16,175.0,132.3125,175.0,132.3125,8.35,2,11,-1,nan,871,193,193,0.22158438576349024,0.16293894130292763,0.7772020725388601,0.7772020725388601,0.014222727090143437,0.9378238341968912,0.00037111106954186264,nan,0.0,nan,0.5354381936471488,0.616580310880829,1.15154338669974,49.64766839378238,871,193,193,0.22158438576349024,0.16293894130292763,0.7772020725388601,0.7772020725388601,0.014222727090143437,0.9378238341968912,0.00037111106954186264,nan,0.0,nan,0.5354381936471488,0.616580310880829,1.15154338669974,49.64766839378238
75,policy,100,400,4,16,266.5,133.875,266.5,133.875,9.1,0,16,-1,nan,1302,285,285,0.21889400921658986,0.16925426779739786,0.8105263157894737,0.8105263157894737,0.01590862772094972,0.9368421052631579,0.00040448910303567814,nan,0.0,nan,0.5226190476190476,0.5964912280701754,1.1413499580386044,45.785964912280704,1302,285,285,0.21889400921658986,0.16925426779739786,0.8105263157894737,0.8105263157894737,0.01590862772094972,0.9368421052631579,0.00040448910303567814,nan,0.0,nan,0.5226190476190476,0.5964912280701754,1.1413499580386044,45.785964912280704
100,policy,100,400,4,16,353.75,178.1875,353.75,178.1875,11.2,0,21,100,25.356694990584934,1766,370,370,0.20951302378255945,0.1692173908986505,0.8162162162162162,0.8162162162162162,0.025231112918696355,0.9108108108108108,0.0004327645236213824,nan,0.0,nan,0.5250849377123442,0.5594594594594594,1.065464688240489,30.87027027027027,1766,370,370,0.20951302378255945,0.1692173908986505,0.8162162162162162,0.8162162162162162,0.025231112918696355,0.9108108108108108,0.0004327645236213824,nan,0.0,nan,0.5250849377123442,0.5594594594594594,1.065464688240489,30.87027027027027
125,policy,100,400,4,16,387.0,98.0,387.0,98.0,8.5,0,24,100,25.356694990584934,1709,354,354,0.20713867758923346,0.1846880962507219,0.8305084745762712,0.8305084745762712,0.05702601467052231,0.9152542372881356,0.000604951806672385,nan,0.0,nan,0.5288375268188024,0.5141242937853108,0.9721781600447337,6.768361581920904,2113,449,449,0.21249408424041646,0.176228959994623,0.8040089086859689,0.8040089086859689,0.007656524508503268,0.9242761692650334,0.0005371370197515249,nan,0.0,nan,0.5252642372613976,0.5256124721603563,1.0006629708901835,7.66369710467706
150,policy,100,400,4,16,400.0,155.5,480.25,155.5,11.8,0,29,100,25.356694990584934,1700,347,347,0.20411764705882354,0.19052657065084458,0.8184438040345822,0.8184438040345822,0.034452571049369156,0.9106628242074928,0.0009855255916206404,nan,0.0,nan,0.5113886554621848,0.43804034582132567,0.8565703230655984,-68.88760806916426,2571,540,540,0.2100350058343057,0.1806665475690891,0.8037037037037037,0.8037037037037037,0.007858383437049483,0.9203703703703704,0.0007773750475791721,nan,0.0,nan,0.5195361263914355,0.5018518518518519,0.9659614151138746,-26.522222222222222
175,policy,100,400,4,16,400.0,145.375,572.5,145.625,12.4,1,34,100,25.356694990584934,1703,351,351,0.20610687022900764,0.20925471167726736,0.8062678062678063,0.8062678062678063,0.08565673411370751,0.9202279202279202,0.001160718869360685,nan,0.0,nan,0.5177984229510947,0.4131054131054131,0.7978112616701235,-130.75213675213675,3005,636,636,0.21164725457570716,0.1913299844669485,0.8081761006289309,0.8081761006289309,0.03744603330456275,0.9276729559748428,0.0008330612468132112,nan,0.0,nan,0.5198870929403375,0.49528301886792453,0.952674197135268,-51.643081761006286
200,policy,100,400,4,16,400.0,78.4375,627.25,78.4375,10.3,0,37,200,23.35749345017868,1628,349,349,0.21437346437346438,0.2168675055208164,0.7994269340974212,0.7994269340974212,0.03062881384513854,0.9426934097421203,0.001388277847643383,nan,0.0,nan,0.5165094477594477,0.4326647564469914,0.8376705563157384,-159.243553008596,3394,719,719,0.2118444313494402,0.19234658422707318,0.808066759388039,0.808066759388039,0.039516249688781896,0.9262865090403338,0.0008910956053856184,nan,0.0,nan,0.5209715323961052,0.49791376912378305,0.9557408383404895,-61.41029207232267
225,policy,100,400,4,16,400.0,120.9375,687.75,120.9375,13.05,0,41,200,23.35749345017868,1695,363,363,0.21415929203539824,0.21867865206890308,0.7988980716253443,0.7988980716253443,0.04496941432842199,0.9449035812672176,0.0014633878321340037,nan,0.0,nan,0.510409467621857,0.4738292011019284,0.9283315282328783,-196.366391184573,3808,812,812,0.21323529411764705,0.19520585435787874,0.8017241379310345,0.8017241379310345,0.0547169904104887,0.9334975369458128,0.0009494256560404696,nan,0.0,nan,0.5186521483593437,0.5024630541871922,0.9687862197749251,-83.54679802955665
250,policy,100,400,4,16,400.0,71.0,778.0,71.0,11.7,0,46,200,23.35749345017868,1660,366,366,0.22048192771084338,0.22929672232791515,0.7950819672131147,0.7950819672131147,-0.0233766951255897,0.953551912568306,0.001293342503037243,nan,0.0,nan,0.5131927710843374,0.505464480874317,0.9849407656431108,-185.66666666666666,4231,906,906,0.21413377452138974,0.20031184995510493,0.8002207505518764,0.8002207505518764,0.046711750365387134,0.9337748344370861,0.0009798108726938961,nan,0.0,nan,0.5170473601872798,0.5033112582781457,0.9734335711448971,-90.81236203090508
