step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51023864746094,67.51023864746094,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.72320662758217,20.49797340638158,6,12,5,6,12,0,11,-105.0,70.5,-47.5,5.0,2976432,3.472516,nan,2.976432,nan,6,792,1734960,12,1239888,12,6,792,384,96,408,102,198,6,0,0,6
4,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,1,562500.0,31.66050459276035,21.86533263264016,8,16,1,6,16,0,7,-105.0,70.5,-47.5,5.0,3389512,6.862028,nan,3.389512,nan,6,576,1734960,12,1653184,16,6,792,384,96,408,102,198,6,0,0,6
5,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.36434070057077,35.573725653469126,10,20,1,2,20,0,3,-105.0,70.5,-47.5,5.0,2645424,9.507452,nan,2.645424,nan,2,360,578320,4,2066480,20,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,562500.0,55.55154490924646,47.468023128240446,11,22,0,2,22,0,2,-105.0,70.5,-47.5,5.0,2851928,12.35938,nan,2.851928,nan,2,216,578320,4,2273128,22,2,264,128,32,136,34,66,2,0,0,2
7,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.54439344189291,31.75620915188011,12,24,0,3,24,0,3,-105.0,70.5,-47.5,5.0,3348012,15.707392,nan,3.348012,nan,3,360,867480,6,2479776,24,3,396,192,48,204,51,99,3,0,0,3
8,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.09731101989746,60.48406982421875,13,26,0,2,26,0,2,-105.0,70.5,-47.5,5.0,3265152,18.972544,nan,3.265152,nan,2,144,578320,4,2686424,26,2,264,128,32,136,34,66,2,0,0,2
9,-47.5,57.5,32,16,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.33043589305836,20.858596682827574,16,32,0,3,32,0,3,-105.0,70.5,-47.5,5.0,4174748,23.147292,nan,4.174748,nan,3,504,867480,6,3306368,32,3,396,192,48,204,51,99,3,0,0,3
10,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.29344940185547,66.29344940185547,17,34,0,1,34,0,1,-105.0,70.5,-47.5,5.0,3802596,26.949888,nan,3.802596,nan,1,288,289160,2,3513016,34,1,132,64,16,68,17,33,1,0,0,1
11,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.208050747621186,30.347959732370462,20,40,0,4,40,0,4,-105.0,70.5,-47.5,5.0,5290560,32.240448,nan,5.29056,nan,4,432,1156640,8,4132960,40,4,528,256,64,272,68,132,4,0,0,4
12,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,2,562500.0,67.79778671264648,67.79778671264648,27,54,2,1,54,0,3,-105.0,70.5,-47.5,5.0,5869436,38.109884,nan,5.869436,nan,1,648,289160,2,5579496,54,1,132,64,16,68,17,33,1,0,0,1
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21017074584961,60.21017074584961,28,56,0,1,56,0,1,-105.0,70.5,-47.5,5.0,6076084,44.185968,nan,6.076084,nan,1,648,289160,2,5786144,56,1,132,64,16,68,17,33,1,0,0,1
