step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_merge_metadata_bytes,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_model_bytes,t2_b0_selected_providers
72,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54591476,4550.353674,nan,54.591476,nan,356,2848,512820,51231248,2844560,356
73,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56057858,4606.411532,nan,56.057858,nan,366,2928,516978,52670328,2867624,366
74,-100.0,5.0,732,366,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57433500,4663.845032,nan,57.4335,nan,376,3008,507276,54109408,2813808,376
75,-100.0,5.0,726,363,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55103622,4718.948654,nan,55.103622,nan,360,2880,503118,51806880,2790744,360
76,-100.0,5.0,720,360,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54788568,4773.737222,nan,54.788568,nan,358,2864,498960,51519064,2767680,358
77,-100.0,5.0,728,364,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55832276,4829.569498,nan,55.832276,nan,365,2920,504504,52526420,2798432,365
78,-100.0,5.0,732,366,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54986928,4884.556426,nan,54.986928,nan,359,2872,507276,51662972,2813808,359
79,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57316806,4941.873232,nan,57.316806,nan,375,3000,511434,53965500,2836872,375
80,-100.0,5.0,702,351,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52404246,4994.277478,nan,52.404246,nan,342,2736,486486,49216536,2698488,342
81,-100.0,5.0,714,357,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58071414,5052.348892,nan,58.071414,nan,381,3048,494802,54828948,2744616,381
82,-100.0,5.0,708,354,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55021956,5107.370848,nan,55.021956,nan,360,2880,490644,51806880,2721552,360
83,-100.0,5.0,724,362,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56389792,5163.76064,nan,56.389792,nan,369,2952,501732,53102052,2783056,369
84,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55697434,5219.458074,nan,55.697434,nan,364,2912,505890,52382512,2806120,364
85,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56885058,5276.343132,nan,56.885058,nan,372,2976,511434,53533776,2836872,372
86,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51569240,5327.912372,nan,51.56924,nan,335,2680,512820,48209180,2844560,335
87,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55886720,5383.799092,nan,55.88672,nan,365,2920,512820,52526420,2844560,365
88,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57083418,5440.88251,nan,57.083418,nan,373,2984,519750,53677684,2883000,373
89,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54618698,5495.501208,nan,54.618698,nan,356,2848,516978,51231248,2867624,356
90,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55580740,5551.081948,nan,55.58074,nan,363,2904,510048,52238604,2829184,363
91,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57622786,5608.704734,nan,57.622786,nan,377,3016,514206,54253316,2852248,377
92,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58324218,5667.028952,nan,58.324218,nan,382,3056,511434,54972856,2836872,382
93,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54977854,5722.006806,nan,54.977854,nan,359,2872,505890,51662972,2806120,359
94,-100.0,5.0,716,358,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54914336,5776.921142,nan,54.914336,nan,359,2872,496188,51662972,2752304,359
95,-100.0,5.0,718,359,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57082150,5834.003292,nan,57.08215,nan,374,2992,497574,53821592,2759992,374
96,-100.0,5.0,712,356,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54320524,5888.323816,nan,54.320524,nan,355,2840,493416,51087340,2736928,355
97,-100.0,5.0,732,366,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57577416,5945.901232,nan,57.577416,nan,377,3016,507276,54253316,2813808,377
98,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55158066,6001.059298,nan,55.158066,nan,360,2880,511434,51806880,2836872,360
99,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57884664,6058.943962,nan,57.884664,nan,378,3024,532224,54397224,2952192,378
100,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56409208,6115.35317,nan,56.409208,nan,368,2944,526680,52958144,2921440,368
101,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60007108,6175.360278,nan,60.007108,nan,393,3144,526680,56555844,2921440,393
102,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60349384,6235.709662,nan,60.349384,nan,395,3160,534996,56843660,2967568,395
103,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59972080,6295.681742,nan,59.97208,nan,392,3136,543312,56411936,3013696,392
104,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59161760,6354.843502,nan,59.16176,nan,387,3096,529452,55692396,2936816,387
105,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57425694,6412.269196,nan,57.425694,nan,375,3000,528066,53965500,2929128,375
106,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57740748,6470.009944,nan,57.740748,nan,377,3016,532224,54253316,2952192,377
107,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56409208,6526.419152,nan,56.409208,nan,368,2944,526680,52958144,2921440,368
108,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58055802,6584.474954,nan,58.055802,nan,379,3032,536382,54541132,2975256,379
109,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54700364,6639.175318,nan,54.700364,nan,356,2848,529452,51231248,2936816,356
110,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57748554,6696.923872,nan,57.748554,nan,378,3024,511434,54397224,2836872,378
111,-100.0,5.0,716,358,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56209580,6753.133452,nan,56.20958,nan,368,2944,496188,52958144,2752304,368
112,-100.0,5.0,718,359,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54779494,6807.912946,nan,54.779494,nan,358,2864,497574,51519064,2759992,358
113,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56435162,6864.348108,nan,56.435162,nan,369,2952,508662,53102052,2821496,369
114,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58873928,6923.222036,nan,58.873928,nan,385,3080,529452,55404580,2936816,385
115,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58640540,6981.862576,nan,58.64054,nan,383,3064,537768,55116764,2982944,383
116,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59819090,7041.681666,nan,59.81909,nan,391,3128,541926,56268028,3006008,391
117,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56751484,7098.43315,nan,56.751484,nan,370,2960,534996,53245960,2967568,370
118,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55645526,7154.078676,nan,55.645526,nan,362,2896,541926,52094696,3006008,362
119,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57074344,7211.15302,nan,57.074344,nan,373,2984,518364,53677684,2875312,373
120,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56597226,7267.750246,nan,56.597226,nan,370,2960,511434,53245960,2836872,370
121,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55841350,7323.591596,nan,55.84135,nan,365,2920,505890,52526420,2806120,365
122,-100.0,5.0,724,362,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55958044,7379.54964,nan,55.958044,nan,366,2928,501732,52670328,2783056,366
123,-100.0,5.0,714,357,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54761346,7434.310986,nan,54.761346,nan,358,2864,494802,51519064,2744616,358
124,-100.0,5.0,702,351,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52116414,7486.4274,nan,52.116414,nan,340,2720,486486,48928720,2698488,340
125,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58381198,7544.808598,nan,58.381198,nan,380,3040,564102,54685040,3129016,380
126,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62618280,7607.426878,nan,62.61828,nan,409,3272,573804,58858372,3182832,409
127,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60477688,7667.904566,nan,60.477688,nan,394,3152,576576,56699752,3198208,394
128,-100.0,5.0,852,426,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,66181152,7734.085718,nan,66.181152,nan,433,3464,590436,62312164,3275088,433
129,-100.0,5.0,910,455,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,68603038,7802.688756,nan,68.603038,nan,448,3584,630630,64470784,3498040,448
130,-100.0,5.0,902,451,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,66264086,7868.952842,nan,66.264086,nan,432,3456,625086,62168256,3467288,432
131,-100.0,5.0,886,443,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,66479326,7935.432168,nan,66.479326,nan,434,3472,613998,62456072,3405784,434
132,-100.0,5.0,890,445,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64482650,7999.914818,nan,64.48265,nan,420,3360,616770,60441360,3421160,420
133,-100.0,5.0,892,446,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,67370044,8067.284862,nan,67.370044,nan,440,3520,618156,63319520,3428848,440
134,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64264874,8131.549736,nan,64.264874,nan,420,3360,583506,60441360,3236648,420
135,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59902024,8191.45176,nan,59.902024,nan,390,3120,576576,56124120,3198208,390
136,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60791474,8252.243234,nan,60.791474,nan,397,3176,558558,57131476,3098264,397
137,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59514378,8311.757612,nan,59.514378,nan,388,3104,561330,55836304,3113640,388
138,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62915186,8374.672798,nan,62.915186,nan,411,3288,575190,59146188,3190520,411
139,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59299138,8433.971936,nan,59.299138,nan,386,3088,572418,55548488,3175144,386
140,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63499924,8497.47186,nan,63.499924,nan,415,3320,576576,59721820,3198208,415
141,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59767182,8557.239042,nan,59.767182,nan,389,3112,577962,55980212,3205896,389
142,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59352314,8616.591356,nan,59.352314,nan,387,3096,558558,55692396,3098264,387
143,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57778312,8674.369668,nan,57.778312,nan,376,3008,559944,54109408,3105952,376
144,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61933728,8736.303396,nan,61.933728,nan,405,3240,557172,58282740,3090576,405
145,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55438092,8791.741488,nan,55.438092,nan,361,2888,532224,51950788,2952192,361
146,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56257486,8847.998974,nan,56.257486,nan,366,2928,547470,52670328,3036760,366
147,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58146542,8906.145516,nan,58.146542,nan,379,3032,550242,54541132,3052136,379
148,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60035598,8966.181114,nan,60.035598,nan,392,3136,553014,56411936,3067512,392
149,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59711470,9025.892584,nan,59.71147,nan,390,3120,547470,56124120,3036760,390
150,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59153954,9085.046538,nan,59.153954,nan,386,3088,550242,55548488,3052136,386
151,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61429388,9146.475926,nan,61.429388,nan,402,3216,546084,57851016,3029072,402
