step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,18.65563153288103,7.462854385375977,23.9824275970459,12.320832252502441,24.687576293945312
