step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,56.4253761839158,45.681154542495044,3,6,0,2,6,0,2,-105.0,70.5,-47.5,5.0,1198960,1.19896,nan,1.19896,nan,2,432,578320,4,619944,6,2,264,128,32,136,34,66,2,0,0,2
3,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.00922966003418,60.00922775268555,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1323108,2.522068,nan,1.323108,nan,1,576,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
4,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.69524767099466,37.5032348166385,14,28,0,2,28,0,2,-105.0,70.5,-47.5,5.0,3473240,5.995308,nan,3.47324,nan,2,1584,578320,4,2893072,28,2,264,128,32,136,34,66,2,0,0,2
5,-47.5,57.5,30,15,0,0.0,0.0,0,0.0,57.5,0,562500.0,36.695684200374046,32.32024675481653,15,30,0,2,30,0,2,-105.0,70.5,-47.5,5.0,3679816,9.675124,nan,3.679816,nan,2,1512,578320,4,3099720,30,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.426541328430176,62.11858367919922,20,40,1,2,40,0,3,-105.0,70.5,-47.5,5.0,4713632,14.388756,nan,4.713632,nan,2,2088,578320,4,4132960,40,2,264,128,32,136,34,66,2,0,0,2
7,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,1,562500.0,33.179682228616585,31.291223255727413,19,38,1,2,38,0,3,-105.0,70.5,-47.5,5.0,4506696,18.895452,nan,4.506696,nan,2,1800,578320,4,3926312,38,2,264,128,32,136,34,66,2,0,0,2
8,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.31544829679326,37.218087982420236,21,42,1,4,42,0,5,-105.0,70.5,-47.5,5.0,5498432,24.393884,nan,5.498432,nan,4,1656,1156640,8,4339608,42,4,528,256,64,272,68,132,4,0,0,4
9,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.62317054546282,30.291287522503115,23,46,0,3,46,0,3,-105.0,70.5,-47.5,5.0,5622076,30.01596,nan,5.622076,nan,3,1296,867480,6,4752904,46,3,396,192,48,204,51,99,3,0,0,3
10,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.195990562438965,58.55765914916992,25,50,0,2,50,0,2,-105.0,70.5,-47.5,5.0,5745792,35.761752,nan,5.745792,nan,2,1008,578320,4,5166200,50,2,264,128,32,136,34,66,2,0,0,2
