step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
1,2392,4784,308,308,294,14.511056,14.511056,0,14471072,0,0
2,2445,4890,313,313,313,14.74856,29.259616,0,14705992,0,0
3,2469,4938,310,310,309,14.607064,43.86668,0,14565040,0,0
4,2401,4802,310,310,310,14.6072,58.47388,0,14565040,0,0
5,2489,4978,318,318,317,14.984024,73.457904,0,14940912,0,0
6,2714,5428,330,330,330,15.5496,89.007504,0,15504720,0,0
7,2852,5704,340,340,338,16.020528,105.028032,0,15974560,0,0
8,2837,5674,339,339,337,15.973408,121.00144,0,15927576,0,0
9,2809,5618,349,349,349,16.44488,137.44632,0,16397416,0,0
10,2728,5456,341,341,341,16.06792,153.51424,0,16021544,0,0
11,2658,5316,340,340,340,16.0208,169.53504,0,15974560,0,0
12,2645,5290,328,328,328,15.45536,184.9904,0,15410752,0,0
13,2570,5140,321,321,321,15.12552,200.11592,0,15081864,0,0
14,2448,4896,310,310,310,14.6072,214.72312,0,14565040,0,0
15,2515,5030,326,326,326,15.36112,230.08424,0,15316784,0,0
16,2476,4952,338,338,338,15.92656,246.0108,0,15880592,0,0
17,2669,5338,346,346,346,16.30352,262.31432,0,16256464,0,0
18,2887,5774,358,358,358,16.86896,279.18328,0,16820272,0,0
19,2923,5846,348,348,348,16.39776,295.58104,0,16350432,0,0
20,2937,5874,349,349,349,16.44488,312.02592,0,16397416,0,0
21,2834,5668,345,345,344,16.256264,328.282184,0,16209480,0,0
22,2758,5516,334,334,333,15.737944,344.020128,0,15692656,0,0
23,2819,5638,340,340,340,16.0208,360.040928,0,15974560,0,0
24,3034,6068,342,342,342,16.11504,376.155968,0,16068528,0,0
25,3114,6228,348,348,347,16.397624,392.553592,0,16350432,0,0
26,3155,6310,348,348,348,16.39776,408.951352,0,16350432,0,0
27,3435,6870,355,355,355,16.7276,425.678952,0,16679320,0,0
28,3277,6554,356,356,356,16.77472,442.453672,0,16726304,0,0
29,3469,6938,352,352,352,16.58624,459.039912,0,16538368,0,0
30,3363,6726,345,345,345,16.2564,475.296312,0,16209480,0,0
31,3345,6690,352,352,352,16.58624,491.882552,0,16538368,0,0
32,3188,6376,376,376,376,17.71712,509.599672,0,17665984,0,0
33,3061,6122,378,378,378,17.81136,527.411032,0,17759952,0,0
34,3182,6364,372,372,370,17.528368,544.9394,0,17478048,0,0
35,3241,6482,379,379,379,17.85848,562.79788,0,17806936,0,0
36,3437,6874,388,388,387,18.282424,581.080304,0,18229792,0,0
37,3581,7162,408,408,408,19.22496,600.305264,0,19169472,0,0
38,3496,6992,404,404,404,19.03648,619.341744,0,18981536,0,0
39,3434,6868,404,404,404,19.03648,638.378224,0,18981536,0,0
40,3331,6662,392,392,392,18.47104,656.849264,0,18417728,0,0
41,3788,7576,408,408,408,19.22496,676.074224,0,19169472,0,0
42,3805,7610,404,404,404,19.03648,695.110704,0,18981536,0,0
43,3852,7704,406,406,404,19.130448,714.241152,0,19075504,0,0
44,4061,8122,406,406,406,19.13072,733.371872,0,19075504,0,0
45,4226,8452,417,417,416,19.648904,753.020776,0,19592328,0,0
46,4392,8784,430,430,430,20.2616,773.282376,0,20203120,0,0
47,4462,8924,434,434,434,20.45008,793.732456,0,20391056,0,0
48,4511,9022,436,436,436,20.54432,814.276776,0,20485024,0,0
49,4231,8462,436,436,436,20.54432,834.821096,0,20485024,0,0
50,4357,8714,422,422,422,19.88464,854.705736,0,19827248,0,0
51,4481,8962,407,407,407,19.17784,873.883576,0,19122488,0,0
52,4400,8800,400,400,400,18.848,892.731576,0,18793600,0,0
53,4341,8682,406,406,405,19.130584,911.86216,0,19075504,0,0
54,4185,8370,406,406,406,19.13072,930.99288,0,19075504,0,0
55,4303,8606,423,423,423,19.93176,950.92464,0,19874232,0,0
56,4436,8872,429,429,429,20.21448,971.13912,0,20156136,0,0
57,4746,9492,439,439,439,20.68568,991.8248,0,20625976,0,0
58,5132,10264,450,450,450,21.204,1013.0288,0,21142800,0,0
59,5384,10768,448,448,448,21.10976,1034.13856,0,21048832,0,0
60,5477,10954,446,446,446,21.01552,1055.15408,0,20954864,0,0
61,5747,11494,449,449,449,21.15688,1076.31096,0,21095816,0,0
62,5591,11182,450,450,449,21.203864,1097.514824,0,21142800,0,0
63,5443,10886,455,455,455,21.4396,1118.954424,0,21377720,0,0
64,5218,10436,460,460,460,21.6752,1140.629624,0,21612640,0,0
65,4486,8972,452,452,452,21.29824,1161.927864,0,21236768,0,0
66,3998,7996,430,430,430,20.2616,1182.189464,0,20203120,0,0
67,3965,7930,412,412,412,19.41344,1201.602904,0,19357408,0,0
68,3623,7246,388,388,388,18.28256,1219.885464,0,18229792,0,0
69,3533,7066,374,374,374,17.62288,1237.508344,0,17572016,0,0
70,3644,7288,377,377,377,17.76424,1255.272584,0,17712968,0,0
71,3756,7512,370,370,369,17.434264,1272.706848,0,17384080,0,0
72,3767,7534,374,374,371,17.622472,1290.32932,0,17572016,0,0
73,3793,7586,372,372,372,17.52864,1307.85796,0,17478048,0,0
74,3984,7968,378,378,376,17.811088,1325.669048,0,17759952,0,0
75,4216,8432,392,392,392,18.47104,1344.140088,0,18417728,0,0
76,4420,8840,396,396,396,18.65952,1362.799608,0,18605664,0,0
77,4540,9080,396,396,395,18.659384,1381.458992,0,18605664,0,0
78,4516,9032,400,400,400,18.848,1400.306992,0,18793600,0,0
79,4599,9198,404,404,404,19.03648,1419.343472,0,18981536,0,0
80,4543,9086,400,400,400,18.848,1438.191472,0,18793600,0,0
81,3909,7818,392,392,392,18.47104,1456.662512,0,18417728,0,0
82,3417,6834,384,384,384,18.09408,1474.756592,0,18041856,0,0
83,3362,6724,370,370,370,17.4344,1492.190992,0,17384080,0,0
84,3403,6806,363,363,363,17.10456,1509.295552,0,17055192,0,0
85,3231,6462,364,364,364,17.15168,1526.447232,0,17102176,0,0
86,3030,6060,362,362,362,17.05744,1543.504672,0,17008208,0,0
87,2905,5810,332,332,332,15.64384,1559.148512,0,15598688,0,0
88,2952,5904,330,330,329,15.549464,1574.697976,0,15504720,0,0
89,2884,5768,316,316,316,14.88992,1589.587896,0,14846944,0,0
90,2992,5984,318,318,318,14.98416,1604.572056,0,14940912,0,0
91,2934,5868,317,317,317,14.93704,1619.509096,0,14893928,0,0
92,2988,5976,322,322,322,15.17264,1634.681736,0,15128848,0,0
93,3038,6076,327,327,327,15.40824,1650.089976,0,15363768,0,0
94,3032,6064,322,322,322,15.17264,1665.262616,0,15128848,0,0
95,3066,6132,336,336,336,15.83232,1681.094936,0,15786624,0,0
96,3214,6428,346,346,345,16.303384,1697.39832,0,16256464,0,0
97,3281,6562,352,352,352,16.58624,1713.98456,0,16538368,0,0
98,2993,5986,354,354,354,16.68048,1730.66504,0,16632336,0,0
99,2973,5946,346,346,346,16.30352,1746.96856,0,16256464,0,0
100,2891,5782,338,338,338,15.92656,1762.89512,0,15880592,0,0
101,2729,5458,332,332,332,15.64384,1778.53896,0,15598688,0,0
102,2707,5414,338,338,338,15.92656,1794.46552,0,15880592,0,0
103,2686,5372,344,344,344,16.20928,1810.6748,0,16162496,0,0
104,2694,5388,334,334,334,15.73808,1826.41288,0,15692656,0,0
105,2109,4218,323,323,323,15.21976,1841.63264,0,15175832,0,0
106,1882,3764,306,306,306,14.41872,1856.05136,0,14377104,0,0
107,1840,3680,304,304,304,14.32448,1870.37584,0,14283136,0,0
108,1730,3460,300,300,300,14.136,1884.51184,0,14095200,0,0
109,1701,3402,296,296,296,13.94752,1898.45936,0,13907264,0,0
110,1684,3368,292,292,292,13.75904,1912.2184,0,13719328,0,0
111,1675,3350,284,284,284,13.38208,1925.60048,0,13343456,0,0
