step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
11,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.94159611725065,30.347959732370462,20,40,0,3,40,0,3,-105.0,70.5,-47.5,192878,15,32,20,5,8,5.0,870396,4.9267,nan,0.870396,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,2520,15,3
12,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.161659240722656,60.161659240722656,27,54,0,1,54,0,1,-105.0,70.5,-47.5,192878,17,32,27,5,12,5.0,292148,5.218848,nan,0.292148,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,2856,17,1
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,28,56,0,0,56,0,0,-105.0,70.5,-47.5,192878,14,32,28,5,15,5.0,2352,5.2212,nan,0.002352,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,14,0
14,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.326171875,66.326171875,28,56,0,1,56,0,1,-105.0,70.5,-47.5,192878,14,32,28,5,13,5.0,291644,5.512844,nan,0.291644,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,2352,14,1
15,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,25,50,0,0,50,0,0,-105.0,70.5,-47.5,192878,12,32,25,2,3,5.0,2016,5.51486,nan,0.002016,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,12,0
16,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,24,48,0,0,48,0,0,-105.0,70.5,-47.5,192878,7,32,24,3,7,5.0,1176,5.516036,nan,0.001176,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,7,0
17,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,21,42,0,0,42,0,0,-105.0,70.5,-47.5,192878,21,32,21,3,4,5.0,3528,5.519564,nan,0.003528,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528,21,0
18,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.944580078125,58.944557189941406,19,38,0,1,38,0,1,-105.0,70.5,-47.5,192878,6,32,19,2,4,5.0,290300,5.809864,nan,0.2903,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1008,6,1
19,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.06059981134939,47.67432457056826,19,38,0,3,38,0,3,-105.0,70.5,-47.5,192878,22,32,19,3,7,5.0,871572,6.681436,nan,0.871572,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,3696,22,3
20,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.48845291137695,59.55107116699219,22,44,1,2,44,0,3,-105.0,70.5,-47.5,192878,18,32,22,6,16,5.0,581608,7.263044,nan,0.581608,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,3024,18,2
21,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.29552841186523,64.29552841186523,24,48,0,1,48,0,1,-105.0,70.5,-47.5,192878,31,32,24,6,16,5.0,294500,7.557544,nan,0.2945,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,5208,31,1
22,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.75434112548828,60.754329681396484,24,48,0,1,48,0,1,-105.0,70.5,-47.5,192878,33,32,24,8,19,5.0,294836,7.85238,nan,0.294836,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,5544,33,1
23,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.04960250854492,62.04960250854492,22,44,0,1,44,0,1,-105.0,70.5,-47.5,192878,14,32,22,5,10,5.0,291644,8.144024,nan,0.291644,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,2352,14,1
24,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,21,42,0,0,42,0,0,-105.0,70.5,-47.5,192878,19,32,21,5,11,5.0,3192,8.147216,nan,0.003192,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192,19,0
25,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,52.740765038251126,38.21473127867903,20,40,0,2,40,0,2,-105.0,70.5,-47.5,192878,4,32,20,4,7,5.0,579256,8.726472,nan,0.579256,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,672,4,2
26,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.90723991394043,60.2106819152832,17,34,0,2,34,0,2,-105.0,70.5,-47.5,192878,2,32,17,2,3,5.0,578920,9.305392,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
27,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.40320587158203,67.40320587158203,17,34,1,1,34,0,2,-105.0,70.5,-47.5,192878,13,32,17,4,4,5.0,291476,9.596868,nan,0.291476,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,2184,13,1
28,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.927520751953125,58.927520751953125,17,34,0,1,34,0,1,-105.0,70.5,-47.5,192878,4,32,17,4,7,5.0,289964,9.886832,nan,0.289964,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,672,4,1
29,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.70880699157715,61.2221565246582,18,36,0,2,36,0,2,-105.0,70.5,-47.5,192878,30,32,18,3,6,5.0,583624,10.470456,nan,0.583624,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,5040,30,2
30,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.507575198572475,30.251853593749082,20,40,0,3,40,0,3,-105.0,70.5,-47.5,192878,37,32,20,5,13,5.0,874092,11.344548,nan,0.874092,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,6216,37,3
31,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,23,46,0,1,46,0,1,-105.0,70.5,-47.5,192878,36,32,23,8,15,5.0,295340,11.639888,nan,0.29534,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,6048,36,1
32,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,23,46,0,0,46,0,0,-105.0,70.5,-47.5,192878,21,32,23,5,12,5.0,3528,11.643416,nan,0.003528,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528,21,0
33,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,22,44,0,0,44,0,0,-105.0,70.5,-47.5,192878,20,32,22,8,13,5.0,3360,11.646776,nan,0.00336,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,20,0
34,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.33665466308594,60.33665466308594,21,42,0,1,42,0,1,-105.0,70.5,-47.5,192878,3,32,21,3,6,5.0,289796,11.936572,nan,0.289796,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
35,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.825906948558654,39.977504454941965,19,38,0,2,38,0,2,-105.0,70.5,-47.5,192878,22,32,19,2,3,5.0,582280,12.518852,nan,0.58228,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,3696,22,2
36,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.38516629616998,23.224861444509045,18,36,0,3,36,0,3,-105.0,70.5,-47.5,192878,13,32,18,5,8,5.0,870060,13.388912,nan,0.87006,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,2184,13,3
37,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.44229507446289,61.44229507446289,18,36,0,1,36,0,1,-105.0,70.5,-47.5,192878,15,32,18,6,10,5.0,291812,13.680724,nan,0.291812,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,2520,15,1
38,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.67025375366211,67.67025375366211,18,36,0,1,36,0,1,-105.0,70.5,-47.5,192878,16,32,18,6,11,5.0,291980,13.972704,nan,0.29198,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,2688,16,1
39,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.2106819152832,60.2106819152832,18,36,0,1,36,0,1,-105.0,70.5,-47.5,192878,7,32,18,6,11,5.0,290468,14.263172,nan,0.290468,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,1176,7,1
40,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,31.248043642810273,27.011237680309947,18,36,0,2,36,0,2,-105.0,70.5,-47.5,192878,8,32,18,3,5,5.0,579928,14.8431,nan,0.579928,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,1344,8,2
41,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.67556254069011,62.220272064208984,18,36,0,3,36,0,3,-105.0,70.5,-47.5,192878,6,32,18,5,11,5.0,868884,15.711984,nan,0.868884,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,1008,6,3
42,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,18,36,0,0,36,0,0,-105.0,70.5,-47.5,192878,11,32,18,4,8,5.0,2136,15.71412,nan,0.002136,nan,0,288,0,0,0,0,0,0,0,0,0,0,0,0,1848,11,0
43,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,19,38,0,0,38,0,0,-105.0,70.5,-47.5,192878,15,32,19,6,11,5.0,3096,15.717216,nan,0.003096,nan,0,576,0,0,0,0,0,0,0,0,0,0,0,0,2520,15,0
44,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.6429557800293,67.52299499511719,22,44,0,2,44,0,2,-105.0,70.5,-47.5,192878,11,32,22,5,12,5.0,581368,16.298584,nan,0.581368,nan,2,936,578320,4,0,0,2,264,128,32,136,34,66,2,1848,11,2
45,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,53.04372151954925,38.42485604368301,24,48,0,2,48,0,2,-105.0,70.5,-47.5,192878,56,32,24,6,13,5.0,589000,16.887584,nan,0.589,nan,2,1008,578320,4,0,0,2,264,128,32,136,34,66,2,9408,56,2
46,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.619407653808594,57.619407653808594,31,62,0,1,62,0,1,-105.0,70.5,-47.5,192878,13,32,31,6,16,5.0,292772,17.180356,nan,0.292772,nan,1,1296,289160,2,0,0,1,132,64,16,68,17,33,1,2184,13,1
47,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.45352745056152,64.38714981079102,32,64,0,2,64,0,2,-105.0,70.5,-47.5,192878,11,32,32,5,17,5.0,581872,17.762228,nan,0.581872,nan,2,1440,578320,4,0,0,2,264,128,32,136,34,66,2,1848,11,2
48,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,33,66,0,0,66,0,0,-105.0,70.5,-47.5,192878,9,32,33,4,15,5.0,2376,17.764604,nan,0.002376,nan,0,864,0,0,0,0,0,0,0,0,0,0,0,0,1512,9,0
49,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,37,74,0,0,74,0,0,-105.0,70.5,-47.5,192878,9,32,37,4,19,5.0,2520,17.767124,nan,0.00252,nan,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,1512,9,0
50,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.45846219601159,41.27580619603066,38,76,0,3,76,0,3,-105.0,70.5,-47.5,192878,10,32,38,5,15,5.0,870564,18.637688,nan,0.870564,nan,3,1008,867480,6,0,0,3,396,192,48,204,51,99,3,1680,10,3
51,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,37,74,0,0,74,0,0,-105.0,70.5,-47.5,192878,3,32,37,3,11,5.0,1224,18.638912,nan,0.001224,nan,0,720,0,0,0,0,0,0,0,0,0,0,0,0,504,3,0
52,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,33,66,0,0,66,0,0,-105.0,70.5,-47.5,192878,22,32,33,5,13,5.0,4632,18.643544,nan,0.004632,nan,0,936,0,0,0,0,0,0,0,0,0,0,0,0,3696,22,0
53,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.43531799316406,60.682884216308594,34,68,0,2,68,0,2,-105.0,70.5,-47.5,192878,20,32,34,4,14,5.0,583096,19.22664,nan,0.583096,nan,2,1152,578320,4,0,0,2,264,128,32,136,34,66,2,3360,20,2
54,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.25621287027995,57.92273712158203,32,64,0,3,64,0,3,-105.0,70.5,-47.5,192878,21,32,32,5,17,5.0,872916,20.099556,nan,0.872916,nan,3,1512,867480,6,0,0,3,396,192,48,204,51,99,3,3528,21,3
55,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.44157028198242,67.44157028198242,31,62,0,1,62,0,1,-105.0,70.5,-47.5,192878,16,32,31,6,21,5.0,292628,20.392184,nan,0.292628,nan,1,648,289160,2,0,0,1,132,64,16,68,17,33,1,2688,16,1
56,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,29,58,0,0,58,0,0,-105.0,70.5,-47.5,192878,64,32,29,8,21,5.0,11328,20.403512,nan,0.011328,nan,0,576,0,0,0,0,0,0,0,0,0,0,0,0,10752,64,0
57,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.076786041259766,63.076786041259766,26,52,0,1,52,0,1,-105.0,70.5,-47.5,192878,59,32,26,5,14,5.0,299996,20.703508,nan,0.299996,nan,1,792,289160,2,0,0,1,132,64,16,68,17,33,1,9912,59,1
58,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.27996063232422,61.27996063232422,26,52,0,1,52,0,1,-105.0,70.5,-47.5,192878,6,32,26,6,17,5.0,291092,20.9946,nan,0.291092,nan,1,792,289160,2,0,0,1,132,64,16,68,17,33,1,1008,6,1
59,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.57537269592285,57.812679290771484,22,44,0,2,44,0,2,-105.0,70.5,-47.5,192878,79,32,22,3,9,5.0,592720,21.58732,nan,0.59272,nan,2,864,578320,4,0,0,2,264,128,32,136,34,66,2,13272,79,2
60,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,21,42,0,0,42,0,0,-105.0,70.5,-47.5,192878,92,32,21,6,13,5.0,16104,21.603424,nan,0.016104,nan,0,648,0,0,0,0,0,0,0,0,0,0,0,0,15456,92,0
61,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,21,42,0,0,42,0,0,-105.0,70.5,-47.5,192878,69,32,21,7,13,5.0,12312,21.615736,nan,0.012312,nan,0,720,0,0,0,0,0,0,0,0,0,0,0,0,11592,69,0
62,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.7041015625,57.7041015625,25,50,0,1,50,0,1,-105.0,70.5,-47.5,192878,54,32,25,4,11,5.0,299516,21.915252,nan,0.299516,nan,1,1152,289160,2,0,0,1,132,64,16,68,17,33,1,9072,54,1
63,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,23,46,0,0,46,0,0,-105.0,70.5,-47.5,192878,56,32,23,5,14,5.0,10560,21.925812,nan,0.01056,nan,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,9408,56,0
64,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.418087005615234,61.41808319091797,27,54,0,1,54,0,1,-105.0,70.5,-47.5,192878,36,32,27,4,13,5.0,296996,22.222808,nan,0.296996,nan,1,1656,289160,2,0,0,1,132,64,16,68,17,33,1,6048,36,1
65,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.73247146606445,58.73247146606445,28,56,0,1,56,0,1,-105.0,70.5,-47.5,192878,8,32,28,4,14,5.0,292292,22.5151,nan,0.292292,nan,1,1656,289160,2,0,0,1,132,64,16,68,17,33,1,1344,8,1
66,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.30261993408203,58.864192962646484,27,54,1,2,54,0,3,-105.0,70.5,-47.5,192878,12,32,27,6,16,5.0,582184,23.097284,nan,0.582184,nan,2,1584,578320,4,0,0,2,264,128,32,136,34,66,2,2016,12,2
67,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.27290344238281,60.27290344238281,23,46,0,1,46,0,1,-105.0,70.5,-47.5,192878,10,32,23,4,11,5.0,291620,23.388904,nan,0.29162,nan,1,648,289160,2,0,0,1,132,64,16,68,17,33,1,1680,10,1
68,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.102420806884766,58.102413177490234,23,46,0,1,46,0,1,-105.0,70.5,-47.5,192878,4,32,23,3,13,5.0,290612,23.679516,nan,0.290612,nan,1,648,289160,2,0,0,1,132,64,16,68,17,33,1,672,4,1
69,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,1,562500.0,39.20671889716525,35.6520979114761,21,42,1,2,42,0,3,-105.0,70.5,-47.5,192878,36,32,21,4,14,5.0,585568,24.265084,nan,0.585568,nan,2,936,578320,4,0,0,2,264,128,32,136,34,66,2,6048,36,2
70,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.963531494140625,60.963523864746094,21,42,0,1,42,0,1,-105.0,70.5,-47.5,192878,32,32,21,4,12,5.0,295316,24.5604,nan,0.295316,nan,1,648,289160,2,0,0,1,132,64,16,68,17,33,1,5376,32,1
71,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,2,562500.0,65.03030776977539,65.03030776977539,26,52,2,1,52,0,3,-105.0,70.5,-47.5,192878,102,32,26,5,14,5.0,307220,24.86762,nan,0.30722,nan,1,792,289160,2,0,0,1,132,64,16,68,17,33,1,17136,102,1
72,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,1,562500.0,48.465950851453165,38.13369764270601,28,56,1,3,56,0,4,-105.0,70.5,-47.5,192878,74,32,28,6,19,5.0,881460,25.74908,nan,0.88146,nan,3,1152,867480,6,0,0,3,396,192,48,204,51,99,3,12432,74,3
73,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,1,562500.0,36.72046706234091,18.32531548020502,29,58,1,3,58,0,4,-105.0,70.5,-47.5,192878,79,32,29,7,21,5.0,882156,26.631236,nan,0.882156,nan,3,1008,867480,6,0,0,3,396,192,48,204,51,99,3,13272,79,3
74,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.10483932495117,65.10483932495117,27,54,0,1,54,0,1,-105.0,70.5,-47.5,192878,50,32,27,8,21,5.0,298268,26.929504,nan,0.298268,nan,1,576,289160,2,0,0,1,132,64,16,68,17,33,1,8400,50,1
75,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.20762252807617,60.20762252807617,23,46,0,1,46,0,1,-105.0,70.5,-47.5,192878,54,32,23,5,9,5.0,298796,27.2283,nan,0.298796,nan,1,432,289160,2,0,0,1,132,64,16,68,17,33,1,9072,54,1
76,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.55083847045898,67.55083847045898,21,42,0,1,42,0,1,-105.0,70.5,-47.5,192878,13,32,21,4,12,5.0,291836,27.520136,nan,0.291836,nan,1,360,289160,2,0,0,1,132,64,16,68,17,33,1,2184,13,1
77,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.07271957397461,58.07271957397461,24,48,0,1,48,0,1,-105.0,70.5,-47.5,192878,57,32,24,6,14,5.0,299516,27.819652,nan,0.299516,nan,1,648,289160,2,0,0,1,132,64,16,68,17,33,1,9576,57,1
78,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,562500.0,35.93268165470893,30.96672145423053,25,50,0,2,50,0,2,-105.0,70.5,-47.5,192878,68,32,25,5,14,5.0,590872,28.410524,nan,0.590872,nan,2,864,578320,4,0,0,2,264,128,32,136,34,66,2,11424,68,2
79,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,25,50,0,0,50,0,0,-105.0,70.5,-47.5,192878,9,32,25,5,13,5.0,2304,28.412828,nan,0.002304,nan,0,792,0,0,0,0,0,0,0,0,0,0,0,0,1512,9,0
80,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.641252517700195,58.6412353515625,27,54,0,1,54,0,1,-105.0,70.5,-47.5,192878,71,32,27,7,17,5.0,302228,28.715056,nan,0.302228,nan,1,1008,289160,2,0,0,1,132,64,16,68,17,33,1,11928,71,1
81,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.50382232666016,67.50382232666016,28,56,0,1,56,0,1,-105.0,70.5,-47.5,192878,39,32,28,7,18,5.0,296996,29.012052,nan,0.296996,nan,1,1152,289160,2,0,0,1,132,64,16,68,17,33,1,6552,39,1
