step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,29.8839614186142,28.08031454760987,25.498123135948607,13.45044541277593,10.76828521416075,0.9715639810426541,211
100,1,5000,30.97245223439693,28.33612268924525,24.390628169985042,14.178270975034462,12.057005677553406,0.9823529411764705,170
150,1,5000,31.478403346421228,28.439515981070045,23.789418755715925,14.599008196838602,12.760188425965646,0.9725274725274725,182
200,1,5000,32.025518115935405,28.433653151244457,22.72333422948142,14.836289578836848,13.290279734910557,0.9951456310679612,206
250,1,5000,30.61541255905431,28.098620845331993,24.347569174277808,13.798216907390087,11.551111272397408,0.9901960784313726,204
300,1,5000,30.894035447506038,28.49852705560881,24.95305790884125,14.218645688038855,11.938992074810296,0.9741935483870968,155
350,1,5000,33.496961879308124,29.139079255676013,22.00697531916164,16.08401401302043,15.042884423574199,0.9887005649717514,177
359,1,5000,33.79755412908073,29.59318549984069,22.698179123029618,16.749941399321102,15.6644281863948,0.9547738693467337,199
