step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,19.095183526311757,18.745808637354926,2,4,2,2,4,0,4,-105.0,70.5,-47.5,5.0,578584,0.578584,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
3,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,4,562500.0,44.27246105389635,34.88923534702496,4,8,4,4,8,0,8,-105.0,70.5,-47.5,5.0,1157168,1.735752,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
4,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,7,562500.0,47.72646556342961,34.026601477869164,9,18,7,5,18,0,12,-105.0,70.5,-47.5,5.0,1446460,3.182212,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
5,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,8,562500.0,45.69374263787054,33.027774679724864,11,22,8,5,22,0,13,-105.0,70.5,-47.5,5.0,1446460,4.628672,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
6,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,8,562500.0,45.70409997468015,31.05872534792823,13,26,8,5,26,0,13,-105.0,70.5,-47.5,5.0,1446460,6.075132,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
7,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,8,562500.0,38.014845004576166,23.963306479984166,14,28,8,6,28,0,14,-105.0,70.5,-47.5,5.0,1735752,7.810884,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
8,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,9,562500.0,42.109250928838996,30.660441856309134,14,28,9,6,28,0,15,-105.0,70.5,-47.5,5.0,1735752,9.546636,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
9,-47.5,57.5,30,15,0,0.0,0.0,0,0.0,57.5,9,562500.0,44.04559941674331,27.71470109702554,15,30,9,6,30,0,15,-105.0,70.5,-47.5,5.0,1735752,11.282388,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
10,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,12,562500.0,43.87993544513214,38.078056794007395,18,36,12,7,36,0,19,-105.0,70.5,-47.5,5.0,2025044,13.307432,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
11,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,13,492522.83369588264,33.34488905091865,6.529313979170098,26,52,13,7,52,0,20,-105.0,70.5,-47.5,5.0,2025044,15.332476,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
12,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,12,562500.0,38.661488500001184,20.516458404482773,28,56,12,8,56,0,20,-105.0,70.5,-47.5,5.0,2314336,17.646812,nan,2.314336,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,0,0,8
13,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,12,562500.0,46.33142023718508,29.024085494444115,31,62,12,7,62,0,19,-105.0,70.5,-47.5,5.0,2025044,19.671856,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
14,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,11,562500.0,41.44500944905086,18.381229644257225,27,54,11,6,54,0,17,-105.0,70.5,-47.5,5.0,1735752,21.407608,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
