step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,40.65778512634297,27.052299285563393,28.928569882012056,28.928569882012056,0.8,0.8,49.882208985535584,30.300127487864188,30.300127487864188,44.457826568603515,27.30832327694433,27.30832327694433,nan,22.858566780054748,16.5842835331401,52.54139322908605,55.98086916757545,0.0,0.0,57.73985773449496,55.98086906191913,4700,29.141322641188093,28.598535093306868,25.68074157405494,nan,nan,nan,nan,30.300127487864188,33.679498414605426,33.679498414605426,300,30.300127487864188
200,1,500,10,10,31.848425740485283,36.141951059512294,20.770311299384304,20.770311299384304,0.8972222222222223,0.8972222222222223,40.002474920279546,22.645364998691594,22.645364998691594,50.73634839172363,19.507553723277365,19.507553723277365,nan,15.796897104693446,14.020624730442194,23.9711783034833,56.9122623588966,0.0,0.0,59.078826793531746,56.91226243507207,4640,38.379878884354895,20.69894790917685,34.266897436380475,nan,nan,nan,nan,22.645364998691594,21.669080464882768,21.669080464882768,360,22.645364998691594
300,1,500,10,10,35.59662127055544,40.50716623838699,15.661504898177137,15.661504898177137,0.996969696969697,0.996969696969697,48.28605705312916,18.52564533628995,18.52564533628995,53.446260877990724,18.22027708938466,18.22027708938466,nan,19.14624354914315,13.599059678760025,21.696364450035922,56.16867113656413,0.0,0.0,58.11934514900756,56.16867128598649,4670,43.88222514457283,14.237120004434727,37.643025949696536,nan,nan,nan,nan,18.52564533628995,29.119674302866635,29.119674302866635,330,18.52564533628995
400,1,500,10,10,41.040766034557784,40.73889371924102,16.705839274366713,16.705839274366713,1.0,1.0,55.97261183009273,18.597000477546167,18.597000477546167,62.25599768981934,17.669186650269197,17.669186650269197,nan,17.193543683314438,11.967490250486145,27.82984640076199,57.44473299360773,0.0,0.0,58.568308288908405,57.44473309071321,4810,43.21397084555427,15.354337443354131,38.84773261316704,nan,nan,nan,nan,18.597000477546167,37.094510734425306,37.094510734425306,190,18.597000477546167
500,1,500,10,10,30.767713626487133,42.72012140491467,13.35262015064859,13.35262015064859,1.0,1.0,41.54577158462462,14.522382964835714,14.522382964835714,55.77102789001465,13.997828973572416,13.997828973572416,nan,12.185185839125053,11.460930218158945,20.00168219413836,56.07274155556326,0.0,0.0,56.87463961514552,56.07274152094585,4860,43.94199614827295,12.932643466872573,41.55035855611013,nan,nan,nan,nan,14.522382964835714,23.696209284684095,23.696209284684095,140,14.522382964835714
600,1,500,10,10,38.73617141283179,40.57069915149751,16.15572522529961,16.15572522529961,1.0,1.0,52.86809052469683,19.007688913406056,19.007688913406056,58.43390845489502,18.706255275563926,18.706255275563926,nan,19.40387875312816,13.804791356697677,22.275977152536953,56.72642437679712,0.0,0.0,58.50883921848957,56.72642427205649,4700,44.15798712807229,14.35085209041728,37.718735358650434,nan,nan,nan,nan,19.007688913406056,33.52047117727012,33.52047117727012,300,19.007688913406056
700,1,500,10,10,27.3871688805245,45.874117556054806,11.165349898641473,11.165349898641473,1.0,1.0,37.30192783985618,14.268986807972224,14.268986807972224,55.415485900878906,14.19257583624613,14.19257583624613,nan,13.99477434964334,12.661796537235025,15.127617305008684,57.03946745469628,0.0,0.0,59.27478237381544,57.03946737460744,4630,48.84980189369455,10.424980480120896,42.770480566635214,nan,nan,nan,nan,14.268986807972224,18.019192635765073,18.019192635765073,370,14.268986807972224
800,1,500,10,10,37.10383361466498,37.16746096263215,17.572731326631537,17.572731326631537,1.0,1.0,50.095122629424736,21.053388100236237,21.053388100236237,57.268760687255856,20.49627085028148,20.49627085028148,nan,20.956002941645497,14.185716727058516,22.556689169697833,54.74019228926369,0.0,0.0,57.32035883316187,54.74019241405115,4560,41.70409722699046,15.616261606171404,33.68680431381492,nan,nan,nan,nan,21.053388100236237,31.332819473206968,31.332819473206968,440,21.053388100236237
900,1,500,10,10,27.935852306686222,43.50204786525205,12.03743137691895,12.03743137691895,0.9351351351351351,0.9351351351351351,37.8877193302634,14.909540312489657,14.909540312489657,54.61075581817627,14.836803547491034,14.836803547491034,nan,14.108266299277,13.670267297099638,16.505753041592644,55.539479242171005,0.0,0.0,57.71601117693616,55.53947909513718,4630,46.52027930478253,11.195731872153637,40.62993878264753,nan,nan,nan,nan,14.909540312489657,19.738434330115442,19.738434330115442,370,14.909540312489657
1000,1,500,10,10,33.08755013968412,36.8094600907404,20.811583173123655,20.811583173123655,0.9,0.9,41.9684965406861,21.699715266671657,21.699715266671657,50.39088770446777,17.072106379983573,17.072106379983573,nan,11.777860599541597,10.120662357747523,21.982844576759344,57.62104326386406,0.0,0.0,58.56571369109275,57.62104346419235,4840,37.872302986072654,20.693410705020103,35.921328197520694,nan,nan,nan,nan,21.699715266671657,24.11411794572268,24.11411794572268,160,21.699715266671657
