step,examples,mean_target_gain,mean_online_prediction,mean_absolute_error,root_mean_squared_error,target_prediction_pearson,cumulative_examples
47,124,1.303952492,0.499120817,1.071751019,2.095103461,-0.267493144,4369
48,107,1.157076940,0.451448358,0.952686520,1.736875332,-0.175957071,4476
49,126,1.565234133,0.490759245,1.260398758,2.864950486,-0.344501444,4602
50,102,1.106223452,0.424930354,1.000508444,1.973763777,-0.209440412,4704
51,111,1.164636386,0.485551254,0.998682012,2.088185769,-0.217270441,4815
52,99,0.916281967,0.451726284,0.746349589,1.388917129,-0.048785779,4914
53,107,0.681069279,0.516712036,0.564844452,0.892827709,0.070851180,5021
54,98,0.757791448,0.495449140,0.620516016,1.192129536,-0.284908641,5119
55,111,1.037973136,0.535859461,0.853972797,1.414762165,-0.111455364,5230
56,105,1.533381338,0.492995425,1.263310429,2.954373929,-0.368496709,5335
57,116,1.765625357,0.546636930,1.372885956,3.090601613,-0.460119274,5451
58,107,2.251817098,0.479954091,1.940482249,3.748630431,-0.426920149,5558
59,127,1.384226033,0.541342862,1.218476967,2.910683181,-0.390366900,5685
60,103,1.562281355,0.511210659,1.270765112,2.697158165,-0.371265869,5788
61,124,1.282869213,0.554850866,1.039862850,2.427383565,-0.340016917,5912
62,100,1.603746055,0.534744265,1.376771458,2.920882373,-0.297272703,6012
63,130,0.848927864,0.573056612,0.667842260,1.017452041,-0.025760965,6142
64,115,1.347943752,0.537496112,1.174334254,2.156444630,-0.383798576,6257
65,125,1.265500637,0.575043451,1.009634463,2.033196635,-0.325626815,6382
66,109,1.979864880,0.519764683,1.685904586,3.154759924,-0.448282956,6491
67,117,2.829612617,0.530329636,2.421246522,4.281636090,-0.580440510,6608
68,100,1.912404946,0.528733721,1.679561816,3.957882924,-0.440835999,6708
69,93,2.136477628,0.532854316,1.814909472,3.223947702,-0.441890725,6801
70,103,1.415677466,0.561722886,1.154825519,2.225237493,-0.402536984,6904
71,86,0.707471242,0.551627770,0.637329681,0.907403994,0.086290448,6990
72,101,0.692999382,0.571946497,0.608593037,0.808745675,0.024736012,7091
73,89,0.671559211,0.588605672,0.694169487,1.735260051,-0.243631541,7180
74,96,0.831815453,0.606793289,0.800822502,1.129546735,-0.201213251,7276
75,98,1.791188998,0.541387895,1.456175348,3.328232773,-0.314640225,7374
76,106,1.726841099,0.605066578,1.416383897,3.192804860,-0.468564380,7480
77,104,1.848869471,0.550681859,1.436259643,2.855688515,-0.309986442,7584
78,102,1.462678776,0.558783262,1.186317087,2.837727592,-0.373055622,7686
79,109,2.379801158,0.514294567,2.199811171,4.152248347,-0.471896085,7795
80,96,1.813711387,0.537484756,1.496276052,2.938213904,-0.347841757,7891
81,117,2.322102899,0.498830130,2.130347598,3.979571671,-0.427045299,8008
82,88,1.905043301,0.535931297,1.662111835,3.567962219,-0.422281079,8096
83,113,1.478222134,0.512733855,1.181030270,1.541857380,0.193718104,8209
84,81,1.134868772,0.543627904,1.003652788,1.434620400,-0.072938677,8290
85,103,1.401925034,0.507139040,1.092114901,2.157679610,-0.171525899,8393
86,89,2.353509905,0.519569165,2.071062057,3.892242009,-0.454326320,8482
87,95,2.352194307,0.494434574,2.305702455,3.911288402,-0.513844653,8577
88,87,0.929316721,0.518599417,0.982144150,1.982071973,-0.240971970,8664
89,80,1.726243670,0.529790611,1.483327662,2.742951389,-0.303107132,8744
90,81,1.970329725,0.529179984,1.757529880,3.505602459,-0.357516954,8825
91,81,0.915788538,0.553838192,0.878591496,1.398006648,-0.271842135,8906
92,85,1.566222758,0.521976707,1.384232931,2.924103514,-0.321639125,8991
93,86,1.471745017,0.559850044,1.371440285,3.314240056,-0.220062975,9077
94,80,1.173946131,0.543289162,0.997726309,1.499206828,0.269412693,9157
95,93,1.705325389,0.576051059,1.439016311,3.271618261,-0.389836904,9250
96,93,2.424061819,0.515482027,2.135669806,4.385724702,-0.546762750,9343
97,91,2.013271435,0.512907136,1.739650798,3.724078000,-0.461541940,9434
98,90,2.124985629,0.492165924,1.901209071,4.255291159,-0.491821079,9524
99,96,2.192609986,0.499954971,2.038598072,4.128271988,-0.491477041,9620
100,88,2.026475273,0.459310396,1.948742933,4.223553116,-0.418432178,9708
101,86,1.451637992,0.503242578,1.306524361,2.206760307,-0.233001394,9794
102,79,0.896308158,0.514032706,0.790002595,1.169928131,0.016413423,9873
103,99,1.045514866,0.498135016,0.915261106,1.389460506,-0.180568157,9972
104,78,1.113748454,0.538232739,1.013853930,2.262588350,-0.362598709,10050
105,93,0.926397937,0.533040751,0.879921976,1.589076634,-0.217870270,10143
106,75,1.726500649,0.542016394,1.370763351,2.841685561,-0.511633636,10218
107,86,2.178567601,0.514688472,2.004560214,3.716629193,-0.470970784,10304
108,76,1.117669855,0.512189416,1.044397017,1.796487440,-0.236658049,10380
109,77,0.733912011,0.532165259,0.703686570,1.086964048,-0.067089509,10457
110,71,1.077346062,0.521900803,1.040660431,2.617716612,-0.149806736,10528
111,73,1.216751010,0.559084134,1.008377712,1.524492005,-0.127558738,10601
112,83,1.640744417,0.535050759,1.451874315,3.261867398,-0.392868963,10684
113,81,2.067774792,0.489060371,1.994622878,4.295742769,-0.480058011,10765
114,77,2.566090774,0.464697352,2.495652916,5.098451039,-0.541282088,10842
115,88,3.726006329,0.443370019,3.537747757,6.560610246,-0.653313787,10930
116,77,3.178002634,0.447608047,3.084515660,5.231602159,-0.634549336,11007
117,80,2.708825643,0.437457735,2.530772005,4.783187374,-0.499156298,11087
118,79,1.857334233,0.458119275,1.676573565,3.173948355,-0.385604328,11166
119,80,1.962153249,0.445864545,1.801482504,3.641680923,-0.410406471,11246
120,78,1.611151803,0.456775965,1.402783410,2.894631572,-0.182391298,11324
121,80,1.450355458,0.454396026,1.364728221,3.091096246,-0.240079466,11404
122,73,1.923806109,0.464930619,1.639595178,3.214520825,-0.114617402,11477
123,70,2.186846849,0.488223614,1.838868275,3.172655416,-0.321141002,11547
124,85,2.994430179,0.469669295,2.663271409,4.549337010,-0.529553844,11632
125,64,1.486838482,0.511890106,1.295263529,2.791815232,-0.371840350,11696
126,87,2.277236909,0.481435295,2.071587087,4.282671993,-0.349458060,11783
127,52,1.393094075,0.573827088,1.180848872,1.695359232,-0.338066511,11835
128,81,2.303971988,0.511450324,2.116366027,3.357856334,-0.363123686,11916
129,62,2.628266980,0.559317772,2.244431054,4.855938474,-0.623376851,11978
130,78,3.025423670,0.477534536,2.765517104,5.198918935,-0.566979754,12056
131,60,3.047100135,0.502096729,2.723120876,4.567667702,-0.646543582,12116
132,84,3.391210356,0.448980050,3.102449814,5.116139101,-0.520830649,12200
133,70,3.278821955,0.487680463,2.959180870,4.955952967,-0.491786920,12270
134,81,2.014892724,0.469406213,1.859809946,3.860031499,-0.354311219,12351
135,69,2.264397931,0.508619629,2.016898744,3.982991442,-0.425302441,12420
136,87,2.725310782,0.471713832,2.545717553,4.859432022,-0.577198035,12507
137,69,2.434478714,0.494779809,2.143258457,3.982212817,-0.413225446,12576
138,89,2.921236479,0.470249066,2.786640833,4.964277561,-0.472583840,12665
139,75,3.008273633,0.501429921,2.670503459,4.446669883,-0.348359513,12740
140,89,1.779990546,0.500940218,1.587300327,2.976183835,-0.243525964,12829
141,76,2.124673015,0.495990277,1.858540707,3.611967109,-0.262097552,12905
142,90,1.527435889,0.531404328,1.262897511,2.570375212,-0.219369459,12995
143,80,2.015278996,0.547491432,1.600389875,2.947160356,-0.275653442,13075
144,98,2.240533426,0.515632014,1.971796205,3.900019199,-0.597120120,13173
145,74,1.979273181,0.505853581,1.652449038,2.990122433,-0.249295416,13247
146,102,2.609216980,0.521125157,2.349057141,4.677467880,-0.359152648,13349
147,79,2.911031220,0.470809041,2.628298906,4.588059058,-0.466438521,13428
148,98,2.717866626,0.510555341,2.463926036,4.599262076,-0.471867777,13526
149,77,3.543296856,0.488224349,3.440648446,5.564469624,-0.678899909,13603
150,101,2.103924950,0.497078789,1.957955530,4.476505648,-0.489077691,13704
151,81,2.193801608,0.493470465,1.894807948,3.105401573,-0.341834716,13785
152,108,2.377101480,0.541800786,1.965066962,3.327980568,-0.515309599,13893
153,86,2.590747395,0.506815359,2.316496464,4.185457406,-0.460074502,13979
154,116,2.459882932,0.535747025,2.296285552,4.500355811,-0.502279252,14095
155,88,2.893052131,0.505088623,2.642462742,5.231991130,-0.501448747,14183
156,121,2.712832010,0.551625224,2.350218846,4.670378858,-0.659084792,14304
157,85,2.103174160,0.518433731,1.847010011,3.461827642,-0.354499336,14389
158,108,1.599074417,0.611732079,1.300657988,2.236897046,-0.096336683,14497
159,85,1.100114198,0.562025499,0.929718400,1.415334642,0.054838034,14582
160,112,1.539172754,0.638255306,1.373598163,2.352456349,-0.504731903,14694
161,110,2.202004684,0.557404340,1.833392607,3.366772270,-0.366426078,14804
162,115,2.055050219,0.602605517,1.719234708,3.352577308,-0.391125031,14919
163,94,3.343195206,0.496281950,2.973383309,5.285215573,-0.541984712,15013
164,113,2.538185492,0.553541968,2.368867607,4.527656689,-0.390492537,15126
165,95,4.037476625,0.491345444,3.727094258,6.103485014,-0.553693335,15221
166,117,3.009140974,0.548286291,2.544641018,4.189473984,-0.487106398,15338
167,94,3.731294751,0.493820129,3.428420898,5.603870005,-0.478195741,15432
168,115,1.725389707,0.545547428,1.612419643,2.908206050,-0.185043168,15547
169,98,1.798875550,0.522049913,1.582388877,3.072260949,-0.247052209,15645
170,114,1.670666102,0.590849331,1.384743322,2.757730377,-0.408391344,15759
171,109,1.758596583,0.522252384,1.523759517,3.049579303,-0.287425996,15868
172,120,1.362900349,0.602062716,1.144902211,2.050672376,-0.369912826,15988
173,119,1.803540299,0.539533406,1.678982922,2.949017010,-0.468322790,16107
174,117,1.741695924,0.617608890,1.446865464,2.454054106,-0.379316523,16224
175,109,2.017656465,0.529631883,1.781920269,3.338976768,-0.448661291,16333
176,117,1.665267591,0.627754811,1.364343971,2.679159830,-0.478598611,16450
177,119,2.422053609,0.557663423,2.000225171,3.634974133,-0.489266409,16569
178,117,2.156153537,0.635902183,1.768681689,3.408131140,-0.669960249,16686
179,117,2.306216440,0.547933125,1.977158124,3.634059643,-0.333922737,16803
180,123,2.538849189,0.589791849,2.293627659,4.450778568,-0.476958983,16926
181,126,2.941264584,0.563669309,2.451942731,4.531790272,-0.510306789,17052
182,108,1.360365999,0.591851176,1.295653849,2.384023840,-0.346607347,17160
183,116,0.947706659,0.560623839,0.883800556,1.398331529,-0.173398239,17276
184,90,1.138718296,0.599020035,1.147604904,1.871471256,-0.475258496,17366
185,114,1.320065880,0.596978243,1.255058851,2.501745619,-0.157582858,17480
186,91,1.849201190,0.552896321,1.798559303,4.065569726,-0.450969534,17571
187,102,1.597204399,0.621359958,1.200688165,1.954565193,-0.198641042,17673
188,96,2.374787911,0.566689718,2.061684962,4.556905576,-0.469671731,17769
189,107,2.089433942,0.614170798,1.786901140,3.405492667,-0.511905238,17876
190,103,2.628258111,0.576215141,2.423578853,4.844316968,-0.584689264,17979
191,119,2.525049252,0.588696571,2.200793431,4.122151581,-0.535511009,18098
192,106,2.419760109,0.559596032,2.192117114,3.927927517,-0.472821661,18204
193,120,2.084195705,0.611667357,1.902006737,3.635640001,-0.501830816,18324
194,110,1.813445690,0.585704729,1.468084943,3.105902390,-0.465522615,18434
195,113,1.705663424,0.615791911,1.534173495,2.514742645,-0.205329354,18547
196,110,2.107792378,0.545382788,1.882249411,4.106096810,-0.396382137,18657
197,108,2.375185970,0.586205577,2.039392896,3.891034054,-0.547370186,18765
198,115,2.847258740,0.539289227,2.521445312,4.362129434,-0.438341391,18880
199,110,2.584997831,0.574506999,2.236176912,4.084367282,-0.471558295,18990
200,109,1.566534740,0.545160981,1.432122324,2.974616203,-0.369542506,19099
201,106,2.075558103,0.601495601,1.873172002,3.949230352,-0.436831226,19205
202,100,2.246729126,0.522375807,1.980914034,3.863623957,-0.387589893,19305
203,107,2.500187636,0.553194844,2.305110786,4.535537404,-0.544643987,19412
204,101,1.689100912,0.512773994,1.507700661,2.565739242,-0.416942697,19513
205,103,2.009184821,0.573181071,1.759227890,3.234682567,-0.463250118,19616
206,99,1.831972245,0.548583782,1.524988257,2.757156681,-0.341170371,19715
207,105,2.032758734,0.626366792,1.689073352,3.041800972,-0.426579859,19820
208,99,1.931091159,0.588278039,1.716839196,3.123756605,-0.466735843,19919
209,107,1.991383504,0.616044174,1.648469230,3.719640211,-0.367277409,20026
210,115,1.900166456,0.654102071,1.642374999,3.318357029,-0.478545566,20141
211,104,1.657347163,0.593490793,1.354603136,2.179985457,-0.291568184,20245
212,101,2.867450952,0.596833160,2.606966722,4.826362074,-0.572956595,20346
213,104,2.178191446,0.558946071,1.906743075,3.586309171,-0.447341856,20450
214,91,1.273324260,0.636376774,1.050952602,1.663903305,0.005287761,20541
215,94,1.825488525,0.553866014,1.629081508,2.983271486,-0.370966164,20635
216,86,1.780598992,0.634606463,1.562722314,3.063698236,-0.484476143,20721
217,103,2.878573311,0.546412125,2.666036678,5.255777337,-0.468193244,20824
218,86,1.894941000,0.639758086,1.687217476,2.938209741,-0.410542770,20910
219,100,3.218295957,0.578063126,2.858918038,4.918270152,-0.588716100,21010
220,92,1.410744423,0.619924953,1.139765383,2.556880819,-0.200731467,21102
221,103,1.475871131,0.557170208,1.256392654,2.450607304,-0.187417817,21205
222,86,1.836307740,0.567576993,1.841638047,3.898461922,-0.272005916,21291
223,99,1.580686887,0.570096849,1.334995360,2.499035620,-0.229432466,21390
224,84,2.214061143,0.571786248,2.046394832,3.918021381,-0.450589659,21474
225,95,0.913086413,0.598584655,1.004254260,1.646526784,-0.261884330,21569
226,87,1.610576015,0.582575955,1.445992153,2.546458801,-0.377135434,21656
227,90,1.239365980,0.616502677,1.094463194,1.879989895,-0.245452332,21746
228,95,2.325185249,0.578935400,1.952566882,3.759883483,-0.313874492,21841
229,95,2.679275847,0.560421447,2.303575287,3.981977765,-0.522246430,21936
230,99,2.510145427,0.552046722,2.367215398,4.555605256,-0.486143344,22035
231,99,3.269239310,0.582008007,2.978823172,5.123331632,-0.393600041,22134
232,98,2.048314459,0.513533120,1.865042070,3.977697886,-0.323931144,22232
233,109,2.427724740,0.554881590,2.233168428,4.665058460,-0.489474843,22341
234,109,3.039536494,0.524530197,2.800987404,5.339234655,-0.493545282,22450
235,111,2.775314698,0.529903591,2.439513931,4.847523848,-0.436677801,22561
236,110,2.390377813,0.539003906,2.083617130,3.884698127,-0.393712972,22671
237,121,2.382261414,0.564533073,2.219365228,3.664433137,-0.345210412,22792
238,107,1.695208541,0.587064895,1.462199034,3.072356516,-0.379747797,22899
239,125,1.926538339,0.595033591,1.567850460,3.070946394,-0.333619265,23024
240,104,1.521914335,0.602542557,1.413817226,2.035771363,-0.545112139,23128
241,105,1.616212303,0.595037002,1.467729117,3.333700780,-0.414828713,23233
242,88,1.153983606,0.621835209,1.043824596,1.518683082,0.085871661,23321
243,111,1.434473889,0.634529521,1.310487831,2.639746679,-0.351765257,23432
244,99,1.822404886,0.592925505,1.578228030,3.587523166,-0.375717713,23531
245,107,2.167783652,0.600354678,1.875351503,3.865376547,-0.502455994,23638
246,89,2.140401215,0.553910977,1.908469648,3.702847761,-0.375403409,23727
247,104,1.858832833,0.609330312,1.715679350,3.322612200,-0.509195871,23831
248,89,2.464653653,0.571068414,2.178044178,3.905393370,-0.544124782,23920
249,104,1.592331819,0.612098320,1.323569306,3.457477485,-0.416511513,24024
250,101,3.029249483,0.527716488,2.723123889,5.161246705,-0.533454568,24125
251,112,1.538534967,0.579867055,1.542139798,3.044791400,-0.443868026,24237
252,95,1.086852498,0.543291908,0.994286635,1.712912992,-0.349583502,24332
253,117,1.461596308,0.601747735,1.383306232,3.181172441,-0.300204494,24449
254,101,2.159243087,0.563462483,1.897769065,3.657055642,-0.357847159,24550
255,109,1.465549057,0.631594868,1.221943299,2.097215511,-0.179485864,24659
256,101,2.049729867,0.572862463,1.833235607,3.298142344,-0.339962918,24760
257,120,1.873444432,0.637675826,1.763065551,3.539154363,-0.401812490,24880
258,103,1.928047281,0.585077547,1.606117825,3.222029392,-0.309677061,24983
259,114,1.388620874,0.671059087,1.235243371,2.608523483,-0.321222502,25097
260,108,1.412574074,0.598413213,1.297798147,2.669352632,-0.397661250,25205
261,96,1.411781592,0.614807163,1.289678578,2.599348148,-0.343035407,25301
262,102,2.274713764,0.565535794,1.979357382,3.632834183,-0.474549879,25403
263,83,3.322792560,0.515083622,3.065797233,5.370554683,-0.512994539,25486
264,90,3.054765381,0.541884757,2.899195102,5.119446874,-0.548593616,25576
265,86,2.456119089,0.556888854,2.206910657,3.760355214,-0.452013017,25662
266,91,1.143470322,0.583879100,0.988219671,1.663538786,-0.330002989,25753
267,90,1.773585575,0.566750054,1.498183731,3.096730306,-0.329133011,25843
268,94,1.753342497,0.585173502,1.476858390,3.327571846,-0.432407726,25937
269,90,1.911552593,0.571029817,1.659600713,2.691921629,-0.321159465,26027
270,92,2.402776030,0.604304474,2.029163803,3.588939422,-0.542974902,26119
271,89,1.776523424,0.593119327,1.435362525,2.940224353,-0.354316027,26208
272,91,1.469387705,0.621756759,1.379782721,2.866972082,-0.447652259,26299
273,95,1.470773864,0.611710796,1.179552795,1.908434152,-0.108812568,26394
274,92,1.356527161,0.638852656,1.255126163,1.776465632,-0.266070508,26486
275,85,2.275421294,0.648090892,1.834860072,2.695131657,-0.278788460,26571
276,96,1.111727421,0.680538229,1.101095671,2.311946159,-0.369330037,26667
277,93,1.941609414,0.633353288,1.769870972,2.955509937,-0.487409586,26760
278,94,2.654002029,0.612880182,2.286043740,4.066041199,-0.543320221,26854
279,78,1.211740446,0.632181304,1.131395040,1.711184956,-0.138136306,26932
280,82,1.949534054,0.578191250,1.706365199,3.683183505,-0.354053204,27014
281,79,2.138301499,0.597184856,1.902356443,3.590929122,-0.432940635,27093
282,77,1.658036922,0.554829931,1.455829642,2.436846206,-0.257484495,27170
283,70,1.404809579,0.635978142,1.168248375,2.051989342,-0.119828671,27240
284,76,1.532839681,0.563723801,1.369715018,2.526005891,-0.239684721,27316
285,75,1.561909457,0.631339027,1.310802293,2.555182766,-0.352827126,27391
286,86,1.557079557,0.594040469,1.389958858,2.327016012,-0.329011458,27477
287,82,1.424146722,0.580007837,1.253683929,2.625727756,-0.209484121,27559
288,88,2.657726884,0.565947388,2.489406272,4.566611193,-0.515091588,27647
289,93,1.312723256,0.610777815,1.233094460,2.159994646,-0.323559428,27740
290,87,1.093435103,0.603151011,1.057009778,1.678209246,-0.212598677,27827
291,92,1.974062119,0.630868350,1.773706095,3.087059659,-0.325224479,27919
292,91,1.742639221,0.649689966,1.429311627,1.991489331,-0.086429926,28010
293,86,1.647262458,0.668768560,1.431456967,2.375984764,-0.401974101,28096
294,89,2.413724854,0.595499467,2.059434598,3.914044127,-0.548254092,28185
295,89,2.053590325,0.642037057,1.747054919,2.750870079,-0.122100693,28274
296,95,2.350833310,0.635092439,1.942589410,3.366073301,-0.314193726,28369
297,91,2.669116738,0.598854974,2.242080950,4.009526774,-0.461220900,28460
298,91,1.270112512,0.621595596,1.046654498,2.077724328,-0.248535185,28551
299,76,2.339188499,0.593291352,2.053725099,3.434373755,-0.451398057,28627
300,77,0.829529656,0.628675275,0.719757812,0.992864577,0.021858430,28704
301,78,1.318912556,0.614604197,1.038260791,2.205347151,-0.206656915,28782
302,86,1.878991611,0.617249730,1.848851020,4.227098596,-0.410632668,28868
303,76,1.385940168,0.635694590,1.256171825,2.716299368,-0.326656712,28944
304,88,1.282969987,0.629522206,1.178544941,2.244425685,-0.342357708,29032
305,84,2.101200112,0.636708300,1.784132947,3.952357898,-0.354159405,29116
306,100,1.244500782,0.629243407,0.966325857,1.620428550,-0.077894652,29216
307,84,0.999736203,0.674683800,0.883121342,1.496971791,-0.100583437,29300
308,102,1.749205488,0.616947275,1.604028837,3.408979213,-0.453223471,29402
309,85,1.699268414,0.658319783,1.593811995,3.527087949,-0.406065668,29487
310,94,1.894715307,0.584237916,1.689515526,3.214381522,-0.349494663,29581
311,86,3.092947114,0.573701797,2.792460144,4.845155177,-0.519553402,29667
312,100,2.987350289,0.565170611,2.619467836,4.741576973,-0.385505440,29767
313,90,2.818253603,0.578322701,2.440855959,3.677226799,-0.380303774,29857
314,100,3.633238356,0.582007047,3.220894681,4.573808389,-0.362684135,29957
315,97,1.972427909,0.591323681,1.876383878,3.791178921,-0.499999080,30054
316,98,2.132530504,0.583442241,1.891860487,3.742119987,-0.538921912,30152
317,93,1.823012612,0.556627117,1.504292564,2.428943830,-0.121759105,30245
318,91,1.192236911,0.549979739,1.107012392,2.333879469,-0.217567331,30336
319,91,0.804141532,0.556060107,0.692416553,1.001808659,-0.031288702,30427
320,87,1.549458883,0.618423152,1.335896569,1.905812197,-0.427235210,30514
321,98,1.351456046,0.590579744,1.219898982,2.066531022,-0.165682203,30612
322,89,0.989765696,0.646629620,0.844017185,1.476872179,-0.123510878,30701
323,86,1.327468590,0.604395967,1.127781696,2.223590406,-0.292715053,30787
324,99,1.081370470,0.662604618,0.921186245,1.550419162,-0.044202068,30886
325,100,1.879992013,0.631662455,1.562801592,3.062095006,-0.320321829,30986
326,101,2.611715259,0.592301753,2.354270934,4.832160891,-0.572805386,31087
327,104,3.025176602,0.579444394,2.650445661,4.611450637,-0.527506285,31191
328,108,3.123112118,0.552810104,2.946316565,5.568569696,-0.537197845,31299
329,99,3.140098925,0.588391873,2.847370688,4.857834686,-0.482970502,31398
330,100,2.075415930,0.591370218,1.804038939,3.223258880,-0.336883299,31498
331,98,2.011145795,0.587159281,1.763720689,3.731677974,-0.400733547,31596
332,93,1.750221160,0.597821125,1.308198417,1.966300362,-0.108076854,31689
333,102,2.328283497,0.599945967,2.015455375,3.641922891,-0.319307390,31791
334,86,1.628483873,0.644484488,1.310885826,2.070349491,0.194959911,31877
335,103,1.199090904,0.619873586,1.046312717,1.968468018,-0.333338291,31980
336,88,1.597524674,0.624795336,1.588651767,2.748575138,-0.342741509,32068
337,87,2.017284276,0.607069445,1.789777874,3.491033668,-0.309535272,32155
338,81,1.772116293,0.594523461,1.562429995,3.272774259,-0.273327596,32236
339,90,3.059023691,0.579959617,2.791462023,5.471274544,-0.442160237,32326
340,76,2.254954801,0.608698591,2.032823553,3.721510713,-0.374664794,32402
341,92,1.754972088,0.637662195,1.637563166,3.177471511,-0.328135387,32494
342,79,1.572854188,0.558061353,1.464237351,2.879053541,-0.318221907,32573
343,99,2.449631427,0.605361839,2.249544438,4.681743464,-0.461664678,32672
344,89,3.207682247,0.537173100,2.927179654,5.273127118,-0.504786027,32761
345,113,3.251425948,0.533912317,2.939296203,5.014401277,-0.486639680,32874
346,94,3.227471189,0.551950428,2.999828499,5.175839706,-0.494481474,32968
347,104,2.760425826,0.530097578,2.466845079,3.919580458,-0.240075582,33072
348,83,2.381294440,0.543217575,2.161305905,4.220202740,-0.345378259,33155
349,99,1.421893543,0.553372015,1.322573105,2.552091797,-0.070120378,33254
350,81,1.455241226,0.589734725,1.354867422,3.383474032,-0.352726078,33335
351,102,2.472498969,0.556351875,2.286230681,5.892099660,-0.319091814,33437
352,86,2.439834764,0.562315601,2.210536375,4.006188736,-0.378533591,33523
353,108,3.070442973,0.565541647,2.877809256,5.553857526,-0.479027564,33631
354,91,3.273735972,0.533531986,2.926982437,5.370681971,-0.529319536,33722
355,103,2.684730246,0.566511270,2.444349848,4.055885492,-0.560776787,33825
356,91,2.809548619,0.543904343,2.638576935,4.251009302,-0.469259039,33916
357,107,1.757053574,0.570640767,1.590309069,4.119715573,-0.285943024,34023
358,100,1.341474808,0.575533021,1.171641013,1.956684528,-0.410573768,34123
359,194,1.667829236,0.533940934,1.490952400,3.281601210,-0.345194442,34317
