step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,56.68925174560451,46.003438057146624,2,4,2,2,4,0,4,-105.0,70.5,-47.5,5.0,992036,0.992036,nan,0.992036,nan,2,288,578320,4,413296,4,2,132,64,16,68,17,33,2,0,0,1
3,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,53.29521084676749,42.26070326597768,2,4,0,2,4,0,2,-105.0,70.5,-47.5,5.0,992024,1.98406,nan,0.992024,nan,2,144,578320,4,413296,4,2,264,128,32,136,34,66,2,0,0,2
4,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,38.3638716464002,35.69502397096393,4,8,1,2,8,0,3,-105.0,70.5,-47.5,5.0,1405536,3.389596,nan,1.405536,nan,2,360,578320,4,826592,8,2,264,128,32,136,34,66,2,0,0,2
5,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.14721877553174,39.75769018463092,4,8,1,2,8,0,3,-105.0,70.5,-47.5,5.0,1405536,4.795132,nan,1.405536,nan,2,360,578320,4,826592,8,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,41.27465410639064,38.95336063063907,5,10,2,2,10,0,4,-105.0,70.5,-47.5,5.0,1612256,6.407388,nan,1.612256,nan,2,432,578320,4,1033240,10,2,264,128,32,136,34,66,2,0,0,2
7,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,40.63171779309014,37.42948651916086,5,10,2,2,10,0,4,-105.0,70.5,-47.5,5.0,1612328,8.019716,nan,1.612328,nan,2,504,578320,4,1033240,10,2,264,128,32,136,34,66,2,0,0,2
8,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,3,562500.0,41.03628718763057,37.64772354052909,4,8,3,2,8,0,5,-105.0,70.5,-47.5,5.0,1405680,9.425396,nan,1.40568,nan,2,504,578320,4,826592,8,2,264,128,32,136,34,66,2,0,0,2
9,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.625457763671875,63.625457763671875,4,8,1,1,8,0,2,-105.0,70.5,-47.5,5.0,1116172,10.541568,nan,1.116172,nan,1,288,289160,2,826592,8,1,132,64,16,68,17,33,1,0,0,1
10,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,38.80213624724923,34.4375517263849,6,12,2,2,12,0,4,-105.0,70.5,-47.5,5.0,1819192,12.36076,nan,1.819192,nan,2,720,578320,4,1239888,12,2,264,128,32,136,34,66,2,0,0,2
11,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,40.750625205677906,37.179970843889215,6,12,3,2,12,0,5,-105.0,70.5,-47.5,5.0,1819192,14.179952,nan,1.819192,nan,2,720,578320,4,1239888,12,2,264,128,32,136,34,66,2,0,0,2
12,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,2,562500.0,50.248119828617774,37.45894332831109,7,14,2,4,14,0,6,-105.0,70.5,-47.5,5.0,2604640,16.784592,nan,2.60464,nan,4,936,1156640,8,1446536,14,4,528,256,64,272,68,132,4,0,0,4
13,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,3,562500.0,51.431091758939075,36.82105900855184,8,16,3,4,16,0,7,-105.0,70.5,-47.5,5.0,2811432,19.596024,nan,2.811432,nan,4,1080,1156640,8,1653184,16,4,528,256,64,272,68,132,4,0,0,4
14,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,68.11178779602051,62.24864196777344,6,12,1,2,12,0,3,-105.0,70.5,-47.5,5.0,1819192,21.415216,nan,1.819192,nan,2,720,578320,4,1239888,12,2,264,128,32,136,34,66,2,0,0,2
15,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,65.16458320617676,62.76777648925781,6,12,2,2,12,0,4,-105.0,70.5,-47.5,5.0,1819192,23.234408,nan,1.819192,nan,2,720,578320,4,1239888,12,2,264,128,32,136,34,66,2,0,0,2
16,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,62.78314336140951,57.68232345581055,5,10,2,3,10,0,5,-105.0,70.5,-47.5,5.0,1901692,25.1361,nan,1.901692,nan,3,576,867480,6,1033240,10,3,396,192,48,204,51,99,3,0,0,3
17,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,3,562500.0,70.6426649093628,67.5613899230957,7,14,3,2,14,0,5,-105.0,70.5,-47.5,5.0,2026128,27.162228,nan,2.026128,nan,2,1008,578320,4,1446536,14,2,264,128,32,136,34,66,2,0,0,2
18,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,65.53664779663086,63.511905670166016,5,10,3,2,10,0,5,-105.0,70.5,-47.5,5.0,1612544,28.774772,nan,1.612544,nan,2,720,578320,4,1033240,10,2,264,128,32,136,34,66,2,0,0,2
19,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,4,562500.0,25.032751707432084,18.437422295327924,6,12,4,3,12,0,7,-105.0,70.5,-47.5,5.0,2108628,30.8834,nan,2.108628,nan,3,864,867480,6,1239888,12,3,396,192,48,204,51,99,3,0,0,3
20,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,66.77938515713781,60.20915222167969,5,10,2,3,10,0,5,-105.0,70.5,-47.5,5.0,1901692,32.785092,nan,1.901692,nan,3,576,867480,6,1033240,10,3,396,192,48,204,51,99,3,0,0,3
21,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,61.39988129415341,57.80660629272461,5,10,3,4,10,0,7,-105.0,70.5,-47.5,5.0,2191056,34.976148,nan,2.191056,nan,4,648,1156640,8,1033240,10,4,528,256,64,272,68,132,4,0,0,4
22,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,62.094699223836265,58.512020111083984,5,10,2,3,10,0,5,-105.0,70.5,-47.5,5.0,1901692,36.87784,nan,1.901692,nan,3,576,867480,6,1033240,10,3,396,192,48,204,51,99,3,0,0,3
23,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,2,562500.0,60.113603591918945,60.01652145385742,4,8,2,2,8,0,4,-105.0,70.5,-47.5,5.0,1405608,38.283448,nan,1.405608,nan,2,432,578320,4,826592,8,2,264,128,32,136,34,66,2,0,0,2
24,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,54.812212629215956,36.79983387905007,5,10,2,3,10,0,5,-105.0,70.5,-47.5,5.0,1901692,40.18514,nan,1.901692,nan,3,576,867480,6,1033240,10,3,396,192,48,204,51,99,3,0,0,3
25,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,58.81150101223984,40.37090595802801,5,10,3,4,10,0,7,-105.0,70.5,-47.5,5.0,2191056,42.376196,nan,2.191056,nan,4,648,1156640,8,1033240,10,4,528,256,64,272,68,132,4,0,0,4
26,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,51.81438544075445,39.95131083048114,6,12,3,5,12,0,8,-105.0,70.5,-47.5,5.0,2687140,45.063336,nan,2.68714,nan,5,792,1445800,10,1239888,12,5,660,320,80,340,85,165,5,0,0,5
27,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,39.948764754319676,18.023568323917004,6,12,3,5,12,0,8,-105.0,70.5,-47.5,5.0,2686996,47.750332,nan,2.686996,nan,5,648,1445800,10,1239888,12,5,660,320,80,340,85,165,5,0,0,5
28,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,40.08900347336609,18.482195255841813,6,12,2,4,12,0,6,-105.0,70.5,-47.5,5.0,2397632,50.147964,nan,2.397632,nan,4,576,1156640,8,1239888,12,4,528,256,64,272,68,132,4,0,0,4
