step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,39.222293513672795,23.48353780193274,32.49611613472756,32.49611613472756,0.7,0.7,44.804168468396846,33.55065024184495,33.55065024184495,39.831058241271975,29.71617591681319,29.71617591681319,nan,21.377780819917593,16.829780975078855,52.78319515970316,55.9796539366603,0.0,0.0,57.73860428939874,55.979653801810066,4700,25.0374864980921,32.701117791306636,22.429003559965118,nan,nan,nan,nan,33.55065024184495,29.096461063893948,29.096461063893948,300,33.55065024184495
200,1,500,10,10,31.03194796217263,41.76657686075387,15.145685583457798,15.145685583457798,1.0,1.0,41.43836801986921,17.81639098424835,17.81639098424835,52.213002502441405,17.416211427004374,17.416211427004374,nan,15.978905778623592,14.015088312624599,23.7222780918653,56.91226244421167,0.0,0.0,59.07882686923406,56.91226250799819,4640,44.62803988361071,14.450786985623346,39.09587152374984,nan,nan,nan,nan,17.81639098424835,22.236720445807503,22.236720445807503,360,17.81639098424835
300,1,500,10,10,28.33283022172267,44.849733877812014,11.318937616516033,11.318937616516033,0.996969696969697,0.996969696969697,38.669685479511465,14.19776538352955,14.19776538352955,55.81410839080811,14.180066834375975,14.180066834375975,nan,14.264854338200415,13.281725680327982,15.143145291605416,56.168671494328045,0.0,0.0,58.11934550206235,56.16867162719162,4670,47.62391975264261,10.495425749419747,41.97090624366207,nan,nan,nan,nan,14.19776538352955,19.5535583547296,19.5535583547296,330,14.19776538352955
400,1,500,10,10,32.44176287100753,46.07068517655077,11.374047787364702,11.374047787364702,1.0,1.0,44.677074595628056,13.43899218851208,13.43899218851208,56.9509334197998,13.334718271188382,13.334718271188382,nan,12.669279388390837,11.658607589618432,14.74886916997075,57.44473296391547,0.0,0.0,58.56830824991018,57.44473305246313,4810,48.133033364500974,10.43527488540921,44.00574086395105,nan,nan,nan,nan,13.43899218851208,25.449645717121044,25.449645717121044,190,13.43899218851208
500,1,500,10,10,28.348754763452916,45.578811010840255,10.493930573367091,10.493930573367091,1.0,1.0,38.793435851344924,11.901459546630168,11.901459546630168,55.1039043334961,11.870718294307178,11.870718294307178,nan,11.299735947245717,11.173048759354192,13.188004630094019,56.07274158420735,0.0,0.0,56.87463966372443,56.07274156883983,4860,46.756678993491754,10.117960670232675,44.17128202220967,nan,nan,nan,nan,11.901459546630168,19.471497757634626,19.471497757634626,140,11.901459546630168
600,1,500,10,10,30.104324786448664,25.28626208561196,31.44016229118516,31.44016229118516,0.6966666666666667,0.6966666666666667,27.723558932357367,32.05345636173148,32.05345636173148,34.191786994934084,27.218251826382375,27.218251826382375,nan,21.462381482373537,12.219851568063662,55.398743988685624,56.72642437679712,0.0,0.0,58.50883921848957,56.72642427205649,4700,26.198701152859414,32.310138065630156,24.672967910325013,nan,nan,nan,nan,32.05345636173148,10.935784784930302,10.935784784930302,300,32.05345636173148
700,1,500,10,10,30.53476443006853,34.42451558063324,22.614951874063035,22.614951874063035,0.9,0.9,36.58964081736952,24.20936801733484,24.20936801733484,45.81812808074951,20.75845123684112,20.75845123684112,nan,15.154578453963607,12.601158413167633,27.42189983511154,57.03946745469628,0.0,0.0,59.27478237381544,57.03946737460744,4630,36.34135998518266,22.933422388632774,32.8300993572726,nan,nan,nan,nan,24.20936801733484,18.163626694741517,18.163626694741517,370,24.20936801733484
800,1,500,10,10,30.95256190900409,34.16684584886137,20.573347332104948,20.573347332104948,0.8954545454545455,0.8954545454545455,38.645075927992586,22.73559555294515,22.73559555294515,49.1615042678833,19.599984629164762,19.599984629164762,nan,15.38654781617575,13.882446118471064,25.61803201606347,54.74019318096632,0.0,0.0,57.32035976953876,54.740193308278826,4560,36.76116999996978,20.559189769568977,32.00459775533368,nan,nan,nan,nan,22.73559555294515,20.719501646841323,20.719501646841323,440,22.73559555294515
900,1,500,10,10,28.555782186152392,40.67947610769246,14.860003626363644,14.860003626363644,0.9567567567567568,0.9567567567567568,37.69281598606986,17.31195355987931,17.31195355987931,51.79474902191162,16.6252490192956,16.6252490192956,nan,14.653498333182954,13.502244071532806,20.49856177178775,55.5394797340561,0.0,0.0,57.71601170911632,55.53947960724826,4630,43.22059810459186,14.495413604524469,38.227526047368954,nan,nan,nan,nan,17.31195355987931,18.83475499455607,18.83475499455607,370,17.31195355987931
1000,1,500,10,10,29.90670927330249,47.480666467560084,10.140376743291927,10.140376743291927,1.0,1.0,41.220222545172945,11.883445776612142,11.883445776612142,57.43975145111084,11.811518761904553,11.811518761904553,nan,11.309247235948128,10.886742591302513,13.33010000261629,57.621043210852015,0.0,0.0,58.5657136372619,57.62104341122979,4840,49.093872610191696,9.471841027070202,45.73759763461765,nan,nan,nan,nan,11.883445776612142,22.348358967086725,22.348358967086725,160,11.883445776612142
