step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0.1_comm_bytes,t2_b0.1_comm_cumulative_mb,t2_b0.1_comm_cumulative_vs_greedy_ratio,t2_b0.1_comm_mb,t2_b0.1_comm_vs_greedy_ratio,t2_b0.1_events,t2_b0.1_merge_metadata_bytes,t2_b0.1_metadata_bytes,t2_b0.1_model_bytes,t2_b0.1_policy_model_bytes,t2_b0.1_selected_providers
152,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47845572,8426.294266,nan,47.845572,nan,309,2472,515592,44467572,2859936,309
153,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48556078,8474.850344,nan,48.556078,nan,314,2512,514206,45187112,2852248,314
154,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51569240,8526.419584,nan,51.56924,nan,335,2680,512820,48209180,2844560,335
155,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55609230,8582.028814,nan,55.60923,nan,362,2896,536382,52094696,2975256,362
156,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53954830,8635.983644,nan,53.95483,nan,350,2800,547470,50367800,3036760,350
157,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56348226,8692.33187,nan,56.348226,nan,366,2928,561330,52670328,3113640,366
158,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52992788,8745.324658,nan,52.992788,nan,343,2744,554400,49360444,3075200,343
159,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56222458,8801.547116,nan,56.222458,nan,365,2920,564102,52526420,3129016,365
160,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54558984,8856.1061,nan,54.558984,nan,353,2824,573804,50799524,3182832,353
161,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57257092,8913.363192,nan,57.257092,nan,372,2976,568260,53533776,3152080,372
162,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58615854,8971.979046,nan,58.615854,nan,381,3048,577962,54828948,3205896,381
163,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56869446,9028.848492,nan,56.869446,nan,370,2960,553014,53245960,3067512,370
164,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58803872,9087.652364,nan,58.803872,nan,383,3064,562716,55116764,3121328,383
165,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59758108,9147.410472,nan,59.758108,nan,389,3112,576576,55980212,3198208,389
166,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58921834,9206.332306,nan,58.921834,nan,383,3064,580734,55116764,3221272,383
167,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57994820,9264.327126,nan,57.99482,nan,377,3016,571032,54253316,3167456,377
168,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52750326,9317.077452,nan,52.750326,nan,341,2728,561330,49072628,3113640,341
169,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54701632,9371.779084,nan,54.701632,nan,355,2840,551628,51087340,3059824,355
170,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50293412,9422.072496,nan,50.293412,nan,325,2600,537768,46770100,2982944,325
171,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54638114,9476.71061,nan,54.638114,nan,355,2840,541926,51087340,3006008,355
172,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52965566,9529.676176,nan,52.965566,nan,343,2744,550242,49360444,3052136,343
173,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53315648,9582.991824,nan,53.315648,nan,346,2768,537768,49792168,2982944,346
174,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53612554,9636.604378,nan,53.612554,nan,348,2784,539154,50079984,2990632,348
175,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52775012,9689.37939,nan,52.775012,nan,343,2744,521136,49360444,2890688,343
176,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48898354,9738.277744,nan,48.898354,nan,316,2528,522522,45474928,2898376,316
177,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49887618,9788.165362,nan,49.887618,nan,323,2584,519750,46482284,2883000,323
178,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51623684,9839.789046,nan,51.623684,nan,335,2680,521136,48209180,2890688,335
179,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52172126,9891.961172,nan,52.172126,nan,339,2712,516978,48784812,2867624,339
180,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49824100,9941.785272,nan,49.8241,nan,323,2584,510048,46482284,2829184,323
181,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49563490,9991.348762,nan,49.56349,nan,321,2568,514206,46194468,2852248,321
182,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50121006,10041.469768,nan,50.121006,nan,325,2600,511434,46770100,2836872,325
183,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53134168,10094.603936,nan,53.134168,nan,346,2768,510048,49792168,2829184,346
184,-100.0,5.0,706,353,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46234006,10140.837942,nan,46.234006,nan,299,2392,489258,43028492,2713864,299
185,-100.0,5.0,726,363,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49059150,10189.897092,nan,49.05915,nan,318,2544,503118,45762744,2790744,318
186,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47953192,10237.850284,nan,47.953192,nan,310,2480,510048,44611480,2829184,310
187,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51973766,10289.82405,nan,51.973766,nan,338,2704,508662,48640904,2821496,338
188,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48519782,10338.343832,nan,48.519782,nan,314,2512,508662,45187112,2821496,314
189,-100.0,5.0,720,360,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49031928,10387.37576,nan,49.031928,nan,318,2544,498960,45762744,2767680,318
190,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48807614,10436.183374,nan,48.807614,nan,316,2528,508662,45474928,2821496,316
191,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51416250,10487.599624,nan,51.41625,nan,334,2672,511434,48065272,2836872,334
192,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50895030,10538.494654,nan,50.89503,nan,330,2640,519750,47489640,2883000,330
193,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51219158,10589.713812,nan,51.219158,nan,332,2656,525294,47777456,2913752,332
194,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51246380,10640.960192,nan,51.24638,nan,332,2656,529452,47777456,2936816,332
195,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50814632,10691.774824,nan,50.814632,nan,329,2632,529452,47345732,2936816,329
196,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55366768,10747.141592,nan,55.366768,nan,360,2880,543312,51806880,3013696,360
197,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52415856,10799.557448,nan,52.415856,nan,340,2720,532224,48928720,2952192,340
198,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53027816,10852.585264,nan,53.027816,nan,344,2752,537768,49504352,2982944,344
199,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46668290,10899.253554,nan,46.66829,nan,300,2400,533610,43172400,2959880,300
200,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50716086,10949.96964,nan,50.716086,nan,328,2624,536382,47201824,2975256,328
201,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55042640,11005.01228,nan,55.04264,nan,358,2864,537768,51519064,2982944,358
202,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51057094,11056.069374,nan,51.057094,nan,331,2648,522522,47633548,2898376,331
203,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50111932,11106.181306,nan,50.111932,nan,325,2600,510048,46770100,2829184,325
204,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50472356,11156.653662,nan,50.472356,nan,327,2616,521136,47057916,2890688,327
205,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50454208,11207.10787,nan,50.454208,nan,327,2616,518364,47057916,2875312,327
206,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48646818,11255.754688,nan,48.646818,nan,314,2512,528066,45187112,2929128,314
207,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49681452,11305.43614,nan,49.681452,nan,321,2568,532224,46194468,2952192,321
208,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55169676,11360.605816,nan,55.169676,nan,358,2864,557172,51519064,3090576,358
209,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53641044,11414.24686,nan,53.641044,nan,347,2776,565488,49936076,3136704,347
210,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53856284,11468.103144,nan,53.856284,nan,349,2792,554400,50223892,3075200,349
211,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50806826,11518.90997,nan,50.806826,nan,328,2624,550242,47201824,3052136,328
212,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55016686,11573.926656,nan,55.016686,nan,357,2856,555786,51375156,3082888,357
213,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48764780,11622.691436,nan,48.76478,nan,314,2512,546084,45187112,3029072,314
214,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55231926,11677.923362,nan,55.231926,nan,359,2872,544698,51662972,3021384,359
215,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53612554,11731.535916,nan,53.612554,nan,348,2784,539154,50079984,2990632,348
216,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55403064,11786.93898,nan,55.403064,nan,360,2880,548856,51806880,3044448,360
217,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54495466,11841.434446,nan,54.495466,nan,353,2824,564102,50799524,3129016,353
218,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53280620,11894.715066,nan,53.28062,nan,345,2760,554400,49648260,3075200,345
219,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53316916,11948.031982,nan,53.316916,nan,345,2760,559944,49648260,3105952,345
220,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50105394,11998.137376,nan,50.105394,nan,323,2584,553014,46482284,3067512,323
221,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54251736,12052.389112,nan,54.251736,nan,352,2816,548856,50655616,3044448,352
222,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50194866,12102.583978,nan,50.194866,nan,324,2592,544698,46626192,3021384,324
223,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49627008,12152.210986,nan,49.627008,nan,321,2568,523908,46194468,2906064,321
224,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50184524,12202.39551,nan,50.184524,nan,325,2600,521136,46770100,2890688,325
225,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52424930,12254.82044,nan,52.42493,nan,340,2720,533610,48928720,2959880,340
226,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50608466,12305.428906,nan,50.608466,nan,327,2616,541926,47057916,3006008,327
227,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52596068,12358.024974,nan,52.596068,nan,341,2728,537768,49072628,2982944,341
228,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56787780,12414.812754,nan,56.78778,nan,370,2960,540540,53245960,2998320,370
229,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52911122,12467.723876,nan,52.911122,nan,343,2744,541926,49360444,3006008,343
230,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50905372,12518.629248,nan,50.905372,nan,329,2632,543312,47345732,3013696,329
231,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50249310,12568.878558,nan,50.24931,nan,324,2592,553014,46626192,3067512,324
232,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54800178,12623.678736,nan,54.800178,nan,356,2848,544698,51231248,3021384,356
233,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53874432,12677.553168,nan,53.874432,nan,349,2792,557172,50223892,3090576,349
234,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53595674,12731.148842,nan,53.595674,nan,347,2776,558558,49936076,3098264,347
235,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55089278,12786.23812,nan,55.089278,nan,357,2856,566874,51375156,3144392,357
236,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53478980,12839.7171,nan,53.47898,nan,346,2768,562716,49792168,3121328,346
237,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51320240,12891.03734,nan,51.32024,nan,331,2648,562716,47633548,3121328,331
238,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55916478,12946.953818,nan,55.916478,nan,363,2904,561330,52238604,3113640,363
239,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54531762,13001.48558,nan,54.531762,nan,353,2824,569646,50799524,3159768,353
240,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54801446,13056.287026,nan,54.801446,nan,355,2840,566874,51087340,3144392,355
241,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52903316,13109.190342,nan,52.903316,nan,342,2736,562716,49216536,3121328,342
242,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50779604,13159.969946,nan,50.779604,nan,328,2624,546084,47201824,3029072,328
243,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50419180,13210.389126,nan,50.41918,nan,326,2608,534996,46914008,2967568,326
244,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48565152,13258.954278,nan,48.565152,nan,314,2512,515592,45187112,2859936,314
245,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48421236,13307.375514,nan,48.421236,nan,313,2504,515592,45043204,2859936,313
246,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51002650,13358.378164,nan,51.00265,nan,331,2648,514206,47633548,2852248,331
247,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46613846,13404.99201,nan,46.613846,nan,300,2400,525294,43172400,2913752,300
248,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50481430,13455.47344,nan,50.48143,nan,327,2616,522522,47057916,2898376,327
249,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52055432,13507.528872,nan,52.055432,nan,338,2704,521136,48640904,2890688,338
250,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51506990,13559.035862,nan,51.50699,nan,334,2672,525294,48065272,2913752,334
251,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48539198,13607.57506,nan,48.539198,nan,313,2504,533610,45043204,2959880,313
252,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52470300,13660.04536,nan,52.4703,nan,340,2720,540540,48928720,2998320,340
253,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47801470,13707.84683,nan,47.80147,nan,308,2464,530838,44323664,2944504,308
254,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46748688,13754.595518,nan,46.748688,nan,301,2408,523908,43316308,2906064,301
255,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48331764,13802.927282,nan,48.331764,nan,312,2496,523908,44899296,2906064,312
256,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50976696,13853.903978,nan,50.976696,nan,330,2640,532224,47489640,2952192,330
257,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53720174,13907.624152,nan,53.720174,nan,349,2792,533610,50223892,2959880,349
258,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53324722,13960.948874,nan,53.324722,nan,346,2768,539154,49792168,2990632,346
259,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50005580,14010.954454,nan,50.00558,nan,323,2584,537768,46482284,2982944,323
260,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55124306,14066.07876,nan,55.124306,nan,358,2864,550242,51519064,3052136,358
261,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52812576,14118.891336,nan,52.812576,nan,342,2736,548856,49216536,3044448,342
262,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51165982,14170.057318,nan,51.165982,nan,331,2648,539154,47633548,2990632,331
263,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59838506,14229.895824,nan,59.838506,nan,390,3120,566874,56124120,3144392,390
264,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52444346,14282.34017,nan,52.444346,nan,339,2712,558558,48784812,3098264,339
265,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59208398,14341.548568,nan,59.208398,nan,386,3088,558558,55548488,3098264,386
266,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49422110,14390.970678,nan,49.42211,nan,318,2544,558558,45762744,3098264,318
267,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53686414,14444.657092,nan,53.686414,nan,347,2776,572418,49936076,3175144,347
268,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52524744,14497.181836,nan,52.524744,nan,340,2720,548856,48928720,3044448,340
269,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50725160,14547.906996,nan,50.72516,nan,328,2624,537768,47201824,2982944,328
270,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54980390,14602.887386,nan,54.98039,nan,357,2856,550242,51375156,3052136,357
271,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53020010,14655.907396,nan,53.02001,nan,343,2744,558558,49360444,3098264,343
272,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54054644,14709.96204,nan,54.054644,nan,350,2800,562716,50367800,3121328,350
273,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57401008,14767.363048,nan,57.401008,nan,373,2984,568260,53677684,3152080,373
274,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54171338,14821.534386,nan,54.171338,nan,351,2808,558558,50511708,3098264,351
275,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52462494,14873.99688,nan,52.462494,nan,339,2712,561330,48784812,3113640,339
276,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51526406,14925.523286,nan,51.526406,nan,333,2664,550242,47921364,3052136,333
277,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47792396,14973.315682,nan,47.792396,nan,308,2464,529452,44323664,2936816,308
278,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50572170,15023.887852,nan,50.57217,nan,327,2616,536382,47057916,2975256,327
279,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48763512,15072.651364,nan,48.763512,nan,315,2520,523908,45331020,2906064,315
280,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49330102,15121.981466,nan,49.330102,nan,319,2552,522522,45906652,2898376,319
281,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50732966,15172.714432,nan,50.732966,nan,329,2632,516978,47345732,2867624,329
282,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47594036,15220.308468,nan,47.594036,nan,307,2456,521136,44179756,2890688,307
283,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49339176,15269.647644,nan,49.339176,nan,319,2552,523908,45906652,2906064,319
284,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48834836,15318.48248,nan,48.834836,nan,316,2528,512820,45474928,2844560,316
285,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50760188,15369.242668,nan,50.760188,nan,329,2632,521136,47345732,2890688,329
286,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50552754,15419.795422,nan,50.552754,nan,328,2624,511434,47201824,2836872,328
287,-100.0,5.0,724,362,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45740008,15465.53543,nan,45.740008,nan,295,2360,501732,42452860,2783056,295
288,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44256746,15509.792176,nan,44.256746,nan,284,2272,516978,40869872,2867624,284
289,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49617934,15559.41011,nan,49.617934,nan,321,2568,522522,46194468,2898376,321
290,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50679790,15610.0899,nan,50.67979,nan,328,2624,530838,47201824,2944504,328
291,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51102464,15661.192364,nan,51.102464,nan,331,2648,529452,47633548,2936816,331
292,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47145408,15708.337772,nan,47.145408,nan,303,2424,540540,43604124,2998320,303
293,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50463282,15758.801054,nan,50.463282,nan,327,2616,519750,47057916,2883000,327
294,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48259172,15807.060226,nan,48.259172,nan,312,2496,512820,44899296,2844560,312
295,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45947442,15853.007668,nan,45.947442,nan,296,2368,511434,42596768,2836872,296
296,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51929664,15904.937332,nan,51.929664,nan,337,2696,523908,48496996,2906064,337
297,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50472356,15955.409688,nan,50.472356,nan,327,2616,521136,47057916,2890688,327
298,-100.0,5.0,726,363,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48483486,16003.893174,nan,48.483486,nan,314,2512,503118,45187112,2790744,314
299,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49383278,16053.276452,nan,49.383278,nan,320,2560,508662,46050560,2821496,320
300,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44814262,16098.090714,nan,44.814262,nan,288,2304,514206,41445504,2852248,288
301,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44903734,16142.994448,nan,44.903734,nan,289,2312,505890,41589412,2806120,289
302,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45650536,16188.644984,nan,45.650536,nan,294,2352,510048,42308952,2829184,294
303,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50436060,16239.081044,nan,50.43606,nan,327,2616,515592,47057916,2859936,327
304,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52100802,16291.181846,nan,52.100802,nan,338,2704,528066,48640904,2929128,338
305,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47837766,16339.019612,nan,47.837766,nan,308,2464,536382,44323664,2975256,308
306,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51175056,16390.194668,nan,51.175056,nan,331,2648,540540,47633548,2998320,331
