step,mode,receiver_idx,new_rewards,replay_size,train_steps,loss
3,t2_b0.1,58,6,6,0,
4,t2_b0.1,42,6,6,0,
6,t2_b0.1,29,13,13,0,
7,t2_b0.1,21,19,19,0,
8,t2_b0.1,9,15,15,0,
8,t2_b0.1,17,39,39,0,
8,t2_b0.1,31,25,25,0,
9,t2_b0.1,34,58,58,0,
10,t2_b0.1,27,36,36,0,
10,t2_b0.1,43,50,50,0,
10,t2_b0.1,57,53,53,0,
11,t2_b0.1,0,9,9,0,
11,t2_b0.1,1,66,66,4,0.6781980991363525
11,t2_b0.1,2,5,5,0,
11,t2_b0.1,3,2,2,0,
11,t2_b0.1,4,5,5,0,
11,t2_b0.1,5,35,35,0,
11,t2_b0.1,6,7,7,0,
11,t2_b0.1,7,5,5,0,
11,t2_b0.1,8,4,4,0,
11,t2_b0.1,10,9,9,0,
11,t2_b0.1,11,6,6,0,
11,t2_b0.1,12,6,6,0,
11,t2_b0.1,13,9,9,0,
11,t2_b0.1,14,6,6,0,
11,t2_b0.1,15,8,8,0,
11,t2_b0.1,16,5,5,0,
11,t2_b0.1,18,2,2,0,
11,t2_b0.1,19,5,5,0,
11,t2_b0.1,20,6,6,0,
11,t2_b0.1,22,6,6,0,
11,t2_b0.1,23,3,3,0,
11,t2_b0.1,24,6,6,0,
11,t2_b0.1,25,3,3,0,
11,t2_b0.1,26,5,5,0,
11,t2_b0.1,28,5,5,0,
11,t2_b0.1,30,3,3,0,
11,t2_b0.1,32,5,5,0,
11,t2_b0.1,33,7,7,0,
11,t2_b0.1,35,9,9,0,
11,t2_b0.1,36,4,4,0,
11,t2_b0.1,37,8,8,0,
11,t2_b0.1,38,8,8,0,
11,t2_b0.1,39,7,7,0,
11,t2_b0.1,40,4,4,0,
11,t2_b0.1,41,7,7,0,
11,t2_b0.1,44,4,4,0,
11,t2_b0.1,45,6,6,0,
11,t2_b0.1,46,7,7,0,
11,t2_b0.1,47,4,4,0,
11,t2_b0.1,48,7,7,0,
11,t2_b0.1,49,3,3,0,
11,t2_b0.1,50,9,9,0,
11,t2_b0.1,51,4,4,0,
11,t2_b0.1,52,4,4,0,
11,t2_b0.1,53,6,6,0,
11,t2_b0.1,54,3,3,0,
11,t2_b0.1,55,4,4,0,
11,t2_b0.1,56,8,8,0,
11,t2_b0.1,59,5,5,0,
12,t2_b0.1,0,7,16,0,
12,t2_b0.1,2,6,11,0,
12,t2_b0.1,3,6,8,0,
12,t2_b0.1,4,5,10,0,
12,t2_b0.1,6,3,10,0,
12,t2_b0.1,7,2,7,0,
12,t2_b0.1,8,4,8,0,
12,t2_b0.1,10,4,13,0,
12,t2_b0.1,11,7,13,0,
12,t2_b0.1,12,7,13,0,
12,t2_b0.1,13,58,67,4,1.9703320264816284
12,t2_b0.1,14,3,9,0,
12,t2_b0.1,15,5,13,0,
12,t2_b0.1,16,5,10,0,
12,t2_b0.1,18,6,8,0,
12,t2_b0.1,19,5,10,0,
12,t2_b0.1,20,3,9,0,
12,t2_b0.1,22,7,13,0,
12,t2_b0.1,23,4,7,0,
12,t2_b0.1,24,7,13,0,
12,t2_b0.1,25,6,9,0,
12,t2_b0.1,26,5,10,0,
12,t2_b0.1,28,9,14,0,
12,t2_b0.1,30,5,8,0,
12,t2_b0.1,32,5,10,0,
12,t2_b0.1,33,6,13,0,
12,t2_b0.1,35,7,16,0,
12,t2_b0.1,36,8,12,0,
12,t2_b0.1,37,10,18,0,
12,t2_b0.1,38,6,14,0,
12,t2_b0.1,39,5,12,0,
12,t2_b0.1,40,7,11,0,
12,t2_b0.1,41,9,16,0,
12,t2_b0.1,44,4,8,0,
12,t2_b0.1,45,6,12,0,
12,t2_b0.1,46,9,16,0,
12,t2_b0.1,47,6,10,0,
12,t2_b0.1,48,5,12,0,
12,t2_b0.1,49,4,7,0,
12,t2_b0.1,50,6,15,0,
12,t2_b0.1,51,8,12,0,
12,t2_b0.1,52,8,12,0,
12,t2_b0.1,53,6,12,0,
12,t2_b0.1,54,4,7,0,
12,t2_b0.1,55,2,6,0,
12,t2_b0.1,56,7,15,0,
12,t2_b0.1,59,8,13,0,
13,t2_b0.1,0,5,21,0,
13,t2_b0.1,2,5,16,0,
13,t2_b0.1,3,4,12,0,
13,t2_b0.1,4,4,14,0,
13,t2_b0.1,6,6,16,0,
13,t2_b0.1,7,2,9,0,
13,t2_b0.1,8,2,10,0,
13,t2_b0.1,10,11,24,0,
13,t2_b0.1,11,4,17,0,
13,t2_b0.1,12,8,21,0,
13,t2_b0.1,14,9,18,0,
13,t2_b0.1,15,7,20,0,
13,t2_b0.1,16,10,20,0,
13,t2_b0.1,18,4,12,0,
13,t2_b0.1,19,6,16,0,
13,t2_b0.1,20,10,19,0,
13,t2_b0.1,22,8,21,0,
13,t2_b0.1,23,4,11,0,
13,t2_b0.1,24,9,22,0,
13,t2_b0.1,25,8,17,0,
13,t2_b0.1,26,6,16,0,
13,t2_b0.1,28,13,27,0,
13,t2_b0.1,30,1,9,0,
13,t2_b0.1,32,5,15,0,
13,t2_b0.1,33,8,21,0,
13,t2_b0.1,35,8,24,0,
13,t2_b0.1,36,4,16,0,
13,t2_b0.1,37,7,25,0,
13,t2_b0.1,38,54,68,4,0.3036954700946808
13,t2_b0.1,39,3,15,0,
13,t2_b0.1,40,6,17,0,
13,t2_b0.1,41,6,22,0,
13,t2_b0.1,44,4,12,0,
13,t2_b0.1,45,8,20,0,
13,t2_b0.1,46,11,27,0,
13,t2_b0.1,47,10,20,0,
13,t2_b0.1,48,8,20,0,
13,t2_b0.1,49,6,13,0,
13,t2_b0.1,50,8,23,0,
13,t2_b0.1,51,4,16,0,
13,t2_b0.1,52,7,19,0,
13,t2_b0.1,53,3,15,0,
13,t2_b0.1,54,2,9,0,
13,t2_b0.1,55,5,11,0,
13,t2_b0.1,56,7,22,0,
13,t2_b0.1,58,8,14,0,
13,t2_b0.1,59,7,20,0,
14,t2_b0.1,0,7,28,0,
14,t2_b0.1,2,6,22,0,
14,t2_b0.1,3,2,14,0,
14,t2_b0.1,4,3,17,0,
14,t2_b0.1,6,3,19,0,
14,t2_b0.1,7,6,15,0,
14,t2_b0.1,8,1,11,0,
14,t2_b0.1,10,6,30,0,
14,t2_b0.1,11,3,20,0,
14,t2_b0.1,12,10,31,0,
14,t2_b0.1,14,7,25,0,
14,t2_b0.1,15,9,29,0,
14,t2_b0.1,16,8,28,0,
14,t2_b0.1,18,4,16,0,
14,t2_b0.1,19,3,19,0,
14,t2_b0.1,20,9,28,0,
14,t2_b0.1,22,4,25,0,
14,t2_b0.1,23,4,15,0,
14,t2_b0.1,24,7,29,0,
14,t2_b0.1,25,9,26,0,
14,t2_b0.1,26,8,24,0,
14,t2_b0.1,28,9,36,0,
14,t2_b0.1,30,5,14,0,
14,t2_b0.1,32,7,22,0,
14,t2_b0.1,33,7,28,0,
14,t2_b0.1,35,68,92,4,2.009401798248291
14,t2_b0.1,36,7,23,0,
14,t2_b0.1,37,9,34,0,
14,t2_b0.1,39,1,16,0,
14,t2_b0.1,40,9,26,0,
14,t2_b0.1,41,11,33,0,
14,t2_b0.1,42,6,12,0,
14,t2_b0.1,44,5,17,0,
14,t2_b0.1,45,3,23,0,
14,t2_b0.1,46,5,32,0,
14,t2_b0.1,47,8,28,0,
14,t2_b0.1,48,9,29,0,
14,t2_b0.1,49,4,17,0,
14,t2_b0.1,50,8,31,0,
14,t2_b0.1,51,4,20,0,
14,t2_b0.1,52,7,26,0,
14,t2_b0.1,53,8,23,0,
14,t2_b0.1,54,4,13,0,
14,t2_b0.1,55,3,14,0,
14,t2_b0.1,56,9,31,0,
14,t2_b0.1,58,5,19,0,
14,t2_b0.1,59,8,28,0,
15,t2_b0.1,0,3,31,0,
15,t2_b0.1,2,5,27,0,
15,t2_b0.1,3,4,18,0,
15,t2_b0.1,4,3,20,0,
15,t2_b0.1,6,5,24,0,
15,t2_b0.1,7,8,23,0,
15,t2_b0.1,8,3,14,0,
15,t2_b0.1,10,8,38,0,
15,t2_b0.1,11,6,26,0,
15,t2_b0.1,12,6,37,0,
15,t2_b0.1,14,9,34,0,
15,t2_b0.1,15,7,36,0,
15,t2_b0.1,16,10,38,0,
15,t2_b0.1,18,1,17,0,
15,t2_b0.1,19,1,20,0,
15,t2_b0.1,20,9,37,0,
15,t2_b0.1,22,3,28,0,
15,t2_b0.1,23,4,19,0,
15,t2_b0.1,24,8,37,0,
15,t2_b0.1,25,4,30,0,
15,t2_b0.1,26,7,31,0,
15,t2_b0.1,28,8,44,0,
15,t2_b0.1,30,4,18,0,
15,t2_b0.1,32,3,25,0,
15,t2_b0.1,33,7,35,0,
15,t2_b0.1,36,10,33,0,
15,t2_b0.1,37,7,41,0,
15,t2_b0.1,39,3,19,0,
15,t2_b0.1,40,4,30,0,
15,t2_b0.1,41,8,41,0,
15,t2_b0.1,42,5,17,0,
15,t2_b0.1,44,3,20,0,
15,t2_b0.1,45,10,33,0,
15,t2_b0.1,46,6,38,0,
15,t2_b0.1,47,8,36,0,
15,t2_b0.1,48,7,36,0,
15,t2_b0.1,49,5,22,0,
15,t2_b0.1,50,7,38,0,
15,t2_b0.1,51,5,25,0,
15,t2_b0.1,52,4,30,0,
15,t2_b0.1,53,4,27,0,
15,t2_b0.1,54,1,14,0,
15,t2_b0.1,55,4,18,0,
15,t2_b0.1,56,10,41,0,
15,t2_b0.1,58,10,29,0,
15,t2_b0.1,59,8,36,0,
16,t2_b0.1,0,9,40,0,
16,t2_b0.1,2,5,32,0,
16,t2_b0.1,3,2,20,0,
16,t2_b0.1,4,7,27,0,
16,t2_b0.1,6,3,27,0,
16,t2_b0.1,7,5,28,0,
16,t2_b0.1,8,25,39,0,
16,t2_b0.1,10,5,43,0,
16,t2_b0.1,11,6,32,0,
16,t2_b0.1,12,6,43,0,
16,t2_b0.1,14,13,47,0,
16,t2_b0.1,15,8,44,0,
16,t2_b0.1,16,10,48,0,
16,t2_b0.1,18,4,21,0,
16,t2_b0.1,19,3,23,0,
16,t2_b0.1,20,7,44,0,
16,t2_b0.1,21,37,56,0,
16,t2_b0.1,22,4,32,0,
16,t2_b0.1,23,7,26,0,
16,t2_b0.1,24,6,43,0,
16,t2_b0.1,25,7,37,0,
16,t2_b0.1,26,8,39,0,
16,t2_b0.1,28,9,53,0,
16,t2_b0.1,29,6,19,0,
16,t2_b0.1,30,3,21,0,
16,t2_b0.1,32,4,29,0,
16,t2_b0.1,33,6,41,0,
16,t2_b0.1,36,8,41,0,
16,t2_b0.1,37,9,50,0,
16,t2_b0.1,39,3,22,0,
16,t2_b0.1,40,7,37,0,
16,t2_b0.1,41,8,49,0,
16,t2_b0.1,42,4,21,0,
16,t2_b0.1,44,3,23,0,
16,t2_b0.1,45,4,37,0,
16,t2_b0.1,46,4,42,0,
16,t2_b0.1,47,6,42,0,
16,t2_b0.1,48,5,41,0,
16,t2_b0.1,49,5,27,0,
16,t2_b0.1,50,4,42,0,
16,t2_b0.1,51,8,33,0,
16,t2_b0.1,52,5,35,0,
16,t2_b0.1,53,4,31,0,
16,t2_b0.1,54,3,17,0,
16,t2_b0.1,55,4,22,0,
16,t2_b0.1,56,7,48,0,
16,t2_b0.1,58,6,35,0,
16,t2_b0.1,59,10,46,0,
17,t2_b0.1,0,6,46,0,
17,t2_b0.1,2,5,37,0,
17,t2_b0.1,3,4,24,0,
17,t2_b0.1,4,7,34,0,
17,t2_b0.1,6,4,31,0,
17,t2_b0.1,7,4,32,0,
17,t2_b0.1,10,6,49,0,
17,t2_b0.1,11,10,42,0,
17,t2_b0.1,12,11,54,0,
17,t2_b0.1,14,7,54,0,
17,t2_b0.1,15,10,54,0,
17,t2_b0.1,16,7,55,0,
17,t2_b0.1,18,5,26,0,
17,t2_b0.1,19,2,25,0,
17,t2_b0.1,20,11,55,0,
17,t2_b0.1,22,4,36,0,
17,t2_b0.1,23,7,33,0,
17,t2_b0.1,24,76,119,4,2.4972076416015625
17,t2_b0.1,25,7,44,0,
17,t2_b0.1,26,10,49,0,
17,t2_b0.1,28,7,60,0,
17,t2_b0.1,29,7,26,0,
17,t2_b0.1,30,3,24,0,
17,t2_b0.1,32,4,33,0,
17,t2_b0.1,33,5,46,0,
17,t2_b0.1,36,9,50,0,
17,t2_b0.1,37,5,55,0,
17,t2_b0.1,39,2,24,0,
17,t2_b0.1,40,6,43,0,
17,t2_b0.1,41,6,55,0,
17,t2_b0.1,42,3,24,0,
17,t2_b0.1,44,4,27,0,
17,t2_b0.1,45,7,44,0,
17,t2_b0.1,46,4,46,0,
17,t2_b0.1,47,6,48,0,
17,t2_b0.1,48,4,45,0,
17,t2_b0.1,49,6,33,0,
17,t2_b0.1,50,7,49,0,
17,t2_b0.1,51,4,37,0,
17,t2_b0.1,52,5,40,0,
17,t2_b0.1,53,3,34,0,
17,t2_b0.1,54,5,22,0,
17,t2_b0.1,55,4,26,0,
17,t2_b0.1,56,7,55,0,
17,t2_b0.1,58,7,42,0,
17,t2_b0.1,59,7,53,0,
18,t2_b0.1,0,43,89,4,1.7962234020233154
18,t2_b0.1,2,6,43,0,
18,t2_b0.1,3,4,28,0,
18,t2_b0.1,4,7,41,0,
18,t2_b0.1,6,3,34,0,
18,t2_b0.1,7,5,37,0,
18,t2_b0.1,9,10,25,0,
18,t2_b0.1,10,10,59,0,
18,t2_b0.1,11,7,49,0,
18,t2_b0.1,12,7,61,0,
18,t2_b0.1,14,7,61,0,
18,t2_b0.1,15,4,58,0,
18,t2_b0.1,16,8,63,0,
18,t2_b0.1,17,1,40,0,
18,t2_b0.1,18,5,31,0,
18,t2_b0.1,19,3,28,0,
18,t2_b0.1,20,7,62,0,
18,t2_b0.1,22,4,40,0,
18,t2_b0.1,23,5,38,0,
18,t2_b0.1,25,7,51,0,
18,t2_b0.1,26,6,55,0,
18,t2_b0.1,28,6,66,4,0.8745743632316589
18,t2_b0.1,29,4,30,0,
18,t2_b0.1,30,5,29,0,
18,t2_b0.1,31,9,34,0,
18,t2_b0.1,32,3,36,0,
18,t2_b0.1,33,6,52,0,
18,t2_b0.1,36,10,60,0,
18,t2_b0.1,37,5,60,0,
18,t2_b0.1,39,4,28,0,
18,t2_b0.1,40,6,49,0,
18,t2_b0.1,41,7,62,0,
18,t2_b0.1,42,5,29,0,
18,t2_b0.1,44,6,33,0,
18,t2_b0.1,45,8,52,0,
18,t2_b0.1,46,7,53,0,
18,t2_b0.1,47,5,53,0,
18,t2_b0.1,48,5,50,0,
18,t2_b0.1,49,8,41,0,
18,t2_b0.1,50,6,55,0,
18,t2_b0.1,51,5,42,0,
18,t2_b0.1,52,3,43,0,
18,t2_b0.1,53,4,38,0,
18,t2_b0.1,54,6,28,0,
18,t2_b0.1,55,3,29,0,
18,t2_b0.1,56,10,65,4,3.5099213123321533
18,t2_b0.1,58,7,49,0,
18,t2_b0.1,59,7,60,0,
19,t2_b0.1,2,7,50,0,
19,t2_b0.1,4,6,47,0,
19,t2_b0.1,6,5,39,0,
19,t2_b0.1,7,2,39,0,
19,t2_b0.1,9,13,38,0,
19,t2_b0.1,10,8,67,4,2.190037250518799
19,t2_b0.1,11,11,60,0,
19,t2_b0.1,12,7,68,4,3.635364294052124
19,t2_b0.1,14,6,67,4,2.0902152061462402
19,t2_b0.1,15,7,65,4,2.273796796798706
19,t2_b0.1,16,6,69,4,1.346433162689209
19,t2_b0.1,17,33,73,4,19.93999671936035
19,t2_b0.1,18,4,35,0,
19,t2_b0.1,19,3,31,0,
19,t2_b0.1,20,9,71,4,4.162322521209717
19,t2_b0.1,22,40,80,4,1.1192882061004639
19,t2_b0.1,23,7,45,0,
19,t2_b0.1,25,7,58,0,
19,t2_b0.1,26,7,62,0,
19,t2_b0.1,28,4,70,8,1.4661803245544434
19,t2_b0.1,29,4,34,0,
19,t2_b0.1,30,4,33,0,
19,t2_b0.1,31,56,90,4,39.4529914855957
19,t2_b0.1,32,2,38,0,
19,t2_b0.1,33,7,59,0,
19,t2_b0.1,34,8,66,4,29.66793441772461
19,t2_b0.1,36,7,67,4,1.1692458391189575
19,t2_b0.1,37,79,139,4,1.2069578170776367
19,t2_b0.1,39,5,33,0,
19,t2_b0.1,40,11,60,0,
19,t2_b0.1,41,8,70,4,1.5044938325881958
19,t2_b0.1,42,4,33,0,
19,t2_b0.1,44,4,37,0,
19,t2_b0.1,45,7,59,0,
19,t2_b0.1,46,11,64,4,1.5957822799682617
19,t2_b0.1,47,7,60,0,
19,t2_b0.1,48,7,57,0,
