step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,2,18,83.0,55.5,83.0,55.5,2.3,0,4,-1,nan,385,60,60,0.15584415584415584,0.22093992883192265,0.6333333333333333,0.6333333333333333,0.2312972941645542,0.95,0.00033966712126799227,nan,0.0,nan,0.4887445887445887,0.55,1.1253321523472102,9.866666666666667,385,60,60,0.15584415584415584,0.22093992883192265,0.6333333333333333,0.6333333333333333,0.2312972941645542,0.95,0.00033966712126799227,nan,0.0,nan,0.4887445887445887,0.55,1.1253321523472102,9.866666666666667
50,policy,100,400,2,18,176.5,129.88888888888889,176.5,129.88888888888889,4.45,1,6,-1,nan,861,111,111,0.1289198606271777,0.21952037364352217,0.7297297297297297,0.7297297297297297,0.1399239640632225,0.963963963963964,0.0030345106425020254,nan,0.0,nan,0.5155052264808363,0.5765765765765766,1.1184689251603748,32.270270270270274,861,111,111,0.1289198606271777,0.21952037364352217,0.7297297297297297,0.7297297297297297,0.1399239640632225,0.963963963963964,0.0030345106425020254,nan,0.0,nan,0.5155052264808363,0.5765765765765766,1.1184689251603748,32.270270270270274
75,policy,100,400,2,18,267.0,128.22222222222223,267.0,128.22222222222223,4.6,0,9,-1,nan,1269,158,158,0.12450748620961387,0.23595007580074642,0.7911392405063291,0.7911392405063291,0.10704449498927247,0.9493670886075949,0.0038604319220008456,nan,0.0,nan,0.5115670381627828,0.5759493670886076,1.1258531612143041,64.08227848101266,1269,158,158,0.12450748620961387,0.23595007580074642,0.7911392405063291,0.7911392405063291,0.10704449498927247,0.9493670886075949,0.0038604319220008456,nan,0.0,nan,0.5115670381627828,0.5759493670886076,1.1258531612143041,64.08227848101266
100,policy,100,400,2,18,354.0,169.88888888888889,354.0,169.88888888888889,5.9,0,11,100,23.167597250786077,1716,208,208,0.12121212121212122,0.23817049246323785,0.7932692307692307,0.7932692307692307,0.14373822019187413,0.9471153846153846,0.004241991582016587,nan,0.0,nan,0.5126526251526251,0.6105769230769231,1.1910149155973684,100.67307692307692,1716,208,208,0.12121212121212122,0.23817049246323785,0.7932692307692307,0.7932692307692307,0.14373822019187413,0.9471153846153846,0.004241991582016587,nan,0.0,nan,0.5126526251526251,0.6105769230769231,1.1910149155973684,100.67307692307692
125,policy,100,400,2,18,389.0,95.22222222222223,389.0,95.22222222222223,4.05,0,13,100,23.167597250786077,1687,196,196,0.11618257261410789,0.2670264047478428,0.8673469387755102,0.8673469387755102,0.07698103482827848,0.9285714285714286,0.005076796230634551,nan,0.0,nan,0.5175642871256386,0.6479591836734694,1.2519395170636598,146.07142857142858,2072,256,256,0.12355212355212356,0.25622488695504897,0.8125,0.8125,0.13553156841661484,0.93359375,0.004196586429907656,nan,0.0,nan,0.5122092756021327,0.625,1.2202043769419737,114.1484375
150,policy,100,400,2,18,400.0,110.88888888888889,480.0,110.88888888888889,4.85,0,15,100,23.167597250786077,1650,200,200,0.12121212121212122,0.30397384396200644,0.89,0.89,0.14824259736793227,0.93,0.005525757551479852,nan,0.0,nan,0.5126825396825396,0.7,1.3653673488343292,264.065,2511,311,311,0.12385503783353245,0.27383128703161497,0.8327974276527331,0.8327974276527331,0.09904543681446522,0.9421221864951769,0.004671530714112306,nan,0.0,nan,0.5136504143672602,0.6559485530546624,1.2770330456419314,181.33440514469453
175,policy,100,400,2,18,400.0,136.27777777777777,572.0,137.05555555555554,5.6,2,18,100,23.167597250786077,1702,203,203,0.11927144535840188,0.30317274015904105,0.8817733990147784,0.8817733990147784,0.18213697019875472,0.9359605911330049,0.005067385150953305,nan,0.0,nan,0.5191525376307985,0.7389162561576355,1.4233124228377065,323.23645320197045,2971,361,361,0.12150790979468193,0.27375118622937195,0.8421052631578947,0.8421052631578947,0.08578888465112774,0.9418282548476454,0.004551860530441466,nan,0.0,nan,0.5159125514897982,0.667590027700831,1.2939984223547856,209.81163434903047
200,policy,100,400,2,18,400.0,153.11111111111111,628.0,153.11111111111111,6.05,0,19,200,17.032063855094275,1679,198,198,0.1179273377010125,0.3060988177260468,0.9040404040404041,0.9040404040404041,0.17043344104117497,0.9242424242424242,0.004532139835668423,nan,0.0,nan,0.5217674919878612,0.7222222222222222,1.3841840155097753,329.9646464646465,3395,406,406,0.11958762886597939,0.27129809936480476,0.8472906403940886,0.8472906403940886,0.11708824019669024,0.9359605911330049,0.004385484635884461,nan,0.0,nan,0.5171603899291676,0.6650246305418719,1.2859156337030304,212.49507389162562
225,policy,100,400,2,18,400.0,178.77777777777777,704.0,178.77777777777777,7.0,1,21,200,17.032063855094275,1744,202,202,0.1158256880733945,0.29955298046343626,0.900990099009901,0.900990099009901,0.07228496069183324,0.9455445544554455,0.004379923175801767,nan,0.0,nan,0.5230955111402359,0.7425742574257426,1.4195768107569688,444.970297029703,3816,458,458,0.120020964360587,0.27533465745438135,0.851528384279476,0.851528384279476,0.10375542689148247,0.9388646288209607,0.00428037555067268,nan,0.0,nan,0.5171845362883098,0.6768558951965066,1.3087318891127602,260.05676855895194
250,policy,100,400,2,18,400.0,100.38888888888889,794.5,106.16666666666667,5.6,0,24,200,17.032063855094275,1724,201,201,0.11658932714617169,0.29667625233073985,0.8905472636815921,0.8905472636815921,0.11676157073109772,0.945273631840796,0.00402147886769725,nan,0.0,nan,0.5216578278643244,0.7114427860696517,1.3638111958988712,459.70646766169153,4235,512,512,0.12089728453364817,0.28279972067443543,0.85546875,0.85546875,0.10289471832671651,0.943359375,0.00440690512185267,nan,0.0,nan,0.5169101028841289,0.677734375,1.3111261923853743,290.6171875
