step,mode,receiver_idx,provider_idx,target_gain,online_prediction,base_loss,weighted_loss,propensity,importance_weight,receiver_policy_version,provider_policy_version
3,t2_b0,4,8,0.0,-0.11835037916898727,0.007003406062722206,0.007003406062722206,1.0,1.0,2,2
5,t2_b0,1,4,0.0,-0.05056621506810188,0.001278471085242927,0.001278471085242927,0.9500000000000001,1.0,4,4
5,t2_b0,7,2,0.35768864377766035,-0.12049482762813568,0.11432970315217972,0.11432970315217972,0.05,1.0,3,3
6,t2_b0,2,7,0.005807467845449719,-0.04940579831600189,0.001524252351373434,0.001524252351373434,1.0,1.0,4,4
7,t2_b0,8,1,0.6548092050116168,-0.015173837542533875,0.2244386225938797,0.2244386225938797,0.05,1.0,6,6
7,t2_b0,2,7,0.0,-0.01542392373085022,0.00011894870840478688,0.00011894870840478688,0.05,1.0,5,5
8,t2_b0,4,8,0.15663012587462483,0.020300552248954773,0.009292876347899437,0.009292876347899437,1.0,1.0,7,7
8,t2_b0,7,2,0.03656074196971104,0.024270810186862946,7.552119495812804e-05,7.552119495812804e-05,0.9500000000000001,1.0,6,6
9,t2_b0,5,6,0.0,-0.12254360318183899,0.0075084674172103405,0.0075084674172103405,1.0,1.0,1,1
9,t2_b0,9,7,0.7740468735869327,0.0494791716337204,0.2624991834163666,0.2624991834163666,0.9500000000000001,1.0,7,7
9,t2_b0,4,8,0.0,0.06458529829978943,0.002085630316287279,0.002085630316287279,1.0,1.0,8,8
10,t2_b0,6,5,0.5813095790975144,0.014447018504142761,0.1606665551662445,0.1606665551662445,0.9500000000000001,1.0,8,2
10,t2_b0,8,4,-0.07462679210685406,0.08594803512096405,0.01289213728159666,0.01289213728159666,1.0,1.0,9,9
11,t2_b0,5,2,0.0014486367905683442,0.03239838033914566,0.00047894331510178745,0.00047894331510178745,0.9500000000000001,1.0,9,9
11,t2_b0,3,0,0.45781638774661065,-0.12299761176109314,0.16867245733737946,0.16867245733737946,0.1,1.0,1,1
12,t2_b0,2,5,0.0,0.045233987271785736,0.0010230568004772067,0.0010230568004772067,0.9500000000000001,1.0,10,10
12,t2_b0,7,4,-0.8242098286701085,0.08625900745391846,0.4144767224788666,0.4144767224788666,0.9500000000000001,1.0,11,11
13,t2_b0,8,7,0.00038503232707298745,0.08147065341472626,0.003287439001724124,0.003287439001724124,0.9500000000000001,1.0,12,12
