step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,2,0,0,0
3,0,4,1,1,1
4,0,6,0,1,0
5,0,10,2,3,2
6,0,10,1,4,1
7,0,10,2,6,2
8,0,10,2,8,2
9,0,12,3,11,3
10,0,8,2,13,2
11,0,12,2,15,2
12,0,14,2,17,2
13,0,16,2,19,2
14,0,10,2,21,2
15,0,16,2,23,2
16,0,12,1,24,1
17,0,8,0,24,0
18,0,10,3,27,3
19,0,8,1,28,1
20,0,12,3,31,3
21,0,12,2,33,2
22,0,14,2,35,2
23,0,10,2,37,2
24,0,10,1,38,1
25,0,12,2,40,2
26,0,12,3,43,3
27,0,12,3,46,3
28,0,12,2,48,2
29,0,12,2,50,2
30,0,12,1,51,1
31,0,12,3,54,3
32,0,12,2,56,2
33,0,12,2,58,2
34,0,12,2,60,2
35,0,12,1,61,1
36,0,12,3,64,3
37,0,12,2,66,2
38,0,12,2,68,2
39,0,12,2,70,2
40,0,12,1,71,1
41,0,12,3,74,3
42,0,12,2,76,2
43,0,12,2,78,2
44,0,12,2,80,2
45,0,12,1,81,1
46,0,16,3,84,3
47,0,16,2,86,2
48,0,16,2,88,2
49,0,16,2,90,2
50,0,14,1,91,1
51,0,14,2,93,2
52,0,12,2,95,2
53,0,12,2,97,2
54,0,12,2,99,2
55,0,10,0,99,0
56,0,10,1,100,1
57,0,14,1,101,1
58,0,20,1,102,1
59,0,22,3,105,3
60,0,24,1,106,1
61,0,24,2,108,2
62,0,26,1,109,1
63,0,24,1,110,1
64,0,22,1,111,1
65,0,18,1,112,1
66,0,16,2,114,2
67,0,14,1,115,1
68,0,14,1,116,1
69,0,8,2,118,2
70,0,6,1,119,1
71,0,4,0,119,0
72,0,4,1,120,1
73,0,4,1,121,1
74,0,4,1,122,1
75,0,6,1,123,1
76,0,6,0,123,0
77,0,8,1,124,1
78,0,12,1,125,1
79,0,16,3,128,3
80,0,18,4,132,4
81,0,20,1,133,1
82,0,20,2,135,2
83,0,20,1,136,1
84,0,20,3,139,3
85,0,20,3,142,3
86,0,18,2,144,2
87,0,18,1,145,1
88,0,18,2,147,2
89,0,18,3,150,3
90,0,18,2,152,2
91,0,22,1,153,1
92,0,22,1,154,1
93,0,24,1,155,1
94,0,22,3,158,3
95,0,20,3,161,3
96,0,14,0,161,0
97,0,10,1,162,1
98,0,6,2,164,2
99,0,6,3,167,3
100,0,4,1,168,1
101,0,6,0,168,0
102,0,0,0,168,0
103,0,2,0,168,0
104,0,2,1,169,1
105,0,4,1,170,1
106,0,6,2,172,2
107,0,4,2,174,2
108,0,4,2,176,2
109,0,2,0,176,0
110,0,4,1,177,1
111,0,6,2,179,2
112,0,4,0,179,0
113,0,4,2,181,2
114,0,4,0,181,0
115,0,10,2,183,2
116,0,8,2,185,2
117,0,6,2,187,2
118,0,8,2,189,2
119,0,8,1,190,1
120,0,6,0,190,0
121,0,4,1,191,1
122,0,8,1,192,1
123,0,6,1,193,1
124,0,10,2,195,2
125,0,8,1,196,1
126,0,10,1,197,1
127,0,10,2,199,2
128,0,10,0,199,0
129,0,10,2,201,2
130,0,10,1,202,1
131,0,14,3,205,3
132,0,14,3,208,3
133,0,14,2,210,2
134,0,12,1,211,1
135,0,12,1,212,1
136,0,16,2,214,2
137,0,14,1,215,1
138,0,14,1,216,1
139,0,18,4,220,4
140,0,18,1,221,1
141,0,20,2,223,2
142,0,22,1,224,1
143,0,22,2,226,2
144,0,18,2,228,2
145,0,14,1,229,1
146,0,14,2,231,2
147,0,16,1,232,1
148,0,12,1,233,1
149,0,12,4,237,4
150,0,8,0,237,0
151,0,6,1,238,1
152,0,6,2,240,2
153,0,6,1,241,1
154,0,6,2,243,2
155,0,6,2,245,2
156,0,8,0,245,0
157,0,8,2,247,2
158,0,16,2,249,2
159,0,18,2,251,2
160,0,18,2,253,2
161,0,18,1,254,1
162,0,18,1,255,1
163,0,18,2,257,2
164,0,18,3,260,3
165,0,16,0,260,0
166,0,14,0,260,0
167,0,16,3,263,3
168,0,16,2,265,2
169,0,18,4,269,4
170,0,18,2,271,2
171,0,18,1,272,1
172,0,18,3,275,3
173,0,18,2,277,2
174,0,18,3,280,3
175,0,18,1,281,1
176,0,18,1,282,1
177,0,18,2,284,2
178,0,18,2,286,2
179,0,18,3,289,3
180,0,18,2,291,2
181,0,18,1,292,1
182,0,16,2,294,2
183,0,16,3,297,3
184,0,16,3,300,3
185,0,16,1,301,1
186,0,10,1,302,1
187,0,6,1,303,1
188,0,6,2,305,2
189,0,4,2,307,2
190,0,8,1,308,1
191,0,10,1,309,1
192,0,10,2,311,2
193,0,12,1,312,1
194,0,8,1,313,1
195,0,8,1,314,1
196,0,8,0,314,0
197,0,10,2,316,2
198,0,10,3,319,3
199,0,10,2,321,2
200,0,10,0,321,0
201,0,14,2,323,2
202,0,14,3,326,3
203,0,20,2,328,2
204,0,20,2,330,2
205,0,20,1,331,1
206,0,20,2,333,2
207,0,20,2,335,2
208,0,20,2,337,2
209,0,20,2,339,2
210,0,18,1,340,1
211,0,16,1,341,1
212,0,18,3,344,3
213,0,18,2,346,2
214,0,18,1,347,1
215,0,18,2,349,2
216,0,22,2,351,2
217,0,22,2,353,2
218,0,22,3,356,3
219,0,22,2,358,2
220,0,22,3,361,3
221,0,18,1,362,1
222,0,18,1,363,1
223,0,18,2,365,2
224,0,18,3,368,3
