step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,2,8,42.0,34.5,42.0,34.5,22.6,0,35,-1,nan,172,76,76,0.4418604651162791,0.06796737618506636,0.5,0.5,0.19437533042790547,0.8421052631578947,0.0033913392712245217,nan,0.0,nan,0.5058139534883721,0.2631578947368421,0.5202661826981246,1.6973684210526316,172,76,76,0.4418604651162791,0.06796737618506636,0.5,0.5,0.19437533042790547,0.8421052631578947,0.0033913392712245217,nan,0.0,nan,0.5058139534883721,0.2631578947368421,0.5202661826981246,1.6973684210526316
50,policy,100,400,2,8,88.0,79.5,88.0,79.5,53.3,6,88,-1,nan,397,173,173,0.4357682619647355,0.12884005065642556,0.6127167630057804,0.6127167630057804,0.38706395746117284,0.8901734104046243,0.004325815155738606,nan,0.0,nan,0.5495382031905961,0.24855491329479767,0.45229778721788244,-4.682080924855492,397,173,173,0.4357682619647355,0.12884005065642556,0.6127167630057804,0.6127167630057804,0.38706395746117284,0.8901734104046243,0.004325815155738606,nan,0.0,nan,0.5495382031905961,0.24855491329479767,0.45229778721788244,-4.682080924855492
75,policy,100,400,2,8,129.0,65.5,129.0,65.5,126.1,0,224,-1,nan,571,245,245,0.4290718038528897,0.11717711092109731,0.5877551020408164,0.5877551020408164,0.02167665738228259,0.9102040816326531,0.005338712838196753,nan,0.0,nan,0.5313485113835376,0.2571428571428571,0.4839438741877767,-17.33469387755102,571,245,245,0.4290718038528897,0.11717711092109731,0.5877551020408164,0.5877551020408164,0.02167665738228259,0.9102040816326531,0.005338712838196753,nan,0.0,nan,0.5313485113835376,0.2571428571428571,0.4839438741877767,-17.33469387755102
100,policy,100,400,2,8,171.0,78.625,171.0,78.625,204.9,0,300,100,23.872348868583355,759,331,331,0.43610013175230566,0.13749767956564574,0.6344410876132931,0.6344410876132931,0.02675634818451159,0.918429003021148,0.0061727251404795,nan,0.0,nan,0.530171277997365,0.3413897280966767,0.6439234682539206,13.211480362537765,759,331,331,0.43610013175230566,0.13749767956564574,0.6344410876132931,0.6344410876132931,0.02675634818451159,0.918429003021148,0.0061727251404795,nan,0.0,nan,0.530171277997365,0.3413897280966767,0.6439234682539206,13.211480362537765
125,policy,100,400,2,8,186.0,21.75,186.0,21.75,115.5,0,306,100,23.872348868583355,687,301,301,0.438136826783115,0.14745455043685504,0.6378737541528239,0.6378737541528239,-0.009011913202899402,0.946843853820598,0.006952122688247996,nan,0.0,nan,0.5296943231441048,0.3953488372093023,0.7463716712360282,2.4086378737541527,859,377,377,0.43888242142025613,0.13143061079988969,0.610079575596817,0.610079575596817,0.01254500688652406,0.9257294429708223,0.006239136951661223,nan,0.0,nan,0.5249126891734575,0.3687002652519894,0.7024030336027033,2.2652519893899203
150,policy,100,400,2,8,228.0,51.0,228.0,51.0,259.1,0,364,100,23.872348868583355,662,289,289,0.43655589123867067,0.13154897052407058,0.5986159169550173,0.5986159169550173,-0.027274638523814114,0.9515570934256056,0.009668985169102766,nan,0.0,nan,0.5023665659617321,0.36678200692041524,0.7301083148681414,-63.74740484429066,1059,462,462,0.43626062322946174,0.13053459143943294,0.6038961038961039,0.6038961038961039,0.019540196156001242,0.9285714285714286,0.007665927099881263,nan,0.0,nan,0.5200503619767076,0.3225108225108225,0.620153058417191,-41.62987012987013
175,policy,100,400,2,8,272.0,66.625,272.0,66.625,266.0,21,420,100,23.872348868583355,704,303,303,0.4303977272727273,0.14376094422730734,0.6468646864686468,0.6468646864686468,0.040467409264823305,0.9603960396039604,0.008999769552398467,nan,0.0,nan,0.5026041666666667,0.43564356435643564,0.8667726876314573,-57.87128712871287,1275,548,548,0.42980392156862746,0.1318758362710638,0.6204379562043796,0.6204379562043796,0.01779990127347071,0.9379562043795621,0.007360190427842249,nan,0.0,nan,0.5154771241830065,0.35583941605839414,0.6903107807594246,-39.74817518248175
200,policy,100,400,2,8,298.0,38.25,298.0,38.25,225.4,66,465,200,17.174081748250668,690,290,290,0.42028985507246375,0.13772737512046518,0.6482758620689655,0.6482758620689655,0.022009880900586136,0.9620689655172414,0.007371758375631991,nan,0.0,nan,0.48743961352657,0.40344827586206894,0.8276887324425003,-94.69655172413793,1449,621,621,0.42857142857142855,0.13760494480058558,0.6409017713365539,0.6409017713365539,0.020235809910970723,0.9388083735909822,0.006743693347694971,nan,0.0,nan,0.5098228663446055,0.37037037037037035,0.7264687302590018,-37.18035426731079
225,policy,100,400,2,8,336.5,78.625,336.5,78.625,357.7,129,512,200,17.174081748250668,803,329,329,0.40971357409713577,0.14271623123672153,0.6930091185410334,0.6930091185410334,0.11902158088832364,0.9574468085106383,0.00662539905446088,nan,0.0,nan,0.47571606475716066,0.364741641337386,0.7667213036490077,-150.28571428571428,1662,706,706,0.42478941034897716,0.1366897738646456,0.6487252124645893,0.6487252124645893,0.02632261731615838,0.9405099150141643,0.006425760578946496,nan,0.0,nan,0.5011432009626955,0.3668555240793201,0.7320373166284428,-68.8243626062323
250,policy,100,400,2,8,379.0,32.375,379.0,32.375,203.2,0,512,200,17.174081748250668,743,303,303,0.4078061911170929,0.15675852766671802,0.7425742574257426,0.7425742574257426,0.16731818111463426,0.9570957095709571,0.004391474224174462,nan,0.0,nan,0.4762225213100045,0.4884488448844885,1.0256735518111397,-96.52805280528052,1802,765,765,0.42452830188679247,0.1409213269647498,0.6588235294117647,0.6588235294117647,0.03190948883653675,0.9398692810457516,0.006315805853127572,nan,0.0,nan,0.5019792822789493,0.38823529411764707,0.7734089987839482,-63.373856209150325
