step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,38.49596529598743,27.592663608267344,28.386990328392955,28.386990328392955,0.8,0.8,46.51488732445936,29.699282722913566,29.699282722913566,44.94886155853271,26.154415624366504,26.154415624366504,nan,21.828331560589106,15.032693118283115,52.78319507882814,55.9796539366603,0.0,0.0,57.73860428939874,55.979653801810066,4700,29.450020985659627,28.28858330373911,26.2803710788965,nan,nan,nan,nan,29.699282722913566,29.886426799752158,29.886426799752158,300,29.699282722913566
200,1,500,10,10,30.95278736389269,38.381533247389854,18.53072919682182,18.53072919682182,0.9,0.9,39.75591445416365,20.62162127813554,20.62162127813554,48.96247508850097,19.098578585036176,19.098578585036176,nan,15.474152183096173,14.64745176207102,25.408949947182904,56.91226244421167,0.0,0.0,59.07882686923406,56.91226250799819,4640,40.758964503431976,18.31986236580208,36.29064122986266,nan,nan,nan,nan,20.62162127813554,21.060434533953067,21.060434533953067,360,20.62162127813554
300,1,500,10,10,30.75207846538893,43.366081110250704,12.802590384077341,12.802590384077341,1.0,1.0,41.86983907586373,15.648422428396664,15.648422428396664,55.96652454071045,15.534170876229155,15.534170876229155,nan,15.567284046246641,13.26847780855759,17.006851108518735,56.168671494328045,0.0,0.0,58.11934550206235,56.16867162719162,4670,46.35936099339272,11.759984508669632,40.52024919879496,nan,nan,nan,nan,15.648422428396664,22.941527245888288,22.941527245888288,330,15.648422428396664
400,1,500,10,10,31.708104985964702,46.28742938063723,11.15730358327824,11.15730358327824,1.0,1.0,43.639817467518995,13.217429248713456,13.217429248713456,58.242955630493164,13.18254310920211,13.18254310920211,nan,13.112999519390268,12.01458634064026,13.767951313039998,57.44473296391547,0.0,0.0,58.56830824991018,57.44473305246313,4810,48.254522572306485,10.313785677603699,44.22730380374967,nan,nan,nan,nan,13.217429248713456,24.145102392736,24.145102392736,190,13.217429248713456
500,1,500,10,10,29.46453069762453,45.07166557618617,11.00107600802118,11.00107600802118,1.0,1.0,40.30554104006503,12.415219362072516,12.415219362072516,55.79153650665283,12.36234049513029,12.36234049513029,nan,12.26542692449264,11.00532221243557,13.89780488368329,56.07274158420735,0.0,0.0,56.87463966372443,56.07274156883983,4860,46.3020099090158,10.57262975470863,43.65752220676731,nan,nan,nan,nan,12.415219362072516,21.021270908917806,21.021270908917806,140,12.415219362072516
600,1,500,10,10,30.216171026364833,27.676497167614595,29.049927209182524,29.049927209182524,0.79,0.79,30.65733052872839,29.82255287719036,29.82255287719036,38.91265615386963,24.690541005207056,24.690541005207056,nan,13.670975363141723,12.009665115496322,55.3987439885099,56.72642437679712,0.0,0.0,58.50883921848957,56.72642427205649,4700,28.74036482289185,29.76847439559772,26.90387139486613,nan,nan,nan,nan,29.82255287719036,13.482040877508805,13.482040877508805,300,29.82255287719036
700,1,500,10,10,29.61628029619759,42.30195311983659,14.737514334859691,14.737514334859691,1.0,1.0,39.39985956236855,17.37332625912031,17.37332625912031,51.11786435089111,16.75137724392798,16.75137724392798,nan,13.618546872424808,12.412728388745768,22.141683905286342,57.03946745469628,0.0,0.0,59.27478237381544,57.03946737460744,4630,45.06565912037299,14.209123253442447,39.66614111548713,nan,nan,nan,nan,17.37332625912031,20.213617443318515,20.213617443318515,370,17.37332625912031
800,1,500,10,10,28.590916205809446,34.3002224079969,20.43997077296942,20.43997077296942,0.8772727272727273,0.8772727272727273,34.69760767515286,22.337817584441158,22.337817584441158,49.118466343688965,19.01370674207282,19.01370674207282,nan,14.381559294989145,13.066722470343349,24.61494474618092,54.74019318096632,0.0,0.0,57.32035976953876,54.740193308278826,4560,36.5608559075384,20.75950386200036,32.402375723837665,nan,nan,nan,nan,22.337817584441158,16.77376912570499,16.77376912570499,440,22.337817584441158
900,1,500,10,10,30.267630570829745,42.029184788453726,13.510294945602373,13.510294945602373,1.0,1.0,40.90410971997324,16.466669532831986,16.466669532831986,56.3259590133667,16.255107629447156,16.255107629447156,nan,15.213111181326365,13.410551747911278,20.024436724444797,55.5394797340561,0.0,0.0,57.71601170911632,55.53947960724826,4630,45.10202230207917,12.61398940703715,39.072810074416275,nan,nan,nan,nan,16.466669532831986,21.806793685213737,21.806793685213737,370,16.466669532831986
1000,1,500,10,10,31.055484370402738,47.5884226699736,10.032620540878412,10.032620540878412,1.0,1.0,42.93861303760877,11.892675804699016,11.892675804699016,58.16860598144531,11.830326416347507,11.830326416347507,nan,11.454106127757647,10.574102857686041,13.457522866679037,57.621043210852015,0.0,0.0,58.5657136372619,57.62104341122979,4840,49.33740234173487,9.228311295527032,45.728367606530774,nan,nan,nan,nan,11.892675804699016,23.859563644880282,23.859563644880282,160,11.892675804699016
