step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,120,692,0,0,0
2,240,688,0,0,0
3,356,700,2,0,0
4,470,698,4,0,0
5,590,704,0,0,0
6,700,722,8,0,0
7,808,728,10,0,0
8,886,716,36,0,0
9,990,708,14,0,0
10,1056,688,48,0,0
11,1042,692,130,0,0
12,1050,684,110,0,0
13,1058,682,110,0,0
14,1066,688,110,0,0
15,1094,704,92,0,0
16,1084,742,126,0,0
17,1094,736,108,0,0
18,1100,738,112,0,0
19,1052,758,160,0,0
20,1078,766,94,0,0
21,1100,772,98,0,0
22,1084,794,132,0,0
23,1088,778,114,0,0
24,1110,784,98,0,0
25,1132,794,98,0,0
26,1150,800,102,0,0
27,1130,804,136,0,0
28,1148,804,102,0,0
29,1140,808,126,0,0
30,1152,804,108,0,0
31,1146,816,124,0,0
32,1120,802,142,0,0
33,1078,788,156,0,0
34,1060,780,134,4,4
35,1020,778,130,12,8
36,966,790,110,16,4
37,878,796,128,24,8
38,806,780,118,32,8
39,772,768,92,36,4
40,730,774,106,40,4
41,674,772,114,48,8
42,632,748,102,132,84
43,624,752,98,296,164
44,606,762,132,484,188
45,626,778,96,624,140
46,658,788,80,716,92
47,706,780,66,780,64
48,788,786,36,824,44
49,870,792,38,900,76
50,948,794,42,984,84
51,1028,814,40,1064,80
52,1084,828,62,1156,92
53,1120,828,82,1292,136
54,1126,808,112,1484,192
55,1148,816,98,1680,196
56,1158,810,108,1896,216
57,1148,810,128,2120,224
58,1084,810,176,2344,224
59,1100,810,104,2552,208
60,1062,800,152,2760,208
61,1030,798,146,2956,196
62,1002,774,142,3144,188
63,1014,768,106,3324,180
64,974,790,152,3500,176
65,996,794,96,3660,160
66,1000,786,112,3820,160
67,988,818,126,3976,156
68,1028,816,80,4136,160
69,996,818,144,4296,160
70,1020,816,94,4452,156
71,1004,818,130,4620,168
72,992,806,126,4788,168
73,1014,796,96,4948,160
74,1012,780,118,5120,172
75,1032,748,98,5284,164
76,1014,758,132,5452,168
77,1014,770,116,5620,168
78,1036,762,96,5780,160
79,1016,828,134,5952,172
80,1036,810,98,6116,164
81,1052,776,102,6288,172
82,1082,770,90,6468,180
83,1074,768,124,6652,184
84,1048,774,140,6836,184
85,1062,760,104,7012,176
86,1027,712,140,7196,184
87,1025,718,106,7376,180
88,988,696,138,7556,180
89,1007,700,92,7740,184
90,1025,694,92,7924,184
91,1012,704,114,8116,192
92,965,700,140,8300,184
93,973,700,90,8480,180
94,948,700,135,8672,192
95,894,692,140,8856,184
96,880,688,101,9028,172
97,888,672,86,9196,168
98,873,656,101,9368,172
99,843,668,118,9544,176
100,834,684,96,9708,164
101,812,678,108,9876,168
102,809,700,95,10036,160
103,786,694,118,10180,144
104,764,720,116,10352,172
105,772,724,80,10480,128
106,766,736,80,10608,128
107,767,740,83,10740,132
108,746,722,107,10864,124
109,765,750,76,10984,120
110,761,746,80,11096,112
111,779,732,58,11212,116
112,785,728,69,11352,140
113,761,728,109,11520,168
114,772,770,90,11680,160
115,751,740,96,11824,144
116,751,746,61,11960,136
117,738,750,80,12104,144
118,704,748,105,12264,160
119,682,750,76,12424,160
120,679,752,66,12560,136
121,678,784,81,12696,136
122,677,748,85,12824,128
123,678,750,70,12980,156
124,669,758,93,13148,168
125,689,792,66,13308,160
126,675,778,72,13428,120
127,675,774,62,13548,120
128,658,806,75,13692,144
129,665,818,63,13804,112
130,633,822,68,13916,112
131,582,816,84,14072,156
132,578,834,83,14236,164
133,559,818,82,14380,144
134,501,786,104,14528,148
135,487,772,70,14660,132
136,478,756,51,14764,104
137,480,748,74,14872,108
138,487,736,61,14964,92
139,474,736,80,15084,120
140,470,740,29,15136,52
141,482,770,40,15196,60
142,480,760,67,15340,144
143,471,758,55,15460,120
144,479,762,50,15568,108
145,472,768,46,15664,96
146,461,780,50,15740,76
147,444,786,70,15868,128
148,423,776,65,16000,132
149,402,760,54,16104,104
150,434,748,33,16172,68
151,425,744,37,16272,100
152,403,744,54,16392,120
153,388,742,49,16492,100
154,364,740,49,16644,152
155,348,774,67,16744,100
156,335,790,51,16824,80
157,320,810,59,16932,108
158,314,800,33,16992,60
159,321,814,24,17036,44
160,319,828,57,17156,120
161,325,820,35,17200,44
162,341,834,26,17260,60
163,336,798,37,17312,52
164,342,812,21,17356,44
165,326,832,45,17480,124
166,314,838,33,17576,96
167,301,824,43,17672,96
168,290,810,40,17724,52
169,285,796,31,17772,48
170,265,776,47,17896,124
171,264,782,46,17988,92
172,271,794,40,18084,96
173,286,776,25,18140,56
174,298,778,23,18188,48
175,291,752,40,18264,76
176,297,754,13,18292,28
177,307,750,26,18336,44
178,285,752,40,18404,68
179,296,746,30,18460,56
180,303,736,39,18528,68
181,317,742,30,18600,72
182,306,738,41,18700,100
183,308,736,30,18776,76
184,319,706,37,18836,60
185,311,726,53,18924,88
186,318,736,27,18968,44
187,313,734,34,19024,56
188,327,734,12,19048,24
189,318,720,35,19128,80
190,314,734,39,19220,92
191,299,738,41,19308,88
192,300,750,33,19380,72
193,302,758,37,19452,72
194,297,764,36,19524,72
195,277,764,38,19608,84
196,253,784,60,19688,80
197,262,768,20,19732,44
198,261,776,25,19776,44
199,255,770,31,19828,52
200,264,774,28,19904,76
201,266,776,21,19944,40
202,260,754,31,20024,80
203,247,736,50,20108,84
204,236,752,39,20180,72
205,238,748,14,20208,28
206,227,762,23,20264,56
207,221,768,21,20316,52
208,212,804,34,20376,60
209,205,816,27,20416,40
210,187,800,38,20476,60
211,205,794,18,20516,40
212,212,802,34,20576,60
213,205,788,28,20640,64
214,207,786,25,20696,56
215,210,778,14,20728,32
216,214,792,6,20744,16
217,216,814,10,20764,20
218,215,800,33,20812,48
219,203,808,25,20848,36
220,192,798,20,20896,48
221,182,792,29,20956,60
222,169,786,39,21040,84
223,179,756,19,21092,52
224,187,752,24,21144,52
225,198,770,20,21188,44
226,214,782,6,21200,12
227,208,776,23,21220,20
228,209,780,25,21284,64
229,217,782,18,21316,32
230,238,784,7,21332,16
231,244,798,20,21372,40
232,238,786,23,21420,48
233,241,804,25,21480,60
234,235,806,28,21544,64
235,226,818,37,21608,64
236,231,812,18,21648,40
237,224,812,17,21688,40
238,213,810,26,21748,60
239,195,822,39,21816,68
240,183,818,24,21872,56
241,185,812,30,21928,56
242,197,788,12,21956,28
243,185,772,22,22004,48
244,179,744,30,22052,48
245,174,744,31,22112,60
246,178,742,16,22152,40
247,188,758,9,22176,24
248,178,754,31,22216,40
249,182,752,15,22248,32
250,188,758,17,22284,36
251,180,770,28,22356,72
252,178,780,20,22400,44
253,181,766,12,22420,20
254,180,756,21,22460,40
255,167,756,28,22520,60
256,176,768,21,22576,56
257,179,770,7,22592,16
258,178,778,24,22644,52
259,181,776,13,22672,28
260,171,794,29,22728,56
261,174,792,19,22764,36
262,168,778,16,22796,32
263,184,818,13,22824,28
264,178,806,20,22868,44
265,181,806,13,22896,28
266,167,806,28,22960,64
267,178,826,14,22988,28
268,182,792,19,23032,44
269,193,776,18,23076,44
270,216,794,27,23120,44
271,216,806,20,23164,44
272,224,812,6,23176,12
273,216,820,34,23236,60
274,230,806,22,23280,44
275,241,810,14,23312,32
