step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,20.161851329266305,12.010254859924316,25.891170501708984,13.966597557067871,24.826120376586914
