step,examples,mean_target_gain,mean_online_prediction,mean_absolute_error,root_mean_squared_error,target_prediction_pearson,cumulative_examples
175,7,1.506313822,0.362319701,1.298408024,1.888253228,-0.285216277,1827
176,14,1.552342485,0.470767894,1.235894265,1.447250355,0.107313411,1841
177,12,1.507096936,0.629361177,1.049609326,1.627320446,0.330624436,1853
178,24,1.639951006,0.567099925,1.419169996,2.211204563,0.256462324,1877
179,11,2.597291378,0.448399866,2.171467293,2.805246220,0.125247139,1888
180,14,2.457202574,0.678924720,1.937062185,2.819569525,0.005219716,1902
181,21,1.775393475,0.667955797,1.461967651,2.104564623,-0.466371035,1923
182,13,2.198347669,0.508892757,1.915804360,2.659040747,-0.124933482,1936
183,7,1.662450130,0.535345045,1.249923688,1.799138037,0.375891658,1943
184,10,1.840333212,0.523043125,1.769760350,2.611165265,-0.603163208,1953
185,10,0.822337870,0.375907459,0.577615036,0.862219501,0.733488096,1963
186,12,0.787627158,0.294791829,0.717019058,0.966648257,0.048154463,1975
187,12,1.824413760,0.523872814,1.671430904,2.773566005,-0.217867158,1987
188,13,1.254221693,0.405070548,1.058031840,1.303427680,0.094809220,2000
189,9,1.927815557,0.372829205,1.667838371,2.447514090,-0.351275086,2009
190,17,1.167923709,0.527930266,0.835507705,1.238637349,0.189852362,2026
191,12,1.565376403,0.401627277,1.573677166,2.400630757,-0.203749713,2038
192,13,1.309045065,0.465546967,1.223070529,1.715911282,-0.002924844,2051
193,16,2.161925561,0.557915606,1.738864254,2.769460430,0.429856615,2067
194,17,2.473668773,0.702577062,2.060338056,4.065484416,-0.364299249,2084
195,10,1.863481776,0.801828627,1.123049407,1.659954707,0.512693751,2094
196,11,1.338674088,0.501055206,1.009639955,1.879169515,0.011876954,2105
197,13,2.024100407,0.467250987,1.776291599,3.382927456,-0.141285196,2118
198,9,1.684910751,0.650018357,1.472554643,1.919229285,-0.004443955,2127
199,8,2.752858320,0.423993808,2.359826983,3.532630267,-0.332835237,2135
200,13,2.358815850,0.613989006,2.151870587,4.250984687,-0.275298229,2148
201,14,0.996171253,0.561158845,0.763927885,1.159333754,0.278345160,2162
202,14,1.696514932,0.547922642,1.414724581,2.034249490,-0.044159552,2176
203,13,3.985435274,0.309303844,3.712324518,5.646616171,-0.030060473,2189
204,9,1.838237485,0.379569702,1.785178265,3.764512542,-0.323092603,2198
205,5,2.040804808,0.358859950,1.833015978,2.744672171,0.282657667,2203
206,14,3.126581784,0.443274183,2.849904668,4.630532342,-0.113378462,2217
207,11,2.120500910,0.618406641,1.603726599,2.487277405,0.381935854,2228
208,7,1.001696818,0.522866954,0.712617802,0.908118236,-0.026069266,2235
209,11,2.023227740,0.696404055,1.701489563,2.238145424,-0.150389241,2246
210,16,1.610790316,0.710164771,1.109155750,1.868429336,-0.309047516,2262
211,20,2.415509050,0.492902528,2.106451947,3.148832811,-0.004726195,2282
212,22,2.133956594,0.424995122,1.782943583,3.193191197,0.133812774,2304
213,10,1.590907016,0.603747334,1.372457616,2.261857181,-0.114225095,2314
214,10,2.482805076,0.633951771,2.147928947,3.324124380,-0.511176391,2324
215,10,1.359358678,0.440886857,1.006980290,1.365214161,0.496427740,2334
216,10,2.556727594,0.404656281,2.176005809,3.751087240,-0.066516767,2344
217,10,0.920762765,0.636973663,0.749391403,0.964269037,-0.308491026,2354
218,5,2.250075172,0.408734840,2.247571061,3.076845846,-0.509449253,2359
219,12,0.990468871,0.687650771,0.839164092,1.101929991,0.187184845,2371
220,17,1.571296788,0.635786881,1.111198105,1.557774887,0.307180345,2388
221,11,1.832194101,0.536758379,1.784636679,2.921313176,-0.338885912,2399
222,7,1.750932843,0.540824965,1.245576561,1.487098713,0.146825242,2406
223,11,1.492139413,0.685540839,1.216609826,1.727500692,-0.142387912,2417
224,9,1.991403885,0.481840890,1.606310061,2.651887560,0.051824792,2426
225,8,4.435710234,0.332435665,4.134281360,6.439315904,0.041694276,2434
226,9,1.670885221,0.625681466,1.325589368,1.494124240,0.213978950,2443
227,7,1.399272425,0.607395639,1.416430675,1.772606425,0.162213381,2450
228,14,1.242642464,0.434925271,1.141627053,1.567966387,-0.131544468,2464
229,14,1.357927385,0.411778680,1.082928431,1.679376896,0.111530588,2478
230,13,1.635095269,0.390296119,1.551161641,2.405134688,0.195221011,2491
231,15,2.061672438,0.566901127,1.767358991,3.366990818,-0.237269118,2506
232,13,2.204855993,0.245928532,2.013159668,2.951278831,0.304602656,2519
233,15,2.330913878,0.300372210,2.169019467,3.866865373,-0.257679307,2534
234,9,2.535050585,0.420464177,2.179752287,3.513642146,0.536580596,2543
235,13,2.714422395,0.360056499,2.373108739,3.742311505,0.062478061,2556
236,10,1.292413002,0.429442526,1.047536946,1.748221465,0.199750148,2566
237,6,2.778061452,0.349618793,2.428442660,3.239542883,0.406238796,2572
238,10,1.672201358,0.672288262,1.384378289,1.870121268,0.326859799,2582
239,11,1.737237920,0.604009313,1.442868445,2.113049284,-0.153257331,2593
240,14,1.664726640,0.690720796,1.595167141,1.855695386,-0.238980223,2607
241,6,1.551677564,0.522369149,1.068327304,1.302215750,0.528002199,2613
242,5,1.594914060,0.595919006,1.238105607,1.842645926,0.636793211,2618
243,9,1.583310911,0.848401757,0.834502391,1.107929274,0.446863018,2627
244,13,1.683613748,0.553133280,1.352939722,2.201768744,-0.249619507,2640
245,12,3.183309760,0.363738142,2.819571618,5.170656757,-0.138006439,2652
246,11,2.074439396,0.469861003,1.906060869,2.404278669,-0.322885289,2663
247,8,0.861551488,0.484368244,0.774562723,1.102999866,-0.392341345,2671
248,11,1.487472401,0.377198259,1.402692326,1.837724935,-0.023418968,2682
249,17,1.383143065,0.319135041,1.158485127,1.450431103,0.010487605,2699
250,13,1.780756403,0.509742185,1.605142594,2.773062843,-0.179060633,2712
251,9,1.514324141,0.411597675,1.186966168,1.738419651,0.225562661,2721
252,4,2.220740365,0.700674295,1.520066070,2.000472762,0.635140415,2725
253,10,2.297252113,0.610426262,1.711982199,2.754180039,-0.542950547,2735
254,10,1.241170366,0.588576241,0.935301629,1.047752432,0.062551940,2745
255,9,1.889879070,0.726899091,1.376038659,1.898851781,0.110520812,2754
256,10,2.071178158,0.550443681,1.645262397,2.232772334,-0.064080916,2764
257,13,2.535518879,0.683979071,2.119227649,2.695636606,-0.322847842,2777
258,11,1.338692248,0.693123270,0.667373411,0.939143786,0.526635284,2788
259,15,1.881786313,0.826414447,1.270213295,2.203059139,-0.266473381,2803
260,19,1.705184072,0.826651252,1.302191279,1.854115208,-0.133662857,2822
261,14,2.724455337,0.859004098,1.915894936,3.130540154,-0.330166904,2836
262,11,2.215803312,0.867875724,1.988108432,2.759368703,0.057836098,2847
263,14,2.157773153,0.421877567,1.800018556,2.281768974,0.274185908,2861
264,12,2.614451407,0.454153883,2.166546426,2.959671535,-0.194406854,2873
265,7,1.512603769,0.600198277,1.577758058,2.168084087,-0.498624446,2880
266,12,3.164209826,0.385596774,2.903647752,3.628354064,0.072329596,2892
267,9,2.380970803,0.530999442,2.302314477,3.389708894,-0.628703537,2901
268,15,2.152599883,0.516396012,2.069486686,3.083130204,-0.366468273,2916
269,10,3.342904170,0.408945706,3.130978841,4.572940920,-0.494912186,2926
270,9,1.345227967,0.695464836,1.096438634,1.716835616,-0.214545973,2935
271,5,1.921116122,0.538052620,1.754826291,2.291277782,0.317635450,2940
272,3,1.193787461,0.472301741,1.029223432,1.151146012,-0.461064121,2943
273,8,1.297102529,0.419960555,1.002502936,1.351750268,0.168037225,2951
274,12,1.262037945,0.665105245,1.057753372,1.562394107,0.051071199,2963
275,8,1.169123545,0.709299523,0.835057168,0.952387440,-0.240313361,2971
276,16,2.541155523,0.710926421,1.912084849,2.340860108,-0.202396555,2987
277,11,1.874377935,0.703223479,1.358111323,1.633884956,0.068486709,2998
278,18,1.716011026,0.757735097,1.206029320,1.763896524,-0.220137503,3016
279,9,1.430290281,0.706166176,1.272745726,1.625667702,-0.680409891,3025
280,10,2.074640097,0.525047641,1.606326937,2.499010473,-0.333042206,3035
281,10,3.215813077,0.725526237,2.911479699,4.615988132,-0.616524103,3045
282,8,1.893730594,0.358937490,1.534793104,2.017373160,0.799528597,3053
283,7,1.041590662,0.664813990,0.951201615,1.250456096,0.198284405,3060
284,7,4.171861395,0.576540449,4.152575757,5.613153890,-0.708783181,3067
285,6,1.647822945,0.566157155,1.273282550,1.904235632,-0.142208293,3073
286,8,2.199185247,0.882664073,1.761021352,2.302905370,-0.356817107,3081
287,13,1.366965261,0.417190289,1.065469343,1.374516384,0.116545437,3094
288,8,2.900241045,0.628680862,2.658152929,3.447803999,-0.405746729,3102
289,13,1.027940451,0.593687890,0.662959857,1.112974911,0.084963690,3115
290,8,0.932967251,0.430529607,0.801259121,1.145904765,0.069894752,3123
291,5,1.645959871,0.597162730,1.177747385,1.453569842,0.543143215,3128
292,12,2.287708428,0.702777781,1.790676492,2.336198279,-0.548737053,3140
293,8,3.035348484,0.641394318,2.608786457,3.006124103,-0.239807062,3148
294,7,2.472446371,0.547907685,1.994334004,2.509654684,-0.850577615,3155
295,8,2.421852781,0.595474856,1.893682929,2.289204150,-0.440780334,3163
296,8,3.594827899,0.656306576,2.958372494,3.508724457,-0.103657745,3171
297,7,1.767349270,0.887017897,1.539228220,1.845213091,-0.559726452,3178
298,9,1.602068889,0.650235289,1.212152145,1.523428382,-0.294272277,3187
299,12,1.780216138,0.547075978,1.528077160,2.265873372,-0.277064214,3199
300,8,3.158844385,0.716677800,2.442166585,4.060731988,-0.495847751,3207
301,9,1.460936451,0.738110567,1.081804178,1.659108678,-0.281282577,3216
302,7,2.221947809,0.643695999,1.585544569,2.302397312,-0.562284029,3223
303,6,1.813912671,0.356550114,1.552088883,2.308478461,0.002674887,3229
304,7,6.534008964,0.496114799,6.037894165,7.004182312,-0.346267396,3236
305,8,1.987568389,0.386479482,1.601088907,1.824021416,0.758338529,3244
306,4,1.283700583,0.357891519,0.925809065,1.163997012,0.744004326,3248
307,8,0.879015593,0.599349374,0.868443758,1.135909218,0.203360030,3256
308,15,2.544875158,0.588536081,1.968924583,2.756419412,0.426171011,3271
309,13,1.841371512,0.795273971,1.468230321,1.821255519,-0.561789274,3284
310,15,2.530347274,0.501459508,2.141630637,3.177276440,0.108326733,3299
311,12,3.768750696,0.657473431,3.258058353,4.130228565,0.051419940,3311
312,7,2.483072675,0.518247487,2.412543769,2.958294641,-0.176494237,3318
313,12,2.107478941,0.707056525,1.696229729,2.282080001,-0.348179518,3330
314,5,1.582290970,0.823417926,1.160911948,1.778110103,0.534911062,3335
315,10,1.312002846,0.834028274,1.046408532,1.303856099,-0.362710510,3345
316,13,1.862980078,0.608928968,1.657961549,3.875460872,-0.329173237,3358
317,10,1.914169677,0.820887960,1.116688705,1.325765512,0.696235569,3368
318,8,1.408643197,0.474408267,1.189726591,1.595889217,-0.221169693,3376
319,12,0.700398764,0.768197971,0.711097095,0.947398850,-0.248491500,3388
320,10,2.085854716,0.684197828,1.537129251,2.138998711,-0.518999114,3398
321,7,3.500417783,0.604011744,2.896406039,4.378339516,-0.349035313,3405
322,9,2.205976842,0.473629949,1.759788171,2.156943626,0.657095354,3414
323,4,1.000334611,0.705657020,0.640320414,0.679822835,0.439868279,3418
324,12,1.667417773,0.704379176,1.509825858,1.863598550,-0.300428763,3430
325,13,2.341245193,0.865832470,1.666825108,3.017614713,0.284773001,3443
326,12,1.825629326,0.578252132,1.555302120,2.980060727,-0.066242058,3455
327,13,2.329633153,0.598801597,1.781590761,2.373214804,0.235404313,3468
328,14,1.319433818,0.792563584,1.179495679,1.494683242,-0.294193837,3482
329,18,2.263182730,0.698834279,1.646327605,2.066257905,-0.097928780,3500
330,10,5.597284793,0.368637413,5.228647381,6.518530763,-0.425635053,3510
331,12,3.250663155,0.695803434,2.655289505,3.564002622,-0.509375521,3522
332,11,1.987555155,0.664063509,1.323491646,1.684512783,0.450362608,3533
333,14,4.599636737,0.603279170,4.023827325,5.453204813,-0.011623342,3547
334,7,3.263117255,0.600570591,2.884374521,4.864851452,-0.256314740,3554
335,14,2.780255253,0.756973932,2.256069138,3.219944719,-0.441457107,3568
336,13,2.692797451,0.859805148,2.046934414,4.074126065,0.247517258,3581
337,10,2.257110725,0.834057352,1.673727583,2.747879397,-0.098651324,3591
338,7,3.052884018,0.498127084,2.676742544,3.724744135,0.546303553,3598
339,10,1.876026304,0.441427222,1.704773254,3.030574321,-0.121403197,3608
340,9,3.388284048,0.590063145,2.979392157,4.299384392,-0.148497862,3617
341,10,1.877614624,0.753898269,1.194222161,1.774080840,-0.466551054,3627
342,7,1.676304725,0.878890191,1.549374142,2.530867492,-0.155117050,3634
343,7,3.816135106,0.649583677,3.166551429,4.051762297,0.344621470,3641
344,15,3.599280381,0.603838522,3.444840264,4.809262891,-0.257748469,3656
345,11,3.665380596,0.457818362,3.327101071,4.791743099,0.441187792,3667
346,19,2.474124995,0.781549541,2.150225330,3.393731811,-0.353112027,3686
347,10,6.093409761,0.389025950,5.729150303,7.168885609,0.265028362,3696
348,13,2.908244454,0.741136276,2.320865545,3.436084735,-0.307889731,3709
349,12,2.107650834,0.460671771,1.662765578,2.280998056,-0.298826610,3721
350,11,1.649169012,0.701212174,1.125963748,1.355883413,0.085478424,3732
351,12,3.611114622,0.577964618,3.359437466,4.504429341,-0.296254957,3744
352,9,2.333702562,0.699607753,1.854027157,2.499508960,0.318780126,3753
353,12,2.560442383,0.661086544,2.004353948,2.648225359,-0.265284047,3765
354,8,2.907214421,0.603257548,2.446456291,3.094730709,0.238767994,3773
355,8,2.292708677,0.507930320,1.784778357,2.128144809,0.212554836,3781
356,11,2.656130993,0.365582821,2.396247508,2.815585697,-0.513850369,3792
357,15,3.332374037,0.837886377,2.915357701,3.686733923,0.162678526,3807
358,8,1.803639292,0.512769021,1.763717857,2.783045425,-0.060695732,3815
359,134,2.956437083,0.526198721,2.598263660,3.558189396,0.182491743,3949
