step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,24.88313351036334,28.673785508372692,33.01989082971928,12.816216182604277,6.0048281727474375,0.6889745681506229,211
100,1,5000,25.746091090798924,28.99451506970321,32.81589823317368,13.310903063061835,7.075263297862098,0.7451414530660473,170
150,1,5000,24.89240504707125,29.07330640988597,33.8498104282397,13.36540320098697,6.381116137259474,0.667158024790566,182
200,1,5000,25.683573538638395,28.802429119115043,32.52455859684489,13.319998425444462,6.941593937431814,0.728194308363766,206
250,1,5000,26.356418890954775,28.699679140769447,31.54485358771966,13.152978402434984,7.525542137511215,0.7905083266183186,204
300,1,5000,25.535662813871667,29.15826783582564,33.37199723019552,13.341863951976457,6.731483445023829,0.6961421446935152,155
350,1,5000,25.613719091625747,29.337535698430376,33.672485522958894,13.730481663663705,7.262265223693195,0.652577263634531,177
359,1,5000,28.63257649608074,28.8391628908348,29.11630319715456,14.075042457823521,10.03438384945376,0.8686163106239569,199
