step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
80,4543,9086,14,14,14,104.61066,6746.588228,0,657776,103398680,552300
81,3909,7818,11,11,11,89.94866,6836.536888,0,516824,88968840,461500
82,3417,6834,12,12,12,78.68456,6915.221448,0,563808,77770920,348200
83,3362,6724,8,8,8,77.16968,6992.391128,0,375872,76519120,273600
84,3403,6806,13,13,13,78.40914,7070.800268,0,610792,77452280,344300
85,3231,6462,16,16,16,74.85738,7145.657648,0,751744,73537560,565900
86,3030,6060,16,16,16,70.42202,7216.079668,0,751744,68962800,705300
87,2905,5810,8,8,8,66.75476,7282.834428,0,375872,66117800,260000
88,2952,5904,9,9,9,67.9041,7350.738528,0,422856,67187520,292500
89,2884,5768,10,10,10,66.34734,7417.085868,0,469840,65639840,236300
90,2992,5984,12,12,12,68.96366,7486.049528,0,563808,68097920,300300
91,2934,5868,3,3,3,67.1327,7553.182228,0,140952,66777840,213500
92,2988,5976,7,7,7,68.66732,7621.849548,0,328888,68006880,330600
93,3038,6076,6,6,6,69.762,7691.611548,0,281904,69144880,334400
94,3032,6064,8,8,8,69.59818,7761.209728,0,375872,69008320,212900
95,3066,6132,8,8,8,70.64322,7831.852948,0,375872,69782160,484100
96,3214,6428,14,14,14,74.59492,7906.447868,0,657776,73150640,784600
97,3281,6562,16,16,16,76.09498,7982.542848,0,751744,74675560,665500
98,2993,5986,9,9,9,69.23116,8051.774008,0,422856,68120680,686400
99,2973,5946,12,12,12,68.67672,8120.450728,0,563808,67665480,445800
100,2891,5782,12,12,12,66.7509,8187.201628,0,563808,65799160,386300
101,2729,5458,8,8,8,62.8534,8250.055028,0,375872,62112040,364400
102,2707,5414,7,7,7,62.19436,8312.249388,0,328888,61611320,253200
103,2686,5372,5,5,5,61.59076,8373.840148,0,234920,61133360,221800
104,2694,5388,17,17,17,62.33008,8436.170228,0,798728,61315440,213600
105,2109,4218,10,10,10,48.77534,8484.945568,0,469840,48000840,303300
106,1882,3764,10,10,10,43.64282,8528.588388,0,469840,42834320,337300
107,1840,3680,6,6,6,42.45402,8571.042408,0,281904,41878400,292900
108,1730,3460,3,3,3,39.73786,8610.780268,0,140952,39374800,221700
109,1701,3402,8,8,8,39.25152,8650.031788,0,375872,38714760,159800
110,1684,3368,5,5,5,38.74804,8688.779828,0,234920,38327840,184600
111,1675,3350,3,3,3,38.43086,8727.210688,0,140952,38123000,166500
112,1772,3544,12,12,12,41.35196,8768.562648,0,563808,40330720,455800
113,1596,3192,16,16,16,37.63508,8806.197728,0,751744,36324960,556200
114,1660,3320,13,13,12,39.312324,8845.510052,0,610792,37781600,918300
115,1718,3436,8,8,8,40.34184,8885.851892,0,375872,39101680,863200
116,1659,3318,10,10,10,38.56444,8924.416332,0,469840,37758840,334400
117,1696,3392,14,14,14,39.65064,8964.066972,0,657776,38600960,390000
118,1600,3200,8,8,8,37.05246,9001.119432,0,375872,36416000,259500
119,1589,3178,10,10,10,36.91244,9038.031872,0,469840,36165640,275600
120,1649,3298,12,12,12,38.43258,9076.464452,0,563808,37531240,335900
121,1616,3232,7,7,7,37.4666,9113.931052,0,328888,36780160,356600
122,1664,3328,13,13,13,38.8281,9152.759152,0,610792,37872640,342900
123,1819,3638,7,7,7,42.11438,9194.873532,0,328888,41400440,384100
124,1661,3322,9,9,9,38.64384,9233.517372,0,422856,37804360,415400
125,1537,3074,11,11,10,35.774604,9269.291976,0,516824,34982120,274300
126,1526,3052,5,5,5,35.17596,9304.467936,0,234920,34731760,208600
127,1430,2860,5,5,5,32.9371,9337.405036,0,234920,32546800,154700
128,1431,2862,12,12,12,33.3515,9370.756536,0,563808,32569560,216500
129,1390,2780,6,6,6,32.32752,9403.084056,0,281904,31636400,408400
130,1358,2716,9,9,9,31.82896,9434.913016,0,422856,30908080,496800
131,1534,3068,13,13,13,36.1492,9471.062216,0,610792,34913840,622800
132,1820,3640,14,14,14,42.86058,9513.922796,0,657776,41423200,777700
133,1754,3508,10,10,10,40.83184,9554.754636,0,469840,39921040,439600
134,1583,3166,7,7,7,36.73602,9591.490656,0,328888,36029080,377100
135,1492,2984,11,11,11,34.76274,9626.253396,0,516824,33957920,286500
136,1595,3190,13,13,13,37.65626,9663.909656,0,610792,36302200,741500
137,1910,3820,13,13,13,44.62876,9708.538416,0,610792,43471600,544600
138,2171,4342,12,12,12,50.4058,9758.944216,0,563808,49411960,428400
139,2147,4294,8,8,8,49.56688,9808.511096,0,375872,48865720,324200
140,2246,4492,10,10,10,51.90296,9860.414056,0,469840,51118960,312800
141,2216,4432,1,1,1,50.76008,9911.174136,0,46984,50436160,276800
142,2274,4548,8,8,8,52.3981,9963.572236,0,375872,51756240,264900
143,2376,4752,12,12,12,55.0388,10018.611036,0,563808,54077760,395600
144,2366,4732,10,10,10,54.81406,10073.425096,0,469840,53850160,492700
145,2538,5076,14,14,13,58.853724,10132.27882,0,657776,57764880,429300
146,2670,5340,9,9,8,61.591544,10193.870364,0,422856,60769200,398400
147,2540,5080,17,17,16,59.191804,10253.062168,0,798728,57810400,580500
148,2777,5554,9,9,9,64.3058,10317.367968,0,422856,63204520,677200
149,3057,6114,11,11,11,70.62894,10387.996908,0,516824,69577320,533300
150,3186,6372,6,6,4,73.294408,10461.291316,0,281904,72513360,498600
151,3169,6338,7,7,7,72.83468,10534.125996,0,328888,72126440,378400
152,3116,6232,7,7,7,71.5185,10605.644496,0,328888,70920160,268500
153,3312,6624,13,13,12,76.433244,10682.07774,0,610792,75381120,439700
154,3615,7230,14,14,14,83.57618,10765.65392,0,657776,82277400,639100
155,3535,7070,13,13,13,81.67896,10847.33288,0,610792,80456600,609800
156,3586,7172,14,14,14,82.83804,10930.17092,0,657776,81617360,561000
157,3505,7010,4,4,4,80.17398,11010.3449,0,187936,79773800,211700
158,3435,6870,4,4,4,78.49318,11088.83808,0,187936,78180600,124100
159,3601,7202,10,10,10,82.67646,11171.51454,0,469840,81958760,246500
160,3676,7352,6,6,6,84.26078,11255.77532,0,281904,83665760,312300
161,4006,8012,16,16,16,92.55328,11348.3286,0,751744,91176560,622800
162,4040,8080,26,26,26,93.99932,11442.32792,0,1221584,91950400,823800
163,3662,7324,10,10,8,84.580148,11526.908068,0,469840,83347120,762100
164,3571,7142,8,8,8,82.12442,11609.032488,0,375872,81275960,471500
165,4045,8090,13,13,13,93.31246,11702.344948,0,610792,92064200,635700
166,4358,8716,12,12,12,100.28662,11802.631568,0,563808,99188080,533100
167,4124,8248,9,9,8,94.843384,11897.474952,0,422856,93862240,557200
168,4263,8526,9,9,8,97.756224,11995.231176,0,422856,97025880,306400
169,4273,8546,7,7,7,97.95202,12093.183196,0,328888,97253480,368700
170,4340,8680,14,14,14,99.95108,12193.134276,0,657776,98778400,513000
171,4415,8830,5,5,5,101.0796,12294.213876,0,234920,100485400,358600
172,4831,9662,9,9,9,110.90804,12405.121916,0,422856,109953560,530400
173,4972,9944,15,15,15,114.19032,12519.312236,0,704760,113162720,320800
174,4987,9974,13,13,13,114.63128,12633.943516,0,610792,113504120,514600
175,5035,10070,7,7,7,115.28724,12749.230756,0,328888,114596600,360800
176,5397,10794,14,14,14,124.105,12873.335756,0,657776,122835720,609600
177,5205,10410,12,12,12,119.44984,12992.785596,0,563808,118465800,418600
178,5421,10842,24,24,24,125.11654,13117.902136,0,1127616,123381960,603700
179,5311,10622,11,11,11,122.03878,13239.940916,0,516824,120878360,642100
180,5061,10122,14,14,14,116.46344,13356.404356,0,657776,115188360,615400
181,5129,10258,21,21,21,118.15626,13474.560616,0,986664,116736040,430700
182,4811,9622,13,13,13,110.45422,13585.014836,0,610792,109498360,343300
183,4368,8736,7,7,7,99.99762,13685.012456,0,328888,99415680,252100
184,3989,7978,10,10,10,91.60634,13776.618796,0,469840,90789640,345500
185,3654,7308,10,10,10,83.89524,13860.514036,0,469840,83165040,259000
186,3403,6806,12,12,12,78.46062,13938.974656,0,563808,77452280,442900
187,3537,7074,12,12,12,81.33526,14020.309916,0,563808,80502120,267700
188,3564,7128,13,13,13,82.1889,14102.498816,0,610792,81116640,459700
189,3470,6940,9,9,9,79.81458,14182.313396,0,422856,78977200,413300
190,3660,7320,17,17,17,84.74604,14267.059436,0,798728,83301600,643400
191,3854,7708,12,12,12,88.86968,14355.929116,0,563808,87717040,587200
192,3996,7992,13,13,13,92.18052,14448.109636,0,610792,90948960,619000
193,4147,8294,16,16,16,95.72864,14543.838276,0,751744,94385720,589000
194,4268,8536,17,17,17,98.42452,14642.262796,0,798728,97139680,483800
195,3872,7744,10,10,10,88.89022,14731.153016,0,469840,88126720,292300
196,3377,6754,11,11,11,77.90454,14809.057556,0,516824,76860520,525700
197,3275,6550,14,14,13,75.937944,14884.9955,0,657776,74539000,739400
198,3332,6664,9,9,9,76.7796,14961.7751,0,422856,75836320,519200
199,3282,6564,8,8,8,75.62088,15037.39598,0,375872,74698320,545600
200,2970,5940,13,13,13,68.47766,15105.87364,0,610792,67597200,267900
201,2728,5456,14,14,14,63.20256,15169.0762,0,657776,62089280,453600
202,2811,5622,14,14,14,65.31784,15234.39404,0,657776,63978360,679800
203,2944,5888,13,13,13,68.1326,15302.52664,0,610792,67005440,514600
204,2957,5914,9,9,9,68.0433,15370.56994,0,422856,67301320,317900
205,2912,5824,5,5,5,66.78152,15437.35146,0,234920,66277120,268800
206,2911,5822,14,14,14,67.19354,15504.545,0,657776,66254360,279500
207,2904,5808,11,11,11,66.89276,15571.43776,0,516824,66095040,279400
208,3031,6062,7,7,7,69.7868,15641.22456,0,328888,68985560,471400
209,3212,6424,11,11,11,73.90694,15715.1315,0,516824,73105120,283500
210,3110,6220,16,16,16,71.89762,15787.02912,0,751744,70783600,360100
211,2787,5574,20,20,20,64.99722,15852.02634,0,939680,63432120,622700
212,2700,5400,22,22,22,63.06024,15915.08658,0,1033648,61452000,571600
213,2519,5038,10,10,10,58.20034,15973.28692,0,469840,57332440,396700
214,2338,4676,10,10,10,53.82148,16027.1084,0,469840,53212880,137400
215,2359,4718,10,10,10,54.67054,16081.77894,0,469840,53690840,508500
216,2493,4986,10,10,10,57.79598,16139.57492,0,469840,56740680,584100
217,2594,5188,10,10,10,60.07974,16199.65466,0,469840,59039440,569100
218,2750,5500,5,5,5,63.0498,16262.70446,0,234920,62590000,224200
219,3018,6036,12,12,12,69.55652,16332.26098,0,563808,68689680,301400
220,2876,5752,17,17,17,66.7871,16399.04808,0,798728,65457760,528300
221,2692,5384,11,11,11,62.17644,16461.22452,0,516824,61269920,388200
222,2785,5570,7,7,7,64.21524,16525.43976,0,328888,63386600,498800
223,2900,5800,11,11,11,66.76212,16592.20188,0,516824,66004000,239800
224,3073,6146,9,9,9,70.71776,16662.91964,0,422856,69941480,352200
225,3179,6358,8,8,8,72.903,16735.82264,0,375872,72354040,172000
226,3259,6518,9,9,9,74.78682,16810.60946,0,422856,74174840,187900
227,3248,6496,8,8,7,74.659504,16885.268964,0,375872,73924480,358200
228,3221,6442,14,14,14,74.59224,16959.861204,0,657776,73309960,622600
229,3247,6494,14,14,14,75.3064,17035.167604,0,657776,73901720,745000
230,3511,7022,13,13,13,81.08362,17116.251224,0,610792,79910360,560700
231,3524,7048,15,15,15,81.40364,17197.654864,0,704760,80206240,490600
232,3758,7516,13,13,13,86.86984,17284.524704,0,610792,85532080,725200
233,4126,8252,15,15,15,95.55476,17380.079464,0,704760,93907760,940200
234,4333,8666,9,9,9,99.70386,17479.783324,0,422856,98619080,660700
235,4478,8956,13,13,13,103.09464,17582.877964,0,610792,101919280,562800
236,4766,9532,10,10,10,109.37336,17692.251324,0,469840,108474160,428000
237,4851,9702,6,6,6,110.88208,17803.133404,0,281904,110408760,190600
238,5073,10146,10,10,10,116.31668,17919.450084,0,469840,115461480,384000
239,4751,9502,11,11,11,108.91078,18028.360864,0,516824,108132760,259700
240,4354,8708,14,14,14,100.03992,18128.400784,0,657776,99097040,283200
241,4151,8302,6,6,6,94.98348,18223.384264,0,281904,94476760,224000
242,4129,8258,5,5,5,94.45244,18317.836704,0,234920,93976040,240800
243,4137,8274,9,9,9,94.8025,18412.639204,0,422856,94158120,220300
244,3991,7982,13,13,13,91.92462,18504.563824,0,610792,90835160,476900
245,3595,7190,12,12,12,82.87414,18587.437964,0,563808,81822200,486500
246,3489,6978,11,11,11,80.37966,18667.817624,0,516824,79409640,451700
247,3462,6924,8,8,8,79.34848,18747.166104,0,375872,78795120,176400
248,3768,7536,11,11,11,86.6932,18833.859304,0,516824,85759680,415200
249,4107,8214,17,17,17,95.15036,18929.009664,0,798728,93475320,874000
250,4102,8204,13,13,13,94.47418,19023.483844,0,610792,93361520,500100
251,4357,8714,9,9,9,100.27926,19123.763104,182760,422856,99165320,507100
252,4459,8918,4,4,4,102.17404,19225.937144,193720,187936,101486840,305000
253,4614,9228,10,10,10,106.10418,19332.041324,201040,469840,105014640,417300
254,4565,9130,10,10,10,104.88646,19436.927784,203760,469840,103899400,312100
255,4517,9034,9,9,9,103.67694,19540.604724,210040,422856,102806920,235900
256,4692,9384,10,10,10,107.97878,19648.583504,215160,469840,106789920,502500
257,4901,9802,13,13,13,112.52318,19761.106684,223360,610792,111546760,140500
258,4771,9542,11,11,11,109.7174,19870.824084,204120,516824,108587960,407000
259,4233,8466,15,15,15,97.46126,19968.285344,193680,704760,96343080,217700
260,3783,7566,19,19,19,87.69736,20055.982704,167800,892696,86101080,533200
261,3520,7040,14,14,14,81.41638,20137.399084,152600,657776,80115200,488900
262,3180,6360,11,11,11,73.50998,20210.909064,133760,516824,72376800,481100
263,2957,5914,14,14,14,68.55894,20279.468004,129640,657776,67301320,468300
264,3281,6562,12,12,12,75.7332,20355.201204,140600,563808,74675560,351600
265,3376,6752,7,7,7,77.56874,20432.769944,136440,328888,76837760,264700
266,3167,6334,12,12,12,73.02168,20505.791624,128320,563808,72080920,247000
267,3158,6316,9,9,9,72.66712,20578.458744,124160,422856,71876080,242800
268,3118,6236,15,15,15,72.26158,20650.720324,125200,704760,70965680,463900
269,3133,6266,10,10,10,72.35272,20723.073044,124640,469840,71307080,449800
270,3356,6712,9,9,9,77.29014,20800.363184,138400,422856,76382560,345100
271,3343,6686,5,5,5,76.89612,20877.259304,139440,234920,76086680,434400
272,3274,6548,3,3,3,75.08074,20952.340044,140240,140952,74516240,282900
273,3308,6616,8,8,8,75.8935,21028.233544,147960,375872,75290080,78500
274,3351,6702,12,12,12,77.13008,21105.363624,151280,563808,76268760,144600
275,3364,6728,8,8,8,77.33268,21182.696304,149280,375872,76564640,241800
276,3314,6628,16,16,16,76.5652,21259.261504,151440,751744,75426640,233200
277,3236,6472,11,11,11,74.8371,21334.098604,147720,516824,73651360,519700
278,2795,5590,18,18,18,65.05702,21399.155624,141360,845712,63614200,453300
279,2461,4922,10,10,9,56.780984,21455.936608,118160,469840,56012360,179400
280,2483,4966,10,10,10,57.48674,21513.423348,122560,469840,56513080,379900
281,2426,4852,10,10,10,56.14508,21569.568428,118520,469840,55215760,339600
282,2116,4232,8,8,8,48.8982,21618.466628,98480,375872,48160160,262600
283,2003,4006,7,7,7,46.23158,21664.698208,96160,328888,45588280,217300
284,2038,4076,8,8,7,47.133224,21711.831432,94120,375872,46384880,277400
285,2081,4162,6,6,6,47.99524,21759.826672,94360,281904,47363560,254600
286,2254,4508,8,8,8,52.12004,21811.946712,100440,375872,51301040,341600
287,2378,4756,13,13,13,55.4519,21867.398612,100760,610792,54123280,615300
288,2497,4994,8,8,8,57.9217,21925.320312,107520,375872,56831720,605500
289,2665,5330,14,14,13,61.708484,21987.028796,114440,657776,60655400,279100
290,2733,5466,8,8,8,62.94468,22049.973476,106240,375872,62203080,258400
291,2840,5680,5,5,5,65.18624,22115.159716,107240,234920,64638400,205000
292,2839,5678,12,12,12,65.46446,22180.624176,114080,563808,64615640,169300
293,2659,5318,8,8,8,61.38304,22242.007216,108240,375872,60518840,379000
294,2723,5446,7,7,7,62.85926,22304.866476,117840,328888,61975480,436100
295,2602,5204,8,8,8,59.90206,22364.768536,106880,375872,59221520,196700
296,2841,5682,8,8,8,65.64212,22430.410656,119000,375872,64661160,485000
297,2619,5238,7,7,7,60.46272,22490.873376,113440,328888,59608440,411000
298,2532,5064,9,9,9,58.4436,22549.316976,111200,422856,57628320,280000
299,2366,4732,12,12,12,54.73296,22604.049936,103160,563808,53850160,214200
300,2449,4898,9,9,8,56.475824,22660.52576,101840,422856,55739240,210800
301,2623,5246,9,9,9,60.56052,22721.08628,112160,422856,59699480,324800
302,2682,5364,7,7,7,61.64238,22782.72866,109120,328888,61042320,161100
303,2626,5252,6,6,6,60.41374,22843.1424,102560,281904,59767760,260700
304,2620,5240,7,7,7,60.40638,22903.54878,104040,328888,59631200,341300
305,2649,5298,8,8,8,61.02062,22964.5694,103520,375872,60291240,248900
306,2692,5384,4,4,4,61.89648,23026.46588,110080,187936,61269920,328000
307,2769,5538,8,8,8,63.85332,23090.3192,121320,375872,63022440,332600
308,2669,5338,15,15,15,62.01098,23152.33018,123040,704760,60746440,434700
309,2644,5288,13,13,13,61.38428,23213.71446,126680,610792,60177440,467600
310,2588,5176,15,15,15,60.39324,23274.1077,126960,704760,58902880,656600
311,2830,5660,12,12,12,65.79088,23339.89858,141240,563808,64410800,673400
312,3068,6136,7,7,7,70.89822,23410.7968,157800,328888,69827680,582900
313,3069,6138,12,12,12,70.86704,23481.66384,161760,563808,69850440,289400
314,2926,5852,5,5,5,67.21298,23548.87682,146320,234920,66595760,235300
315,2944,5888,10,10,10,68.01212,23616.88894,149280,469840,67005440,386200
316,2931,5862,13,13,13,67.95978,23684.84872,151560,610792,66709560,486100
317,2832,5664,10,10,10,65.4312,23750.27992,155280,469840,64456320,348400
318,2856,5712,8,8,8,65.75076,23816.03068,156640,375872,65002560,214600
319,2899,5798,12,12,12,66.8971,23882.92778,153120,563808,65981240,197300
320,2942,5884,10,10,10,67.78958,23950.71736,152560,469840,66959920,205900
321,2854,5708,7,7,7,65.58978,24016.30714,142000,328888,64957040,160900
322,2831,5662,9,9,9,65.21428,24081.52142,142040,422856,64433560,214600
323,2794,5588,4,4,4,64.06258,24145.584,132160,187936,63591440,150500
324,2817,5634,12,12,12,64.94906,24210.53306,132400,563808,64114920,136300
325,3087,6174,13,13,13,71.60718,24282.14024,145800,610792,70260120,588700
326,3045,6090,12,12,12,70.8597,24352.99994,143960,563808,69304200,846100
327,3118,6236,13,13,13,72.58562,24425.58556,153680,610792,70965680,853700
328,2965,5930,14,14,14,68.92606,24494.51162,153680,657776,67483400,629300
329,2903,5806,18,18,18,67.32674,24561.83836,140800,845712,66072280,265500
330,2606,5212,10,10,10,60.06356,24621.90192,122200,469840,59312560,157600
331,2523,5046,12,12,12,58.35018,24680.2521,116360,563808,57423480,244900
332,2569,5138,11,11,11,59.30848,24739.56058,117120,516824,58470440,202600
333,2609,5218,14,14,14,60.32914,24799.88972,113520,657776,59380840,175100
334,2727,5454,7,7,7,62.67248,24862.5622,111320,328888,62066520,164800
335,2682,5364,14,14,14,62.23862,24924.80082,119320,657776,61042320,417300
336,2534,5068,13,13,13,58.75052,24983.55134,107920,610792,57673840,356200
337,2407,4814,10,10,10,55.61602,25039.16736,103000,469840,54783320,258500
338,2556,5112,7,7,7,58.90036,25098.06772,106760,328888,58174560,289200
339,2741,5482,10,10,10,63.3967,25161.46442,113040,469840,62385160,427300
340,2748,5496,9,9,9,63.4073,25224.87172,110040,422856,62544480,328700
341,2884,5768,10,10,10,66.4568,25291.32852,113160,469840,65639840,232600
342,2999,5998,7,7,7,69.28842,25360.61694,126840,328888,68257240,574500
343,3022,6044,7,7,7,69.83838,25430.45532,142920,328888,68780720,584900
344,3245,6490,15,15,15,75.73266,25506.18798,157360,704760,73856200,1012300
345,3261,6522,11,11,11,75.52136,25581.70934,159080,516824,74220360,623600
346,3256,6512,19,19,19,75.65558,25657.36492,161240,892696,74106560,492500
347,2801,5602,10,10,10,64.4903,25721.85522,128640,469840,63750760,139700
348,2624,5248,13,13,13,60.62644,25782.48166,121040,610792,59722240,170600
349,2579,5158,12,12,12,59.6473,25842.12896,124920,563808,58698040,258900
350,2579,5158,11,11,11,59.7275,25901.85646,124040,516824,58698040,387100
351,2695,5390,12,12,12,62.47716,25964.33362,129120,563808,61338200,444400
352,2885,5770,9,9,9,66.92114,26031.25476,138960,422856,65662600,695500
353,3171,6342,12,12,12,73.56916,26104.82392,153560,563808,72171960,678200
354,3346,6692,8,8,8,77.30446,26182.12838,165440,375872,76154960,607100
355,3372,6744,8,8,8,77.61962,26259.748,168040,375872,76746720,327900
356,3728,7456,11,11,11,85.70208,26345.45008,184480,516824,84849280,150000
357,4006,8012,15,15,15,92.30722,26437.7573,198560,704760,91176560,225300
358,3829,7658,8,8,8,88.10878,26525.86608,178880,375872,87148040,404900
359,3639,7278,136,136,134,90.055328,26615.921408,186240,6389824,82823640,637400
