step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,85,85,85
2,0,0,11,96,11
3,0,0,7,103,7
4,0,0,9,112,9
5,0,0,6,118,6
6,0,0,7,125,7
7,0,0,8,133,8
8,0,0,10,143,10
9,0,0,15,158,15
10,0,0,7,165,7
11,0,0,8,173,8
12,0,0,9,182,9
13,0,0,12,194,12
14,0,0,9,203,9
15,0,0,9,212,9
16,0,0,7,219,7
17,0,0,9,228,9
18,0,0,13,241,13
19,0,0,10,251,10
20,0,0,6,257,6
21,0,0,10,267,10
22,0,0,10,277,10
23,0,0,8,285,8
24,0,0,12,297,12
25,0,0,7,304,7
26,0,0,6,310,6
27,0,0,7,317,7
28,0,0,12,329,12
29,0,0,15,344,15
30,0,0,12,356,12
31,0,0,10,366,10
32,0,0,15,381,15
33,0,0,16,397,16
34,0,0,5,402,5
35,0,0,11,413,11
36,0,0,5,418,5
37,0,0,14,432,14
38,0,0,6,438,6
39,0,0,10,448,10
40,0,0,6,454,6
41,0,0,14,468,14
42,0,0,9,477,9
43,0,0,11,488,11
44,0,0,8,496,8
45,0,0,6,502,6
46,0,0,8,510,8
47,0,0,19,529,19
48,0,0,16,545,16
49,0,0,14,559,14
50,0,0,17,576,17
51,0,0,6,582,6
52,0,0,8,590,8
53,0,0,8,598,8
54,0,0,6,604,6
55,0,0,5,609,5
56,0,0,13,622,13
57,0,0,19,641,19
58,0,0,19,660,19
59,0,0,10,670,10
60,0,0,7,677,7
61,0,0,6,683,6
62,0,0,8,691,8
63,0,0,9,700,9
64,0,0,10,710,10
65,0,0,18,728,18
66,0,0,20,748,20
67,0,0,16,764,16
68,0,0,13,777,13
69,0,0,3,780,3
70,0,0,8,788,8
71,0,0,7,795,7
72,0,0,3,798,3
73,0,0,5,803,5
74,0,0,11,814,11
75,0,0,7,821,7
76,0,0,11,832,11
77,0,0,13,845,13
78,0,0,12,857,12
79,0,0,16,873,16
80,0,0,14,887,14
81,0,0,11,898,11
82,0,0,12,910,12
83,0,0,8,918,8
84,0,0,13,931,13
85,0,0,16,947,16
86,0,0,16,963,16
87,0,0,8,971,8
88,0,0,9,980,9
89,0,0,10,990,10
90,0,0,12,1002,12
91,0,0,3,1005,3
92,0,0,7,1012,7
93,0,0,6,1018,6
94,0,0,8,1026,8
95,0,0,8,1034,8
96,0,0,14,1048,14
97,0,0,16,1064,16
98,0,0,9,1073,9
99,0,0,12,1085,12
