step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,1,9,40.0,30.0,40.0,30.0,4.7,0,9,-1,nan,166,63,62,0.3795180722891566,0.128032131867155,0.6129032258064516,0.6129032258064516,-0.020206380245915843,0.9838709677419355,0.0003214437699863095,nan,0.0,nan,0.5240963855421686,0.5714285714285714,1.090311986863711,8.476190476190476,166,63,62,0.3795180722891566,0.128032131867155,0.6129032258064516,0.6129032258064516,-0.020206380245915843,0.9838709677419355,0.0003214437699863095,nan,0.0,nan,0.5240963855421686,0.5714285714285714,1.090311986863711,8.476190476190476
50,policy,100,400,1,9,86.0,75.0,86.0,75.0,14.6,3,20,-1,nan,416,162,161,0.3894230769230769,0.13284642590410375,0.6521739130434783,0.6521739130434783,0.18680132048369952,0.9875776397515528,0.000488274482023233,nan,0.0,nan,0.5564903846153846,0.6419753086419753,1.1536143775164653,16.78395061728395,416,162,161,0.3894230769230769,0.13284642590410375,0.6521739130434783,0.6521739130434783,0.18680132048369952,0.9875776397515528,0.000488274482023233,nan,0.0,nan,0.5564903846153846,0.6419753086419753,1.1536143775164653,16.78395061728395
75,policy,100,400,1,9,126.0,58.111111111111114,126.0,58.111111111111114,11.6,0,30,-1,nan,567,217,216,0.38271604938271603,0.15155233337312246,0.6805555555555556,0.6805555555555556,0.24637549170141057,0.9722222222222222,0.0007010723388154528,nan,0.0,nan,0.5394179894179895,0.5944700460829493,1.1020582511984052,14.253456221198157,567,217,216,0.38271604938271603,0.15155233337312246,0.6805555555555556,0.6805555555555556,0.24637549170141057,0.9722222222222222,0.0007010723388154528,nan,0.0,nan,0.5394179894179895,0.5944700460829493,1.1020582511984052,14.253456221198157
100,policy,100,400,1,9,170.0,80.66666666666667,170.0,80.66666666666667,17.1,0,39,100,21.0656445897118,792,295,294,0.37247474747474746,0.17249863089470585,0.7210884353741497,0.7210884353741497,0.19207632095286029,0.9591836734693877,0.001841322749769497,nan,0.0,nan,0.5322180134680135,0.5864406779661017,1.1018805510635858,30.810169491525425,792,295,294,0.37247474747474746,0.17249863089470585,0.7210884353741497,0.7210884353741497,0.19207632095286029,0.9591836734693877,0.001841322749769497,nan,0.0,nan,0.5322180134680135,0.5864406779661017,1.1018805510635858,30.810169491525425
125,policy,100,400,1,9,178.0,26.444444444444443,178.0,26.444444444444443,7.5,0,42,100,21.0656445897118,733,277,277,0.37789904502046384,0.1861619580142429,0.7184115523465704,0.7184115523465704,0.18737060397013694,0.9602888086642599,0.0019878121023063997,nan,0.0,nan,0.5268531150522966,0.5595667870036101,1.0620925852323493,24.119133574007222,899,340,339,0.3781979977753059,0.17553054438262214,0.6991150442477876,0.6991150442477876,0.1605549955532173,0.9646017699115044,0.001680117838496461,nan,0.0,nan,0.5263440860215054,0.5617647058823529,1.0672955596947666,21.220588235294116
150,policy,100,400,1,9,216.0,52.888888888888886,216.0,52.888888888888886,13.2,1,52,100,21.0656445897118,688,256,256,0.37209302325581395,0.19958732334308443,0.7265625,0.7265625,0.1760978963706752,0.94921875,0.0022894224918886268,nan,0.0,nan,0.5008720930232557,0.4609375,0.9202698781195591,-0.87890625,1104,418,417,0.3786231884057971,0.17381925502731493,0.697841726618705,0.697841726618705,0.16570334015483265,0.9640287769784173,0.0016107290388958698,nan,0.0,nan,0.5218297101449275,0.5311004784688995,1.0177658882653446,5.966507177033493
175,policy,100,400,1,9,260.0,59.333333333333336,260.0,59.333333333333336,16.1,2,60,100,21.0656445897118,725,279,279,0.38482758620689655,0.19726648889555137,0.7419354838709677,0.7419354838709677,0.10383324373834944,0.9498207885304659,0.0019780758067660105,nan,0.0,nan,0.5031034482758621,0.4659498207885305,0.9261511174000948,-8.85663082437276,1292,496,495,0.38390092879256965,0.1773184937584915,0.7151515151515152,0.7151515151515152,0.14682356729579113,0.9595959595959596,0.0014176571021778015,nan,0.0,nan,0.5190402476780185,0.5221774193548387,1.0060441780591287,1.2540322580645162
200,policy,100,400,1,9,282.0,50.55555555555556,282.0,50.55555555555556,14.1,0,65,200,16.442953930075955,683,277,277,0.4055636896046852,0.20113664455503968,0.740072202166065,0.740072202166065,0.12955239797230558,0.9675090252707581,0.0005788281079495179,nan,0.0,nan,0.4998779892630551,0.47653429602888087,0.9533012180260454,-24.823104693140795,1475,572,571,0.3877966101694915,0.18639132753903592,0.7302977232924693,0.7302977232924693,0.1665564048824384,0.9632224168126094,0.0012567235359640422,nan,0.0,nan,0.5172429378531074,0.5332167832167832,1.0308826746479665,3.8688811188811187
225,policy,100,400,1,9,324.0,92.44444444444444,324.0,92.44444444444444,21.2,3,72,200,16.442953930075955,793,309,309,0.3896595208070618,0.21596316337667168,0.8025889967637541,0.8025889967637541,0.146371048194995,0.9546925566343042,0.0005061573062402091,nan,0.0,nan,0.4866540563261874,0.4886731391585761,1.004148907845608,-35.54045307443366,1692,649,648,0.3835697399527187,0.19481091362515504,0.7484567901234568,0.7484567901234568,0.1671732132568954,0.9598765432098766,0.0011299105677640686,nan,0.0,nan,0.5077423167848699,0.5269645608628659,1.0378582667675116,-5.804314329738059
250,policy,100,400,1,9,368.0,33.55555555555556,368.0,33.55555555555556,12.2,0,79,200,16.442953930075955,729,293,293,0.401920438957476,0.24150803157752965,0.8225255972696246,0.8225255972696246,0.09724263636773826,0.962457337883959,0.00021783425539820248,nan,0.0,nan,0.4858253315043438,0.515358361774744,1.060789399718932,-31.784982935153582,1833,711,710,0.3878887070376432,0.20175279239240354,0.7492957746478873,0.7492957746478873,0.17158064451547314,0.9633802816901409,0.0010567627011054716,nan,0.0,nan,0.5075104564466266,0.5246132208157525,1.0336993339780074,-9.59071729957806
