step,zone,n_links,mean_rssi_dbm,min_rssi_dbm,max_rssi_dbm,mean_propagation_loss_db,min_propagation_loss_db,max_propagation_loss_db
36,1,182,-78.03822152693193,-120.0,-37.64232635498047,101.03822152693193,60.64232635498047,143.0
36,2,182,-58.6018317086356,-120.0,-31.32625389099121,81.6018317086356,54.32625389099121,143.0
36,3,272,-70.35376064917621,-120.0,-31.009693145751953,93.35376064917621,54.00969314575195,143.0
37,0,210,-62.35335391816639,-120.0,-37.83037185668945,85.35335391816639,60.83037185668945,143.0
37,1,156,-77.64264192336645,-120.0,-39.47404098510742,100.64264192336645,62.47404098510742,143.0
37,2,210,-60.25634529477074,-120.0,-30.450719833374023,83.25634529477074,53.45071983337402,143.0
37,3,272,-69.8226928430445,-120.0,-31.346288681030273,92.8226928430445,54.34628868103027,143.0
38,0,182,-63.185854545006386,-120.0,-37.83037185668945,86.18585454500638,60.83037185668945,143.0
38,1,182,-78.82781892294412,-120.0,-41.50489807128906,101.82781892294412,64.50489807128906,143.0
38,2,210,-59.72190602620443,-120.0,-30.86018180847168,82.72190602620444,53.86018180847168,143.0
38,3,272,-69.4840172178605,-120.0,-37.759403228759766,92.4840172178605,60.759403228759766,143.0
39,0,182,-64.18806849469195,-89.4744873046875,-37.37165451049805,87.18806849469195,60.37165451049805,112.4744873046875
39,1,210,-79.88105332510811,-120.0,-38.07463073730469,102.88105332510811,61.07463073730469,143.0
39,2,182,-59.19547053745815,-120.0,-36.962921142578125,82.19547053745815,59.962921142578125,143.0
39,3,272,-69.50377276364495,-120.0,-37.759403228759766,92.50377276364495,60.759403228759766,143.0
40,0,182,-63.43453799237262,-84.81478881835938,-32.17276382446289,86.43453799237261,55.17276382446289,107.81478881835938
40,1,182,-80.52528808929108,-120.0,-30.404191970825195,103.52528808929108,53.404191970825195,143.0
40,2,182,-63.16897675231263,-120.0,-37.61641311645508,86.16897675231263,60.61641311645508,143.0
40,3,306,-67.55961384492763,-120.0,-35.51849365234375,90.55961384492763,58.51849365234375,143.0
41,0,210,-63.093450382777625,-85.22032165527344,-33.3338737487793,86.09345038277763,56.3338737487793,108.22032165527344
41,1,182,-81.48244713164948,-120.0,-30.795822143554688,104.48244713164948,53.79582214355469,143.0
41,2,182,-64.48074778881701,-120.0,-37.61641311645508,87.48074778881701,60.61641311645508,143.0
41,3,272,-67.2966820492464,-120.0,-39.82268524169922,90.2966820492464,62.82268524169922,143.0
42,0,182,-63.35462138417003,-120.0,-35.04207229614258,86.35462138417003,58.04207229614258,143.0
42,1,240,-82.87105695406596,-120.0,-33.02242660522461,105.87105695406596,56.02242660522461,143.0
42,2,182,-64.71560348259224,-120.0,-37.61641311645508,87.71560348259224,60.61641311645508,143.0
42,3,240,-64.54913860956827,-120.0,-38.64752960205078,87.54913860956827,61.64752960205078,143.0
43,0,210,-64.03093445187523,-120.0,-30.435503005981445,87.03093445187523,53.435503005981445,143.0
43,1,240,-82.805753103892,-120.0,-35.56349563598633,105.805753103892,58.56349563598633,143.0
43,2,182,-64.46620609996083,-120.0,-37.142459869384766,87.46620609996083,60.142459869384766,143.0
43,3,210,-62.90296064104353,-120.0,-38.421390533447266,85.90296064104353,61.421390533447266,143.0
44,0,240,-64.32009816169739,-89.25713348388672,-37.88808822631836,87.32009816169739,60.88808822631836,112.25713348388672
44,1,210,-83.87239472525461,-120.0,-36.478092193603516,106.87239472525461,59.478092193603516,143.0
44,2,132,-63.97953166383685,-120.0,-37.61641311645508,86.97953166383685,60.61641311645508,143.0
44,3,272,-67.1727743990281,-120.0,-38.0941162109375,90.1727743990281,61.0941162109375,143.0
45,0,240,-65.21519924799601,-120.0,-37.83100128173828,88.21519924799601,60.83100128173828,143.0
45,1,210,-82.8748072306315,-120.0,-43.73771667480469,105.8748072306315,66.73771667480469,143.0
45,2,110,-58.492281931096855,-84.37251281738281,-37.61641311645508,81.49228193109685,60.61641311645508,107.37251281738281
45,3,306,-67.0236196580276,-120.0,-35.66230010986328,90.0236196580276,58.66230010986328,143.0
46,0,240,-63.95179133415222,-120.0,-30.432178497314453,86.95179133415222,53.43217849731445,143.0
46,1,156,-81.22578706496802,-120.0,-43.15770721435547,104.22578706496802,66.15770721435547,143.0
46,2,156,-60.91078193371113,-90.13357543945312,-34.66987609863281,83.91078193371112,57.66987609863281,113.13357543945312
46,3,306,-70.17771419201021,-120.0,-38.04008865356445,93.17771419201021,61.04008865356445,143.0
47,0,240,-64.44872137705485,-89.39778137207031,-37.83414077758789,87.44872137705485,60.83414077758789,112.39778137207031
47,1,156,-81.62974054385454,-120.0,-34.117488861083984,104.62974054385454,57.117488861083984,143.0
47,2,132,-59.96609046242454,-88.77189636230469,-30.959686279296875,82.96609046242455,53.959686279296875,111.77189636230469
47,3,342,-71.8936199389006,-120.0,-38.04008865356445,94.8936199389006,61.04008865356445,143.0
48,0,240,-63.87673805554708,-120.0,-37.8227653503418,86.87673805554708,60.8227653503418,143.0
48,1,156,-80.2960090637207,-120.0,-41.75210189819336,103.2960090637207,64.75210189819336,143.0
48,2,110,-60.13138611533425,-88.34671020507812,-31.48940086364746,83.13138611533425,54.48940086364746,111.34671020507812
48,3,380,-72.40578282004908,-120.0,-36.314029693603516,95.40578282004908,59.314029693603516,143.0
49,0,240,-63.007929944992064,-120.0,-37.78855514526367,86.00792994499207,60.78855514526367,143.0
49,1,156,-81.24898707561003,-120.0,-30.402935028076172,104.24898707561003,53.40293502807617,143.0
49,2,110,-60.5972751270641,-85.09168243408203,-38.129520416259766,83.59727512706411,61.129520416259766,108.09168243408203
49,3,380,-72.82707804629678,-120.0,-36.63201904296875,95.82707804629678,59.63201904296875,143.0
50,0,240,-64.58459630012513,-120.0,-37.77711486816406,87.58459630012513,60.77711486816406,143.0
50,1,156,-79.87212904905661,-120.0,-39.250938415527344,102.87212904905661,62.250938415527344,143.0
50,2,110,-61.8594578482888,-95.59048461914062,-38.051631927490234,84.8594578482888,61.051631927490234,118.59048461914062
50,3,380,-72.90355963456004,-120.0,-36.76926040649414,95.90355963456004,59.76926040649414,143.0
51,0,240,-64.03524683316549,-120.0,-37.77711486816406,87.03524683316549,60.77711486816406,143.0
51,1,156,-78.96200771820851,-120.0,-30.077247619628906,101.96200771820851,53.077247619628906,143.0
51,2,110,-61.694686300104316,-84.76335906982422,-31.97304344177246,84.69468630010431,54.97304344177246,107.76335906982422
51,3,380,-71.37033310940392,-120.0,-33.41679000854492,94.37033310940392,56.41679000854492,143.0
52,0,240,-63.43416355450948,-120.0,-36.07836151123047,86.43416355450948,59.07836151123047,143.0
52,1,132,-78.52884980404016,-120.0,-37.62062072753906,101.52884980404016,60.62062072753906,143.0
52,2,110,-61.84232645901767,-84.04717254638672,-39.93033218383789,84.84232645901767,62.93033218383789,107.04717254638672
52,3,420,-71.07179385593959,-120.0,-32.8339729309082,94.07179385593959,55.8339729309082,143.0
53,0,210,-63.20376864842006,-120.0,-35.348419189453125,86.20376864842007,58.348419189453125,143.0
53,1,132,-79.28818046685421,-120.0,-43.28736114501953,102.28818046685421,66.28736114501953,143.0
53,2,132,-62.79343321829131,-85.00044250488281,-41.1080436706543,85.79343321829131,64.1080436706543,108.00044250488281
53,3,420,-70.08847774323964,-120.0,-31.24163246154785,93.08847774323964,54.24163246154785,143.0
54,0,182,-63.75908598009047,-120.0,-34.74137878417969,86.75908598009048,57.74137878417969,143.0
54,1,156,-79.50118710444524,-120.0,-44.17491912841797,102.50118710444524,67.17491912841797,143.0
54,2,132,-62.30558886672511,-85.2110824584961,-42.08476638793945,85.30558886672512,65.08476638793945,108.2110824584961
54,3,420,-70.58379989805675,-120.0,-37.42782974243164,93.58379989805675,60.42782974243164,143.0
55,0,182,-64.59600335425073,-120.0,-37.799964904785156,87.59600335425073,60.799964904785156,143.0
55,1,156,-78.11110660357353,-120.0,-41.55131149291992,101.11110660357353,64.55131149291992,143.0
55,2,132,-62.362560561209015,-85.20817565917969,-39.069461822509766,85.36256056120902,62.069461822509766,108.20817565917969
55,3,420,-69.94866559164865,-120.0,-32.121368408203125,92.94866559164865,55.121368408203125,143.0
56,0,182,-64.52359239347689,-120.0,-37.78855514526367,87.52359239347689,60.78855514526367,143.0
56,1,132,-76.13631208015211,-120.0,-37.09757614135742,99.13631208015211,60.09757614135742,143.0
56,2,156,-66.09578411395734,-120.0,-38.27068328857422,89.09578411395734,61.27068328857422,143.0
56,3,420,-70.08731706710088,-120.0,-35.75261306762695,93.08731706710088,58.75261306762695,143.0
57,0,156,-63.88228531372853,-120.0,-37.788543701171875,86.88228531372853,60.788543701171875,143.0
57,1,132,-78.56201362609863,-120.0,-28.71895408630371,101.56201362609863,51.71895408630371,143.0
57,2,182,-66.94694349267981,-120.0,-38.19327163696289,89.94694349267981,61.19327163696289,143.0
57,3,420,-69.85226781935918,-120.0,-37.539642333984375,92.85226781935918,60.539642333984375,143.0
58,0,182,-61.16243098332332,-85.25949096679688,-37.54312515258789,84.16243098332332,60.54312515258789,108.25949096679688
58,1,132,-78.0370205965909,-120.0,-34.51124572753906,101.0370205965909,57.51124572753906,143.0
58,2,182,-66.9601946401072,-120.0,-38.17103958129883,89.9601946401072,61.17103958129883,143.0
58,3,380,-69.4227643063194,-120.0,-37.52791213989258,92.4227643063194,60.52791213989258,143.0
59,0,182,-61.22594326145046,-91.74700164794922,-37.77711486816406,84.22594326145045,60.77711486816406,114.74700164794922
59,1,132,-80.89328413298635,-120.0,-35.36091232299805,103.89328413298635,58.36091232299805,143.0
59,2,182,-67.53989005874801,-120.0,-33.98939514160156,90.53989005874801,56.98939514160156,143.0
59,3,380,-68.46087912509316,-120.0,-37.52791213989258,91.46087912509316,60.52791213989258,143.0
60,0,210,-63.47300037202381,-120.0,-35.90878677368164,86.47300037202382,58.90878677368164,143.0
60,1,132,-78.90496704795144,-120.0,-38.659568786621094,101.90496704795144,61.659568786621094,143.0
60,2,156,-65.21609668242625,-91.14359283447266,-38.17103958129883,88.21609668242625,61.17103958129883,114.14359283447266
60,3,380,-70.81073521061947,-120.0,-37.52791213989258,93.81073521061947,60.52791213989258,143.0
61,0,240,-65.12957153320312,-120.0,-37.80681610107422,88.12957153320312,60.80681610107422,143.0
61,1,110,-82.36918438998136,-120.0,-42.619346618652344,105.36918438998136,65.61934661865234,143.0
61,2,156,-65.58878282400278,-92.9294204711914,-30.981792449951172,88.58878282400278,53.98179244995117,115.9294204711914
61,3,380,-71.71318473815919,-120.0,-34.806434631347656,94.71318473815919,57.806434631347656,143.0
62,0,272,-65.36938207289752,-120.0,-37.80681610107422,88.36938207289752,60.80681610107422,143.0
62,1,132,-82.4898576447458,-120.0,-30.96549415588379,105.4898576447458,53.96549415588379,143.0
62,2,156,-66.3312566219232,-91.92242431640625,-40.55208969116211,89.3312566219232,63.55208969116211,114.92242431640625
62,3,306,-71.05677460065854,-120.0,-36.107662200927734,94.05677460065854,59.107662200927734,143.0
63,0,272,-65.72292949171627,-120.0,-37.80681610107422,88.72292949171627,60.80681610107422,143.0
63,1,132,-85.00019079266173,-120.0,-41.23586654663086,108.00019079266173,64.23586654663086,143.0
63,2,182,-66.3104756114247,-92.63106536865234,-36.44622039794922,89.3104756114247,59.44622039794922,115.63106536865234
63,3,272,-71.0509769636042,-120.0,-37.52791213989258,94.0509769636042,60.52791213989258,143.0
64,0,272,-65.96901136286118,-120.0,-37.80681610107422,88.96901136286118,60.80681610107422,143.0
64,1,110,-82.23045193065296,-120.0,-37.5284309387207,105.23045193065296,60.5284309387207,143.0
64,2,210,-65.53027647109259,-88.38536834716797,-37.078895568847656,88.53027647109259,60.078895568847656,111.38536834716797
64,3,272,-71.40222022112678,-120.0,-33.982242584228516,94.40222022112678,56.982242584228516,143.0
65,0,272,-65.97519364076503,-120.0,-37.80681610107422,88.97519364076503,60.80681610107422,143.0
65,1,110,-82.27706905711781,-120.0,-44.02775573730469,105.27706905711781,67.02775573730469,143.0
65,2,240,-65.21756908098857,-89.97249603271484,-32.266632080078125,88.21756908098857,55.266632080078125,112.97249603271484
65,3,240,-71.83523535728455,-120.0,-34.45249938964844,94.83523535728455,57.45249938964844,143.0
66,0,272,-65.69955201709972,-120.0,-37.80681610107422,88.69955201709972,60.80681610107422,143.0
66,1,132,-82.05248448342988,-120.0,-43.99605941772461,105.05248448342988,66.99605941772461,143.0
66,2,182,-65.1952151623401,-89.68766784667969,-37.85350036621094,88.1952151623401,60.85350036621094,112.68766784667969
66,3,272,-71.50158228593715,-120.0,-32.71354675292969,94.50158228593715,55.71354675292969,143.0
67,0,272,-65.95440686450286,-120.0,-37.80681610107422,88.95440686450286,60.80681610107422,143.0
67,1,90,-76.89374910990396,-120.0,-44.04883575439453,99.89374910990396,67.04883575439453,143.0
67,2,210,-64.84554503304618,-86.74222564697266,-37.169921875,87.84554503304618,60.169921875,109.74222564697266
67,3,306,-72.8419132232666,-120.0,-34.775596618652344,95.8419132232666,57.775596618652344,143.0
68,0,272,-65.05577869976268,-120.0,-33.022430419921875,88.05577869976268,56.022430419921875,143.0
68,1,90,-78.45389658610026,-120.0,-43.9001579284668,101.45389658610026,66.9001579284668,143.0
68,2,210,-64.73864945911225,-90.34130096435547,-30.5251407623291,87.73864945911225,53.5251407623291,113.34130096435547
68,3,306,-74.09198546565436,-120.0,-37.75919723510742,97.09198546565436,60.75919723510742,143.0
69,0,272,-65.24851912610671,-90.5572738647461,-32.075233459472656,88.24851912610671,55.075233459472656,113.5572738647461
