step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.35706329345703,65.35706329345703,2,4,0,1,4,0,1,-105.0,70.5,-47.5,5.0,702876,0.702876,nan,0.702876,nan,1,288,289160,2,413296,4,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,54.64954538608544,40.138510014580824,7,14,0,3,14,0,3,-105.0,70.5,-47.5,5.0,2315348,3.018224,nan,2.315348,nan,3,936,867480,6,1446536,14,3,396,192,48,204,51,99,3,0,0,3
4,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,2,562500.0,61.361536910913664,60.817771911621094,20,40,2,4,40,0,6,-105.0,70.5,-47.5,5.0,5292576,8.3108,nan,5.292576,nan,4,2448,1156640,8,4132960,40,4,528,256,64,272,68,132,4,0,0,4
5,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,0,562500.0,50.07595631632372,33.521013110035284,26,52,0,4,52,0,4,-105.0,70.5,-47.5,5.0,6532896,14.843696,nan,6.532896,nan,4,2880,1156640,8,5372848,52,4,528,256,64,272,68,132,4,0,0,4
6,-47.5,57.5,70,35,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.016886870207706,20.203777662106923,35,70,0,5,70,0,5,-105.0,70.5,-47.5,5.0,8683100,23.526796,nan,8.6831,nan,5,3960,1445800,10,7232680,70,5,660,320,80,340,85,165,5,0,0,5
7,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,2,562500.0,34.104948773676746,23.93535855296016,38,76,2,5,76,0,7,-105.0,70.5,-47.5,5.0,9303116,32.829912,nan,9.303116,nan,5,4032,1445800,10,7852624,76,5,660,320,80,340,85,165,5,0,0,5
8,-47.5,57.5,86,43,0,0.0,0.0,0,0.0,57.5,5,562500.0,54.77513294737703,38.418993111024676,43,86,5,5,86,0,10,-105.0,70.5,-47.5,5.0,10336500,43.166412,nan,10.3365,nan,5,4176,1445800,10,8885864,86,5,660,320,80,340,85,165,5,0,0,5
9,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,2,562500.0,46.82233463801797,18.0726220077548,49,98,2,6,98,0,8,-105.0,70.5,-47.5,5.0,11866400,55.032812,nan,11.8664,nan,6,4896,1734960,12,10125752,98,6,792,384,96,408,102,198,6,0,0,6
10,-47.5,57.5,100,50,0,0.0,0.0,0,0.0,57.5,5,562500.0,39.04305980562099,28.828650755311486,50,100,5,6,100,0,11,-105.0,70.5,-47.5,5.0,12073336,67.106148,nan,12.073336,nan,6,5184,1734960,12,10332400,100,6,792,384,96,408,102,198,6,0,0,6
