step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,4,562500.0,33.770347451512,20.4303348585119,4,8,4,4,8,0,8,-105.0,70.5,-47.5,5.0,1984336,1.984336,nan,1.984336,nan,4,576,1156640,8,826592,8,4,528,256,64,272,68,132,4,0,0,4
3,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,6,562500.0,35.1356437226106,19.049918048493538,9,18,6,9,18,0,15,-105.0,70.5,-47.5,5.0,4464540,6.448876,nan,4.46454,nan,9,1080,2602440,18,1859832,18,9,1188,576,144,612,153,297,9,0,0,9
4,-47.5,57.5,32,16,0,0.0,0.0,0,0.0,57.5,2,562500.0,44.24434286031294,29.83114758392365,16,32,2,7,32,0,9,-105.0,70.5,-47.5,5.0,5332492,11.781368,nan,5.332492,nan,7,1080,2024120,14,3306368,32,7,924,448,112,476,119,231,7,0,0,7
5,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,2,562500.0,35.96230591848116,26.35230435714483,25,50,2,8,50,0,10,-105.0,70.5,-47.5,5.0,7481832,19.2632,nan,7.481832,nan,8,1296,2313280,16,5166200,50,8,1056,512,128,544,136,264,8,0,0,8
6,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,1,562500.0,34.31120032982963,18.498611979356607,34,68,1,9,68,0,10,-105.0,70.5,-47.5,5.0,9630884,28.894084,nan,9.630884,nan,9,1224,2602440,18,7026032,68,9,1188,576,144,612,153,297,9,0,0,9
7,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.37138044876296,19.467102135927703,38,76,0,7,76,0,7,-105.0,70.5,-47.5,5.0,9878388,38.772472,nan,9.878388,nan,7,720,2024120,14,7852624,76,7,924,448,112,476,119,231,7,0,0,7
8,-47.5,57.5,94,47,0,0.0,0.0,0,0.0,57.5,0,562500.0,35.65161310597655,23.443073434339837,47,94,0,4,94,0,4,-105.0,70.5,-47.5,5.0,10870560,49.643032,nan,10.87056,nan,4,936,1156640,8,9712456,94,4,528,256,64,272,68,132,4,0,0,4
9,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,2,562500.0,44.83114362311932,34.73940159405734,56,112,2,3,112,0,5,-105.0,70.5,-47.5,5.0,12441100,62.084132,nan,12.4411,nan,3,936,867480,6,11572288,112,3,396,192,48,204,51,99,3,0,0,3
10,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.966543847143534,18.63506168172779,57,114,1,5,114,0,6,-105.0,70.5,-47.5,5.0,13226836,75.310968,nan,13.226836,nan,5,1440,1445800,10,11778936,114,5,660,320,80,340,85,165,5,0,0,5
11,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,2,562500.0,41.519201391633615,23.741759007737713,58,116,2,3,116,0,5,-105.0,70.5,-47.5,5.0,12854828,88.165796,nan,12.854828,nan,3,1368,867480,6,11985584,116,3,396,192,48,204,51,99,3,0,0,3
12,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.28338271083077,38.35713337243016,64,128,2,5,128,0,7,-105.0,70.5,-47.5,5.0,14673876,102.839672,nan,14.673876,nan,5,1944,1445800,10,13225472,128,5,660,320,80,340,85,165,5,0,0,5
13,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,2,562500.0,65.5140495300293,63.26492691040039,66,132,2,3,132,0,5,-105.0,70.5,-47.5,5.0,14507940,117.347612,nan,14.50794,nan,3,1296,867480,6,13638768,132,3,396,192,48,204,51,99,3,0,0,3
14,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.6075153533143,24.48172031020504,71,142,1,5,142,0,6,-105.0,70.5,-47.5,5.0,16120052,133.467664,nan,16.120052,nan,5,1584,1445800,10,14672008,142,5,660,320,80,340,85,165,5,0,0,5
15,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.83089604321965,31.298481206538405,68,136,0,5,136,0,5,-105.0,70.5,-47.5,5.0,15499676,148.96734,nan,15.499676,nan,5,1152,1445800,10,14052064,136,5,660,320,80,340,85,165,5,0,0,5
16,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.421319325764976,59.4707145690918,69,138,1,3,138,0,4,-105.0,70.5,-47.5,5.0,15128100,164.09544,nan,15.1281,nan,3,1512,867480,6,14258712,138,3,396,192,48,204,51,99,3,0,0,3
17,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,0,562500.0,36.76753206811755,18.373064543758318,71,142,0,6,142,0,6,-105.0,70.5,-47.5,5.0,16409488,180.504928,nan,16.409488,nan,6,1728,1734960,12,14672008,142,6,792,384,96,408,102,198,6,0,0,6
18,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,0,562500.0,29.544393150577605,22.368997598471374,67,134,0,2,134,0,2,-105.0,70.5,-47.5,5.0,14424504,194.929432,nan,14.424504,nan,2,504,578320,4,13845416,134,2,264,128,32,136,34,66,2,0,0,2
