step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,37.25724959658938,34.173200604407576,22.244648259800194,22.244648259800194,0.9,0.9,48.070443764052854,24.535528107224575,24.535528107224575,48.44592160339356,22.19389196216408,22.19389196216408,nan,19.290000829728864,17.058366535979182,23.236832109152132,56.41784886420777,0.0,0.0,58.628803364657884,56.4178489199811,4630,37.054797447069205,21.574005917588682,31.88232081275652,nan,nan,nan,nan,24.535528107224575,29.369278924738005,29.369278924738005,370,24.535528107224575
200,1,500,10,10,38.96505348535722,42.233200064214216,15.563565652535825,15.563565652535825,1.0,1.0,53.23888743189995,17.684014415846175,17.684014415846175,59.45017478942871,17.452456801366367,17.452456801366367,nan,17.470411755975448,12.971227892706732,21.300512201178073,57.79676571675004,0.0,0.0,59.05011954652304,57.79676565763346,4790,44.831411755482975,14.21870779104007,40.11275124178728,nan,nan,nan,nan,17.684014415846175,33.99724566359722,33.99724566359722,210,17.684014415846175
300,1,500,10,10,31.579588762882064,45.966222476918325,11.754429511962906,11.754429511962906,1.0,1.0,43.175781246073214,12.712213125233268,12.712213125233268,57.7442594833374,12.582303694490932,12.582303694490932,nan,12.024076062334785,10.878277853898659,14.806370042379271,57.72065198888123,0.0,0.0,58.247257838643556,57.72065203112693,4910,46.82829262034436,11.418965218299197,45.00843890589366,nan,nan,nan,nan,12.712213125233268,23.712299015391586,23.712299015391586,90,12.712213125233268
400,1,500,10,10,35.84191574299615,44.92645415282126,13.872270301408657,13.872270301408657,1.0,1.0,48.92238619291704,15.136258158796037,15.136258158796037,55.35965549621582,14.802959150159785,14.802959150159785,nan,14.993012044525349,11.273937418857573,18.81436801310112,58.79872445422991,0.0,0.0,59.51726900852974,58.79872432959822,4880,46.255067930007726,13.262201078522008,43.66246617080218,nan,nan,nan,nan,15.136258158796037,29.42162557301729,29.42162557301729,120,15.136258158796037
500,1,500,10,10,29.044498251778876,39.80658056138628,18.502818325324473,18.502818325324473,0.9,0.9,36.67738658764854,19.288181353123754,19.288181353123754,49.46126962890625,15.634190712017741,15.634190712017741,nan,12.050809721445376,10.676708409006482,17.423549397109888,58.30939888671076,0.0,0.0,59.20422437661629,58.30939871509245,4850,40.71273794379128,18.491486432825006,39.021217361968695,nan,nan,nan,nan,19.288181353123754,18.865547772303213,18.865547772303213,150,19.288181353123754
600,1,500,10,10,29.695609907970017,40.90433843135469,15.654193612741542,15.654193612741542,1.0,1.0,39.12339572920261,17.995886216899805,17.995886216899805,52.94118052520752,16.70438900391947,16.70438900391947,nan,14.218663328064522,13.141285046881157,21.80376070957182,56.55853204409623,0.0,0.0,58.64846566926643,56.55853205824904,4650,43.383525373645725,15.264940295620708,38.56264584134924,nan,nan,nan,nan,17.995886216899805,20.12342750198828,20.12342750198828,350,17.995886216899805
700,1,500,10,10,34.931508566464466,42.30658751116887,15.230830712114201,15.230830712114201,1.0,1.0,47.240184734089866,17.020561364824516,17.020561364824516,56.88769369812012,16.39590219128122,16.39590219128122,nan,14.79320624245174,12.887563580706964,23.012680824392167,57.537418223283076,0.0,0.0,58.72388154934235,57.53741820461137,4800,44.2744688364663,14.449412712876054,40.516856839786854,nan,nan,nan,nan,17.020561364824516,28.082066101645793,28.082066101645793,200,17.020561364824516
800,1,500,10,10,29.207340524685854,42.849708179818876,12.56873774379135,12.56873774379135,1.0,1.0,39.552377865425434,14.880017938600231,14.880017938600231,54.30969201812744,14.67385375392512,14.67385375392512,nan,13.626326869826766,13.222000238284627,16.78199988832114,55.41844592361023,0.0,0.0,57.03853281838707,55.41844593106218,4720,45.13278268492142,11.905750133465649,40.53842799246195,nan,nan,nan,nan,14.880017938600231,20.772624442314303,20.772624442314303,280,14.880017938600231
900,1,500,10,10,32.23322883829421,39.7935633447827,19.256636711227546,19.256636711227546,0.9,0.9,41.3489584148263,19.808405089742116,19.808405089742116,53.18303612518311,15.081570866100185,15.081570866100185,nan,10.36401565413647,9.461688414308558,19.48080331706951,59.05020005601024,0.0,0.0,59.588935880592835,59.05020013812434,4910,40.3997274369741,19.18920844361873,39.24179504838222,nan,nan,nan,nan,19.808405089742116,22.63281766197104,22.63281766197104,90,19.808405089742116
1000,1,500,10,10,33.392879459444416,35.20402817376973,21.48113196237239,21.48113196237239,0.9,0.9,42.20867690052436,23.506776036902796,23.506776036902796,52.141012228393556,20.33098435486767,20.33098435486767,nan,15.478633849368272,12.950671447400698,28.098439010915072,56.68516013614212,0.0,0.0,59.03423207767461,56.685160258701636,4610,37.854137850001536,21.180094227673077,33.17838422179884,nan,nan,nan,nan,23.506776036902796,24.763796692345508,24.763796692345508,390,23.506776036902796
