step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,20,20,41.918661911510505,28.876195318908643,27.103458632368458,27.103458632368458,0.85,0.85,53.0562674755856,28.74571466780839,28.74571466780839,49.43713904724121,25.950738784738142,25.950738784738142,nan,21.638301201343598,16.302825724501684,52.54650261331423,55.9796539512771,0.0,0.0,57.738604325384934,55.97965383669997,9400,31.29279341964486,26.445810905740075,27.233939168891578,nan,nan,nan,nan,28.74571466780839,35.86535206888585,35.86535206888585,600,28.74571466780839
200,1,500,20,20,32.20081761834315,37.86000880243212,19.052253650965664,19.052253650965664,0.9486111111111111,0.9486111111111111,41.516248578947945,21.1913216421292,21.1913216421292,52.178745168304445,18.890105250861417,18.890105250861417,nan,16.052520488966,13.48677024986475,22.960582493346283,56.91226245339778,0.0,0.0,59.07882686923406,56.91226250799819,9280,40.36555846121403,18.713268408020028,35.720940865869,nan,nan,nan,nan,21.1913216421292,22.978062283052015,22.978062283052015,720,21.1913216421292
300,1,500,20,20,32.08507340184011,39.20405544262202,16.964616052389164,16.964616052389164,0.9272727272727272,0.9272727272727272,42.33737235201183,19.161600306734194,19.161600306734194,53.52324117736816,17.377825971760867,17.377825971760867,nan,14.660705269227268,12.636406226176858,20.98818730101639,56.16867149501118,0.0,0.0,58.119345475077274,56.16867160111225,9340,41.796025569799454,16.32331990527782,37.00707129437806,nan,nan,nan,nan,19.161600306734194,24.28778719187101,24.28778719187101,660,19.161600306734194
400,1,500,20,20,32.48279844968419,36.88101548307024,20.563717509762558,20.563717509762558,0.9,0.9,41.124939295937985,21.618268165604082,21.618268165604082,54.11793228149414,17.816398695855852,17.816398695855852,nan,13.345937950894005,11.886533489594573,26.6813577682924,57.444732992832805,0.0,0.0,58.56830828024213,57.44473308221319,9620,38.09872699114325,20.46958128909888,35.82646491660911,nan,nan,nan,nan,21.618268165604082,22.817850378282177,22.817850378282177,380,21.618268165604082
500,1,500,20,20,27.90193319630242,45.32540572762967,10.747336034232344,10.747336034232344,1.0,1.0,38.06157040875813,12.078156524980853,12.078156524980853,55.78587101821899,12.00778613731092,12.00778613731092,nan,11.467788494671975,10.852396186440536,13.466595283844876,56.07274176186201,0.0,0.0,56.874639824918106,56.07274172776077,9720,46.465383838009465,10.409255986908642,43.994585202779916,nan,nan,nan,nan,12.078156524980853,19.073630590552888,19.073630590552888,280,12.078156524980853
600,1,500,20,20,28.23626060696635,39.886748176198225,16.83967600734621,16.83967600734621,0.95,0.95,36.22209467523559,18.55540706205374,18.55540706205374,50.37218141174316,15.901040594069633,15.901040594069633,nan,12.904097060108196,11.824190901325588,17.137374468698148,56.72642418354444,0.0,0.0,58.50883895436568,56.72642401597888,9400,41.70013039400004,16.808708560365634,38.17101695392514,nan,nan,nan,nan,18.55540706205374,17.317604419335225,17.317604419335225,600,18.55540706205374
700,1,500,20,20,31.34771689741675,32.94298633313314,24.096481121563144,24.096481121563144,0.8054054054054054,0.8054054054054054,36.98422129414671,25.583759885158436,25.583759885158436,47.68070750732422,21.230890430025298,21.230890430025298,nan,15.286086185025022,12.392519742476457,42.25220824761815,57.039467454696286,0.0,0.0,59.27478237381544,57.03946737460744,9260,34.830435693514076,24.444346680301365,31.455707489449004,nan,nan,nan,nan,25.583759885158436,19.218251091525445,19.218251091525445,740,25.583759885158436
800,1,500,20,20,30.16607503400682,38.247589064803,16.492603224460687,16.492603224460687,0.95,0.95,39.56458197000587,19.234658695588053,19.234658695588053,53.04949258880615,17.58555651472165,17.58555651472165,nan,13.97618401560356,13.39958777785789,21.793434226612828,54.74019228926369,0.0,0.0,57.32035883316187,54.74019241405115,9120,41.363290823864375,15.957068009297494,35.5055337184631,nan,nan,nan,nan,19.234658695588053,21.26275209722304,21.26275209722304,880,19.234658695588053
900,1,500,20,20,30.341464029612624,40.91838676369271,14.621092194028318,14.621092194028318,1.0,1.0,40.58532094837565,17.36582996185748,17.36582996185748,53.80610300827026,16.702593198121036,16.702593198121036,nan,14.351472174179998,13.423556074462713,21.1080582653051,55.53947895772102,0.0,0.0,57.71601089828388,55.53947882699318,9260,43.78616515477711,13.929845743506773,38.1736488651357,nan,nan,nan,nan,17.36582996185748,21.464848410037114,21.464848410037114,740,17.36582996185748
1000,1,500,20,20,31.751188521263114,34.744667367890315,22.87637598250892,22.87637598250892,0.85,0.85,38.605390506018765,23.59582614676126,23.59582614676126,48.26121770553589,17.561251285812222,17.561251285812222,nan,10.49666877589606,9.793453725123607,54.254005888182526,57.62104335039923,0.0,0.0,58.56571378691167,57.6210435584657,9680,35.6332091504055,22.932504636506174,34.02521741170444,nan,nan,nan,nan,23.59582614676126,21.10805833852457,21.10805833852457,320,23.59582614676126
