step,mode,receiver_idx,provider_idx,target_gain,online_prediction,base_loss,weighted_loss,propensity,importance_weight,receiver_policy_version,provider_policy_version
3,t2_b0,4,17,0.0,0.08249273896217346,0.0034025260247290134,0.0034025260247290134,1.0,1.0,0,0
3,t2_b0,5,6,0.0,0.08267351984977722,0.0034174553584307432,0.0034174553584307432,1.0,1.0,0,0
3,t2_b0,3,12,0.0,0.08164168149232864,0.0033326821867376566,0.0033326821867376566,1.0,1.0,0,0
4,t2_b0,17,4,0.33753556891516356,-0.04433918744325638,0.07291416078805923,0.07291416078805923,1.0,1.0,0,0
4,t2_b0,14,18,0.0,0.08886078745126724,0.003948119934648275,0.003948119934648275,1.0,1.0,0,0
4,t2_b0,6,5,0.41709806554629886,-0.04965601861476898,0.10892968624830246,0.10892968624830246,1.0,1.0,0,0
5,t2_b0,7,6,0.851936377614928,0.08782245218753815,0.2919350862503052,0.2919350862503052,1.0,1.0,0,0
5,t2_b0,3,12,0.0,0.03547630459070206,0.0006292840698733926,0.0006292840698733926,1.0,1.0,0,0
5,t2_b0,15,13,0.2090994792627063,0.08923112601041794,0.0071842120960354805,0.0071842120960354805,1.0,1.0,0,0
5,t2_b0,1,8,0.07320989946238816,0.08944230526685715,0.00013174554624129087,0.00013174554624129087,0.5,1.0,0,0
6,t2_b0,13,15,0.021265954719822722,0.257487952709198,0.027900416404008865,0.027900416404008865,1.0,1.0,0,0
6,t2_b0,0,8,0.12062590959502632,0.09942959994077682,0.00022464184439741075,0.00022464184439741075,0.5,1.0,0,0
6,t2_b0,18,14,0.18495064921238713,0.016975902020931244,0.014107756316661835,0.014107756316661835,0.5,1.0,0,0
7,t2_b0,10,6,0.913121501401072,0.30191394686698914,0.18678736686706543,0.18678736686706543,0.5,1.0,0,0
8,t2_b0,4,17,0.07455677485593971,0.1572129726409912,0.003416023449972272,0.003416023449972272,1.0,1.0,0,0
8,t2_b0,11,5,-0.17076387494600695,0.2991377115249634,0.11040375381708145,0.11040375381708145,1.0,1.0,0,0
9,t2_b0,12,3,0.18598465355574387,0.00657123327255249,0.016094587743282318,0.016094587743282318,1.0,1.0,0,0
10,t2_b0,19,14,0.7929300959676087,0.07020163536071777,0.2611681818962097,0.2611681818962097,0.5,1.0,0,0
10,t2_b0,8,0,0.32546157461930575,0.11254669725894928,0.02266637049615383,0.02266637049615383,1.0,1.0,0,0
11,t2_b0,2,8,0.07557091994060672,0.09178264439105988,0.0001314100227318704,0.0001314100227318704,0.5,1.0,0,0
12,t2_b0,16,15,0.3846362813631244,0.09857399761676788,0.04091582074761391,0.04091582074761391,1.0,1.0,0,0
12,t2_b0,14,18,0.21696746858496302,0.20912796258926392,3.0728886486031115e-05,3.0728886486031115e-05,0.5,1.0,0,0
13,t2_b0,17,4,0.303247979731357,0.1322840452194214,0.014614335261285305,0.014614335261285305,0.3333333333333333,1.0,0,0
15,t2_b0,11,12,0.005308633055569501,0.17988592386245728,0.015238615684211254,0.015238615684211254,0.25,1.0,0,0
15,t2_b0,13,18,0.0,0.3328016400337219,0.055378466844558716,0.055378466844558716,1.0,1.0,0,0
16,t2_b0,6,7,0.042097283915030405,0.49242356419563293,0.10139687359333038,0.10139687359333038,0.3333333333333333,1.0,0,0
16,t2_b0,2,3,0.00016191529783740675,0.24995562434196472,0.031198447570204735,0.031198447570204735,1.0,1.0,0,0
16,t2_b0,19,13,0.07369064268377812,0.25368934869766235,0.016199765726923943,0.016199765726923943,0.5,1.0,0,0
