step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,2,18,82.5,68.5,82.5,68.5,20.8,0,27,-1,nan,390,50,50,0.1282051282051282,0.16209213932609243,0.78,0.78,-0.1005788994316823,0.76,0.0022367900352025807,nan,0.0,nan,0.5108547008547009,0.52,1.0179019575037644,1.9,390,50,50,0.1282051282051282,0.16209213932609243,0.78,0.78,-0.1005788994316823,0.76,0.0022367900352025807,nan,0.0,nan,0.5108547008547009,0.52,1.0179019575037644,1.9
50,policy,100,400,2,18,174.0,129.38888888888889,174.0,129.38888888888889,46.35,0,59,-1,nan,851,100,100,0.11750881316098707,0.19341599574250248,0.83,0.83,0.062268150414115736,0.69,0.009109865404842623,nan,0.0,nan,0.535996866431649,0.59,1.100752703887752,34.76,851,100,100,0.11750881316098707,0.19341599574250248,0.83,0.83,0.062268150414115736,0.69,0.009109865404842623,nan,0.0,nan,0.535996866431649,0.59,1.100752703887752,34.76
75,policy,100,400,2,18,265.5,139.05555555555554,265.5,139.05555555555554,106.9,3,126,-1,nan,1307,153,153,0.117061973986228,0.20853162682481827,0.8562091503267973,0.8562091503267973,0.13296411985200468,0.6928104575163399,0.014100426502534989,nan,0.0,nan,0.5256093562137938,0.5686274509803921,1.0818442332847298,38.57516339869281,1307,153,153,0.117061973986228,0.20853162682481827,0.8562091503267973,0.8562091503267973,0.13296411985200468,0.6928104575163399,0.014100426502534989,nan,0.0,nan,0.5256093562137938,0.5686274509803921,1.0818442332847298,38.57516339869281
100,policy,100,400,2,18,353.0,153.22222222222223,353.0,153.22222222222223,118.7,0,148,100,28.74571466780839,1762,196,196,0.1112372304199773,0.20916699919545004,0.8469387755102041,0.8469387755102041,0.1145470558688208,0.6938775510204082,0.016264278647858964,nan,0.0,nan,0.5299213556023998,0.5714285714285714,1.0783271241805066,38.295918367346935,1762,196,196,0.1112372304199773,0.20916699919545004,0.8469387755102041,0.8469387755102041,0.1145470558688208,0.6938775510204082,0.016264278647858964,nan,0.0,nan,0.5299213556023998,0.5714285714285714,1.0783271241805066,38.295918367346935
125,policy,100,400,2,18,380.0,100.11111111111111,380.0,100.11111111111111,179.65,0,208,100,28.74571466780839,1769,194,194,0.10966647823629169,0.25122703968489957,0.865979381443299,0.865979381443299,0.22783303241317263,0.7010309278350515,0.019229738116607636,nan,0.0,nan,0.5341180112519852,0.6082474226804123,1.138788450991694,62.59278350515464,2159,244,244,0.11301528485409912,0.2329616912507178,0.8483606557377049,0.8483606557377049,0.12434740959898435,0.7131147540983607,0.016160145827701672,nan,0.0,nan,0.5299157458258894,0.5901639344262295,1.1136939014832283,50.15573770491803
150,policy,100,400,2,18,400.0,159.0,470.0,159.0,217.55,0,263,100,28.74571466780839,1751,192,192,0.1096516276413478,0.2649246355600625,0.8697916666666666,0.8697916666666666,0.24564919719683756,0.71875,0.02571566093702602,nan,0.0,nan,0.5234587038698975,0.625,1.1939814838867213,106.015625,2602,292,292,0.11222136817832437,0.24043537534856937,0.8561643835616438,0.8561643835616438,0.15279324522343646,0.708904109589041,0.020284634035454895,nan,0.0,nan,0.5275593865524688,0.613013698630137,1.1619804599366546,81.61301369863014
175,policy,100,400,2,18,400.0,161.27777777777777,564.0,162.38888888888889,274.5,193,293,100,28.74571466780839,1735,188,188,0.10835734870317003,0.27925300095938765,0.8617021276595744,0.8617021276595744,0.2164221646306545,0.7553191489361702,0.02436508389633496,nan,0.0,nan,0.5303965966790174,0.6542553191489362,1.2335209600616555,158.04255319148936,3042,341,341,0.11209730440499671,0.24752170992540198,0.8592375366568915,0.8592375366568915,0.16015285067653234,0.7272727272727273,0.019954857987821956,nan,0.0,nan,0.5283397514166746,0.6158357771260997,1.1656056078968426,104.43988269794721
200,policy,100,400,2,18,400.0,120.88888888888889,630.0,120.88888888888889,251.35,0,336,200,21.1913216421292,1695,192,192,0.11327433628318584,0.2988544711261622,0.8854166666666666,0.8854166666666666,0.2659037432896699,0.7916666666666666,0.024126570376680524,nan,0.0,nan,0.5218836915297093,0.6614583333333334,1.267443961305847,222.078125,3457,388,388,0.11223604281168643,0.25354842860446225,0.865979381443299,0.865979381443299,0.18424499857984372,0.7422680412371134,0.020119235107318768,nan,0.0,nan,0.525980412413736,0.615979381443299,1.1711070733918696,129.23969072164948
225,policy,100,400,2,18,400.0,145.77777777777777,674.0,145.77777777777777,343.75,99,388,200,21.1913216421292,1715,191,191,0.11137026239067055,0.29409981506148924,0.8848167539267016,0.8848167539267016,0.2906691464024294,0.7905759162303665,0.02133735170925379,nan,0.0,nan,0.5167582951547965,0.6596858638743456,1.2765849528873738,216.9476439790576,3874,435,435,0.11228704181724317,0.25980624676303354,0.864367816091954,0.864367816091954,0.19249954739175162,0.7471264367816092,0.018452068410784242,nan,0.0,nan,0.5240910096614795,0.6206896551724138,1.1843165475655255,123.39080459770115
250,policy,100,400,2,18,400.0,79.5,762.0,79.5,260.7,65,442,200,21.1913216421292,1703,198,198,0.11626541397533764,0.310801031051616,0.8686868686868687,0.8686868686868687,0.19535768840072393,0.7727272727272727,0.012954566912318527,nan,0.0,nan,0.5147400945110868,0.6161616161616161,1.1970344310304057,181.6060606060606,4305,490,490,0.11382113821138211,0.2688688443877596,0.8612244897959184,0.8612244897959184,0.16583744689865865,0.7346938775510204,0.0173849582373826,nan,0.0,nan,0.5224882473314529,0.6142857142857143,1.1756928838554859,122.01836734693877
