step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,15.733087164898098,9.188995361328125,20.91959571838379,7.40576696395874,20.3275089263916
