step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,300,692,0,0,0
2,600,688,0,0,0
3,890,700,5,0,0
4,1175,698,10,0,0
5,1475,704,0,0,0
6,1749,722,20,0,0
7,2019,728,25,0,0
8,2214,716,89,0,0
9,2472,708,35,0,0
10,2637,688,120,0,0
11,2602,692,325,0,0
12,2621,684,275,0,0
13,2640,682,275,0,0
14,2659,688,275,0,0
15,2729,704,230,0,0
16,2707,742,312,8,8
17,2732,736,270,12,4
18,2747,738,280,16,4
19,2626,758,400,32,16
20,2691,766,235,32,0
21,2746,772,245,32,0
22,2707,794,329,40,8
23,2718,778,284,184,144
24,2774,784,244,380,196
25,2829,794,245,576,196
26,2874,800,255,780,204
27,2824,804,340,988,208
28,2869,804,255,1192,204
29,2850,808,314,1412,220
30,2880,804,270,1628,216
31,2865,816,310,1844,216
32,2800,802,355,2064,220
33,2695,788,390,2280,216
34,2650,780,335,2484,204
35,2615,778,325,2680,196
36,2635,790,275,2868,188
37,2605,796,320,3060,192
38,2585,780,310,3244,184
39,2650,768,230,3428,184
40,2680,774,265,3608,180
41,2665,772,305,3788,180
42,2650,748,305,3968,180
43,2675,752,270,4152,184
44,2605,762,355,4340,188
45,2585,778,310,4524,184
46,2480,788,385,4704,180
47,2435,780,330,4872,168
48,2485,786,245,5036,164
49,2580,792,205,5200,164
50,2670,794,210,5368,168
51,2750,814,220,5544,176
52,2775,828,270,5728,184
53,2799,828,270,5912,184
54,2813,808,280,6104,192
55,2867,816,245,6300,196
56,2892,810,270,6516,216
57,2867,810,320,6740,224
58,2707,810,440,6964,224
59,2747,810,260,7172,208
60,2653,800,377,7380,208
61,2570,798,365,7576,196
62,2494,774,355,7764,188
63,2518,768,265,7944,180
64,2421,790,375,8120,176
65,2472,794,240,8280,160
66,2482,786,280,8440,160
67,2469,818,297,8596,156
68,2568,816,200,8756,160
69,2488,818,360,8916,160
70,2548,816,235,9072,156
71,2507,818,325,9240,168
72,2480,806,313,9408,168
73,2535,796,240,9568,160
74,2530,780,295,9740,172
75,2580,748,245,9904,164
76,2535,758,330,10072,168
77,2535,770,290,10240,168
78,2590,762,240,10400,160
79,2540,828,335,10572,172
80,2590,810,245,10736,164
81,2630,776,255,10908,172
82,2705,770,225,11088,180
83,2685,768,310,11272,184
84,2619,774,350,11456,184
85,2654,760,260,11632,176
86,2589,712,350,11816,184
87,2619,718,265,11996,180
88,2559,696,345,12176,180
89,2619,700,235,12360,184
90,2689,694,230,12544,184
91,2694,704,285,12736,192
92,2629,700,350,12920,184
93,2704,700,225,13100,180
94,2630,700,359,13292,192
95,2565,692,350,13476,184
96,2595,688,265,13656,180
97,2625,672,265,13836,180
98,2650,656,270,14020,184
99,2584,668,350,14204,184
100,2623,684,255,14376,172
101,2603,678,305,14556,180
102,2588,700,305,14736,180
