step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.57561492919922,64.57561492919922,1,2,0,1,2,0,1,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.365657806396484,62.365657806396484,2,4,1,1,4,0,2,-105.0,70.5,-47.5,5.0,702804,1.198888,nan,0.702804,nan,1,216,289160,2,413296,4,1,132,64,16,68,17,33,1,0,0,1
4,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.61100006103516,64.61100006103516,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,1116244,2.315132,nan,1.116244,nan,1,360,289160,2,826592,8,1,132,64,16,68,17,33,1,0,0,1
5,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.648582458496094,63.648582458496094,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1322892,3.638024,nan,1.322892,nan,1,360,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
6,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,5.0,1033600,4.671624,nan,1.0336,nan,0,360,0,0,1033240,10,0,0,0,0,0,0,0,0,0,0,0
7,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,5.0,620088,5.291712,nan,0.620088,nan,0,144,0,0,619944,6,0,0,0,0,0,0,0,0,0,0,0
8,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,35.28571429084546,30.60356692861859,3,6,0,2,6,0,2,-105.0,70.5,-47.5,5.0,1198744,6.490456,nan,1.198744,nan,2,216,578320,4,619944,6,2,264,128,32,136,34,66,2,0,0,2
9,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,5.0,620160,7.110616,nan,0.62016,nan,0,216,0,0,619944,6,0,0,0,0,0,0,0,0,0,0,0
10,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,5.0,620304,7.73092,nan,0.620304,nan,0,360,0,0,619944,6,0,0,0,0,0,0,0,0,0,0,0
11,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.62971115112305,63.62971115112305,8,16,1,1,16,0,2,-105.0,70.5,-47.5,5.0,1943556,9.674476,nan,1.943556,nan,1,1080,289160,2,1653184,16,1,132,64,16,68,17,33,1,0,0,1
12,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,9,18,0,0,18,0,0,-105.0,70.5,-47.5,5.0,1860768,11.535244,nan,1.860768,nan,0,936,0,0,1859832,18,0,0,0,0,0,0,0,0,0,0,0
13,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,10,20,0,0,20,0,0,-105.0,70.5,-47.5,5.0,2067416,13.60266,nan,2.067416,nan,0,936,0,0,2066480,20,0,0,0,0,0,0,0,0,0,0,0
14,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.362905502319336,57.84869384765625,7,14,0,2,14,0,2,-105.0,70.5,-47.5,5.0,2025912,15.628572,nan,2.025912,nan,2,792,578320,4,1446536,14,2,264,128,32,136,34,66,2,0,0,2
15,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,7,14,0,0,14,0,0,-105.0,70.5,-47.5,5.0,1447256,17.075828,nan,1.447256,nan,0,720,0,0,1446536,14,0,0,0,0,0,0,0,0,0,0,0
16,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,5.0,620304,17.696132,nan,0.620304,nan,0,360,0,0,619944,6,0,0,0,0,0,0,0,0,0,0,0
17,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,3,6,0,1,6,0,1,-105.0,70.5,-47.5,5.0,909596,18.605728,nan,0.909596,nan,1,360,289160,2,619944,6,1,132,64,16,68,17,33,1,0,0,1
18,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.562313079833984,61.562313079833984,4,8,1,1,8,0,2,-105.0,70.5,-47.5,5.0,1116316,19.722044,nan,1.116316,nan,1,432,289160,2,826592,8,1,132,64,16,68,17,33,1,0,0,1
19,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.0072587331136,59.14665603637695,5,10,0,3,10,0,3,-105.0,70.5,-47.5,5.0,1901476,21.62352,nan,1.901476,nan,3,360,867480,6,1033240,10,3,396,192,48,204,51,99,3,0,0,3
