step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51024436950684,67.5102424621582,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,4,562500.0,45.90173396098597,33.99785735310643,4,8,4,4,8,0,8,-105.0,70.5,-47.5,5.0,1984336,2.48042,nan,1.984336,nan,4,576,1156640,8,826592,8,4,528,256,64,272,68,132,4,0,0,4
4,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,43.69957273108222,31.83785754785987,6,12,6,5,12,0,11,-105.0,70.5,-47.5,5.0,2687212,5.167632,nan,2.687212,nan,5,864,1445800,10,1239888,12,5,660,320,80,340,85,165,5,0,0,5
5,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,8,562500.0,41.57857255822407,31.779844721240448,9,18,8,6,18,0,14,-105.0,70.5,-47.5,5.0,3596880,8.764512,nan,3.59688,nan,6,1296,1734960,12,1859832,18,6,792,384,96,408,102,198,6,0,0,6
6,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,9,562500.0,33.94252134788173,18.03789052984701,11,22,9,6,22,0,15,-105.0,70.5,-47.5,5.0,4010464,12.774976,nan,4.010464,nan,6,1584,1734960,12,2273128,22,6,792,384,96,408,102,198,6,0,0,6
7,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,8,562500.0,36.45128830421869,18.603142596799046,11,22,8,7,22,0,15,-105.0,70.5,-47.5,5.0,4299756,17.074732,nan,4.299756,nan,7,1584,2024120,14,2273128,22,7,924,448,112,476,119,231,7,0,0,7
8,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,8,562500.0,36.83091680046877,18.564624761657406,12,24,8,6,24,0,14,-105.0,70.5,-47.5,5.0,4217256,21.291988,nan,4.217256,nan,6,1728,1734960,12,2479776,24,6,792,384,96,408,102,198,6,0,0,6
9,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,9,562500.0,40.66613748323677,19.375339525204247,14,28,9,5,28,0,14,-105.0,70.5,-47.5,5.0,4341548,25.633536,nan,4.341548,nan,5,2016,1445800,10,2893072,28,5,660,320,80,340,85,165,5,0,0,5
10,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,10,562500.0,33.70642459043857,19.338996586521336,17,34,10,5,34,0,15,-105.0,70.5,-47.5,5.0,4961924,30.59546,nan,4.961924,nan,5,2448,1445800,10,3513016,34,5,660,320,80,340,85,165,5,0,0,5
11,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,11,561510.7289027452,38.99136387964878,17.746731408745845,23,46,11,7,46,0,18,-105.0,70.5,-47.5,5.0,6781260,37.37672,nan,6.78126,nan,7,3312,2024120,14,4752904,46,7,924,448,112,476,119,231,7,0,0,7
