step,zone,n_links,mean_rssi_dbm,min_rssi_dbm,max_rssi_dbm,mean_propagation_loss_db,min_propagation_loss_db,max_propagation_loss_db
1,0,56,-82.85220554896763,-120.0,-48.85166549682617,105.85220554896763,71.85166549682617,143.0
2,0,110,-81.54415907426313,-120.0,-37.48976135253906,104.54415907426313,60.48976135253906,143.0
3,0,306,-84.22461745318245,-120.0,-40.53507614135742,107.22461745318245,63.53507614135742,143.0
4,0,306,-83.76814033159243,-120.0,-41.86685562133789,106.76814033159243,64.86685562133789,143.0
5,0,342,-80.54972338537027,-120.0,-40.81280517578125,103.54972338537027,63.81280517578125,143.0
6,0,342,-77.00736114992733,-120.0,-38.8214225769043,100.00736114992733,61.8214225769043,143.0
7,0,380,-69.00259983665065,-120.0,-37.257511138916016,92.00259983665065,60.257511138916016,143.0
8,0,380,-66.22082611887079,-120.0,-37.21330642700195,89.22082611887079,60.21330642700195,143.0
9,0,380,-65.45655985380473,-120.0,-37.20332336425781,88.45655985380473,60.20332336425781,143.0
10,0,380,-64.32407664248818,-120.0,-36.10739517211914,87.32407664248818,59.10739517211914,143.0
11,0,380,-63.76353468643992,-120.0,-37.202213287353516,86.76353468643993,60.202213287353516,143.0
12,0,380,-62.80313131432784,-120.0,-37.202213287353516,85.80313131432784,60.202213287353516,143.0
13,0,380,-62.78529974284925,-120.0,-36.50056457519531,85.78529974284925,59.50056457519531,143.0
14,0,380,-62.251103642112334,-120.0,-30.475622177124023,85.25110364211233,53.47562217712402,143.0
15,0,380,-61.552062958165216,-120.0,-30.529861450195312,84.55206295816521,53.52986145019531,143.0
16,0,380,-61.007458004198575,-120.0,-30.377540588378906,84.00745800419858,53.377540588378906,143.0
17,0,380,-61.17163113041928,-120.0,-35.92589569091797,84.17163113041929,58.92589569091797,143.0
18,0,380,-61.75017790543406,-120.0,-36.29124450683594,84.75017790543406,59.29124450683594,143.0
19,0,380,-61.77897252534565,-120.0,-37.237083435058594,84.77897252534565,60.237083435058594,143.0
20,0,342,-61.988190132274966,-120.0,-37.237083435058594,84.98819013227497,60.237083435058594,143.0
21,0,380,-63.9662007181268,-120.0,-36.737335205078125,86.9662007181268,59.737335205078125,143.0
22,0,380,-64.91343606647692,-120.0,-37.237083435058594,87.91343606647692,60.237083435058594,143.0
23,0,380,-65.94963194194592,-120.0,-32.425025939941406,88.94963194194592,55.425025939941406,143.0
24,0,380,-66.72283918481124,-120.0,-32.65452575683594,89.72283918481124,55.65452575683594,143.0
25,0,342,-64.93370831361291,-120.0,-30.66101837158203,87.93370831361291,53.66101837158203,143.0
26,0,342,-65.34823232505754,-120.0,-36.79840850830078,88.34823232505754,59.79840850830078,143.0
27,0,342,-65.83823680319982,-120.0,-30.73978614807129,88.83823680319982,53.73978614807129,143.0
28,0,342,-66.55232509813811,-120.0,-31.482677459716797,89.55232509813811,54.4826774597168,143.0
29,0,342,-66.6267128548427,-120.0,-37.237083435058594,89.6267128548427,60.237083435058594,143.0
30,0,380,-67.01056628980135,-120.0,-36.57350540161133,90.01056628980135,59.57350540161133,143.0
31,0,380,-67.32142551823667,-120.0,-30.85474395751953,90.32142551823667,53.85474395751953,143.0
32,0,380,-66.98457333414179,-120.0,-31.1987247467041,89.98457333414179,54.1987247467041,143.0
33,0,342,-63.50984774137798,-120.0,-37.237083435058594,86.50984774137798,60.237083435058594,143.0
34,0,380,-64.02364146583959,-120.0,-37.237083435058594,87.02364146583959,60.237083435058594,143.0
35,0,380,-63.58740738316586,-120.0,-37.237083435058594,86.58740738316587,60.237083435058594,143.0
36,0,380,-63.461647304735685,-120.0,-37.237083435058594,86.46164730473569,60.237083435058594,143.0
37,0,380,-63.290601077832676,-120.0,-37.237083435058594,86.29060107783268,60.237083435058594,143.0
38,0,380,-64.92529649232563,-120.0,-37.20220947265625,87.92529649232563,60.20220947265625,143.0
39,0,380,-63.91419117576198,-120.0,-37.20220947265625,86.91419117576197,60.20220947265625,143.0
40,0,380,-63.93747463226318,-120.0,-37.20220947265625,86.93747463226319,60.20220947265625,143.0
41,0,380,-63.89716739654541,-120.0,-37.20220947265625,86.89716739654541,60.20220947265625,143.0
42,0,380,-64.07998207493833,-120.0,-37.20220947265625,87.07998207493833,60.20220947265625,143.0
43,0,342,-62.64667035822283,-120.0,-37.20220947265625,85.64667035822282,60.20220947265625,143.0
44,0,380,-64.63889049730803,-120.0,-37.20220947265625,87.63889049730803,60.20220947265625,143.0
45,0,380,-64.47466534062436,-120.0,-37.20220947265625,87.47466534062436,60.20220947265625,143.0
46,0,380,-64.22291027872186,-120.0,-37.20220947265625,87.22291027872186,60.20220947265625,143.0
47,0,380,-64.17049049578215,-120.0,-38.19011306762695,87.17049049578215,61.19011306762695,143.0
48,0,380,-63.22350972828112,-120.0,-32.327720642089844,86.22350972828113,55.327720642089844,143.0
49,0,380,-61.445066682915936,-120.0,-29.676227569580078,84.44506668291594,52.67622756958008,143.0
50,0,380,-61.0921599839863,-120.0,-30.619556427001953,84.0921599839863,53.61955642700195,143.0
51,0,380,-59.96598806883159,-89.86932373046875,-28.67687225341797,82.96598806883159,51.67687225341797,112.86932373046875
52,0,380,-60.29091437992297,-91.28823852539062,-30.4138126373291,83.29091437992297,53.4138126373291,114.28823852539062
53,0,380,-60.30634476511102,-98.22142028808594,-30.52134895324707,83.30634476511102,53.52134895324707,121.22142028808594
54,0,380,-60.64223516363847,-120.0,-31.61406898498535,83.64223516363847,54.61406898498535,143.0
55,0,380,-60.648805206700374,-120.0,-31.164033889770508,83.64880520670037,54.16403388977051,143.0
56,0,342,-62.57507613109566,-120.0,-30.53668975830078,85.57507613109567,53.53668975830078,143.0
57,0,380,-63.98321199919048,-120.0,-36.40951919555664,86.98321199919047,59.40951919555664,143.0
58,0,380,-64.44229571693822,-120.0,-30.392873764038086,87.44229571693822,53.392873764038086,143.0
59,0,380,-65.0427198911968,-120.0,-37.55841827392578,88.0427198911968,60.55841827392578,143.0
60,0,342,-62.00949758116962,-87.18000793457031,-32.232975006103516,85.00949758116963,55.232975006103516,110.18000793457031
61,0,380,-66.81853732058876,-120.0,-33.34095001220703,89.81853732058876,56.34095001220703,143.0
62,0,342,-67.68124973007113,-120.0,-30.47976303100586,90.68124973007113,53.47976303100586,143.0
63,0,342,-66.72615039000037,-120.0,-30.517606735229492,89.72615039000037,53.51760673522949,143.0
64,0,380,-68.89439072859915,-120.0,-30.44144058227539,91.89439072859915,53.44144058227539,143.0
